HBM_CATMAN_DATAFILE_40
test kommentar
4/15/2011
11:12
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
1.640	-0.002	0.036	-2.171	0.007
1.660	-0.002	0.036	-2.209	0.005
1.680	-0.002	0.036	-2.219	0.005
1.700	-0.001	0.036	-2.181	0.005
1.720	-0.001	0.035	-2.088	0.005
1.740	-0.001	0.034	-1.990	0.006
1.760	-0.002	0.034	-1.912	0.005
1.780	-0.002	0.034	-1.879	0.005
1.800	-0.002	0.034	-1.894	0.004
1.820	-0.002	0.034	-1.943	0.005
1.840	-0.002	0.035	-1.998	0.005
1.860	-0.002	0.036	-2.055	0.005
1.880	-0.002	0.037	-2.122	0.006
1.900	-0.002	0.038	-2.177	0.006
1.920	-0.002	0.038	-2.222	0.007
1.940	-0.002	0.037	-2.223	0.007
1.960	-0.002	0.037	-2.172	0.007
1.980	-0.002	0.036	-2.083	0.006
2.000	-0.002	0.036	-1.987	0.006
2.020	-0.002	0.035	-1.931	0.005
2.040	-0.002	0.036	-1.934	0.005
2.060	-0.002	0.036	-1.994	0.005
2.080	-0.002	0.037	-2.076	0.005
2.100	-0.002	0.038	-2.164	0.006
2.120	-0.002	0.039	-2.230	0.006
2.140	-0.002	0.039	-2.262	0.005
2.160	-0.002	0.040	-2.269	0.004
2.180	-0.002	0.040	-2.235	0.004
2.200	-0.002	0.039	-2.169	0.005
2.220	-0.002	0.038	-2.071	0.006
2.240	-0.002	0.037	-1.964	0.006
2.260	-0.002	0.036	-1.883	0.006
2.280	-0.002	0.036	-1.857	0.006
2.300	-0.002	0.036	-1.893	0.006
2.320	-0.002	0.036	-1.979	0.006
2.340	-0.002	0.037	-2.098	0.007
2.360	-0.002	0.038	-2.206	0.008
2.380	-0.002	0.039	-2.288	0.008
2.400	-0.002	0.039	-2.318	0.008
2.420	-0.002	0.038	-2.302	0.007
2.440	-0.002	0.038	-2.245	0.007
2.460	-0.002	0.037	-2.158	0.007
2.480	-0.002	0.036	-2.062	0.006
2.500	-0.002	0.035	-1.969	0.007
2.520	-0.002	0.035	-1.910	0.006
2.540	-0.001	0.034	-1.890	0.006
2.560	-0.001	0.034	-1.926	0.007
2.580	-0.002	0.035	-1.989	0.007
2.600	-0.002	0.035	-2.062	0.007
2.620	-0.002	0.035	-2.122	0.007
2.640	-0.002	0.036	-2.153	0.007
2.660	-0.002	0.037	-2.165	0.008
2.680	-0.002	0.036	-2.159	0.006
2.700	-0.002	0.035	-2.152	0.005
2.720	-0.002	0.035	-2.127	0.005
2.740	-0.002	0.034	-2.089	0.005
2.760	-0.002	0.033	-2.037	0.007
2.780	-0.002	0.033	-1.985	0.007
2.800	-0.002	0.033	-1.957	0.007
2.820	-0.002	0.033	-1.965	0.006
2.840	-0.002	0.032	-2.016	0.006
2.860	-0.002	0.033	-2.073	0.007
2.880	-0.002	0.033	-2.116	0.007
2.900	-0.002	0.033	-2.135	0.007
2.920	-0.002	0.034	-2.141	0.007
2.940	-0.002	0.034	-2.146	0.007
2.960	-0.001	0.033	-2.140	0.007
2.980	-0.002	0.033	-2.131	0.006
3.000	-0.002	0.033	-2.094	0.006
3.020	-0.002	0.032	-2.047	0.007
3.040	-0.002	0.032	-2.007	0.007
3.060	-0.002	0.032	-1.990	0.008
3.080	-0.002	0.033	-2.010	0.008
3.100	-0.002	0.033	-2.041	0.008
3.120	-0.002	0.033	-2.078	0.008
3.140	-0.002	0.034	-2.098	0.009
3.160	-0.002	0.034	-2.111	0.010
3.180	-0.002	0.034	-2.130	0.010
3.200	-0.002	0.034	-2.163	0.009
3.220	-0.002	0.034	-2.199	0.009
3.240	-0.002	0.033	-2.204	0.009
3.260	-0.002	0.033	-2.179	0.009
3.280	-0.002	0.033	-2.101	0.009
3.300	-0.002	0.033	-2.016	0.008
3.320	-0.002	0.033	-1.963	0.008
3.340	-0.002	0.033	-1.972	0.009
3.360	-0.002	0.034	-2.033	0.009
3.380	-0.002	0.034	-2.109	0.009
3.400	-0.002	0.034	-2.174	0.009
3.420	-0.002	0.035	-2.193	0.009
3.440	-0.002	0.034	-2.188	0.008
3.460	-0.002	0.034	-2.158	0.008
3.480	-0.002	0.034	-2.135	0.008
3.500	-0.002	0.034	-2.110	0.008
3.520	-0.002	0.033	-2.067	0.008
3.540	-0.002	0.032	-2.020	0.008
3.560	-0.002	0.033	-1.973	0.007
3.580	-0.002	0.033	-1.964	0.007
3.600	-0.002	0.032	-2.001	0.007
3.620	-0.001	0.033	-2.083	0.007
3.640	-0.001	0.034	-2.168	0.006
3.660	-0.001	0.034	-2.221	0.007
3.680	-0.001	0.034	-2.228	0.008
3.700	-0.001	0.034	-2.190	0.008
3.720	-0.001	0.034	-2.149	0.008
3.740	-0.002	0.033	-2.110	0.008
3.760	-0.002	0.033	-2.082	0.007
3.780	-0.002	0.032	-2.050	0.007
3.800	-0.002	0.031	-2.006	0.007
3.820	-0.002	0.032	-1.961	0.007
3.840	-0.002	0.032	-1.939	0.008
3.860	-0.002	0.032	-1.961	0.007
3.880	-0.002	0.033	-2.034	0.007
3.900	-0.002	0.034	-2.138	0.007
3.920	-0.002	0.034	-2.220	0.007
3.940	-0.002	0.034	-2.246	0.008
3.960	-0.002	0.034	-2.206	0.007
3.980	-0.002	0.034	-2.129	0.007
4.000	-0.002	0.033	-2.061	0.007
4.020	-0.002	0.032	-2.014	0.008
4.040	-0.002	0.032	-1.994	0.008
4.060	-0.002	0.032	-1.983	0.008
4.080	-0.002	0.032	-1.985	0.009
4.100	-0.002	0.033	-1.997	0.009
4.120	-0.002	0.034	-2.033	0.009
4.140	-0.002	0.034	-2.103	0.009
4.160	-0.002	0.033	-2.178	0.009
4.180	-0.002	0.034	-2.230	0.008
4.200	-0.002	0.033	-2.224	0.008
4.220	-0.002	0.032	-2.166	0.008
4.240	-0.002	0.032	-2.076	0.008
4.260	-0.002	0.031	-2.001	0.008
4.280	-0.002	0.030	-1.969	0.009
4.300	-0.002	0.029	-1.977	0.009
4.320	-0.002	0.030	-2.008	0.009
4.340	-0.002	0.030	-2.025	0.009
4.360	-0.002	0.030	-2.045	0.008
4.380	-0.002	0.031	-2.064	0.007
4.400	-0.002	0.031	-2.100	0.008
4.420	-0.002	0.031	-2.148	0.008
4.440	-0.002	0.031	-2.182	0.009
4.460	-0.002	0.031	-2.178	0.010
4.480	-0.002	0.030	-2.127	0.009
4.500	-0.002	0.029	-2.059	0.008
4.520	-0.002	0.029	-1.989	0.007
4.540	-0.002	0.029	-1.964	0.007
4.560	-0.002	0.029	-1.975	0.007
4.580	-0.002	0.028	-2.009	0.007
4.600	-0.002	0.029	-2.039	0.007
4.620	-0.003	0.030	-2.035	0.008
4.640	-0.003	0.030	-2.030	0.008
4.660	-0.003	0.031	-2.024	0.007
4.680	-0.002	0.031	-2.036	0.006
4.700	-0.002	0.030	-2.062	0.006
4.720	-0.002	0.030	-2.087	0.008
4.740	-0.003	0.030	-2.088	0.009
4.760	-0.003	0.030	-2.064	0.009
4.780	-0.003	0.031	-2.041	0.008
4.800	-0.003	0.031	-2.027	0.007
4.820	-0.003	0.030	-2.035	0.007
4.840	-0.003	0.030	-2.049	0.007
4.860	-0.003	0.031	-2.057	0.007
4.880	-0.003	0.031	-2.051	0.007
4.900	-0.003	0.031	-2.033	0.007
4.920	-0.003	0.031	-2.031	0.007
4.940	-0.003	0.032	-2.046	0.007
4.960	-0.003	0.031	-2.082	0.007
4.980	-0.002	0.031	-2.111	0.007
5.000	-0.002	0.031	-2.121	0.008
5.020	-0.003	0.031	-2.099	0.009
5.040	-0.003	0.030	-2.052	0.009
5.060	-0.003	0.030	-2.014	0.008
5.080	-0.003	0.030	-1.981	0.007
5.100	-0.003	0.030	-1.970	0.007
5.120	-0.003	0.029	-1.969	0.007
5.140	-0.003	0.030	-1.976	0.007
5.160	-0.003	0.030	-1.992	0.007
5.180	-0.003	0.030	-2.018	0.008
5.200	-0.003	0.031	-2.061	0.008
5.220	-0.003	0.032	-2.107	0.009
5.240	-0.003	0.031	-2.151	0.008
5.260	-0.003	0.031	-2.156	0.007
5.280	-0.003	0.032	-2.134	0.008
5.300	-0.003	0.031	-2.087	0.007
5.320	-0.003	0.031	-2.036	0.008
5.340	-0.003	0.031	-2.005	0.009
5.360	-0.003	0.031	-1.991	0.008
5.380	-0.003	0.031	-1.996	0.008
5.400	-0.003	0.032	-2.006	0.008
5.420	-0.003	0.033	-2.029	0.008
5.440	-0.003	0.034	-2.059	0.008
5.460	-0.003	0.034	-2.115	0.007
5.480	-0.003	0.035	-2.165	0.006
5.500	-0.003	0.035	-2.199	0.007
5.520	-0.003	0.034	-2.206	0.008
5.540	-0.003	0.033	-2.166	0.008
5.560	-0.003	0.033	-2.106	0.009
5.580	-0.003	0.032	-2.032	0.008
5.600	-0.003	0.032	-1.973	0.007
5.620	-0.003	0.032	-1.935	0.006
5.640	-0.003	0.032	-1.928	0.006
5.660	-0.003	0.032	-1.948	0.006
5.680	-0.003	0.032	-1.992	0.006
5.700	-0.003	0.033	-2.053	0.008
5.720	-0.003	0.033	-2.118	0.008
5.740	-0.003	0.032	-2.185	0.008
5.760	-0.003	0.032	-2.211	0.007
5.780	-0.003	0.032	-2.192	0.008
5.800	-0.003	0.031	-2.133	0.007
5.820	-0.003	0.030	-2.053	0.007
5.840	-0.003	0.030	-1.983	0.007
5.860	-0.003	0.029	-1.934	0.008
5.880	-0.003	0.029	-1.917	0.008
5.900	-0.003	0.030	-1.914	0.008
5.920	-0.003	0.030	-1.926	0.007
5.940	-0.003	0.031	-1.952	0.008
5.960	-0.003	0.031	-1.999	0.008
5.980	-0.003	0.033	-2.067	0.007
6.000	-0.003	0.033	-2.129	0.007
6.020	-0.003	0.032	-2.177	0.007
6.040	-0.003	0.033	-2.174	0.006
6.060	-0.003	0.032	-2.128	0.006
6.080	-0.003	0.032	-2.061	0.007
6.100	-0.003	0.032	-2.003	0.008
6.120	-0.003	0.032	-1.985	0.008
6.140	-0.003	0.032	-1.992	0.007
6.160	-0.003	0.031	-2.022	0.007
6.180	-0.003	0.032	-2.040	0.007
6.200	-0.002	0.033	-2.054	0.007
6.220	-0.002	0.033	-2.077	0.007
6.240	-0.002	0.033	-2.120	0.008
6.260	-0.002	0.034	-2.176	0.008
6.280	-0.002	0.033	-2.208	0.007
6.300	-0.002	0.032	-2.207	0.007
6.320	-0.002	0.032	-2.148	0.007
6.340	-0.003	0.031	-2.063	0.006
6.360	-0.002	0.030	-1.972	0.005
6.380	-0.002	0.030	-1.910	0.005
6.400	-0.002	0.030	-1.886	0.005
6.420	-0.002	0.029	-1.881	0.005
6.440	-0.002	0.029	-1.899	0.005
6.460	-0.003	0.031	-1.925	0.004
6.480	-0.003	0.031	-1.978	0.005
6.500	-0.003	0.032	-2.052	0.004
6.520	-0.003	0.033	-2.144	0.004
6.540	-0.003	0.033	-2.215	0.004
6.560	-0.002	0.033	-2.230	0.005
6.580	-0.002	0.032	-2.187	0.005
6.600	-0.002	0.033	-2.088	0.006
6.620	-0.002	0.032	-1.983	0.006
6.640	-0.002	0.032	-1.907	0.006
6.660	-0.002	0.032	-1.884	0.006
6.680	-0.002	0.033	-1.904	0.005
6.700	-0.002	0.033	-1.952	0.005
6.720	-0.002	0.034	-2.001	0.006
6.740	-0.002	0.036	-2.053	0.006
6.760	-0.002	0.036	-2.119	0.008
6.780	-0.002	0.036	-2.185	0.008
6.800	-0.002	0.037	-2.242	0.008
6.820	-0.002	0.036	-2.250	0.007
6.840	-0.002	0.035	-2.194	0.007
6.860	-0.003	0.035	-2.086	0.008
6.880	-0.003	0.035	-1.972	0.007
6.900	-0.002	0.034	-1.895	0.007
6.920	-0.002	0.034	-1.877	0.006
6.940	-0.002	0.035	-1.922	0.007
6.960	-0.002	0.036	-1.991	0.007
6.980	-0.002	0.036	-2.059	0.007
7.000	-0.002	0.037	-2.106	0.008
7.020	-0.002	0.037	-2.129	0.008
7.040	-0.002	0.036	-2.152	0.009
7.060	-0.002	0.035	-2.154	0.009
7.080	-0.002	0.034	-2.122	0.008
7.100	-0.002	0.033	-2.044	0.007
7.120	-0.002	0.033	-1.940	0.007
7.140	-0.002	0.033	-1.845	0.007
7.160	-0.002	0.033	-1.811	0.008
7.180	-0.002	0.034	-1.859	0.008
7.200	-0.002	0.035	-1.971	0.007
7.220	-0.002	0.036	-2.111	0.007
7.240	-0.002	0.036	-2.212	0.005
7.260	-0.002	0.037	-2.260	0.005
7.280	-0.002	0.037	-2.241	0.005
7.300	-0.002	0.037	-2.177	0.005
7.320	-0.002	0.036	-2.098	0.005
7.340	-0.002	0.035	-2.013	0.004
7.360	-0.002	0.034	-1.933	0.003
7.380	-0.002	0.034	-1.863	0.003
7.400	-0.002	0.034	-1.837	0.004
7.420	-0.002	0.035	-1.857	0.005
7.440	-0.002	0.036	-1.949	0.005
7.460	-0.002	0.036	-2.078	0.005
7.480	-0.002	0.037	-2.197	0.005
7.500	-0.002	0.037	-2.257	0.006
7.520	-0.002	0.037	-2.225	0.006
7.540	-0.002	0.036	-2.145	0.006
7.560	-0.002	0.035	-2.031	0.006
7.580	-0.002	0.033	-1.928	0.005
7.600	-0.002	0.032	-1.859	0.006
7.620	-0.002	0.031	-1.822	0.007
7.640	-0.002	0.030	-1.814	0.008
7.660	-0.002	0.031	-1.828	0.009
7.680	-0.002	0.032	-1.881	0.008
7.700	-0.002	0.033	-1.970	0.007
7.720	-0.002	0.034	-2.086	0.006
7.740	-0.002	0.035	-2.190	0.007
7.760	-0.002	0.035	-2.251	0.008
7.780	-0.002	0.034	-2.238	0.008
7.800	-0.003	0.033	-2.154	0.009
7.820	-0.003	0.032	-2.047	0.009
7.840	-0.003	0.031	-1.949	0.009
7.860	-0.003	0.030	-1.894	0.008
7.880	-0.003	0.030	-1.881	0.008
7.900	-0.002	0.030	-1.900	0.009
7.920	-0.002	0.031	-1.942	0.008
7.940	-0.002	0.033	-2.003	0.008
7.960	-0.002	0.034	-2.088	0.008
7.980	-0.003	0.036	-2.169	0.007
8.000	-0.003	0.036	-2.231	0.008
8.020	-0.003	0.036	-2.242	0.008
8.040	-0.003	0.036	-2.198	0.008
8.060	-0.003	0.035	-2.110	0.007
8.080	-0.003	0.034	-2.007	0.006
8.100	-0.003	0.033	-1.938	0.006
8.120	-0.003	0.033	-1.912	0.006
8.140	-0.003	0.033	-1.930	0.006
8.160	-0.003	0.033	-1.968	0.007
8.180	-0.003	0.034	-2.014	0.008
8.200	-0.002	0.035	-2.061	0.008
8.220	-0.002	0.035	-2.107	0.007
8.240	-0.002	0.036	-2.149	0.005
8.260	-0.002	0.036	-2.178	0.006
8.280	-0.002	0.035	-2.180	0.007
8.300	-0.002	0.034	-2.139	0.008
8.320	-0.002	0.034	-2.071	0.009
8.340	-0.002	0.033	-1.994	0.008
8.360	-0.003	0.032	-1.949	0.009
8.380	-0.003	0.032	-1.940	0.008
8.400	-0.003	0.032	-1.963	0.007
8.420	-0.003	0.032	-2.013	0.008
8.440	-0.003	0.032	-2.061	0.008
8.460	-0.003	0.034	-2.110	0.009
8.480	-0.003	0.034	-2.143	0.009
8.500	-0.003	0.034	-2.166	0.008
8.520	-0.002	0.035	-2.156	0.008
8.540	-0.002	0.034	-2.113	0.007
8.560	-0.002	0.033	-2.037	0.006
8.580	-0.002	0.032	-1.939	0.005
8.600	-0.002	0.032	-1.863	0.005
8.620	-0.002	0.032	-1.823	0.005
8.640	-0.002	0.031	-1.843	0.006
8.660	-0.002	0.032	-1.899	0.007
8.680	-0.002	0.033	-1.975	0.007
8.700	-0.002	0.033	-2.050	0.007
8.720	-0.002	0.034	-2.116	0.007
8.740	-0.002	0.036	-2.167	0.008
8.760	-0.002	0.036	-2.196	0.008
8.780	-0.003	0.035	-2.200	0.009
8.800	-0.003	0.035	-2.150	0.009
8.820	-0.003	0.034	-2.055	0.007
8.840	-0.002	0.032	-1.943	0.006
8.860	-0.002	0.031	-1.851	0.006
8.880	-0.002	0.031	-1.818	0.005
8.900	-0.002	0.031	-1.853	0.006
8.920	-0.002	0.031	-1.950	0.007
8.940	-0.002	0.032	-2.064	0.008
8.960	-0.002	0.034	-2.170	0.008
8.980	-0.002	0.034	-2.245	0.008
9.000	-0.002	0.035	-2.287	0.008
9.020	-0.002	0.035	-2.292	0.008
9.040	-0.002	0.034	-2.240	0.007
9.060	-0.002	0.032	-2.152	0.006
9.080	-0.002	0.031	-2.021	0.006
9.100	-0.002	0.029	-1.886	0.007
9.120	-0.002	0.027	-1.788	0.008
9.140	-0.003	0.026	-1.757	0.007
9.160	-0.003	0.027	-1.808	0.007
9.180	-0.003	0.027	-1.912	0.007
9.200	-0.003	0.028	-2.042	0.009
9.220	-0.003	0.030	-2.147	0.010
9.240	-0.003	0.032	-2.215	0.010
9.260	-0.003	0.032	-2.237	0.009
9.280	-0.003	0.032	-2.227	0.007
9.300	-0.003	0.033	-2.184	0.007
9.320	-0.003	0.031	-2.107	0.007
9.340	-0.003	0.029	-2.012	0.009
9.360	-0.003	0.029	-1.907	0.008
9.380	-0.003	0.029	-1.836	0.007
9.400	-0.003	0.028	-1.822	0.007
9.420	-0.002	0.029	-1.892	0.008
9.440	-0.002	0.030	-2.017	0.008
9.460	-0.003	0.031	-2.148	0.008
9.480	-0.003	0.032	-2.250	0.006
9.500	-0.002	0.034	-2.288	0.005
9.520	-0.002	0.034	-2.282	0.005
9.540	-0.002	0.034	-2.237	0.006
9.560	-0.002	0.032	-2.168	0.007
9.580	-0.003	0.031	-2.072	0.007
9.600	-0.003	0.029	-1.959	0.007
9.620	-0.003	0.027	-1.850	0.007
9.640	-0.003	0.027	-1.784	0.008
9.660	-0.003	0.027	-1.804	0.007
9.680	-0.003	0.027	-1.910	0.007
9.700	-0.003	0.028	-2.074	0.007
9.720	-0.003	0.030	-2.228	0.007
9.740	-0.003	0.031	-2.316	0.007
9.760	-0.003	0.031	-2.312	0.008
9.780	-0.003	0.032	-2.236	0.008
9.800	-0.003	0.031	-2.124	0.008
9.820	-0.002	0.030	-2.013	0.007
9.840	-0.003	0.029	-1.927	0.006
9.860	-0.003	0.028	-1.863	0.006
9.880	-0.003	0.028	-1.832	0.006
9.900	-0.003	0.028	-1.838	0.007
9.920	-0.003	0.029	-1.894	0.008
9.940	-0.003	0.030	-1.999	0.008
9.960	-0.003	0.031	-2.122	0.009
9.980	-0.003	0.033	-2.225	0.008
10.000	-0.003	0.034	-2.263	0.007
10.020	-0.003	0.034	-2.230	0.006
10.040	-0.003	0.034	-2.132	0.006
10.060	-0.003	0.033	-2.021	0.006
10.080	-0.003	0.032	-1.946	0.005
10.100	-0.003	0.031	-1.918	0.005
10.120	-0.003	0.030	-1.935	0.005
10.140	-0.003	0.030	-1.973	0.004
10.160	-0.003	0.030	-2.025	0.004
10.180	-0.003	0.031	-2.079	0.005
10.200	-0.003	0.032	-2.141	0.005
10.220	-0.003	0.032	-2.205	0.006
10.240	-0.003	0.033	-2.241	0.006
10.260	-0.003	0.033	-2.230	0.006
10.280	-0.003	0.033	-2.154	0.007
10.300	-0.003	0.033	-2.049	0.007
10.320	-0.003	0.032	-1.943	0.007
10.340	-0.003	0.032	-1.892	0.007
10.360	-0.003	0.031	-1.907	0.006
10.380	-0.003	0.030	-1.971	0.007
10.400	-0.003	0.030	-2.055	0.007
10.420	-0.003	0.031	-2.118	0.006
10.440	-0.003	0.032	-2.175	0.006
10.460	-0.003	0.032	-2.209	0.005
10.480	-0.003	0.033	-2.235	0.005
10.500	-0.003	0.033	-2.232	0.006
10.520	-0.003	0.032	-2.189	0.007
10.540	-0.003	0.031	-2.094	0.008
10.560	-0.003	0.030	-1.968	0.008
10.580	-0.003	0.029	-1.874	0.007
10.600	-0.003	0.028	-1.834	0.007
10.620	-0.003	0.028	-1.879	0.007
10.640	-0.003	0.027	-1.986	0.008
10.660	-0.003	0.027	-2.112	0.009
10.680	-0.003	0.027	-2.212	0.008
10.700	-0.003	0.028	-2.253	0.008
10.720	-0.003	0.029	-2.244	0.008
10.740	-0.003	0.029	-2.199	0.008
10.760	-0.003	0.029	-2.138	0.008
10.780	-0.003	0.028	-2.059	0.008
10.800	-0.003	0.028	-1.972	0.009
10.820	-0.003	0.028	-1.883	0.008
10.840	-0.003	0.028	-1.821	0.008
10.860	-0.003	0.028	-1.828	0.008
10.880	-0.003	0.028	-1.899	0.008
10.900	-0.003	0.028	-2.017	0.008
10.920	-0.003	0.029	-2.134	0.008
10.940	-0.003	0.030	-2.215	0.008
10.960	-0.003	0.030	-2.235	0.008
10.980	-0.003	0.030	-2.201	0.007
11.000	-0.003	0.031	-2.141	0.006
11.020	-0.003	0.032	-2.069	0.005
11.040	-0.003	0.031	-2.006	0.005
11.060	-0.003	0.031	-1.950	0.006
11.080	-0.003	0.031	-1.919	0.007
