HBM_CATMAN_DATAFILE_40
test kommentar
4/15/2011
11:15
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
6.040	0.004	0.012	-1.085	0.003
6.060	0.004	0.012	-1.140	0.002
6.080	0.004	0.013	-1.203	0.001
6.100	0.004	0.015	-1.243	0.001
6.120	0.004	0.016	-1.242	0.002
6.140	0.004	0.017	-1.212	0.003
6.160	0.004	0.017	-1.191	0.003
6.180	0.004	0.017	-1.194	0.003
6.200	0.004	0.016	-1.216	0.003
6.220	0.004	0.015	-1.235	0.002
6.240	0.004	0.014	-1.225	0.002
6.260	0.004	0.013	-1.191	0.002
6.280	0.004	0.012	-1.157	0.001
6.300	0.004	0.013	-1.147	0.000
6.320	0.004	0.013	-1.168	0.001
6.340	0.004	0.014	-1.207	0.000
6.360	0.004	0.015	-1.242	0.002
6.380	0.004	0.017	-1.259	0.003
6.400	0.004	0.018	-1.258	0.004
6.420	0.004	0.018	-1.252	0.004
6.440	0.004	0.018	-1.251	0.004
6.460	0.004	0.017	-1.251	0.003
6.480	0.004	0.016	-1.233	0.002
6.500	0.004	0.015	-1.180	0.002
6.520	0.004	0.015	-1.113	0.003
6.540	0.004	0.014	-1.059	0.002
6.560	0.004	0.014	-1.050	0.002
6.580	0.004	0.015	-1.091	0.002
6.600	0.004	0.016	-1.153	0.002
6.620	0.004	0.017	-1.211	0.001
6.640	0.004	0.018	-1.235	0.000
6.660	0.004	0.019	-1.233	0.000
6.680	0.004	0.019	-1.219	0.000
6.700	0.004	0.018	-1.203	0.002
6.720	0.004	0.017	-1.184	0.003
6.740	0.004	0.016	-1.156	0.004
6.760	0.004	0.015	-1.112	0.004
6.780	0.004	0.014	-1.069	0.004
6.800	0.004	0.014	-1.050	0.003
6.820	0.004	0.015	-1.069	0.003
6.840	0.004	0.016	-1.135	0.003
6.860	0.004	0.018	-1.223	0.003
6.880	0.004	0.020	-1.300	0.003
6.900	0.004	0.021	-1.344	0.003
6.920	0.004	0.021	-1.343	0.002
6.940	0.004	0.021	-1.306	0.002
6.960	0.004	0.021	-1.247	0.002
6.980	0.004	0.019	-1.180	0.002
7.000	0.004	0.018	-1.109	0.002
7.020	0.004	0.017	-1.048	0.001
7.040	0.004	0.016	-1.011	0.001
7.060	0.004	0.016	-1.015	0.001
7.080	0.004	0.017	-1.066	0.002
7.100	0.004	0.018	-1.154	0.001
7.120	0.004	0.020	-1.252	0.001
7.140	0.005	0.021	-1.328	0.002
7.160	0.004	0.022	-1.356	0.002
7.180	0.004	0.022	-1.332	0.002
7.200	0.004	0.022	-1.275	0.003
7.220	0.004	0.021	-1.205	0.003
7.240	0.004	0.020	-1.147	0.004
7.260	0.004	0.019	-1.110	0.004
7.280	0.004	0.018	-1.092	0.003
7.300	0.005	0.017	-1.097	0.002
7.320	0.005	0.018	-1.123	0.002
7.340	0.005	0.018	-1.160	0.001
7.360	0.005	0.019	-1.208	0.001
7.380	0.004	0.020	-1.250	0.002
7.400	0.005	0.021	-1.275	0.002
7.420	0.005	0.022	-1.285	0.002
7.440	0.005	0.022	-1.271	0.002
7.460	0.005	0.022	-1.239	0.002
7.480	0.005	0.021	-1.188	0.002
7.500	0.004	0.020	-1.126	0.002
7.520	0.004	0.019	-1.074	0.002
7.540	0.004	0.018	-1.048	0.002
7.560	0.004	0.017	-1.067	0.002
7.580	0.005	0.017	-1.126	0.002
7.600	0.005	0.018	-1.205	0.002
7.620	0.005	0.019	-1.273	0.002
7.640	0.005	0.019	-1.307	0.002
7.660	0.005	0.020	-1.298	0.001
7.680	0.004	0.021	-1.259	0.001
7.700	0.004	0.020	-1.206	0.001
7.720	0.004	0.019	-1.149	0.002
7.740	0.004	0.019	-1.098	0.002
7.760	0.004	0.018	-1.058	0.002
7.780	0.004	0.016	-1.044	0.003
7.800	0.004	0.016	-1.062	0.002
7.820	0.004	0.017	-1.117	0.002
7.840	0.004	0.017	-1.199	0.002
7.860	0.004	0.018	-1.283	0.002
7.880	0.004	0.019	-1.336	0.002
7.900	0.004	0.020	-1.342	0.002
7.920	0.004	0.021	-1.299	0.002
7.940	0.004	0.022	-1.230	0.001
7.960	0.004	0.022	-1.160	0.000
7.980	0.004	0.021	-1.099	0.000
8.000	0.005	0.019	-1.059	0.002
8.020	0.005	0.019	-1.035	0.001
8.040	0.004	0.018	-1.033	0.001
8.060	0.005	0.017	-1.055	0.001
8.080	0.004	0.017	-1.109	0.001
8.100	0.004	0.018	-1.184	0.001
8.120	0.004	0.019	-1.258	0.002
8.140	0.005	0.019	-1.311	0.002
8.160	0.005	0.021	-1.322	0.002
8.180	0.004	0.021	-1.295	0.002
8.200	0.004	0.021	-1.251	0.002
8.220	0.004	0.021	-1.201	0.002
8.240	0.004	0.021	-1.158	0.002
8.260	0.004	0.019	-1.117	0.001
8.280	0.004	0.018	-1.071	0.002
8.300	0.004	0.017	-1.038	0.002
8.320	0.004	0.017	-1.041	0.001
8.340	0.004	0.016	-1.084	0.001
8.360	0.004	0.017	-1.161	0.000
8.380	0.004	0.018	-1.241	0.000
8.400	0.004	0.018	-1.292	0.001
8.420	0.004	0.019	-1.295	0.001
8.440	0.004	0.020	-1.254	0.001
8.460	0.004	0.020	-1.198	0.000
8.480	0.004	0.020	-1.155	0.001
8.500	0.004	0.019	-1.137	0.002
8.520	0.004	0.018	-1.129	0.002
8.540	0.004	0.017	-1.120	0.002
8.560	0.004	0.017	-1.104	0.002
8.580	0.004	0.016	-1.096	0.002
8.600	0.004	0.017	-1.123	0.002
8.620	0.004	0.017	-1.189	0.003
8.640	0.004	0.018	-1.270	0.004
8.660	0.004	0.019	-1.332	0.003
8.680	0.004	0.020	-1.345	0.003
8.700	0.004	0.020	-1.301	0.003
8.720	0.004	0.021	-1.240	0.003
8.740	0.005	0.020	-1.183	0.002
8.760	0.005	0.019	-1.142	0.001
8.780	0.005	0.018	-1.122	0.001
8.800	0.005	0.017	-1.101	0.001
8.820	0.005	0.016	-1.077	0.002
8.840	0.005	0.016	-1.073	0.002
8.860	0.005	0.016	-1.103	0.003
8.880	0.005	0.016	-1.175	0.003
8.900	0.005	0.016	-1.262	0.003
8.920	0.005	0.016	-1.315	0.003
8.940	0.005	0.017	-1.311	0.003
8.960	0.005	0.018	-1.247	0.003
8.980	0.005	0.017	-1.160	0.003
9.000	0.005	0.017	-1.090	0.004
9.020	0.005	0.016	-1.054	0.004
9.040	0.005	0.015	-1.046	0.003
9.060	0.005	0.013	-1.049	0.004
9.080	0.005	0.013	-1.055	0.003
9.100	0.005	0.014	-1.077	0.003
9.120	0.005	0.014	-1.132	0.002
9.140	0.005	0.014	-1.214	0.003
9.160	0.005	0.016	-1.298	0.003
9.180	0.005	0.016	-1.344	0.002
9.200	0.005	0.016	-1.325	0.001
9.220	0.005	0.017	-1.250	0.002
9.240	0.005	0.018	-1.159	0.004
9.260	0.005	0.017	-1.094	0.004
9.280	0.005	0.016	-1.073	0.003
9.300	0.005	0.016	-1.086	0.002
9.320	0.005	0.015	-1.105	0.001
9.340	0.004	0.014	-1.116	0.002
9.360	0.004	0.015	-1.132	0.002
9.380	0.004	0.016	-1.168	0.002
9.400	0.005	0.016	-1.228	0.001
9.420	0.005	0.016	-1.291	0.000
9.440	0.005	0.017	-1.318	0.001
9.460	0.005	0.017	-1.286	0.002
9.480	0.005	0.017	-1.209	0.002
9.500	0.005	0.017	-1.119	0.002
9.520	0.005	0.017	-1.060	0.002
9.540	0.005	0.016	-1.050	0.002
9.560	0.005	0.015	-1.077	0.002
9.580	0.005	0.015	-1.123	0.002
9.600	0.005	0.014	-1.162	0.004
9.620	0.005	0.014	-1.188	0.004
9.640	0.005	0.014	-1.213	0.003
9.660	0.005	0.015	-1.239	0.002
9.680	0.005	0.015	-1.262	0.002
9.700	0.005	0.016	-1.267	0.002
9.720	0.005	0.017	-1.237	0.002
9.740	0.004	0.017	-1.183	0.003
9.760	0.004	0.017	-1.127	0.003
9.780	0.004	0.017	-1.099	0.003
9.800	0.004	0.017	-1.114	0.003
9.820	0.004	0.017	-1.156	0.003
9.840	0.004	0.016	-1.202	0.003
9.860	0.004	0.016	-1.223	0.002
9.880	0.004	0.016	-1.220	0.002
9.900	0.005	0.015	-1.204	0.003
9.920	0.005	0.015	-1.186	0.004
9.940	0.005	0.016	-1.177	0.003
9.960	0.005	0.016	-1.173	0.004
9.980	0.004	0.017	-1.159	0.003
10.000	0.004	0.017	-1.142	0.002
10.020	0.004	0.018	-1.128	0.001
10.040	0.004	0.017	-1.125	0.000
10.060	0.004	0.017	-1.143	0.000
10.080	0.004	0.016	-1.167	0.000
10.100	0.005	0.015	-1.184	0.001
10.120	0.005	0.014	-1.184	0.002
10.140	0.005	0.013	-1.163	0.002
10.160	0.005	0.014	-1.138	0.002
10.180	0.004	0.014	-1.119	0.001
10.200	0.004	0.014	-1.109	0.001
10.220	0.004	0.015	-1.105	0.002
10.240	0.005	0.016	-1.100	0.003
10.260	0.005	0.016	-1.098	0.003
10.280	0.005	0.016	-1.112	0.004
10.300	0.005	0.017	-1.140	0.005
10.320	0.005	0.016	-1.174	0.005
10.340	0.005	0.015	-1.199	0.005
10.360	0.005	0.015	-1.197	0.004
10.380	0.005	0.015	-1.174	0.003
10.400	0.005	0.014	-1.143	0.001
10.420	0.005	0.014	-1.121	0.000
10.440	0.005	0.015	-1.115	0.000
10.460	0.005	0.015	-1.130	0.001
10.480	0.005	0.015	-1.149	0.001
10.500	0.005	0.017	-1.167	0.002
10.520	0.005	0.018	-1.190	0.003
10.540	0.005	0.017	-1.209	0.004
10.560	0.005	0.017	-1.231	0.003
10.580	0.005	0.017	-1.242	0.002
10.600	0.005	0.016	-1.228	0.002
10.620	0.005	0.015	-1.188	0.001
10.640	0.005	0.015	-1.137	0.001
10.660	0.005	0.014	-1.093	0.001
10.680	0.005	0.013	-1.073	0.001
10.700	0.005	0.014	-1.081	0.002
10.720	0.005	0.015	-1.112	0.002
10.740	0.005	0.016	-1.165	0.002
10.760	0.005	0.017	-1.224	0.001
10.780	0.005	0.018	-1.277	0.001
10.800	0.005	0.019	-1.314	0.001
10.820	0.005	0.018	-1.323	0.001
10.840	0.005	0.017	-1.298	0.001
10.860	0.005	0.017	-1.243	0.000
10.880	0.005	0.016	-1.173	0.000
10.900	0.006	0.014	-1.110	-0.001
10.920	0.006	0.014	-1.076	-0.002
10.940	0.006	0.014	-1.071	-0.002
10.960	0.005	0.014	-1.089	0.000
10.980	0.005	0.015	-1.121	0.002
11.000	0.005	0.016	-1.158	0.003
11.020	0.005	0.017	-1.191	0.003
11.040	0.005	0.017	-1.219	0.002
11.060	0.005	0.017	-1.237	0.002
11.080	0.005	0.017	-1.237	0.002
11.100	0.005	0.016	-1.214	0.002
11.120	0.005	0.015	-1.169	0.002
11.140	0.005	0.015	-1.124	0.002
11.160	0.005	0.015	-1.103	0.002
11.180	0.005	0.014	-1.121	0.002
11.200	0.006	0.014	-1.170	0.004
11.220	0.006	0.014	-1.218	0.005
11.240	0.006	0.015	-1.236	0.006
11.260	0.006	0.015	-1.219	0.005
11.280	0.005	0.017	-1.178	0.003
11.300	0.005	0.017	-1.139	0.003
11.320	0.005	0.016	-1.120	0.004
11.340	0.005	0.016	-1.111	0.005
11.360	0.005	0.016	-1.110	0.005
11.380	0.005	0.015	-1.109	0.004
11.400	0.005	0.014	-1.113	0.004
11.420	0.005	0.014	-1.139	0.004
11.440	0.006	0.015	-1.194	0.005
11.460	0.006	0.015	-1.264	0.005
11.480	0.005	0.015	-1.322	0.005
11.500	0.005	0.017	-1.332	0.005
11.520	0.005	0.018	-1.291	0.005
11.540	0.005	0.018	-1.222	0.004
11.560	0.005	0.019	-1.159	0.004
11.580	0.005	0.019	-1.132	0.004
11.600	0.005	0.018	-1.138	0.003
11.620	0.005	0.017	-1.160	0.004
