HBM_CATMAN_DATAFILE_40
test kommentar
4/15/2011
10:46
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
1.060	0.003	-0.003	0.909	0.002
1.080	0.003	-0.003	0.901	0.003
1.100	0.003	-0.002	0.878	0.001
1.120	0.003	-0.002	0.825	0.001
1.140	0.003	-0.001	0.752	0.001
1.160	0.003	0.001	0.685	0.001
1.180	0.003	0.002	0.652	0.001
1.200	0.003	0.002	0.668	0.001
1.220	0.003	0.003	0.718	0.001
1.240	0.003	0.003	0.777	0.001
1.260	0.003	0.002	0.822	0.002
1.280	0.003	0.002	0.845	0.002
1.300	0.003	0.002	0.855	0.001
1.320	0.003	0.001	0.869	0.001
1.340	0.003	0.000	0.877	0.001
1.360	0.003	0.000	0.859	0.001
1.380	0.003	0.001	0.806	0.001
1.400	0.003	0.001	0.722	0.002
1.420	0.003	0.001	0.640	0.002
1.440	0.003	0.002	0.601	0.002
1.460	0.003	0.003	0.622	0.001
1.480	0.003	0.002	0.685	0.002
1.500	0.003	0.002	0.758	0.003
1.520	0.003	0.002	0.806	0.003
1.540	0.003	0.001	0.822	0.002
1.560	0.003	-0.001	0.826	0.001
1.580	0.003	-0.001	0.835	0.001
1.600	0.003	-0.001	0.840	0.002
1.620	0.003	-0.001	0.823	0.002
1.640	0.003	0.000	0.764	0.003
1.660	0.003	0.000	0.678	0.002
1.680	0.003	0.001	0.609	0.002
1.700	0.003	0.001	0.596	0.002
1.720	0.003	0.002	0.648	0.001
1.740	0.003	0.003	0.734	0.002
1.760	0.003	0.002	0.809	0.003
1.780	0.003	0.001	0.841	0.003
1.800	0.003	0.001	0.837	0.001
1.820	0.003	0.000	0.827	0.001
1.840	0.003	-0.001	0.829	0.001
1.860	0.003	-0.001	0.830	0.002
1.880	0.003	0.000	0.813	0.002
1.900	0.003	0.000	0.751	0.002
1.920	0.003	0.000	0.663	0.002
1.940	0.003	0.001	0.604	0.001
1.960	0.003	0.002	0.603	-0.001
1.980	0.003	0.001	0.671	-0.001
2.000	0.003	0.001	0.776	0.000
2.020	0.003	0.002	0.857	0.001
2.040	0.003	0.001	0.876	0.001
2.060	0.003	0.000	0.847	0.000
2.080	0.003	0.000	0.800	0.001
2.100	0.003	0.000	0.767	0.002
2.120	0.003	0.000	0.748	0.002
2.140	0.003	0.000	0.720	0.002
2.160	0.003	0.001	0.678	0.002
2.180	0.003	0.001	0.644	0.001
2.200	0.003	0.000	0.647	0.002
2.220	0.003	0.001	0.703	0.001
2.240	0.003	0.002	0.800	0.001
2.260	0.003	0.002	0.890	0.001
2.280	0.003	0.002	0.928	0.001
2.300	0.003	0.002	0.899	0.001
2.320	0.003	0.002	0.826	0.001
2.340	0.003	0.001	0.758	0.002
2.360	0.003	0.002	0.719	0.002
2.380	0.003	0.002	0.705	0.002
2.400	0.003	0.002	0.688	0.002
2.420	0.003	0.003	0.658	0.002
2.440	0.003	0.003	0.629	0.002
2.460	0.003	0.003	0.634	0.002
2.480	0.003	0.003	0.695	0.001
2.500	0.003	0.003	0.793	0.001
2.520	0.003	0.003	0.883	0.002
2.540	0.003	0.003	0.924	0.001
2.560	0.003	0.002	0.897	0.002
2.580	0.003	0.002	0.830	0.002
2.600	0.003	0.001	0.761	0.002
2.620	0.003	0.001	0.706	0.002
2.640	0.003	0.001	0.680	0.002
2.660	0.004	0.002	0.663	0.001
2.680	0.004	0.001	0.650	0.000
2.700	0.004	0.001	0.657	0.001
2.720	0.004	0.001	0.700	0.002
2.740	0.003	0.001	0.772	0.003
2.760	0.003	0.001	0.857	0.003
2.780	0.003	0.001	0.908	0.004
2.800	0.003	0.002	0.897	0.003
2.820	0.003	0.001	0.837	0.001
2.840	0.003	0.000	0.754	0.001
2.860	0.003	0.001	0.686	0.001
2.880	0.003	0.001	0.657	0.001
2.900	0.003	0.001	0.660	0.001
2.920	0.003	0.001	0.675	0.001
2.940	0.003	0.001	0.699	0.001
2.960	0.003	0.001	0.737	0.001
2.980	0.003	0.000	0.795	0.001
3.000	0.003	0.001	0.872	0.001
3.020	0.003	0.002	0.942	0.001
3.040	0.003	0.001	0.973	0.001
3.060	0.003	0.001	0.950	0.000
3.080	0.003	0.002	0.883	0.001
3.100	0.003	0.002	0.794	0.001
3.120	0.003	0.001	0.717	0.002
3.140	0.003	0.001	0.668	0.002
3.160	0.003	0.002	0.647	0.001
3.180	0.003	0.001	0.646	0.001
3.200	0.003	0.001	0.669	0.002
3.220	0.003	0.001	0.718	0.003
3.240	0.002	0.001	0.788	0.002
3.260	0.002	0.001	0.868	0.001
3.280	0.002	0.002	0.926	0.000
3.300	0.002	0.002	0.938	0.000
3.320	0.002	0.001	0.905	0.001
3.340	0.002	0.001	0.834	0.002
3.360	0.002	0.002	0.750	0.003
3.380	0.002	0.001	0.679	0.004
3.400	0.002	0.001	0.634	0.004
3.420	0.002	0.001	0.620	0.004
3.440	0.002	0.002	0.641	0.003
3.460	0.003	0.001	0.687	0.003
3.480	0.003	0.001	0.748	0.002
3.500	0.003	0.002	0.811	0.002
3.520	0.003	0.003	0.859	0.002
3.540	0.002	0.002	0.882	0.001
3.560	0.002	0.003	0.880	-0.001
3.580	0.002	0.004	0.848	-0.001
3.600	0.002	0.003	0.795	0.000
3.620	0.003	0.003	0.726	-0.001
3.640	0.003	0.003	0.661	0.001
3.660	0.003	0.003	0.618	0.002
3.680	0.003	0.002	0.613	0.004
3.700	0.003	0.002	0.652	0.003
3.720	0.002	0.002	0.728	0.001
3.740	0.002	0.002	0.818	0.000
3.760	0.002	0.001	0.891	0.001
3.780	0.002	0.002	0.936	0.001
3.800	0.002	0.002	0.937	-0.001
3.820	0.002	0.002	0.908	0.000
3.840	0.002	0.001	0.860	0.001
3.860	0.003	0.002	0.796	0.001
3.880	0.003	0.002	0.723	0.001
3.900	0.002	0.002	0.655	0.001
3.920	0.002	0.001	0.607	0.001
3.940	0.002	0.001	0.606	0.002
3.960	0.002	0.000	0.665	0.003
3.980	0.002	0.000	0.758	0.004
4.000	0.002	0.001	0.858	0.003
4.020	0.002	0.001	0.932	0.002
4.040	0.002	0.001	0.958	0.001
4.060	0.002	0.001	0.941	0.000
4.080	0.002	0.002	0.902	0.001
4.100	0.002	0.002	0.845	0.002
4.120	0.002	0.002	0.776	0.001
4.140	0.002	0.003	0.696	0.000
4.160	0.002	0.003	0.616	0.000
4.180	0.002	0.002	0.569	0.001
4.200	0.002	0.002	0.583	0.001
4.220	0.002	0.002	0.660	0.001
4.240	0.002	0.001	0.776	0.000
4.260	0.002	0.001	0.883	0.000
4.280	0.002	0.002	0.940	0.000
4.300	0.002	0.002	0.939	0.001
4.320	0.002	0.002	0.893	0.002
4.340	0.002	0.002	0.836	0.003
4.360	0.002	0.003	0.786	0.003
4.380	0.002	0.003	0.738	0.003
4.400	0.002	0.003	0.690	0.002
4.420	0.002	0.002	0.646	0.001
4.440	0.002	0.002	0.625	0.001
4.460	0.002	0.001	0.650	0.002
4.480	0.002	0.001	0.727	0.002
4.500	0.002	0.001	0.816	0.002
4.520	0.002	0.001	0.883	0.003
4.540	0.002	0.001	0.897	0.005
4.560	0.002	0.001	0.859	0.005
4.580	0.002	0.002	0.805	0.004
4.600	0.002	0.002	0.765	0.003
4.620	0.003	0.002	0.742	0.001
4.640	0.003	0.002	0.727	0.000
4.660	0.003	0.002	0.701	0.001
4.680	0.003	0.001	0.666	0.002
4.700	0.003	0.000	0.652	0.003
4.720	0.003	0.000	0.679	0.003
4.740	0.002	0.000	0.748	0.003
4.760	0.002	0.000	0.831	0.003
4.780	0.002	0.001	0.889	0.004
4.800	0.002	0.001	0.895	0.003
4.820	0.003	0.001	0.863	0.003
4.840	0.003	0.002	0.826	0.002
4.860	0.003	0.003	0.802	0.003
4.880	0.002	0.003	0.801	0.003
4.900	0.002	0.002	0.798	0.002
4.920	0.002	0.003	0.767	0.002
4.940	0.002	0.002	0.714	0.002
4.960	0.002	0.001	0.667	0.003
4.980	0.002	0.001	0.660	0.003
5.000	0.002	0.002	0.705	0.002
5.020	0.003	0.001	0.768	0.003
5.040	0.003	0.001	0.810	0.004
5.060	0.003	0.002	0.811	0.005
5.080	0.003	0.002	0.782	0.005
5.100	0.002	0.002	0.757	0.003
5.120	0.002	0.002	0.754	0.002
5.140	0.002	0.003	0.768	0.001
5.160	0.002	0.002	0.774	0.002
5.180	0.002	0.001	0.755	0.002
5.200	0.002	0.001	0.719	0.003
5.220	0.002	0.000	0.704	0.004
5.240	0.002	-0.001	0.734	0.004
5.260	0.002	0.000	0.801	0.003
5.280	0.002	0.001	0.869	0.002
5.300	0.002	0.001	0.895	0.003
5.320	0.002	0.002	0.863	0.003
5.340	0.002	0.003	0.801	0.003
5.360	0.002	0.004	0.749	0.002
5.380	0.002	0.004	0.724	0.002
5.400	0.002	0.005	0.731	0.002
5.420	0.002	0.005	0.735	0.002
5.440	0.002	0.004	0.717	0.002
5.460	0.002	0.003	0.692	0.001
5.480	0.002	0.003	0.685	0.001
5.500	0.002	0.003	0.717	0.001
5.520	0.002	0.002	0.785	0.002
5.540	0.002	0.003	0.852	0.003
5.560	0.003	0.003	0.879	0.003
5.580	0.002	0.003	0.863	0.002
5.600	0.002	0.003	0.818	0.002
5.620	0.002	0.003	0.775	0.002
5.640	0.002	0.004	0.751	0.002
5.660	0.002	0.003	0.745	0.002
5.680	0.002	0.002	0.733	0.001
5.700	0.002	0.002	0.714	0.001
5.720	0.002	0.001	0.699	0.002
5.740	0.002	-0.001	0.710	0.004
5.760	0.002	-0.001	0.760	0.004
5.780	0.002	0.000	0.832	0.004
5.800	0.002	-0.001	0.895	0.003
5.820	0.002	0.000	0.918	0.003
5.840	0.002	0.001	0.897	0.002
5.860	0.002	0.001	0.852	0.002
5.880	0.002	0.001	0.813	0.003
5.900	0.003	0.002	0.797	0.003
5.920	0.003	0.003	0.798	0.003
5.940	0.003	0.002	0.797	0.004
5.960	0.003	0.001	0.788	0.003
5.980	0.003	0.002	0.779	0.003
6.000	0.003	0.001	0.783	0.003
6.020	0.002	0.001	0.805	0.003
6.040	0.002	0.002	0.831	0.003
6.060	0.003	0.003	0.842	0.002
6.080	0.002	0.003	0.819	0.002
6.100	0.002	0.004	0.772	0.002
6.120	0.002	0.006	0.720	0.002
6.140	0.002	0.006	0.686	0.001
6.160	0.002	0.005	0.685	0.001
6.180	0.002	0.005	0.704	0.001
6.200	0.002	0.005	0.725	0.001
6.220	0.002	0.003	0.740	0.001
6.240	0.002	0.001	0.746	0.001
6.260	0.002	0.001	0.752	0.000
6.280	0.002	0.001	0.769	0.000
6.300	0.002	0.001	0.783	0.000
6.320	0.002	0.001	0.792	-0.001
6.340	0.002	0.003	0.791	0.000
6.360	0.002	0.003	0.785	0.000
6.380	0.002	0.003	0.774	0.000
6.400	0.002	0.004	0.764	0.000
6.420	0.003	0.004	0.752	0.000
6.440	0.003	0.003	0.740	0.000
6.460	0.002	0.003	0.729	0.001
6.480	0.002	0.002	0.722	0.001
6.500	0.002	0.001	0.723	0.001
6.520	0.002	0.000	0.737	0.001
6.540	0.002	0.001	0.764	0.000
6.560	0.002	0.002	0.796	0.000
6.580	0.002	0.001	0.826	0.000
6.600	0.002	0.002	0.852	0.000
6.620	0.002	0.003	0.861	-0.001
6.640	0.002	0.004	0.843	-0.001
6.660	0.002	0.003	0.805	-0.001
6.680	0.002	0.004	0.753	-0.001
6.700	0.002	0.004	0.704	-0.001
6.720	0.002	0.002	0.683	0.000
6.740	0.002	0.001	0.690	0.000
6.760	0.002	0.001	0.717	0.001
6.780	0.002	0.000	0.755	0.002
6.800	0.002	-0.001	0.794	0.002
6.820	0.002	0.000	0.824	0.001
6.840	0.002	0.001	0.859	0.001
6.860	0.003	0.001	0.888	0.001
6.880	0.003	0.002	0.896	0.002
6.900	0.003	0.003	0.874	0.002
6.920	0.002	0.004	0.817	0.002
6.940	0.002	0.003	0.740	0.001
6.960	0.002	0.003	0.679	0.001
6.980	0.002	0.003	0.659	0.002
7.000	0.002	0.001	0.680	0.002
7.020	0.002	0.001	0.729	0.003
7.040	0.002	0.001	0.776	0.002
7.060	0.002	0.001	0.807	0.001
7.080	0.002	0.000	0.827	0.001
7.100	0.002	0.002	0.844	0.000
7.120	0.002	0.003	0.858	0.000
7.140	0.002	0.004	0.859	0.000
7.160	0.002	0.005	0.829	0.001
7.180	0.002	0.005	0.768	0.000
7.200	0.002	0.005	0.700	0.000
7.220	0.002	0.005	0.652	0.001
7.240	0.002	0.004	0.650	0.002
7.260	0.002	0.004	0.688	0.002
7.280	0.002	0.004	0.739	0.001
7.300	0.002	0.003	0.773	0.001
7.320	0.002	0.003	0.780	0.000
7.340	0.002	0.004	0.772	-0.001
7.360	0.002	0.004	0.773	-0.001
7.380	0.002	0.004	0.786	-0.002
7.400	0.002	0.006	0.790	-0.002
7.420	0.002	0.006	0.769	0.000
7.440	0.002	0.005	0.721	-0.001
7.460	0.002	0.005	0.668	-0.001
7.480	0.002	0.004	0.652	-0.002
7.500	0.002	0.002	0.688	-0.002
7.520	0.002	0.001	0.753	-0.002
7.540	0.002	0.001	0.818	-0.003
7.560	0.003	0.000	0.844	-0.004
7.580	0.003	-0.001	0.827	-0.003
7.600	0.003	0.000	0.803	-0.002
7.620	0.002	0.001	0.792	0.000
7.640	0.002	0.001	0.803	0.000
7.660	0.002	0.002	0.820	0.000
7.680	0.002	0.003	0.817	-0.001
7.700	0.002	0.002	0.786	-0.001
7.720	0.002	0.000	0.759	-0.001
7.740	0.002	0.000	0.760	0.000
7.760	0.002	0.000	0.800	0.000
7.780	0.002	-0.001	0.856	0.002
7.800	0.002	-0.002	0.886	0.002
7.820	0.002	-0.001	0.863	0.002
7.840	0.002	-0.001	0.802	0.001
7.860	0.002	-0.001	0.742	0.001
7.880	0.002	0.001	0.718	0.001
7.900	0.002	0.003	0.739	0.001
7.920	0.002	0.003	0.773	0.001
7.940	0.002	0.003	0.786	0.002
7.960	0.002	0.003	0.770	0.001
7.980	0.002	0.003	0.747	0.000
8.000	0.002	0.002	0.746	0.001
8.020	0.002	0.002	0.780	0.001
8.040	0.002	0.002	0.827	0.002
8.060	0.002	0.001	0.853	0.001
8.080	0.002	0.001	0.838	0.000
8.100	0.002	0.002	0.792	-0.001
8.120	0.002	0.003	0.749	-0.001
8.140	0.002	0.004	0.732	0.000
8.160	0.002	0.005	0.742	0.000
8.180	0.002	0.006	0.753	0.003
8.200	0.002	0.006	0.744	0.004
8.220	0.002	0.005	0.717	0.003
8.240	0.002	0.004	0.700	0.003
8.260	0.002	0.003	0.721	0.004
8.280	0.002	0.002	0.777	0.003
8.300	0.002	0.001	0.844	0.002
8.320	0.002	0.001	0.879	0.001
8.340	0.002	0.000	0.863	0.001
8.360	0.002	0.000	0.811	0.002
8.380	0.002	0.001	0.755	0.003
8.400	0.002	0.003	0.718	0.003
8.420	0.002	0.003	0.714	0.003
8.440	0.002	0.004	0.717	0.002
8.460	0.002	0.004	0.715	0.001
8.480	0.002	0.003	0.712	0.000
8.500	0.002	0.001	0.723	0.000
8.520	0.002	0.000	0.764	0.002
8.540	0.002	0.000	0.828	0.002
8.560	0.002	0.000	0.881	0.002
8.580	0.002	-0.001	0.890	0.002
8.600	0.002	0.000	0.854	0.001
8.620	0.002	0.001	0.795	0.000
8.640	0.002	0.001	0.748	0.000
8.660	0.002	0.003	0.728	0.001
8.680	0.002	0.005	0.728	0.002
8.700	0.002	0.004	0.724	0.003
8.720	0.002	0.004	0.707	0.003
8.740	0.002	0.004	0.690	0.003
8.760	0.002	0.003	0.694	0.002
8.780	0.002	0.001	0.726	0.002
8.800	0.002	0.001	0.774	0.002
8.820	0.002	0.001	0.811	0.002
8.840	0.002	0.000	0.815	0.001
8.860	0.002	0.000	0.786	0.001
8.880	0.002	0.001	0.740	0.002
8.900	0.002	0.002	0.697	0.002
8.920	0.002	0.003	0.677	0.002
8.940	0.002	0.004	0.682	0.003
8.960	0.002	0.004	0.698	0.002
8.980	0.002	0.004	0.720	0.002
9.000	0.002	0.003	0.750	0.001
9.020	0.002	0.002	0.780	0.002
9.040	0.002	0.001	0.814	0.001
9.060	0.002	0.000	0.845	0.002
9.080	0.002	0.000	0.859	0.002
9.100	0.002	0.000	0.860	0.003
9.120	0.002	0.001	0.847	0.004
9.140	0.002	0.001	0.823	0.005
9.160	0.002	0.002	0.801	0.004
9.180	0.002	0.004	0.782	0.003
9.200	0.002	0.004	0.760	0.003
9.220	0.002	0.004	0.740	0.003
9.240	0.002	0.004	0.725	0.003
9.260	0.002	0.004	0.718	0.002
9.280	0.002	0.003	0.722	0.000
9.300	0.002	0.002	0.742	0.000
9.320	0.002	0.001	0.771	0.001
9.340	0.002	0.000	0.812	0.001
9.360	0.002	0.000	0.854	0.002
9.380	0.002	0.001	0.886	0.002
9.400	0.002	0.001	0.896	0.002
9.420	0.002	0.001	0.883	0.001
9.440	0.002	0.002	0.847	0.000
9.460	0.002	0.003	0.798	0.000
9.480	0.002	0.003	0.754	0.001
9.500	0.002	0.003	0.723	0.001
9.520	0.002	0.003	0.713	0.001
9.540	0.002	0.002	0.714	0.002
9.560	0.002	0.001	0.722	0.002
9.580	0.002	0.000	0.732	0.002
9.600	0.002	0.000	0.751	0.001
9.620	0.002	-0.001	0.787	0.001
9.640	0.002	-0.001	0.834	0.002
9.660	0.002	0.000	0.871	0.003
9.680	0.002	0.001	0.883	0.003
9.700	0.002	0.001	0.866	0.002
9.720	0.002	0.002	0.828	0.001
9.740	0.002	0.002	0.798	0.000
9.760	0.002	0.002	0.779	0.000
9.780	0.002	0.002	0.763	0.000
9.800	0.002	0.002	0.746	0.001
9.820	0.002	0.001	0.723	0.000
9.840	0.002	0.000	0.705	-0.001
9.860	0.002	0.000	0.716	0.000
9.880	0.002	0.001	0.756	0.002
9.900	0.002	0.001	0.806	0.002
9.920	0.002	0.001	0.842	0.001
9.940	0.002	0.003	0.839	0.000
9.960	0.002	0.003	0.798	-0.001
9.980	0.002	0.003	0.748	-0.002
10.000	0.002	0.003	0.715	-0.001
10.020	0.002	0.003	0.705	-0.001
10.040	0.002	0.003	0.712	0.000
10.060	0.002	0.002	0.717	0.002
10.080	0.002	0.001	0.710	0.003
10.100	0.002	0.001	0.708	0.003
10.120	0.002	0.000	0.720	0.002
10.140	0.002	0.000	0.756	0.002
10.160	0.002	0.001	0.802	0.002
10.180	0.002	0.001	0.828	0.001
10.200	0.002	0.001	0.819	0.000
10.220	0.002	0.002	0.786	0.000
10.240	0.002	0.002	0.751	0.002
10.260	0.002	0.002	0.741	0.002
10.280	0.002	0.001	0.750	0.001
10.300	0.002	0.002	0.761	0.000
10.320	0.002	0.001	0.755	0.000
10.340	0.002	0.000	0.736	0.001
10.360	0.002	-0.001	0.729	0.001
10.380	0.002	0.000	0.757	0.001
10.400	0.002	-0.001	0.823	0.001
10.420	0.002	0.000	0.895	0.003
10.440	0.002	0.001	0.938	0.003
10.460	0.002	0.002	0.926	0.003
10.480	0.002	0.001	0.871	0.003
10.500	0.002	0.002	0.809	0.002
10.520	0.002	0.003	0.770	0.002
10.540	0.002	0.003	0.747	0.001
10.560	0.001	0.003	0.727	0.001
10.580	0.002	0.003	0.696	0.001
10.600	0.001	0.002	0.667	0.001
10.620	0.001	0.001	0.676	0.001
10.640	0.001	0.001	0.737	0.000
10.660	0.002	0.001	0.837	0.001
10.680	0.002	0.001	0.936	0.001
10.700	0.002	0.002	0.985	0.002
10.720	0.002	0.003	0.962	0.003
10.740	0.002	0.003	0.893	0.003
10.760	0.002	0.003	0.817	0.003
10.780	0.002	0.003	0.759	0.001
10.800	0.002	0.004	0.723	0.002
10.820	0.002	0.003	0.689	0.003
10.840	0.002	0.003	0.646	0.004
10.860	0.002	0.002	0.618	0.004
10.880	0.002	0.001	0.637	0.003
10.900	0.002	0.000	0.717	0.003
10.920	0.002	0.000	0.846	0.003
10.940	0.002	0.000	0.967	0.003
10.960	0.002	0.001	1.019	0.004
10.980	0.002	0.001	0.984	0.003
11.000	0.002	0.002	0.888	0.002
11.020	0.002	0.003	0.778	0.002
11.040	0.002	0.003	0.696	0.001
11.060	0.002	0.003	0.651	0.001
11.080	0.002	0.004	0.623	0.001
11.100	0.002	0.003	0.606	0.003
11.120	0.002	0.002	0.612	0.003
11.140	0.002	0.001	0.663	0.003
11.160	0.002	0.002	0.757	0.003
11.180	0.002	0.001	0.875	0.003
11.200	0.002	0.001	0.954	0.003
11.220	0.002	0.003	0.953	0.003
11.240	0.002	0.003	0.877	0.003
11.260	0.002	0.003	0.763	0.002
11.280	0.002	0.004	0.661	0.002
11.300	0.002	0.005	0.603	0.001
11.320	0.002	0.004	0.591	0.002
11.340	0.002	0.003	0.610	0.002
11.360	0.002	0.002	0.652	0.001
11.380	0.002	0.001	0.712	0.000
11.400	0.002	-0.001	0.798	0.001
11.420	0.002	-0.001	0.895	0.002
11.440	0.002	0.000	0.976	0.002
11.460	0.002	0.000	1.004	0.002
11.480	0.002	0.001	0.955	0.001
11.500	0.002	0.002	0.849	0.000
11.520	0.002	0.003	0.733	0.001
11.540	0.002	0.002	0.651	0.002
11.560	0.002	0.003	0.626	0.003
11.580	0.002	0.003	0.653	0.003
11.600	0.002	0.001	0.705	0.003
11.620	0.002	0.000	0.766	0.002
11.640	0.002	-0.001	0.830	0.002
11.660	0.002	-0.002	0.896	0.003
11.680	0.002	-0.002	0.957	0.003
11.700	0.002	-0.001	0.993	0.003
11.720	0.002	0.001	0.978	0.003
11.740	0.002	0.002	0.911	0.002
11.760	0.002	0.003	0.813	0.003
11.780	0.002	0.004	0.714	0.002
11.800	0.002	0.005	0.651	0.002
11.820	0.002	0.005	0.634	0.002
11.840	0.002	0.004	0.653	0.002
11.860	0.002	0.004	0.693	0.001
11.880	0.002	0.003	0.748	0.001
11.900	0.001	0.001	0.807	0.001
11.920	0.001	0.001	0.870	0.001
11.940	0.002	0.001	0.929	0.000
11.960	0.002	0.001	0.960	0.000
11.980	0.002	0.002	0.947	0.001
12.000	0.002	0.003	0.890	0.003
12.020	0.002	0.004	0.799	0.003
12.040	0.002	0.004	0.708	0.003
12.060	0.002	0.004	0.650	0.003
12.080	0.002	0.004	0.628	0.002
12.100	0.002	0.003	0.648	0.002
