HBM_CATMAN_DATAFILE_40

3/8/2011
11:04
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1770               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
12.860	-0.027	0.423	0.009
12.880	-0.027	0.405	0.009
12.900	-0.025	0.223	0.009
12.920	-0.022	-0.057	0.009
12.940	-0.020	-0.335	0.009
12.960	-0.018	-0.510	0.009
12.980	-0.018	-0.518	0.009
13.000	-0.020	-0.357	0.009
13.020	-0.023	-0.095	0.009
13.040	-0.025	0.165	0.009
13.060	-0.027	0.321	0.009
13.080	-0.027	0.318	0.009
13.100	-0.025	0.148	0.009
13.120	-0.022	-0.134	0.009
13.140	-0.020	-0.419	0.009
13.160	-0.018	-0.586	0.009
13.180	-0.019	-0.567	0.009
13.200	-0.021	-0.352	0.009
13.220	-0.025	-0.010	0.009
13.240	-0.028	0.345	0.009
13.260	-0.031	0.573	0.009
13.280	-0.030	0.579	0.009
13.300	-0.028	0.348	0.009
13.320	-0.024	-0.044	0.009
13.340	-0.020	-0.465	0.009
13.360	-0.017	-0.771	0.009
13.380	-0.016	-0.857	0.009
13.400	-0.018	-0.680	0.009
13.420	-0.022	-0.279	0.009
13.440	-0.027	0.203	0.009
13.460	-0.031	0.593	0.009
13.480	-0.032	0.759	0.009
13.500	-0.031	0.657	0.009
13.520	-0.027	0.322	0.009
13.540	-0.023	-0.148	0.009
13.560	-0.018	-0.602	0.009
13.580	-0.015	-0.889	0.009
13.600	-0.015	-0.913	0.009
13.620	-0.018	-0.663	0.009
13.640	-0.022	-0.223	0.009
13.660	-0.028	0.270	0.009
13.680	-0.032	0.667	0.009
13.700	-0.033	0.827	0.009
13.720	-0.032	0.674	0.009
13.740	-0.027	0.253	0.009
13.760	-0.021	-0.278	0.009
13.780	-0.016	-0.731	0.009
13.800	-0.014	-0.951	0.009
13.820	-0.014	-0.862	0.009
13.840	-0.018	-0.488	0.009
13.860	-0.024	0.030	0.009
13.880	-0.029	0.500	0.009
13.900	-0.032	0.752	0.009
13.920	-0.032	0.705	0.009
13.940	-0.028	0.393	0.009
13.960	-0.023	-0.052	0.009
13.980	-0.019	-0.483	0.009
14.000	-0.016	-0.762	0.009
14.020	-0.016	-0.805	0.009
14.040	-0.018	-0.607	0.009
14.060	-0.022	-0.237	0.009
14.080	-0.026	0.161	0.009
14.100	-0.029	0.454	0.009
14.120	-0.030	0.552	0.009
14.140	-0.029	0.423	0.009
14.160	-0.026	0.109	0.009
14.180	-0.022	-0.276	0.009
14.200	-0.019	-0.572	0.009
14.220	-0.018	-0.665	0.009
14.240	-0.019	-0.529	0.009
14.260	-0.022	-0.231	0.009
14.280	-0.026	0.114	0.009
14.300	-0.028	0.384	0.009
14.320	-0.029	0.490	0.009
14.340	-0.028	0.393	0.009
14.360	-0.025	0.127	0.009
14.380	-0.022	-0.198	0.009
14.400	-0.019	-0.455	0.009
14.420	-0.018	-0.564	0.009
14.440	-0.019	-0.499	0.009
14.460	-0.021	-0.285	0.009
14.480	-0.024	0.003	0.009
14.500	-0.027	0.261	0.009
14.520	-0.028	0.381	0.009
14.540	-0.027	0.314	0.009
14.560	-0.024	0.096	0.009
14.580	-0.022	-0.183	0.009
14.600	-0.019	-0.424	0.009
14.620	-0.019	-0.542	0.009
14.640	-0.019	-0.489	0.009
14.660	-0.022	-0.276	0.009
14.680	-0.025	0.020	0.009
14.700	-0.027	0.284	0.009
14.720	-0.028	0.419	0.009
14.740	-0.028	0.387	0.009
14.760	-0.026	0.202	0.009
14.780	-0.024	-0.087	0.009
14.800	-0.021	-0.392	0.009
14.820	-0.019	-0.598	0.009
14.840	-0.018	-0.619	0.009
14.860	-0.020	-0.441	0.009
14.880	-0.023	-0.115	0.009
14.900	-0.027	0.253	0.009
14.920	-0.030	0.520	0.009
14.940	-0.031	0.585	0.009
14.960	-0.028	0.411	0.009
14.980	-0.025	0.064	0.009
15.000	-0.021	-0.330	0.009
15.020	-0.017	-0.638	0.009
15.040	-0.016	-0.754	0.009
15.060	-0.017	-0.643	0.009
15.080	-0.020	-0.357	0.009
15.100	-0.023	-0.011	0.009
15.120	-0.026	0.270	0.009
15.140	-0.028	0.393	0.009
15.160	-0.027	0.339	0.009
15.180	-0.025	0.159	0.009
15.200	-0.023	-0.049	0.009
15.220	-0.021	-0.202	0.009
15.240	-0.021	-0.258	0.009
15.260	-0.021	-0.212	0.009
15.280	-0.022	-0.108	0.009
15.300	-0.023	-0.007	0.009
15.320	-0.023	0.051	0.009
15.340	-0.023	0.032	0.009
15.360	-0.023	-0.072	0.009
15.380	-0.022	-0.225	0.009
15.400	-0.021	-0.347	0.009
15.420	-0.021	-0.375	0.009
15.440	-0.022	-0.283	0.009
15.460	-0.023	-0.085	0.009
15.480	-0.026	0.167	0.009
15.500	-0.028	0.369	0.009
15.520	-0.028	0.428	0.009
15.540	-0.026	0.307	0.009
15.560	-0.024	0.037	0.009
15.580	-0.020	-0.289	0.009
15.600	-0.018	-0.553	0.009
15.620	-0.017	-0.665	0.009
15.640	-0.018	-0.592	0.009
15.660	-0.021	-0.360	0.009
15.680	-0.024	-0.048	0.009
15.700	-0.027	0.253	0.009
15.720	-0.028	0.455	0.009
15.740	-0.029	0.507	0.009
15.760	-0.027	0.388	0.009
15.780	-0.025	0.124	0.009
15.800	-0.021	-0.206	0.009
15.820	-0.018	-0.500	0.009
15.840	-0.016	-0.673	0.009
15.860	-0.016	-0.665	0.009
15.880	-0.018	-0.472	0.009
15.900	-0.022	-0.142	0.009
15.920	-0.026	0.210	0.009
15.940	-0.028	0.471	0.009
15.960	-0.030	0.560	0.009
15.980	-0.029	0.457	0.009
16.000	-0.026	0.179	0.009
16.020	-0.022	-0.191	0.009
16.040	-0.018	-0.528	0.009
16.060	-0.016	-0.723	0.009
16.080	-0.016	-0.708	0.009
16.100	-0.018	-0.477	0.009
16.120	-0.022	-0.094	0.009
16.140	-0.026	0.298	0.009
16.160	-0.030	0.557	0.009
16.180	-0.030	0.581	0.009
16.200	-0.028	0.361	0.009
16.220	-0.024	-0.014	0.009
16.240	-0.020	-0.391	0.009
16.260	-0.017	-0.618	0.009
16.280	-0.016	-0.629	0.009
16.300	-0.018	-0.440	0.009
16.320	-0.021	-0.144	0.009
16.340	-0.024	0.136	0.009
16.360	-0.026	0.309	0.009
16.380	-0.026	0.339	0.009
16.400	-0.025	0.244	0.009
16.420	-0.024	0.072	0.009
16.440	-0.022	-0.118	0.009
16.460	-0.021	-0.263	0.009
16.480	-0.020	-0.330	0.009
16.500	-0.020	-0.321	0.009
16.520	-0.021	-0.257	0.009
16.540	-0.022	-0.168	0.009
16.560	-0.023	-0.080	0.009
16.580	-0.023	-0.010	0.009
16.600	-0.024	0.040	0.009
16.620	-0.024	0.066	0.009
16.640	-0.024	0.077	0.009
16.660	-0.024	0.064	0.009
16.680	-0.023	0.007	0.009
16.700	-0.022	-0.076	0.009
16.720	-0.021	-0.151	0.009
16.740	-0.021	-0.199	0.009
16.760	-0.021	-0.213	0.009
16.780	-0.022	-0.202	0.009
16.800	-0.022	-0.178	0.009
16.820	-0.023	-0.152	0.009
16.840	-0.023	-0.108	0.009
16.860	-0.024	-0.039	0.009
16.880	-0.024	0.062	0.009
16.900	-0.025	0.174	0.009
16.920	-0.026	0.254	0.009
16.940	-0.026	0.242	0.009
16.960	-0.025	0.106	0.009
16.980	-0.022	-0.132	0.009
17.000	-0.019	-0.403	0.009
17.020	-0.017	-0.622	0.009
17.040	-0.017	-0.694	0.009
17.060	-0.019	-0.554	0.009
17.080	-0.022	-0.230	0.009
17.100	-0.026	0.175	0.009
17.120	-0.030	0.523	0.009
17.140	-0.031	0.701	0.009
17.160	-0.031	0.627	0.009
17.180	-0.027	0.299	0.009
17.200	-0.022	-0.166	0.009
17.220	-0.017	-0.614	0.009
17.240	-0.015	-0.895	0.009
17.260	-0.014	-0.894	0.009
17.280	-0.017	-0.602	0.009
17.300	-0.022	-0.135	0.009
17.320	-0.027	0.348	0.009
17.340	-0.031	0.695	0.009
17.360	-0.032	0.787	0.009
17.380	-0.030	0.587	0.009
17.400	-0.025	0.159	0.009
17.420	-0.020	-0.334	0.009
17.440	-0.016	-0.742	0.009
17.460	-0.014	-0.930	0.009
17.480	-0.015	-0.819	0.009
17.500	-0.019	-0.469	0.009
17.520	-0.024	0.005	0.009
17.540	-0.029	0.437	0.009
17.560	-0.031	0.672	0.009
17.580	-0.031	0.648	0.009
17.600	-0.028	0.383	0.009
17.620	-0.024	-0.006	0.009
17.640	-0.020	-0.382	0.009
17.660	-0.018	-0.641	0.009
17.680	-0.016	-0.717	0.009
17.700	-0.018	-0.583	0.009
17.720	-0.021	-0.289	0.009
17.740	-0.025	0.069	0.009
17.760	-0.028	0.375	0.009
17.780	-0.030	0.533	0.009
17.800	-0.029	0.479	0.009
17.820	-0.027	0.231	0.009
17.840	-0.023	-0.127	0.009
17.860	-0.020	-0.449	0.009
17.880	-0.018	-0.608	0.009
17.900	-0.019	-0.557	0.009
17.920	-0.021	-0.339	0.009
17.940	-0.024	-0.039	0.009
17.960	-0.027	0.226	0.009
17.980	-0.029	0.354	0.009
18.000	-0.028	0.304	0.009
18.020	-0.027	0.122	0.009
18.040	-0.024	-0.115	0.009
18.060	-0.022	-0.322	0.009
18.080	-0.021	-0.438	0.009
18.100	-0.021	-0.439	0.009
18.120	-0.022	-0.325	0.009
18.140	-0.024	-0.124	0.009
18.160	-0.026	0.094	0.009
18.180	-0.028	0.255	0.009
18.200	-0.029	0.314	0.009
18.220	-0.028	0.247	0.009
18.240	-0.027	0.065	0.009
18.260	-0.025	-0.174	0.009
18.280	-0.022	-0.385	0.009
18.300	-0.021	-0.487	0.009
18.320	-0.021	-0.436	0.009
18.340	-0.023	-0.244	0.009
18.360	-0.025	0.026	0.009
18.380	-0.028	0.267	0.009
18.400	-0.029	0.381	0.009
18.420	-0.028	0.313	0.009
18.440	-0.026	0.081	0.009
18.460	-0.023	-0.218	0.009
18.480	-0.020	-0.466	0.009
18.500	-0.019	-0.562	0.009
18.520	-0.020	-0.481	0.009
18.540	-0.022	-0.245	0.009
18.560	-0.025	0.063	0.009
18.580	-0.028	0.311	0.009
18.600	-0.029	0.394	0.009
18.620	-0.028	0.296	0.009
18.640	-0.026	0.072	0.009
18.660	-0.023	-0.199	0.009
18.680	-0.021	-0.410	0.009
18.700	-0.020	-0.483	0.009
18.720	-0.020	-0.412	0.009
18.740	-0.022	-0.237	0.009
18.760	-0.024	-0.016	0.009
18.780	-0.026	0.169	0.009
18.800	-0.027	0.258	0.009
18.820	-0.027	0.238	0.009
18.840	-0.027	0.126	0.009
18.860	-0.025	-0.041	0.009
18.880	-0.023	-0.214	0.009
18.900	-0.022	-0.336	0.009
18.920	-0.021	-0.384	0.009
18.940	-0.022	-0.343	0.009
18.960	-0.023	-0.204	0.009
18.980	-0.025	-0.013	0.009
19.000	-0.027	0.159	0.009
19.020	-0.028	0.246	0.009
19.040	-0.028	0.220	0.009
19.060	-0.027	0.072	0.009
19.080	-0.025	-0.145	0.009
19.100	-0.023	-0.334	0.009
19.120	-0.022	-0.410	0.009
19.140	-0.022	-0.348	0.009
19.160	-0.024	-0.174	0.009
19.180	-0.026	0.042	0.009
19.200	-0.028	0.204	0.009
19.220	-0.028	0.248	0.009
19.240	-0.028	0.179	0.009
19.260	-0.026	0.031	0.009
19.280	-0.024	-0.149	0.009
19.300	-0.023	-0.290	0.009
19.320	-0.022	-0.348	0.009
19.340	-0.022	-0.314	0.009
19.360	-0.024	-0.199	0.009
19.380	-0.026	-0.044	0.009
19.400	-0.027	0.097	0.009
19.420	-0.028	0.166	0.009
19.440	-0.028	0.158	0.009
19.460	-0.027	0.074	0.009
19.480	-0.026	-0.065	0.009
19.500	-0.024	-0.214	0.009
19.520	-0.023	-0.314	0.009
19.540	-0.023	-0.335	0.009
19.560	-0.023	-0.274	0.009
19.580	-0.024	-0.157	0.009
19.600	-0.026	-0.026	0.009
19.620	-0.026	0.072	0.009
19.640	-0.027	0.119	0.009
19.660	-0.027	0.106	0.009
19.680	-0.027	0.052	0.009
19.700	-0.026	-0.029	0.009
19.720	-0.025	-0.111	0.009
19.740	-0.024	-0.180	0.009
19.760	-0.023	-0.211	0.009
19.780	-0.023	-0.196	0.009
19.800	-0.023	-0.149	0.009
19.820	-0.024	-0.098	0.009
19.840	-0.025	-0.056	0.009
19.860	-0.025	-0.034	0.009
19.880	-0.025	-0.032	0.009
19.900	-0.024	-0.029	0.009
19.920	-0.025	-0.005	0.009
19.940	-0.025	0.028	0.009
19.960	-0.025	0.034	0.009
19.980	-0.024	-0.010	0.009
20.000	-0.023	-0.111	0.009
20.020	-0.022	-0.231	0.009
20.040	-0.021	-0.317	0.009
20.060	-0.021	-0.317	0.009
20.080	-0.022	-0.223	0.009
20.100	-0.024	-0.067	0.009
20.120	-0.026	0.109	0.009
20.140	-0.027	0.219	0.009
20.160	-0.027	0.226	0.009
20.180	-0.026	0.143	0.009
20.200	-0.024	-0.002	0.009
20.220	-0.023	-0.176	0.009
20.240	-0.021	-0.327	0.009
20.260	-0.021	-0.394	0.009
20.280	-0.022	-0.366	0.009
20.300	-0.023	-0.254	0.009
20.320	-0.025	-0.078	0.009
20.340	-0.027	0.108	0.009
20.360	-0.028	0.237	0.009
20.380	-0.028	0.263	0.009
20.400	-0.027	0.178	0.009
20.420	-0.026	0.006	0.009
20.440	-0.024	-0.191	0.009
20.460	-0.022	-0.340	0.009
20.480	-0.022	-0.396	0.009
20.500	-0.022	-0.347	0.009
20.520	-0.024	-0.218	0.009
20.540	-0.025	-0.062	0.009
20.560	-0.026	0.064	0.009
20.580	-0.027	0.142	0.009
20.600	-0.027	0.172	0.009
20.620	-0.027	0.147	0.009
20.640	-0.026	0.043	0.009
20.660	-0.024	-0.105	0.009
20.680	-0.023	-0.260	0.009
20.700	-0.022	-0.369	0.009
20.720	-0.022	-0.379	0.009
20.740	-0.023	-0.263	0.009
20.760	-0.025	-0.063	0.009
20.780	-0.027	0.141	0.009
20.800	-0.028	0.275	0.009
20.820	-0.029	0.283	0.009
20.840	-0.027	0.153	0.009
20.860	-0.025	-0.066	0.009
20.880	-0.023	-0.293	0.009
20.900	-0.021	-0.449	0.009
20.920	-0.021	-0.470	0.009
20.940	-0.022	-0.341	0.009
20.960	-0.024	-0.120	0.009
20.980	-0.027	0.108	0.009
21.000	-0.028	0.277	0.009
21.020	-0.029	0.318	0.009
21.040	-0.027	0.211	0.009
21.060	-0.026	-0.005	0.009
21.080	-0.023	-0.242	0.009
21.100	-0.022	-0.410	0.009
21.120	-0.021	-0.454	0.009
21.140	-0.022	-0.357	0.009
21.160	-0.023	-0.155	0.009
21.180	-0.026	0.071	0.009
21.200	-0.027	0.227	0.009
21.220	-0.027	0.251	0.009
21.240	-0.027	0.156	0.009
21.260	-0.025	-0.011	0.009
21.280	-0.024	-0.183	0.009
21.300	-0.023	-0.302	0.009
21.320	-0.022	-0.341	0.009
21.340	-0.022	-0.302	0.009
21.360	-0.023	-0.209	0.009
21.380	-0.024	-0.088	0.009
21.400	-0.025	0.038	0.009
21.420	-0.026	0.130	0.009
21.440	-0.027	0.169	0.009
21.460	-0.027	0.131	0.009
21.480	-0.026	0.033	0.009
21.500	-0.025	-0.099	0.009
21.520	-0.024	-0.228	0.009
21.540	-0.023	-0.310	0.009
21.560	-0.023	-0.325	0.009
21.580	-0.023	-0.259	0.009
21.600	-0.025	-0.118	0.009
21.620	-0.027	0.036	0.009
21.640	-0.028	0.141	0.009
21.660	-0.028	0.153	0.009
21.680	-0.028	0.084	0.009
21.700	-0.026	-0.043	0.009
21.720	-0.025	-0.162	0.009
21.740	-0.024	-0.213	0.009
21.760	-0.024	-0.196	0.009
21.780	-0.024	-0.137	0.009
21.800	-0.025	-0.068	0.009
21.820	-0.026	-0.028	0.009
21.840	-0.026	-0.040	0.009
21.860	-0.025	-0.096	0.009
21.880	-0.025	-0.148	0.009
21.900	-0.025	-0.161	0.009
21.920	-0.025	-0.122	0.009
21.940	-0.026	-0.044	0.009
21.960	-0.027	0.042	0.009
21.980	-0.027	0.093	0.009
22.000	-0.027	0.069	0.009
22.020	-0.025	-0.031	0.009
22.040	-0.024	-0.187	0.009
22.060	-0.023	-0.336	0.009
22.080	-0.022	-0.396	0.009
22.100	-0.024	-0.317	0.009
22.120	-0.026	-0.120	0.009
22.140	-0.029	0.123	0.009
22.160	-0.030	0.318	0.009
22.180	-0.031	0.369	0.009
22.200	-0.029	0.252	0.009
22.220	-0.027	0.029	0.009
22.240	-0.024	-0.219	0.009
22.260	-0.022	-0.419	0.009
22.280	-0.022	-0.506	0.009
22.300	-0.022	-0.461	0.009
22.320	-0.024	-0.312	0.009
22.340	-0.026	-0.108	0.009
22.360	-0.028	0.113	0.009
22.380	-0.030	0.288	0.009
22.400	-0.031	0.361	0.009
22.420	-0.030	0.300	0.009
22.440	-0.028	0.113	0.009
22.460	-0.025	-0.147	0.009
22.480	-0.023	-0.394	0.009
22.500	-0.022	-0.541	0.009
22.520	-0.022	-0.545	0.009
22.540	-0.023	-0.408	0.009
22.560	-0.025	-0.161	0.009
22.580	-0.028	0.123	0.009
22.600	-0.030	0.351	0.009
22.620	-0.032	0.456	0.009
22.640	-0.031	0.397	0.009
22.660	-0.028	0.180	0.009
22.680	-0.025	-0.142	0.009
22.700	-0.022	-0.451	0.009
22.720	-0.020	-0.625	0.009
22.740	-0.021	-0.612	0.009
22.760	-0.023	-0.414	0.009
22.780	-0.026	-0.100	0.009
22.800	-0.029	0.217	0.009
22.820	-0.031	0.423	0.009
22.840	-0.031	0.441	0.009
22.860	-0.030	0.283	0.009
22.880	-0.027	0.019	0.009
22.900	-0.024	-0.250	0.009
22.920	-0.023	-0.446	0.009
22.940	-0.022	-0.524	0.009
22.960	-0.023	-0.460	0.009
22.980	-0.024	-0.275	0.009
23.000	-0.027	-0.029	0.009
23.020	-0.029	0.205	0.009
23.040	-0.031	0.350	0.009
23.060	-0.031	0.360	0.009
23.080	-0.030	0.220	0.009
23.100	-0.028	-0.027	0.009
23.120	-0.026	-0.300	0.009
23.140	-0.024	-0.491	0.009
23.160	-0.023	-0.531	0.009
23.180	-0.024	-0.417	0.009
23.200	-0.026	-0.190	0.009
23.220	-0.029	0.081	0.009
23.240	-0.032	0.291	0.009
23.260	-0.033	0.364	0.009
23.280	-0.032	0.275	0.009
23.300	-0.030	0.068	0.009
23.320	-0.027	-0.188	0.009
23.340	-0.025	-0.404	0.009
23.360	-0.024	-0.503	0.009
23.380	-0.024	-0.444	0.009
23.400	-0.026	-0.257	0.009
23.420	-0.028	-0.013	0.009
23.440	-0.031	0.197	0.009
23.460	-0.032	0.298	0.009
23.480	-0.032	0.258	0.009
23.500	-0.030	0.102	0.009
23.520	-0.028	-0.114	0.009
23.540	-0.026	-0.306	0.009
23.560	-0.024	-0.410	0.009
23.580	-0.025	-0.387	0.009
23.600	-0.026	-0.260	0.009
23.620	-0.028	-0.070	0.009
23.640	-0.030	0.124	0.009
23.660	-0.031	0.234	0.009
23.680	-0.031	0.214	0.009
23.700	-0.030	0.088	0.009
23.720	-0.029	-0.085	0.009
23.740	-0.027	-0.249	0.009
23.760	-0.026	-0.358	0.009
23.780	-0.025	-0.372	0.009
23.800	-0.026	-0.294	0.009
23.820	-0.027	-0.148	0.009
23.840	-0.029	0.033	0.009
23.860	-0.030	0.192	0.009
23.880	-0.031	0.276	0.009
23.900	-0.031	0.238	0.009
23.920	-0.030	0.080	0.009
23.940	-0.027	-0.145	0.009
23.960	-0.025	-0.349	0.009
23.980	-0.024	-0.444	0.009
24.000	-0.024	-0.401	0.009
24.020	-0.026	-0.250	0.009
24.040	-0.028	-0.046	0.009
24.060	-0.030	0.133	0.009
24.080	-0.031	0.224	0.009
24.100	-0.031	0.202	0.009
24.120	-0.030	0.097	0.009
24.140	-0.029	-0.042	0.009
24.160	-0.027	-0.177	0.009
24.180	-0.026	-0.272	0.009
24.200	-0.026	-0.305	0.009
24.220	-0.026	-0.274	0.009
24.240	-0.027	-0.184	0.009
24.260	-0.029	-0.065	0.009
24.280	-0.030	0.048	0.009
24.300	-0.031	0.106	0.009
24.320	-0.031	0.101	0.009
24.340	-0.031	0.035	0.009
24.360	-0.030	-0.061	0.009
24.380	-0.029	-0.141	0.009
24.400	-0.028	-0.188	0.009
24.420	-0.028	-0.206	0.009
24.440	-0.028	-0.201	0.009
24.460	-0.028	-0.184	0.009
24.480	-0.028	-0.165	0.009
24.500	-0.028	-0.138	0.009
24.520	-0.029	-0.082	0.009
24.540	-0.031	-0.004	0.009
24.560	-0.031	0.061	0.009
24.580	-0.031	0.084	0.009
24.600	-0.031	0.052	0.009
24.620	-0.030	-0.021	0.009
24.640	-0.028	-0.107	0.009
24.660	-0.027	-0.174	0.009
24.680	-0.027	-0.206	0.009
24.700	-0.027	-0.211	0.009
24.720	-0.028	-0.182	0.009
24.740	-0.029	-0.132	0.009
24.760	-0.029	-0.063	0.009
24.780	-0.030	0.007	0.009
24.800	-0.030	0.055	0.009
24.820	-0.030	0.069	0.009
24.840	-0.030	0.043	0.009
24.860	-0.029	-0.005	0.009
24.880	-0.029	-0.072	0.009
24.900	-0.028	-0.148	0.009
24.920	-0.028	-0.212	0.009
24.940	-0.028	-0.254	0.009
24.960	-0.028	-0.251	0.009
24.980	-0.028	-0.196	0.009
25.000	-0.029	-0.080	0.009
25.020	-0.031	0.054	0.009
25.040	-0.032	0.166	0.009
25.060	-0.033	0.216	0.009
25.080	-0.032	0.166	0.009
25.100	-0.031	0.017	0.009
25.120	-0.029	-0.188	0.009
25.140	-0.027	-0.376	0.009
25.160	-0.026	-0.479	0.009
25.180	-0.026	-0.444	0.009
25.200	-0.028	-0.266	0.009
25.220	-0.030	-0.010	0.009
25.240	-0.033	0.232	0.009
25.260	-0.034	0.370	0.009
25.280	-0.033	0.332	0.009
25.300	-0.031	0.127	0.009
25.320	-0.028	-0.155	0.009
25.340	-0.026	-0.398	0.009
25.360	-0.025	-0.519	0.009
25.380	-0.025	-0.486	0.009
25.400	-0.027	-0.311	0.009
25.420	-0.029	-0.066	0.009
25.440	-0.031	0.164	0.009
25.460	-0.033	0.309	0.009
25.480	-0.033	0.321	0.009
25.500	-0.032	0.194	0.009
25.520	-0.029	-0.037	0.009
25.540	-0.027	-0.281	0.009
25.560	-0.025	-0.459	0.009
25.580	-0.025	-0.497	0.009
25.600	-0.026	-0.366	0.009
25.620	-0.029	-0.118	0.009
25.640	-0.031	0.146	0.009
25.660	-0.033	0.337	0.009
