HBM_CATMAN_DATAFILE_40

3/8/2011
11:08
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1900               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
0.840	0.014	-0.150	0.032
0.860	0.014	-0.097	0.032
0.880	0.013	-0.024	0.032
0.900	0.012	0.074	0.032
0.920	0.011	0.144	0.032
0.940	0.011	0.185	0.032
0.960	0.011	0.197	0.032
0.980	0.012	0.152	0.032
1.000	0.013	0.065	0.032
1.020	0.014	-0.075	0.032
1.040	0.016	-0.205	0.032
1.060	0.018	-0.283	0.032
1.080	0.018	-0.289	0.032
1.100	0.017	-0.196	0.032
1.120	0.015	-0.046	0.032
1.140	0.013	0.140	0.032
1.160	0.011	0.294	0.032
1.180	0.011	0.342	0.032
1.200	0.011	0.295	0.032
1.220	0.012	0.172	0.032
1.240	0.014	0.035	0.032
1.260	0.017	-0.107	0.032
1.280	0.018	-0.230	0.032
1.300	0.019	-0.284	0.032
1.320	0.018	-0.279	0.032
1.340	0.018	-0.209	0.032
1.360	0.017	-0.088	0.032
1.380	0.016	0.058	0.032
1.400	0.014	0.209	0.032
1.420	0.012	0.307	0.032
1.440	0.012	0.328	0.032
1.460	0.014	0.241	0.032
1.480	0.016	0.078	0.032
1.500	0.017	-0.085	0.032
1.520	0.019	-0.221	0.032
1.540	0.019	-0.293	0.032
1.560	0.019	-0.301	0.032
1.580	0.019	-0.255	0.032
1.600	0.018	-0.138	0.032
1.620	0.016	0.021	0.032
1.640	0.014	0.202	0.032
1.660	0.013	0.328	0.032
1.680	0.013	0.369	0.032
1.700	0.013	0.322	0.032
1.720	0.014	0.168	0.032
1.740	0.017	-0.050	0.032
1.760	0.020	-0.268	0.032
1.780	0.021	-0.397	0.032
1.800	0.021	-0.382	0.032
1.820	0.019	-0.246	0.032
1.840	0.016	-0.018	0.032
1.860	0.014	0.227	0.032
1.880	0.013	0.386	0.032
1.900	0.012	0.415	0.032
1.920	0.013	0.283	0.032
1.940	0.015	0.068	0.032
1.960	0.018	-0.152	0.032
1.980	0.020	-0.318	0.032
2.000	0.020	-0.368	0.032
2.020	0.019	-0.299	0.032
2.040	0.018	-0.134	0.032
2.060	0.016	0.055	0.032
2.080	0.015	0.194	0.032
2.100	0.014	0.280	0.032
2.120	0.014	0.293	0.032
2.140	0.014	0.250	0.032
2.160	0.016	0.146	0.032
2.180	0.018	-0.022	0.032
2.200	0.019	-0.180	0.032
2.220	0.020	-0.257	0.032
2.240	0.019	-0.208	0.032
2.260	0.018	-0.070	0.032
2.280	0.017	0.060	0.032
2.300	0.016	0.134	0.032
2.320	0.016	0.082	0.032
2.340	0.018	-0.054	0.032
2.360	0.020	-0.187	0.032
2.380	0.020	-0.224	0.032
2.400	0.019	-0.116	0.032
2.420	0.016	0.083	0.032
2.440	0.014	0.274	0.032
2.460	0.014	0.358	0.032
2.480	0.015	0.285	0.032
2.500	0.017	0.092	0.032
2.520	0.019	-0.162	0.032
2.540	0.022	-0.375	0.032
2.560	0.023	-0.441	0.032
2.580	0.022	-0.329	0.032
2.600	0.019	-0.084	0.032
2.620	0.015	0.191	0.032
2.640	0.013	0.396	0.032
2.660	0.013	0.460	0.032
2.680	0.015	0.355	0.032
2.700	0.017	0.158	0.032
2.720	0.019	-0.065	0.032
2.740	0.021	-0.253	0.032
2.760	0.022	-0.362	0.032
2.780	0.023	-0.385	0.032
2.800	0.022	-0.313	0.032
2.820	0.020	-0.167	0.032
2.840	0.018	0.048	0.032
2.860	0.016	0.278	0.032
2.880	0.014	0.448	0.032
2.900	0.013	0.501	0.032
2.920	0.014	0.395	0.032
2.940	0.017	0.145	0.032
2.960	0.020	-0.177	0.032
2.980	0.024	-0.471	0.032
3.000	0.025	-0.622	0.032
3.020	0.024	-0.563	0.032
3.040	0.021	-0.301	0.032
3.060	0.017	0.063	0.032
3.080	0.014	0.404	0.032
3.100	0.012	0.617	0.032
3.120	0.011	0.636	0.032
3.140	0.013	0.458	0.032
3.160	0.017	0.153	0.032
3.180	0.020	-0.191	0.032
3.200	0.023	-0.461	0.032
3.220	0.024	-0.580	0.032
3.240	0.023	-0.536	0.032
3.260	0.022	-0.371	0.032
3.280	0.020	-0.138	0.032
3.300	0.017	0.125	0.032
3.320	0.014	0.364	0.032
3.340	0.012	0.523	0.032
3.360	0.013	0.552	0.032
3.380	0.014	0.426	0.032
3.400	0.017	0.166	0.032
3.420	0.020	-0.157	0.032
3.440	0.023	-0.452	0.032
3.460	0.025	-0.615	0.032
3.480	0.025	-0.576	0.032
3.500	0.022	-0.346	0.032
3.520	0.019	-0.011	0.032
3.540	0.015	0.300	0.032
3.560	0.013	0.502	0.032
3.580	0.012	0.552	0.032
3.600	0.013	0.443	0.032
3.620	0.014	0.239	0.032
3.640	0.017	0.004	0.032
3.660	0.019	-0.204	0.032
3.680	0.022	-0.365	0.032
3.700	0.023	-0.445	0.032
3.720	0.022	-0.410	0.032
3.740	0.021	-0.272	0.032
3.760	0.019	-0.049	0.032
3.780	0.016	0.201	0.032
3.800	0.014	0.394	0.032
3.820	0.013	0.480	0.032
3.840	0.013	0.438	0.032
3.860	0.015	0.281	0.032
3.880	0.018	0.037	0.032
3.900	0.021	-0.223	0.032
3.920	0.023	-0.416	0.032
3.940	0.024	-0.496	0.032
3.960	0.023	-0.419	0.032
3.980	0.021	-0.215	0.032
4.000	0.018	0.039	0.032
4.020	0.015	0.271	0.032
4.040	0.014	0.422	0.032
4.060	0.014	0.451	0.032
4.080	0.015	0.356	0.032
4.100	0.017	0.180	0.032
4.120	0.019	-0.032	0.032
4.140	0.021	-0.247	0.032
4.160	0.023	-0.405	0.032
4.180	0.024	-0.461	0.032
4.200	0.023	-0.382	0.032
4.220	0.020	-0.178	0.032
4.240	0.017	0.081	0.032
4.260	0.014	0.314	0.032
4.280	0.013	0.458	0.032
4.300	0.013	0.475	0.032
4.320	0.014	0.358	0.032
4.340	0.016	0.128	0.032
4.360	0.019	-0.135	0.032
4.380	0.021	-0.364	0.032
4.400	0.023	-0.497	0.032
4.420	0.023	-0.471	0.032
4.440	0.020	-0.287	0.032
4.460	0.017	-0.002	0.032
4.480	0.014	0.276	0.032
4.500	0.012	0.449	0.032
4.520	0.012	0.481	0.032
4.540	0.013	0.360	0.032
4.560	0.016	0.153	0.032
4.580	0.018	-0.067	0.032
4.600	0.020	-0.262	0.032
4.620	0.021	-0.371	0.032
4.640	0.021	-0.387	0.032
4.660	0.020	-0.295	0.032
4.680	0.019	-0.128	0.032
4.700	0.017	0.083	0.032
4.720	0.014	0.277	0.032
4.740	0.013	0.365	0.032
4.760	0.014	0.338	0.032
4.780	0.015	0.228	0.032
4.800	0.017	0.064	0.032
4.820	0.019	-0.084	0.032
4.840	0.019	-0.192	0.032
4.860	0.020	-0.232	0.032
4.880	0.020	-0.213	0.032
4.900	0.020	-0.145	0.032
4.920	0.018	-0.034	0.032
4.940	0.017	0.060	0.032
4.960	0.016	0.119	0.032
4.980	0.016	0.139	0.032
5.000	0.017	0.117	0.032
5.020	0.017	0.086	0.032
5.040	0.017	0.052	0.032
5.060	0.017	0.032	0.032
5.080	0.018	0.012	0.032
5.100	0.018	-0.018	0.032
5.120	0.018	-0.040	0.032
5.140	0.018	-0.075	0.032
5.160	0.018	-0.103	0.032
5.180	0.019	-0.109	0.032
5.200	0.019	-0.085	0.032
5.220	0.018	-0.015	0.032
5.240	0.016	0.073	0.032
5.260	0.016	0.151	0.032
5.280	0.016	0.182	0.032
5.300	0.016	0.163	0.032
5.320	0.016	0.117	0.032
5.340	0.017	0.028	0.032
5.360	0.019	-0.091	0.032
5.380	0.020	-0.206	0.032
5.400	0.021	-0.281	0.032
5.420	0.020	-0.254	0.032
5.440	0.019	-0.135	0.032
5.460	0.017	0.043	0.032
5.480	0.015	0.218	0.032
5.500	0.015	0.320	0.032
5.520	0.015	0.334	0.032
5.540	0.016	0.227	0.032
5.560	0.017	0.052	0.032
5.580	0.019	-0.142	0.032
5.600	0.021	-0.302	0.032
5.620	0.022	-0.366	0.032
5.640	0.021	-0.330	0.032
5.660	0.019	-0.185	0.032
5.680	0.017	0.028	0.032
5.700	0.016	0.245	0.032
5.720	0.014	0.413	0.032
5.740	0.013	0.448	0.032
5.760	0.014	0.348	0.032
5.780	0.017	0.121	0.032
5.800	0.020	-0.169	0.032
5.820	0.023	-0.413	0.032
5.840	0.023	-0.521	0.032
5.860	0.023	-0.450	0.032
5.880	0.021	-0.254	0.032
5.900	0.018	0.004	0.032
5.920	0.015	0.285	0.032
5.940	0.013	0.488	0.032
5.960	0.012	0.552	0.032
5.980	0.014	0.453	0.032
6.000	0.017	0.211	0.032
6.020	0.020	-0.090	0.032
6.040	0.023	-0.372	0.032
6.060	0.024	-0.532	0.032
6.080	0.025	-0.532	0.032
6.100	0.023	-0.357	0.032
6.120	0.019	-0.053	0.032
6.140	0.016	0.236	0.032
6.160	0.014	0.441	0.032
6.180	0.013	0.517	0.032
6.200	0.015	0.443	0.032
6.220	0.016	0.250	0.032
6.240	0.019	-0.008	0.032
6.260	0.021	-0.233	0.032
6.280	0.023	-0.376	0.032
6.300	0.024	-0.400	0.032
6.320	0.022	-0.302	0.032
6.340	0.020	-0.140	0.032
6.360	0.019	0.041	0.032
6.380	0.018	0.183	0.032
6.400	0.017	0.262	0.032
6.420	0.016	0.286	0.032
6.440	0.016	0.261	0.032
6.460	0.016	0.205	0.032
6.480	0.018	0.108	0.032
6.500	0.020	-0.026	0.032
6.520	0.021	-0.157	0.032
6.540	0.022	-0.257	0.032
6.560	0.022	-0.288	0.032
6.580	0.022	-0.249	0.032
6.600	0.021	-0.131	0.032
6.620	0.019	0.033	0.032
6.640	0.017	0.194	0.032
6.660	0.015	0.303	0.032
6.680	0.016	0.310	0.032
6.700	0.017	0.217	0.032
6.720	0.019	0.086	0.032
6.740	0.020	-0.048	0.032
6.760	0.021	-0.161	0.032
6.780	0.022	-0.231	0.032
6.800	0.023	-0.247	0.032
6.820	0.022	-0.201	0.032
6.840	0.021	-0.104	0.032
6.860	0.019	0.029	0.032
6.880	0.018	0.148	0.032
6.900	0.018	0.218	0.032
6.920	0.018	0.244	0.032
6.940	0.018	0.208	0.032
6.960	0.019	0.131	0.032
6.980	0.020	0.037	0.032
7.000	0.022	-0.067	0.032
7.020	0.023	-0.157	0.032
7.040	0.023	-0.218	0.032
7.060	0.023	-0.213	0.032
7.080	0.022	-0.153	0.032
7.100	0.021	-0.042	0.032
7.120	0.020	0.089	0.032
7.140	0.019	0.174	0.032
7.160	0.019	0.197	0.032
7.180	0.019	0.171	0.032
7.200	0.020	0.112	0.032
7.220	0.020	0.033	0.032
7.240	0.021	-0.038	0.032
7.260	0.021	-0.078	0.032
7.280	0.022	-0.108	0.032
7.300	0.023	-0.127	0.032
7.320	0.022	-0.116	0.032
7.340	0.022	-0.070	0.032
7.360	0.021	-0.019	0.032
7.380	0.020	0.034	0.032
7.400	0.020	0.072	0.032
7.420	0.019	0.103	0.032
7.440	0.019	0.125	0.032
7.460	0.019	0.132	0.032
7.480	0.019	0.103	0.032
7.500	0.021	0.038	0.032
7.520	0.021	-0.027	0.032
7.540	0.022	-0.077	0.032
7.560	0.022	-0.106	0.032
7.580	0.022	-0.105	0.032
7.600	0.022	-0.082	0.032
7.620	0.022	-0.055	0.032
7.640	0.021	-0.039	0.032
7.660	0.021	0.012	0.032
7.680	0.021	0.079	0.032
7.700	0.020	0.147	0.032
7.720	0.020	0.195	0.032
7.740	0.020	0.163	0.032
7.760	0.021	0.084	0.032
7.780	0.022	-0.021	0.032
7.800	0.024	-0.139	0.032
7.820	0.024	-0.212	0.032
7.840	0.024	-0.218	0.032
7.860	0.023	-0.149	0.032
7.880	0.022	-0.024	0.032
7.900	0.021	0.110	0.032
7.920	0.019	0.222	0.032
7.940	0.019	0.272	0.032
7.960	0.019	0.232	0.032
7.980	0.021	0.127	0.032
8.000	0.023	-0.018	0.032
8.020	0.024	-0.158	0.032
8.040	0.024	-0.233	0.032
8.060	0.024	-0.234	0.032
8.080	0.024	-0.170	0.032
8.100	0.023	-0.067	0.032
8.120	0.022	0.057	0.032
8.140	0.020	0.174	0.032
8.160	0.019	0.262	0.032
8.180	0.019	0.297	0.032
8.200	0.020	0.242	0.032
8.220	0.021	0.106	0.032
8.240	0.023	-0.063	0.032
8.260	0.024	-0.228	0.032
8.280	0.026	-0.335	0.032
8.300	0.026	-0.337	0.032
8.320	0.025	-0.226	0.032
8.340	0.023	-0.017	0.032
8.360	0.020	0.186	0.032
8.380	0.019	0.335	0.032
8.400	0.018	0.379	0.032
8.420	0.020	0.288	0.032
8.440	0.020	0.142	0.032
8.460	0.022	-0.033	0.032
8.480	0.024	-0.177	0.032
8.500	0.025	-0.249	0.032
8.520	0.024	-0.242	0.032
8.540	0.024	-0.168	0.032
8.560	0.023	-0.092	0.032
8.580	0.022	0.002	0.032
8.600	0.021	0.118	0.032
8.620	0.020	0.195	0.032
8.640	0.019	0.223	0.032
8.660	0.019	0.185	0.032
8.680	0.021	0.114	0.032
8.700	0.022	0.024	0.032
8.720	0.023	-0.065	0.032
8.740	0.024	-0.134	0.032
8.760	0.024	-0.192	0.032
8.780	0.024	-0.198	0.032
8.800	0.024	-0.146	0.032
8.820	0.023	-0.070	0.032
8.840	0.021	0.045	0.032
8.860	0.020	0.149	0.032
8.880	0.019	0.224	0.032
8.900	0.019	0.235	0.032
8.920	0.020	0.203	0.032
8.940	0.020	0.137	0.032
8.960	0.021	0.021	0.032
8.980	0.023	-0.114	0.032
9.000	0.024	-0.230	0.032
9.020	0.025	-0.290	0.032
9.040	0.024	-0.239	0.032
9.060	0.022	-0.109	0.032
9.080	0.021	0.066	0.032
9.100	0.019	0.216	0.032
9.120	0.019	0.308	0.032
9.140	0.018	0.326	0.032
9.160	0.019	0.235	0.032
9.180	0.021	0.078	0.032
9.200	0.023	-0.101	0.032
9.220	0.025	-0.225	0.032
9.240	0.025	-0.266	0.032
9.260	0.025	-0.215	0.032
9.280	0.023	-0.108	0.032
9.300	0.023	-0.004	0.032
9.320	0.022	0.102	0.032
9.340	0.021	0.180	0.032
9.360	0.020	0.185	0.032
9.380	0.021	0.154	0.032
9.400	0.022	0.108	0.032
9.420	0.023	0.043	0.032
9.440	0.023	-0.035	0.032
9.460	0.024	-0.116	0.032
9.480	0.024	-0.151	0.032
9.500	0.024	-0.139	0.032
9.520	0.023	-0.074	0.032
9.540	0.022	0.023	0.032
9.560	0.021	0.091	0.032
9.580	0.021	0.135	0.032
9.600	0.021	0.139	0.032
9.620	0.022	0.081	0.032
9.640	0.022	-0.006	0.032
9.660	0.023	-0.086	0.032
9.680	0.023	-0.103	0.032
9.700	0.023	-0.067	0.032
9.720	0.023	0.005	0.032
9.740	0.021	0.094	0.032
9.760	0.021	0.141	0.032
9.780	0.021	0.132	0.032
9.800	0.022	0.058	0.032
9.820	0.023	-0.059	0.032
9.840	0.024	-0.153	0.032
9.860	0.024	-0.187	0.032
9.880	0.023	-0.131	0.032
9.900	0.022	-0.029	0.032
9.920	0.021	0.095	0.032
9.940	0.019	0.220	0.032
9.960	0.019	0.261	0.032
9.980	0.020	0.232	0.032
10.000	0.021	0.100	0.032
10.020	0.023	-0.066	0.032
10.040	0.024	-0.223	0.032
10.060	0.025	-0.329	0.032
10.080	0.025	-0.306	0.032
10.100	0.023	-0.184	0.032
10.120	0.021	0.019	0.032
10.140	0.019	0.252	0.032
10.160	0.017	0.390	0.032
10.180	0.017	0.412	0.032
10.200	0.019	0.298	0.032
10.220	0.021	0.087	0.032
10.240	0.024	-0.146	0.032
10.260	0.025	-0.339	0.032
10.280	0.026	-0.421	0.032
10.300	0.026	-0.372	0.032
10.320	0.025	-0.199	0.032
10.340	0.022	0.060	0.032
10.360	0.019	0.297	0.032
10.380	0.017	0.457	0.032
10.400	0.017	0.481	0.032
10.420	0.019	0.344	0.032
10.440	0.021	0.099	0.032
10.460	0.024	-0.171	0.032
10.480	0.026	-0.360	0.032
10.500	0.027	-0.428	0.032
10.520	0.026	-0.362	0.032
10.540	0.024	-0.169	0.032
10.560	0.022	0.051	0.032
10.580	0.020	0.243	0.032
10.600	0.018	0.368	0.032
10.620	0.018	0.405	0.032
10.640	0.019	0.334	0.032
10.660	0.020	0.154	0.032
10.680	0.023	-0.074	0.032
10.700	0.026	-0.295	0.032
10.720	0.027	-0.417	0.032
10.740	0.027	-0.392	0.032
10.760	0.025	-0.245	0.032
10.780	0.023	-0.031	0.032
10.800	0.021	0.192	0.032
10.820	0.019	0.361	0.032
10.840	0.018	0.427	0.032
10.860	0.018	0.379	0.032
10.880	0.020	0.225	0.032
10.900	0.023	-0.009	0.032
10.920	0.026	-0.252	0.032
10.940	0.028	-0.402	0.032
10.960	0.027	-0.415	0.032
10.980	0.026	-0.289	0.032
11.000	0.024	-0.066	0.032
11.020	0.021	0.176	0.032
11.040	0.019	0.361	0.032
11.060	0.018	0.423	0.032
11.080	0.018	0.370	0.032
11.100	0.020	0.225	0.032
11.120	0.023	0.023	0.032
11.140	0.025	-0.190	0.032
11.160	0.027	-0.363	0.032
11.180	0.027	-0.425	0.032
11.200	0.027	-0.349	0.032
11.220	0.025	-0.143	0.032
11.240	0.021	0.124	0.032
11.260	0.018	0.373	0.032
11.280	0.017	0.511	0.032
11.300	0.018	0.462	0.032
11.320	0.020	0.264	0.032
11.340	0.023	-0.012	0.032
11.360	0.025	-0.253	0.032
11.380	0.027	-0.393	0.032
11.400	0.027	-0.428	0.032
11.420	0.026	-0.349	0.032
11.440	0.024	-0.183	0.032
11.460	0.022	0.044	0.032
11.480	0.019	0.267	0.032
11.500	0.018	0.414	0.032
11.520	0.017	0.453	0.032
11.540	0.018	0.377	0.032
11.560	0.020	0.203	0.032
11.580	0.023	-0.047	0.032
11.600	0.026	-0.295	0.032
11.620	0.028	-0.470	0.032
11.640	0.028	-0.520	0.032
11.660	0.027	-0.406	0.032
11.680	0.024	-0.152	0.032
11.700	0.021	0.172	0.032
11.720	0.018	0.471	0.032
11.740	0.016	0.654	0.032
11.760	0.016	0.650	0.032
11.780	0.019	0.404	0.032
11.800	0.024	0.008	0.032
11.820	0.028	-0.382	0.032
11.840	0.031	-0.622	0.032
11.860	0.031	-0.635	0.032
11.880	0.028	-0.433	0.032
11.900	0.025	-0.102	0.032
11.920	0.022	0.245	0.032
11.940	0.019	0.488	0.032
11.960	0.018	0.565	0.032
11.980	0.019	0.475	0.032
12.000	0.022	0.285	0.032
12.020	0.025	0.039	0.032
12.040	0.028	-0.221	0.032
12.060	0.029	-0.419	0.032
12.080	0.029	-0.484	0.032
12.100	0.029	-0.401	0.032
12.120	0.027	-0.203	0.032
12.140	0.024	0.052	0.032
12.160	0.021	0.307	0.032
12.180	0.019	0.474	0.032
12.200	0.019	0.507	0.032
12.220	0.021	0.387	0.032
12.240	0.023	0.147	0.032
12.260	0.026	-0.122	0.032
12.280	0.028	-0.348	0.032
12.300	0.030	-0.462	0.032
12.320	0.029	-0.412	0.032
12.340	0.027	-0.205	0.032
12.360	0.024	0.079	0.032
12.380	0.021	0.304	0.032
12.400	0.021	0.387	0.032
12.420	0.022	0.324	0.032
12.440	0.024	0.153	0.032
12.460	0.025	-0.033	0.032
12.480	0.026	-0.153	0.032
12.500	0.027	-0.187	0.032
12.520	0.027	-0.158	0.032
12.540	0.026	-0.086	0.032
12.560	0.024	0.022	0.032
12.580	0.023	0.119	0.032
12.600	0.022	0.179	0.032
12.620	0.023	0.176	0.032
12.640	0.023	0.095	0.032
12.660	0.024	-0.030	0.032
12.680	0.025	-0.146	0.032
12.700	0.026	-0.207	0.032
12.720	0.026	-0.175	0.032
12.740	0.025	-0.046	0.032
12.760	0.023	0.140	0.032
12.780	0.022	0.273	0.032
12.800	0.022	0.309	0.032
12.820	0.023	0.236	0.032
12.840	0.025	0.069	0.032
12.860	0.027	-0.137	0.032
12.880	0.028	-0.296	0.032
12.900	0.029	-0.349	0.032
12.920	0.029	-0.268	0.032
12.940	0.027	-0.088	0.032
12.960	0.024	0.122	0.032
12.980	0.022	0.299	0.032
13.000	0.022	0.393	0.032
13.020	0.022	0.357	0.032
13.040	0.024	0.202	0.032
13.060	0.026	-0.001	0.032
13.080	0.028	-0.185	0.032
13.100	0.030	-0.305	0.032
13.120	0.031	-0.348	0.032
13.140	0.030	-0.305	0.032
13.160	0.028	-0.154	0.032
13.180	0.026	0.034	0.032
13.200	0.023	0.232	0.032
13.220	0.022	0.391	0.032
13.240	0.022	0.435	0.032
13.260	0.022	0.368	0.032
13.280	0.024	0.185	0.032
13.300	0.027	-0.039	0.032
13.320	0.029	-0.257	0.032
13.340	0.031	-0.396	0.032
13.360	0.030	-0.399	0.032
13.380	0.029	-0.307	0.032
13.400	0.027	-0.132	0.032
13.420	0.025	0.084	0.032
13.440	0.023	0.274	0.032
13.460	0.022	0.414	0.032
13.480	0.021	0.452	0.032
13.500	0.022	0.375	0.032
13.520	0.024	0.182	0.032
13.540	0.027	-0.068	0.032
13.560	0.029	-0.275	0.032
13.580	0.030	-0.398	0.032
13.600	0.030	-0.393	0.032
13.620	0.030	-0.282	0.032
13.640	0.028	-0.123	0.032
13.660	0.026	0.065	0.032
13.680	0.024	0.228	0.032
13.700	0.022	0.354	0.032
13.720	0.022	0.404	0.032
13.740	0.023	0.355	0.032
13.760	0.024	0.236	0.032
13.780	0.026	0.044	0.032
13.800	0.028	-0.171	0.032
13.820	0.030	-0.339	0.032
13.840	0.031	-0.412	0.032
13.860	0.030	-0.352	0.032
13.880	0.028	-0.211	0.032
13.900	0.026	-0.007	0.032
13.920	0.024	0.207	0.032
13.940	0.022	0.378	0.032
13.960	0.021	0.478	0.032
13.980	0.021	0.435	0.032
14.000	0.023	0.271	0.032
14.020	0.026	0.035	0.032
14.040	0.029	-0.227	0.032
14.060	0.031	-0.409	0.032
14.080	0.031	-0.467	0.032
14.100	0.030	-0.366	0.032
14.120	0.028	-0.167	0.032
14.140	0.026	0.073	0.032
14.160	0.023	0.304	0.032
14.180	0.021	0.448	0.032
14.200	0.021	0.481	0.032
14.220	0.022	0.385	0.032
14.240	0.025	0.170	0.032
14.260	0.027	-0.077	0.032
14.280	0.029	-0.307	0.032
14.300	0.031	-0.445	0.032
14.320	0.031	-0.464	0.032
14.340	0.030	-0.351	0.032
14.360	0.028	-0.122	0.032
14.380	0.025	0.127	0.032
14.400	0.023	0.336	0.032
14.420	0.022	0.455	0.032
14.440	0.022	0.432	0.032
14.460	0.023	0.311	0.032
14.480	0.025	0.128	0.032
14.500	0.027	-0.065	0.032
14.520	0.029	-0.238	0.032
14.540	0.031	-0.372	0.032
14.560	0.031	-0.381	0.032
14.580	0.029	-0.271	0.032
14.600	0.027	-0.070	0.032
14.620	0.024	0.166	0.032
14.640	0.023	0.346	0.032
14.660	0.021	0.414	0.032
14.680	0.022	0.345	0.032
14.700	0.024	0.178	0.032
14.720	0.027	-0.036	0.032
14.740	0.029	-0.210	0.032
14.760	0.029	-0.269	0.032
14.780	0.028	-0.239	0.032
14.800	0.027	-0.164	0.032
14.820	0.026	-0.055	0.032
14.840	0.025	0.079	0.032
14.860	0.024	0.182	0.032
14.880	0.023	0.215	0.032
14.900	0.023	0.181	0.032
14.920	0.024	0.108	0.032
14.940	0.026	0.033	0.032
14.960	0.026	-0.032	0.032
14.980	0.026	-0.079	0.032
15.000	0.026	-0.096	0.032
15.020	0.026	-0.071	0.032
15.040	0.026	-0.032	0.032
15.060	0.026	-0.005	0.032
15.080	0.025	0.025	0.032
15.100	0.024	0.063	0.032
15.120	0.024	0.086	0.032
15.140	0.025	0.066	0.032
15.160	0.025	0.032	0.032
15.180	0.025	0.017	0.032
