HBM_CATMAN_DATAFILE_40

3/8/2011
11:46
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1940               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
s	N	N	m/s
3/8/2011-11:46	3/8/2011-11:46	3/8/2011-11:46	3/8/2011-11:46
			
T0 =08.03.11 11:45:51	T0 =08.03.11 11:45:51	T0 =08.03.11 11:45:51	T0 =08.03.11 11:45:51
dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms
CH 0	CH 3	CH 4	CH 16 - 3
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)901905018104 / 	Serial No. (Electronics / CP)901905015104 / 	Serial No. (Electronics / CP)059181052111 / 804325236
Not available ID=0	ML10 ID=5006	ML10 ID=5006	ML801 Multichannel board ID=5015
Not available ID=0	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	DC 10V (AP801) ID=5506
Not available ID=0	Full bridge (low level) ID=358	Full bridge (low level) ID=358	DC 10 V ID=426
x1=0 y1=0;x2=0 y2=0	x1=0.7336 y1=0;x2=2.7336 y2=77.02	x1=0.1781 y1=0;x2=2.1781 y2=55.3	x1=0 y1=0;x2=10 y2=3.125
         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	V IN     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	m/s      (Engin.)
0  Nominal value	77.02 N Nominal value	55.3 N Nominal value	3.125 m/s Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	No excitation ID=10
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	-10.87076 N Zero	0.4109481 N Zero	-6.319173E-03 m/s Zero
0  Tare	-8.369699 N Tare	-19.2546 N Tare	-0.0015 m/s Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 m/s Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	0.005	0.403	0.252
0.020	0.009	0.150	0.252
0.040	0.008	-0.132	0.252
0.060	0.011	-0.350	0.252
0.080	0.008	-0.419	0.252
0.100	0.010	-0.406	0.252
0.120	0.006	-0.335	0.252
0.140	0.007	-0.327	0.252
0.160	0.004	-0.367	0.252
0.180	0.006	-0.458	0.252
0.200	0.003	-0.436	0.252
0.220	0.001	-0.327	0.252
0.240	-0.004	-0.087	0.252
0.260	-0.008	0.164	0.252
0.280	-0.011	0.343	0.252
0.300	-0.012	0.361	0.252
0.320	-0.011	0.183	0.252
0.340	-0.008	-0.168	0.252
0.360	-0.004	-0.596	0.252
0.380	-0.003	-0.913	0.252
0.400	-0.001	-1.009	0.252
0.420	-0.006	-0.841	0.252
0.440	-0.009	-0.494	0.252
0.460	-0.017	-0.043	0.252
0.480	-0.020	0.349	0.252
0.500	-0.025	0.584	0.252
0.520	-0.022	0.555	0.252
0.540	-0.023	0.307	0.252
0.560	-0.018	-0.091	0.252
0.580	-0.016	-0.510	0.252
0.600	-0.012	-0.883	0.252
0.620	-0.011	-1.046	0.252
0.640	-0.012	-0.992	0.252
0.660	-0.017	-0.634	0.252
0.680	-0.024	-0.123	0.252
0.700	-0.028	0.374	0.252
0.720	-0.033	0.680	0.252
0.740	-0.032	0.655	0.252
0.760	-0.031	0.285	0.252
0.780	-0.024	-0.273	0.252
0.800	-0.021	-0.829	0.252
0.820	-0.015	-1.181	0.252
0.840	-0.018	-1.184	0.252
0.860	-0.019	-0.835	0.252
0.880	-0.028	-0.257	0.252
0.900	-0.031	0.252	0.252
0.920	-0.038	0.535	0.252
0.940	-0.035	0.492	0.252
0.960	-0.036	0.205	0.252
0.980	-0.030	-0.187	0.252
1.000	-0.030	-0.503	0.252
1.020	-0.027	-0.646	0.252
1.040	-0.030	-0.590	0.252
1.060	-0.029	-0.432	0.252
1.080	-0.032	-0.284	0.252
1.100	-0.033	-0.217	0.252
1.120	-0.033	-0.262	0.252
1.140	-0.034	-0.288	0.252
1.160	-0.034	-0.319	0.252
1.180	-0.037	-0.219	0.252
1.200	-0.037	-0.102	0.252
1.220	-0.041	0.053	0.252
1.240	-0.039	0.071	0.252
1.260	-0.042	0.043	0.252
1.280	-0.037	-0.132	0.252
