HBM_CATMAN_DATAFILE_40

3/8/2011
13:33
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1600               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
5.920	-0.028	0.024	-0.212
5.940	-0.027	-0.042	-0.212
5.960	-0.028	-0.023	-0.212
5.980	-0.029	0.105	-0.212
6.000	-0.032	0.301	-0.212
6.020	-0.033	0.501	-0.212
6.040	-0.033	0.618	-0.212
6.060	-0.032	0.590	-0.212
6.080	-0.029	0.431	-0.212
6.100	-0.025	0.117	-0.212
6.120	-0.021	-0.294	-0.212
6.140	-0.018	-0.634	-0.212
6.160	-0.018	-0.754	-0.212
6.180	-0.020	-0.532	-0.212
6.200	-0.025	-0.030	-0.212
6.220	-0.031	0.578	-0.212
6.240	-0.036	1.081	-0.212
6.260	-0.037	1.254	-0.212
6.280	-0.034	1.074	-0.212
6.300	-0.029	0.586	-0.212
6.320	-0.022	-0.062	-0.212
6.340	-0.016	-0.665	-0.212
6.360	-0.012	-1.100	-0.212
6.380	-0.011	-1.199	-0.212
6.400	-0.014	-0.902	-0.212
6.420	-0.022	-0.254	-0.212
6.440	-0.030	0.597	-0.212
6.460	-0.039	1.352	-0.212
6.480	-0.043	1.760	-0.212
6.500	-0.042	1.673	-0.212
6.520	-0.035	1.071	-0.212
6.540	-0.025	0.189	-0.212
6.560	-0.016	-0.700	-0.212
6.580	-0.009	-1.312	-0.212
6.600	-0.008	-1.431	-0.212
6.620	-0.011	-1.095	-0.212
6.640	-0.018	-0.399	-0.212
6.660	-0.027	0.388	-0.212
6.680	-0.034	1.043	-0.212
6.700	-0.039	1.427	-0.212
6.720	-0.039	1.381	-0.212
6.740	-0.035	0.989	-0.212
6.760	-0.028	0.368	-0.212
6.780	-0.021	-0.301	-0.212
6.800	-0.016	-0.770	-0.212
6.820	-0.014	-0.983	-0.212
6.840	-0.015	-0.888	-0.212
6.860	-0.019	-0.497	-0.212
6.880	-0.025	0.051	-0.212
6.900	-0.031	0.684	-0.212
6.920	-0.036	1.171	-0.212
6.940	-0.039	1.384	-0.212
6.960	-0.037	1.218	-0.212
6.980	-0.030	0.633	-0.212
7.000	-0.022	-0.126	-0.212
7.020	-0.014	-0.839	-0.212
7.040	-0.010	-1.224	-0.212
7.060	-0.010	-1.118	-0.212
7.080	-0.016	-0.610	-0.212
7.100	-0.023	0.160	-0.212
7.120	-0.031	0.881	-0.212
7.140	-0.036	1.328	-0.212
7.160	-0.037	1.406	-0.212
7.180	-0.033	1.055	-0.212
7.200	-0.027	0.471	-0.212
7.220	-0.019	-0.168	-0.212
7.240	-0.013	-0.651	-0.212
7.260	-0.011	-0.814	-0.212
7.280	-0.012	-0.691	-0.212
7.300	-0.016	-0.343	-0.212
7.320	-0.020	0.085	-0.212
7.340	-0.023	0.433	-0.212
7.360	-0.025	0.683	-0.212
7.380	-0.026	0.770	-0.212
7.400	-0.025	0.729	-0.212
7.420	-0.024	0.581	-0.212
7.440	-0.020	0.276	-0.212
7.460	-0.016	-0.058	-0.212
7.480	-0.013	-0.359	-0.212
7.500	-0.011	-0.503	-0.212
7.520	-0.012	-0.395	-0.212
7.540	-0.015	-0.104	-0.212
7.560	-0.018	0.295	-0.212
7.580	-0.021	0.597	-0.212
7.600	-0.021	0.671	-0.212
7.620	-0.019	0.529	-0.212
7.640	-0.015	0.197	-0.212
7.660	-0.011	-0.142	-0.212
7.680	-0.009	-0.363	-0.212
7.700	-0.008	-0.374	-0.212
7.720	-0.010	-0.145	-0.212
7.740	-0.014	0.183	-0.212
7.760	-0.017	0.525	-0.212
7.780	-0.019	0.748	-0.212
7.800	-0.019	0.791	-0.212
7.820	-0.017	0.650	-0.212
7.840	-0.013	0.340	-0.212
7.860	-0.008	-0.061	-0.212
7.880	-0.004	-0.432	-0.212
7.900	-0.002	-0.671	-0.212
7.920	-0.001	-0.673	-0.212
7.940	-0.004	-0.406	-0.212
7.960	-0.008	0.074	-0.212
7.980	-0.013	0.648	-0.212
8.000	-0.018	1.105	-0.212
8.020	-0.019	1.274	-0.212
8.040	-0.016	1.049	-0.212
8.060	-0.009	0.482	-0.212
8.080	-0.001	-0.231	-0.212
8.100	0.006	-0.840	-0.212
8.120	0.009	-1.113	-0.212
8.140	0.008	-0.953	-0.212
8.160	0.002	-0.425	-0.212
8.180	-0.005	0.293	-0.212
8.200	-0.012	0.969	-0.212
8.220	-0.016	1.389	-0.212
8.240	-0.016	1.431	-0.212
8.260	-0.012	1.076	-0.212
8.280	-0.004	0.421	-0.212
8.300	0.005	-0.333	-0.212
8.320	0.012	-0.956	-0.212
8.340	0.015	-1.236	-0.212
8.360	0.013	-1.028	-0.212
8.380	0.007	-0.391	-0.212
8.400	-0.002	0.478	-0.212
8.420	-0.010	1.265	-0.212
8.440	-0.015	1.692	-0.212
8.460	-0.013	1.612	-0.212
8.480	-0.006	1.010	-0.212
8.500	0.005	0.115	-0.212
8.520	0.015	-0.780	-0.212
8.540	0.022	-1.344	-0.212
8.560	0.022	-1.364	-0.212
8.580	0.017	-0.850	-0.212
8.600	0.008	-0.010	-0.212
8.620	-0.001	0.815	-0.212
8.640	-0.006	1.346	-0.212
8.660	-0.006	1.448	-0.212
8.680	-0.002	1.115	-0.212
8.700	0.004	0.528	-0.212
8.720	0.011	-0.106	-0.212
8.740	0.016	-0.578	-0.212
8.760	0.018	-0.752	-0.212
8.780	0.017	-0.626	-0.212
8.800	0.013	-0.262	-0.212
8.820	0.008	0.218	-0.212
8.840	0.005	0.665	-0.212
8.860	0.002	0.958	-0.212
8.880	0.002	0.952	-0.212
8.900	0.006	0.655	-0.212
8.920	0.010	0.183	-0.212
8.940	0.015	-0.323	-0.212
8.960	0.018	-0.605	-0.212
8.980	0.016	-0.487	-0.212
9.000	0.012	-0.054	-0.212
9.020	0.006	0.551	-0.212
9.040	0.001	1.013	-0.212
9.060	0.001	1.128	-0.212
9.080	0.006	0.708	-0.212
9.100	0.015	-0.085	-0.212
9.120	0.022	-0.833	-0.212
9.140	0.026	-1.201	-0.212
9.160	0.022	-0.979	-0.212
9.180	0.015	-0.289	-0.212
9.200	0.005	0.608	-0.212
9.220	-0.002	1.357	-0.212
9.240	-0.006	1.660	-0.212
9.260	-0.003	1.417	-0.212
9.280	0.005	0.711	-0.212
9.300	0.014	-0.148	-0.212
9.320	0.022	-0.845	-0.212
9.340	0.025	-1.182	-0.212
9.360	0.024	-1.055	-0.212
9.380	0.018	-0.566	-0.212
9.400	0.010	0.116	-0.212
9.420	0.003	0.807	-0.212
9.440	-0.001	1.282	-0.212
9.460	-0.003	1.465	-0.212
9.480	0.000	1.254	-0.212
9.500	0.006	0.700	-0.212
9.520	0.014	-0.037	-0.212
9.540	0.021	-0.774	-0.212
9.560	0.027	-1.238	-0.212
9.580	0.026	-1.254	-0.212
9.600	0.021	-0.786	-0.212
9.620	0.013	0.057	-0.212
9.640	0.003	0.962	-0.212
9.660	-0.004	1.642	-0.212
9.680	-0.007	1.853	-0.212
9.700	-0.003	1.482	-0.212
9.720	0.005	0.688	-0.212
9.740	0.016	-0.278	-0.212
9.760	0.025	-1.061	-0.212
9.780	0.029	-1.394	-0.212
9.800	0.028	-1.185	-0.212
9.820	0.021	-0.498	-0.212
9.840	0.012	0.369	-0.212
9.860	0.004	1.100	-0.212
9.880	0.000	1.471	-0.212
9.900	0.001	1.330	-0.212
9.920	0.007	0.802	-0.212
9.940	0.015	0.098	-0.212
9.960	0.022	-0.514	-0.212
9.980	0.026	-0.811	-0.212
10.000	0.025	-0.747	-0.212
10.020	0.022	-0.385	-0.212
10.040	0.017	0.128	-0.212
10.060	0.013	0.612	-0.212
10.080	0.010	0.954	-0.212
10.100	0.009	1.032	-0.212
10.120	0.012	0.813	-0.212
10.140	0.016	0.390	-0.212
10.160	0.021	-0.135	-0.212
10.180	0.026	-0.546	-0.212
10.200	0.027	-0.707	-0.212
10.220	0.026	-0.547	-0.212
10.240	0.022	-0.091	-0.212
10.260	0.016	0.468	-0.212
10.280	0.012	0.950	-0.212
10.300	0.010	1.181	-0.212
10.320	0.012	1.023	-0.212
10.340	0.017	0.543	-0.212
10.360	0.023	-0.109	-0.212
10.380	0.029	-0.674	-0.212
10.400	0.032	-0.937	-0.212
10.420	0.031	-0.800	-0.212
10.440	0.026	-0.287	-0.212
10.460	0.018	0.396	-0.212
10.480	0.013	0.978	-0.212
10.500	0.010	1.278	-0.212
10.520	0.012	1.153	-0.212
10.540	0.017	0.697	-0.212
10.560	0.023	0.073	-0.212
10.580	0.029	-0.506	-0.212
10.600	0.033	-0.824	-0.212
10.620	0.032	-0.782	-0.212
10.640	0.028	-0.389	-0.212
10.660	0.022	0.191	-0.212
10.680	0.017	0.749	-0.212
10.700	0.013	1.118	-0.212
10.720	0.012	1.163	-0.212
10.740	0.015	0.886	-0.212
10.760	0.020	0.399	-0.212
10.780	0.026	-0.156	-0.212
10.800	0.030	-0.582	-0.212
10.820	0.032	-0.779	-0.212
10.840	0.031	-0.680	-0.212
10.860	0.028	-0.318	-0.212
10.880	0.023	0.168	-0.212
10.900	0.018	0.663	-0.212
10.920	0.015	0.999	-0.212
10.940	0.014	1.074	-0.212
10.960	0.016	0.882	-0.212
10.980	0.019	0.478	-0.212
11.000	0.024	0.039	-0.212
11.020	0.027	-0.317	-0.212
11.040	0.030	-0.489	-0.212
11.060	0.030	-0.455	-0.212
11.080	0.028	-0.260	-0.212
11.100	0.025	0.039	-0.212
11.120	0.022	0.332	-0.212
11.140	0.020	0.523	-0.212
11.160	0.019	0.588	-0.212
11.180	0.019	0.547	-0.212
11.200	0.020	0.446	-0.212
11.220	0.021	0.344	-0.212
11.240	0.023	0.212	-0.212
11.260	0.025	0.086	-0.212
11.280	0.027	-0.046	-0.212
11.300	0.028	-0.142	-0.212
11.320	0.028	-0.160	-0.212
11.340	0.028	-0.113	-0.212
11.360	0.026	0.041	-0.212
11.380	0.024	0.237	-0.212
11.400	0.023	0.400	-0.212
11.420	0.022	0.498	-0.212
11.440	0.022	0.475	-0.212
11.460	0.024	0.406	-0.212
11.480	0.025	0.275	-0.212
11.500	0.027	0.112	-0.212
11.520	0.028	-0.003	-0.212
11.540	0.029	-0.059	-0.212
11.560	0.028	0.008	-0.212
11.580	0.026	0.143	-0.212
11.600	0.025	0.300	-0.212
11.620	0.024	0.423	-0.212
11.640	0.024	0.420	-0.212
11.660	0.026	0.279	-0.212
11.680	0.028	0.054	-0.212
11.700	0.030	-0.170	-0.212
11.720	0.031	-0.265	-0.212
11.740	0.030	-0.200	-0.212
11.760	0.028	0.028	-0.212
11.780	0.025	0.342	-0.212
11.800	0.022	0.611	-0.212
11.820	0.021	0.750	-0.212
11.840	0.022	0.674	-0.212
11.860	0.025	0.395	-0.212
11.880	0.029	0.014	-0.212
11.900	0.033	-0.350	-0.212
11.920	0.034	-0.524	-0.212
11.940	0.033	-0.429	-0.212
11.960	0.029	-0.069	-0.212
11.980	0.023	0.426	-0.212
12.000	0.019	0.875	-0.212
12.020	0.017	1.093	-0.212
12.040	0.019	0.964	-0.212
12.060	0.023	0.518	-0.212
12.080	0.030	-0.088	-0.212
12.100	0.035	-0.633	-0.212
12.120	0.037	-0.890	-0.212
12.140	0.036	-0.764	-0.212
12.160	0.031	-0.274	-0.212
12.180	0.024	0.385	-0.212
12.200	0.017	0.985	-0.212
12.220	0.014	1.323	-0.212
12.240	0.015	1.261	-0.212
12.260	0.020	0.844	-0.212
12.280	0.027	0.210	-0.212
12.300	0.033	-0.412	-0.212
12.320	0.038	-0.849	-0.212
12.340	0.039	-0.969	-0.212
12.360	0.036	-0.741	-0.212
12.380	0.031	-0.220	-0.212
12.400	0.024	0.429	-0.212
12.420	0.018	1.000	-0.212
12.440	0.015	1.341	-0.212
12.460	0.015	1.318	-0.212
12.480	0.020	0.937	-0.212
12.500	0.027	0.305	-0.212
12.520	0.034	-0.389	-0.212
12.540	0.040	-0.874	-0.212
12.560	0.041	-1.005	-0.212
12.580	0.038	-0.700	-0.212
12.600	0.032	-0.083	-0.212
12.620	0.025	0.576	-0.212
12.640	0.021	1.059	-0.212
12.660	0.020	1.160	-0.212
12.680	0.024	0.883	-0.212
12.700	0.029	0.362	-0.212
12.720	0.035	-0.189	-0.212
12.740	0.039	-0.525	-0.212
12.760	0.040	-0.568	-0.212
12.780	0.037	-0.318	-0.212
12.800	0.033	0.125	-0.212
12.820	0.029	0.572	-0.212
12.840	0.026	0.886	-0.212
12.860	0.026	0.914	-0.212
12.880	0.029	0.662	-0.212
12.900	0.034	0.231	-0.212
12.920	0.039	-0.273	-0.212
12.940	0.043	-0.613	-0.212
12.960	0.043	-0.669	-0.212
12.980	0.041	-0.423	-0.212
13.000	0.036	0.078	-0.212
13.020	0.031	0.620	-0.212
13.040	0.027	1.045	-0.212
13.060	0.026	1.189	-0.212
13.080	0.029	0.966	-0.212
13.100	0.034	0.484	-0.212
13.120	0.040	-0.161	-0.212
13.140	0.045	-0.703	-0.212
13.160	0.048	-0.922	-0.212
13.180	0.046	-0.753	-0.212
13.200	0.041	-0.190	-0.212
13.220	0.034	0.511	-0.212
13.240	0.028	1.097	-0.212
13.260	0.025	1.376	-0.212
13.280	0.028	1.190	-0.212
13.300	0.033	0.673	-0.212
13.320	0.040	-0.025	-0.212
13.340	0.047	-0.649	-0.212
13.360	0.050	-0.957	-0.212
13.380	0.049	-0.881	-0.212
13.400	0.044	-0.413	-0.212
13.420	0.038	0.279	-0.212
13.440	0.031	0.946	-0.212
13.460	0.027	1.384	-0.212
13.480	0.027	1.410	-0.212
13.500	0.030	1.032	-0.212
13.520	0.038	0.390	-0.212
13.540	0.045	-0.345	-0.212
13.560	0.052	-0.915	-0.212
13.580	0.054	-1.144	-0.212
13.600	0.052	-0.955	-0.212
13.620	0.047	-0.396	-0.212
13.640	0.040	0.327	-0.212
13.660	0.033	0.991	-0.212
13.680	0.028	1.410	-0.212
13.700	0.028	1.425	-0.212
13.720	0.032	1.079	-0.212
13.740	0.039	0.482	-0.212
13.760	0.046	-0.127	-0.212
13.780	0.051	-0.503	-0.212
13.800	0.051	-0.526	-0.212
13.820	0.049	-0.238	-0.212
13.840	0.046	0.143	-0.212
13.860	0.045	0.367	-0.212
13.880	0.046	0.341	-0.212
13.900	0.049	0.101	-0.212
13.920	0.052	-0.177	-0.212
13.940	0.053	-0.318	-0.212
13.960	0.051	-0.160	-0.211
13.980	0.044	0.499	-0.210
14.000	0.037	1.245	-0.209
