HBM_CATMAN_DATAFILE_40

3/8/2011
13:40
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1600               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
1.200	-0.036	2.289	-0.285
1.220	-0.034	2.043	-0.285
1.240	-0.024	1.229	-0.286
1.260	-0.010	0.076	-0.286
1.280	0.004	-1.035	-0.286
1.300	0.012	-1.704	-0.285
1.320	0.014	-1.686	-0.285
1.340	0.008	-0.990	-0.285
1.360	-0.004	0.092	-0.285
1.380	-0.015	1.239	-0.285
1.400	-0.026	2.062	-0.285
1.420	-0.029	2.380	-0.285
1.440	-0.025	2.044	-0.285
1.460	-0.016	1.222	-0.286
1.480	-0.002	0.155	-0.286
1.500	0.012	-0.883	-0.286
1.520	0.021	-1.582	-0.286
1.540	0.024	-1.700	-0.286
1.560	0.018	-1.032	-0.285
1.580	0.003	0.118	-0.285
1.600	-0.011	1.370	-0.285
1.620	-0.023	2.273	-0.285
1.640	-0.027	2.557	-0.285
1.660	-0.022	2.046	-0.285
1.680	-0.007	0.949	-0.286
1.700	0.010	-0.313	-0.286
1.720	0.023	-1.303	-0.286
1.740	0.028	-1.665	-0.286
1.760	0.022	-1.344	-0.286
1.780	0.016	-0.510	-0.286
1.800	0.003	0.441	-0.286
1.820	-0.005	1.249	-0.286
1.840	-0.013	1.726	-0.286
1.860	-0.011	1.789	-0.285
1.880	-0.010	1.464	-0.285
1.900	0.000	0.829	-0.285
1.920	0.006	0.093	-0.286
1.940	0.014	-0.587	-0.286
1.960	0.018	-1.018	-0.286
1.980	0.019	-1.089	-0.286
2.000	0.016	-0.663	-0.286
2.020	0.007	0.127	-0.286
2.040	-0.001	1.051	-0.285
2.060	-0.012	1.822	-0.285
2.080	-0.013	2.164	-0.285
2.100	-0.015	1.914	-0.286
2.120	-0.003	1.122	-0.286
2.140	0.007	0.075	-0.286
2.160	0.020	-0.895	-0.286
2.180	0.027	-1.438	-0.286
2.200	0.029	-1.382	-0.286
2.220	0.023	-0.718	-0.286
2.240	0.011	0.237	-0.286
2.260	0.003	1.140	-0.286
2.280	-0.007	1.723	-0.286
2.300	-0.005	1.826	-0.286
2.320	-0.004	1.436	-0.286
2.340	0.007	0.717	-0.286
2.360	0.014	-0.033	-0.286
2.380	0.023	-0.625	-0.286
2.400	0.025	-0.897	-0.286
2.420	0.025	-0.767	-0.286
2.440	0.022	-0.271	-0.286
2.460	0.012	0.426	-0.286
2.480	0.008	1.101	-0.286
2.500	0.001	1.544	-0.286
2.520	0.003	1.653	-0.286
2.540	0.004	1.333	-0.286
2.560	0.013	0.680	-0.286
2.580	0.021	-0.124	-0.286
2.600	0.030	-0.822	-0.286
2.620	0.035	-1.156	-0.286
2.640	0.033	-0.989	-0.286
2.660	0.028	-0.331	-0.286
2.680	0.017	0.516	-0.286
2.700	0.009	1.285	-0.285
2.720	0.003	1.697	-0.285
2.740	0.003	1.693	-0.285
2.760	0.008	1.246	-0.285
2.780	0.016	0.556	-0.285
2.800	0.024	-0.114	-0.286
2.820	0.029	-0.582	-0.286
2.840	0.032	-0.696	-0.286
2.860	0.029	-0.509	-0.286
2.880	0.025	-0.054	-0.286
2.900	0.019	0.436	-0.286
2.920	0.015	0.867	-0.286
2.940	0.013	1.089	-0.286
2.960	0.013	1.101	-0.286
2.980	0.015	0.928	-0.286
3.000	0.017	0.642	-0.286
3.020	0.021	0.346	-0.286
3.040	0.022	0.049	-0.285
3.060	0.025	-0.136	-0.285
3.080	0.025	-0.234	-0.285
3.100	0.025	-0.135	-0.285
3.120	0.024	0.046	-0.285
3.140	0.021	0.336	-0.285
3.160	0.018	0.644	-0.285
3.180	0.014	0.893	-0.285
3.200	0.014	0.982	-0.285
3.220	0.013	0.822	-0.285
3.240	0.018	0.508	-0.285
3.260	0.021	0.087	-0.285
3.280	0.026	-0.222	-0.285
3.300	0.028	-0.367	-0.285
3.320	0.027	-0.222	-0.285
3.340	0.023	0.110	-0.285
3.360	0.019	0.532	-0.285
3.380	0.016	0.865	-0.285
3.400	0.012	1.014	-0.285
3.420	0.014	1.013	-0.285
3.440	0.013	0.859	-0.285
3.460	0.018	0.619	-0.285
3.480	0.021	0.238	-0.285
3.500	0.027	-0.150	-0.285
3.520	0.030	-0.475	-0.285
3.540	0.033	-0.605	-0.285
3.560	0.031	-0.489	-0.285
3.580	0.026	-0.091	-0.285
3.600	0.020	0.496	-0.285
3.620	0.013	1.046	-0.285
3.640	0.010	1.367	-0.285
3.660	0.010	1.336	-0.285
3.680	0.015	1.014	-0.285
3.700	0.018	0.526	-0.285
3.720	0.026	0.035	-0.285
3.740	0.027	-0.327	-0.285
3.760	0.031	-0.485	-0.285
3.780	0.029	-0.436	-0.285
3.800	0.027	-0.211	-0.285
3.820	0.023	0.141	-0.285
3.840	0.018	0.577	-0.285
3.860	0.014	1.023	-0.285
3.880	0.009	1.360	-0.285
3.900	0.011	1.413	-0.285
3.920	0.011	1.120	-0.285
3.940	0.020	0.533	-0.285
3.960	0.025	-0.186	-0.285
3.980	0.034	-0.812	-0.285
4.000	0.036	-1.076	-0.285
4.020	0.035	-0.838	-0.285
4.040	0.027	-0.150	-0.285
4.060	0.018	0.701	-0.285
4.080	0.010	1.430	-0.285
4.100	0.004	1.799	-0.285
4.120	0.007	1.726	-0.285
4.140	0.011	1.235	-0.285
4.160	0.021	0.499	-0.285
4.180	0.029	-0.255	-0.285
4.200	0.037	-0.854	-0.285
4.220	0.040	-1.124	-0.285
4.240	0.040	-1.027	-0.285
4.260	0.035	-0.538	-0.285
4.280	0.026	0.195	-0.285
4.300	0.017	1.034	-0.285
4.320	0.007	1.722	-0.285
4.340	0.004	2.077	-0.285
4.360	0.005	1.894	-0.285
4.380	0.014	1.210	-0.285
4.400	0.026	0.226	-0.285
4.420	0.041	-0.793	-0.285
4.440	0.049	-1.483	-0.286
4.460	0.050	-1.617	-0.286
4.480	0.045	-1.061	-0.285
4.500	0.032	-0.086	-0.285
4.520	0.020	1.021	-0.285
4.540	0.008	1.872	-0.285
4.560	0.004	2.282	-0.285
4.580	0.005	2.085	-0.285
4.600	0.015	1.387	-0.285
4.620	0.026	0.426	-0.285
4.640	0.038	-0.526	-0.285
4.660	0.047	-1.213	-0.286
4.680	0.050	-1.494	-0.286
4.700	0.048	-1.217	-0.285
4.720	0.040	-0.474	-0.285
4.740	0.027	0.547	-0.285
4.760	0.016	1.523	-0.285
4.780	0.007	2.221	-0.285
4.800	0.005	2.368	-0.285
4.820	0.011	1.886	-0.285
4.840	0.024	0.888	-0.285
4.860	0.038	-0.351	-0.285
4.880	0.054	-1.460	-0.285
4.900	0.061	-2.059	-0.285
4.920	0.060	-1.854	-0.285
4.940	0.049	-0.938	-0.285
4.960	0.033	0.385	-0.285
4.980	0.016	1.708	-0.285
5.000	0.002	2.759	-0.285
5.020	-0.003	3.198	-0.285
5.040	-0.001	2.820	-0.285
5.060	0.018	1.653	-0.285
5.080	0.038	0.009	-0.285
5.100	0.065	-1.644	-0.285
5.120	0.079	-2.745	-0.285
5.140	0.080	-2.636	-0.285
5.160	0.066	-1.553	-0.285
5.180	0.044	0.122	-0.285
5.200	0.021	1.773	-0.285
5.220	0.005	2.908	-0.285
5.240	0.004	3.072	-0.285
5.260	0.016	2.261	-0.286
5.280	0.039	0.878	-0.286
5.300	0.059	-0.531	-0.286
5.320	0.071	-1.494	-0.285
5.340	0.073	-1.820	-0.285
5.360	0.070	-1.491	-0.285
5.380	0.058	-0.724	-0.286
5.400	0.048	0.222	-0.285
5.420	0.036	1.160	-0.285
5.440	0.028	1.938	-0.285
5.460	0.024	2.458	-0.285
5.480	0.026	2.435	-0.285
5.500	0.034	1.830	-0.285
5.520	0.047	0.766	-0.285
5.540	0.063	-0.541	-0.286
5.560	0.076	-1.814	-0.286
5.580	0.087	-2.616	-0.286
5.600	0.084	-2.475	-0.285
5.620	0.071	-1.304	-0.285
5.640	0.049	0.498	-0.285
5.660	0.025	2.298	-0.285
5.680	0.006	3.553	-0.285
5.700	0.001	3.853	-0.285
5.720	0.009	3.139	-0.285
5.740	0.029	1.651	-0.286
5.760	0.058	-0.212	-0.286
5.780	0.081	-1.901	-0.286
5.800	0.096	-2.908	-0.286
5.820	0.096	-2.891	-0.285
5.840	0.085	-1.940	-0.285
5.860	0.061	-0.421	-0.285
5.880	0.039	1.233	-0.285
5.900	0.018	2.616	-0.285
5.920	0.009	3.383	-0.285
5.940	0.011	3.324	-0.285
5.960	0.024	2.442	-0.285
5.980	0.045	1.013	-0.285
6.000	0.065	-0.601	-0.285
6.020	0.082	-1.968	-0.285
6.040	0.088	-2.641	-0.285
6.060	0.087	-2.377	-0.285
6.080	0.070	-1.277	-0.285
6.100	0.051	0.269	-0.285
6.120	0.030	1.820	-0.285
6.140	0.015	2.961	-0.285
6.160	0.010	3.337	-0.285
6.180	0.018	2.795	-0.285
6.200	0.035	1.537	-0.285
6.220	0.055	-0.050	-0.285
6.240	0.074	-1.511	-0.285
6.260	0.084	-2.434	-0.285
6.280	0.084	-2.475	-0.285
6.300	0.073	-1.608	-0.285
6.320	0.054	-0.151	-0.285
6.340	0.035	1.429	-0.285
6.360	0.018	2.695	-0.285
6.380	0.010	3.282	-0.285
6.400	0.014	2.969	-0.285
6.420	0.028	1.907	-0.285
6.440	0.047	0.385	-0.285
6.460	0.066	-1.152	-0.286
6.480	0.080	-2.256	-0.286
6.500	0.081	-2.513	-0.285
6.520	0.076	-1.867	-0.285
6.540	0.058	-0.579	-0.285
6.560	0.040	0.959	-0.285
6.580	0.021	2.316	-0.285
6.600	0.010	3.163	-0.285
6.620	0.009	3.151	-0.285
6.640	0.019	2.332	-0.285
6.660	0.037	0.919	-0.285
6.680	0.056	-0.663	-0.285
6.700	0.076	-1.988	-0.285
6.720	0.081	-2.550	-0.285
6.740	0.078	-2.097	-0.285
6.760	0.061	-0.844	-0.285
6.780	0.041	0.743	-0.285
6.800	0.021	2.158	-0.285
6.820	0.012	3.008	-0.285
6.840	0.013	2.928	-0.285
6.860	0.023	2.034	-0.286
6.880	0.042	0.652	-0.286
6.900	0.057	-0.752	-0.286
6.920	0.071	-1.757	-0.286
6.940	0.074	-2.023	-0.286
6.960	0.068	-1.492	-0.286
6.980	0.054	-0.407	-0.286
7.000	0.039	0.893	-0.285
7.020	0.024	2.035	-0.285
7.040	0.016	2.713	-0.285
7.060	0.017	2.632	-0.285
7.080	0.026	1.824	-0.286
7.100	0.042	0.570	-0.286
7.120	0.059	-0.812	-0.286
7.140	0.071	-1.869	-0.286
7.160	0.074	-2.181	-0.286
7.180	0.068	-1.583	-0.285
7.200	0.053	-0.360	-0.285
7.220	0.036	1.065	-0.285
7.240	0.021	2.241	-0.285
7.260	0.013	2.819	-0.286
7.280	0.015	2.606	-0.286
7.300	0.026	1.696	-0.286
7.320	0.040	0.418	-0.286
7.340	0.057	-0.851	-0.286
7.360	0.066	-1.693	-0.286
7.380	0.069	-1.842	-0.286
7.400	0.063	-1.236	-0.286
7.420	0.051	-0.140	-0.286
7.440	0.036	1.073	-0.286
7.460	0.025	2.066	-0.286
7.480	0.019	2.517	-0.286
7.500	0.021	2.260	-0.286
7.520	0.031	1.418	-0.286
7.540	0.044	0.253	-0.286
7.560	0.059	-0.898	-0.286
7.580	0.069	-1.675	-0.286
7.600	0.071	-1.754	-0.286
7.620	0.063	-1.069	-0.286
7.640	0.050	0.083	-0.286
7.660	0.036	1.307	-0.286
7.680	0.024	2.238	-0.286
7.700	0.021	2.575	-0.286
7.720	0.023	2.200	-0.286
7.740	0.035	1.256	-0.286
7.760	0.050	0.066	-0.286
7.780	0.063	-1.045	-0.286
7.800	0.072	-1.706	-0.286
7.820	0.072	-1.691	-0.286
7.840	0.064	-1.008	-0.286
7.860	0.051	0.077	-0.286
7.880	0.037	1.231	-0.286
7.900	0.025	2.116	-0.286
7.920	0.021	2.465	-0.286
7.940	0.026	2.116	-0.286
7.960	0.035	1.226	-0.286
7.980	0.050	0.105	-0.286
8.000	0.061	-0.895	-0.286
8.020	0.068	-1.479	-0.286
8.040	0.067	-1.450	-0.286
8.060	0.061	-0.844	-0.286
8.080	0.048	0.090	-0.286
8.100	0.038	1.067	-0.286
8.120	0.030	1.783	-0.286
8.140	0.025	2.055	-0.286
8.160	0.030	1.748	-0.286
8.180	0.037	1.021	-0.286
8.200	0.047	0.134	-0.286
8.220	0.056	-0.660	-0.286
8.240	0.062	-1.156	-0.286
8.260	0.062	-1.215	-0.286
8.280	0.057	-0.725	-0.286
8.300	0.048	0.138	-0.286
8.320	0.034	1.116	-0.286
8.340	0.027	1.857	-0.286
8.360	0.020	2.165	-0.286
8.380	0.025	1.879	-0.286
8.400	0.033	1.105	-0.286
8.420	0.045	0.089	-0.286
8.440	0.056	-0.850	-0.286
8.460	0.063	-1.382	-0.286
8.480	0.063	-1.369	-0.286
8.500	0.055	-0.779	-0.286
8.520	0.047	0.088	-0.286
8.540	0.033	0.953	-0.286
8.560	0.028	1.521	-0.286
8.580	0.023	1.724	-0.286
8.600	0.025	1.559	-0.286
8.620	0.028	1.112	-0.286
8.640	0.034	0.528	-0.286
8.660	0.039	-0.073	-0.286
8.680	0.043	-0.500	-0.286
8.700	0.047	-0.714	-0.286
8.720	0.044	-0.595	-0.286
8.740	0.040	-0.212	-0.286
8.760	0.032	0.387	-0.286
8.780	0.024	1.014	-0.286
8.800	0.019	1.443	-0.286
8.820	0.018	1.471	-0.286
8.840	0.020	1.087	-0.286
8.860	0.025	0.482	-0.286
8.880	0.031	-0.142	-0.286
8.900	0.034	-0.563	-0.286
8.920	0.035	-0.658	-0.286
8.940	0.032	-0.365	-0.286
8.960	0.025	0.181	-0.286
8.980	0.020	0.732	-0.286
9.000	0.014	1.117	-0.286
9.020	0.012	1.228	-0.286
9.040	0.012	1.086	-0.286
9.060	0.017	0.723	-0.286
9.080	0.019	0.265	-0.286
9.100	0.025	-0.162	-0.286
9.120	0.026	-0.455	-0.286
9.140	0.026	-0.532	-0.286
9.160	0.024	-0.380	-0.286
9.180	0.018	0.011	-0.286
9.200	0.014	0.527	-0.286
9.220	0.006	1.018	-0.286
9.240	0.004	1.312	-0.286
9.260	0.001	1.315	-0.286
9.280	0.005	1.027	-0.286
9.300	0.008	0.512	-0.286
9.320	0.014	-0.038	-0.286
9.340	0.018	-0.479	-0.286
9.360	0.019	-0.648	-0.286
9.380	0.018	-0.514	-0.286
9.400	0.012	-0.123	-0.286
9.420	0.007	0.396	-0.286
9.440	-0.002	0.894	-0.286
9.460	-0.004	1.235	-0.286
9.480	-0.009	1.275	-0.286
9.500	-0.004	0.999	-0.286
9.520	-0.001	0.471	-0.286
9.540	0.005	-0.092	-0.286
9.560	0.010	-0.507	-0.286
9.580	0.009	-0.646	-0.286
9.600	0.006	-0.458	-0.286
9.620	-0.001	-0.018	-0.286
9.640	-0.006	0.557	-0.286
9.660	-0.016	1.050	-0.286
9.680	-0.016	1.319	-0.286
9.700	-0.020	1.266	-0.286
9.720	-0.015	0.932	-0.286
9.740	-0.011	0.396	-0.286
9.760	-0.005	-0.182	-0.286
9.780	-0.002	-0.627	-0.286
9.800	0.000	-0.824	-0.286
9.820	-0.003	-0.657	-0.286
9.840	-0.011	-0.218	-0.286
9.860	-0.016	0.402	-0.286
9.880	-0.026	1.006	-0.286
9.900	-0.030	1.457	-0.286
9.920	-0.034	1.561	-0.286
9.940	-0.030	1.264	-0.286
9.960	-0.026	0.672	-0.286
9.980	-0.016	-0.072	-0.286
10.000	-0.012	-0.666	-0.286
10.020	-0.009	-1.021	-0.286
10.040	-0.011	-0.929	-0.286
10.060	-0.018	-0.460	-0.286
10.080	-0.026	0.287	-0.286
10.100	-0.036	1.019	-0.286
10.120	-0.042	1.508	-0.286
10.140	-0.046	1.627	-0.286
10.160	-0.041	1.307	-0.286
10.180	-0.038	0.720	-0.286
10.200	-0.029	-0.018	-0.286
10.220	-0.023	-0.618	-0.286
10.240	-0.019	-0.984	-0.286
10.260	-0.020	-0.917	-0.286
10.280	-0.025	-0.467	-0.286
10.300	-0.034	0.247	-0.286
10.320	-0.045	0.988	-0.286
10.340	-0.050	1.506	-0.286
10.360	-0.056	1.698	-0.286
10.380	-0.050	1.440	-0.286
10.400	-0.046	0.798	-0.286
10.420	-0.035	-0.053	-0.286
10.440	-0.028	-0.782	-0.286
10.460	-0.023	-1.185	-0.286
10.480	-0.024	-1.120	-0.286
10.500	-0.030	-0.632	-0.286
10.520	-0.038	0.120	-0.286
10.540	-0.051	0.926	-0.286
10.560	-0.056	1.544	-0.286
10.580	-0.063	1.814	-0.286
10.600	-0.060	1.635	-0.286
10.620	-0.056	1.055	-0.286
10.640	-0.047	0.247	-0.286
10.660	-0.039	-0.551	-0.286
10.680	-0.032	-1.150	-0.286
10.700	-0.031	-1.353	-0.286
10.720	-0.037	-1.038	-0.286
10.740	-0.045	-0.279	-0.286
10.760	-0.058	0.644	-0.286
10.780	-0.067	1.437	-0.286
10.800	-0.074	1.853	-0.286
10.820	-0.073	1.775	-0.286
10.840	-0.069	1.212	-0.286
10.860	-0.060	0.379	-0.286
10.880	-0.051	-0.467	-0.286
10.900	-0.047	-1.067	-0.286
10.920	-0.044	-1.239	-0.286
10.940	-0.049	-0.924	-0.286
10.960	-0.056	-0.234	-0.286
10.980	-0.067	0.577	-0.286
11.000	-0.077	1.318	-0.286
11.020	-0.084	1.778	-0.286
11.040	-0.085	1.796	-0.286
11.060	-0.080	1.295	-0.286
11.080	-0.072	0.432	-0.286
11.100	-0.060	-0.532	-0.286
11.120	-0.054	-1.325	-0.286
11.140	-0.049	-1.655	-0.286
11.160	-0.054	-1.351	-0.286
11.180	-0.065	-0.489	-0.286
11.200	-0.078	0.614	-0.286
11.220	-0.092	1.619	-0.286
11.240	-0.100	2.210	-0.286
11.260	-0.102	2.185	-0.286
11.280	-0.095	1.537	-0.286
11.300	-0.085	0.537	-0.286
11.320	-0.070	-0.534	-0.286
11.340	-0.062	-1.384	-0.286
11.360	-0.058	-1.732	-0.286
11.380	-0.061	-1.460	-0.286
11.400	-0.071	-0.663	-0.286
11.420	-0.084	0.350	-0.286
11.440	-0.096	1.291	-0.286
11.460	-0.104	1.918	-0.286
11.480	-0.107	2.033	-0.286
11.500	-0.101	1.583	-0.286
11.520	-0.094	0.714	-0.285
11.540	-0.082	-0.267	-0.285
11.560	-0.073	-1.108	-0.285
11.580	-0.068	-1.535	-0.285
11.600	-0.071	-1.369	-0.285
11.620	-0.079	-0.667	-0.285
11.640	-0.091	0.298	-0.286
11.660	-0.103	1.203	-0.286
11.680	-0.110	1.831	-0.286
11.700	-0.113	1.945	-0.285
11.720	-0.109	1.519	-0.285
11.740	-0.100	0.682	-0.285
11.760	-0.090	-0.265	-0.285
11.780	-0.080	-1.059	-0.285
11.800	-0.074	-1.478	-0.285
11.820	-0.077	-1.369	-0.285
11.840	-0.083	-0.747	-0.285
11.860	-0.095	0.203	-0.285
11.880	-0.106	1.155	-0.286
11.900	-0.117	1.877	-0.286
11.920	-0.119	2.091	-0.286
11.940	-0.117	1.758	-0.285
11.960	-0.108	0.959	-0.285
11.980	-0.095	-0.074	-0.285
12.000	-0.085	-1.040	-0.285
12.020	-0.076	-1.648	-0.285
12.040	-0.078	-1.620	-0.285
12.060	-0.083	-0.978	-0.285
12.080	-0.096	0.032	-0.286
12.100	-0.106	1.034	-0.286
12.120	-0.118	1.752	-0.286
12.140	-0.119	1.969	-0.286
12.160	-0.117	1.635	-0.286
12.180	-0.109	0.889	-0.286
12.200	-0.097	-0.005	-0.286
12.220	-0.090	-0.743	-0.286
12.240	-0.083	-1.160	-0.286
12.260	-0.084	-1.104	-0.286
12.280	-0.087	-0.677	-0.286
12.300	-0.097	0.020	-0.286
12.320	-0.104	0.755	-0.286
12.340	-0.112	1.341	-0.286
12.360	-0.115	1.552	-0.286
12.380	-0.112	1.333	-0.286
12.400	-0.108	0.755	-0.286
12.420	-0.099	0.027	-0.286
12.440	-0.093	-0.610	-0.286
12.460	-0.087	-1.002	-0.286
12.480	-0.089	-0.956	-0.286
12.500	-0.092	-0.475	-0.286
12.520	-0.101	0.250	-0.286
12.540	-0.107	0.943	-0.286
12.560	-0.111	1.339	-0.286
12.580	-0.113	1.375	-0.286
12.600	-0.109	1.099	-0.286
12.620	-0.105	0.619	-0.286
12.640	-0.098	0.028	-0.286
12.660	-0.093	-0.498	-0.286
12.680	-0.087	-0.799	-0.285
12.700	-0.089	-0.798	-0.285
12.720	-0.091	-0.485	-0.285
12.740	-0.096	0.017	-0.286
12.760	-0.103	0.601	-0.286
12.780	-0.106	1.092	-0.286
12.800	-0.110	1.335	-0.286
12.820	-0.108	1.226	-0.286
12.840	-0.104	0.775	-0.286
12.860	-0.096	0.157	-0.286
12.880	-0.092	-0.416	-0.286
12.900	-0.086	-0.721	-0.285
12.920	-0.085	-0.721	-0.285
12.940	-0.089	-0.387	-0.285
12.960	-0.093	0.135	-0.285
12.980	-0.099	0.691	-0.285
13.000	-0.103	1.096	-0.285
13.020	-0.105	1.209	-0.286
13.040	-0.101	1.040	-0.286
13.060	-0.098	0.637	-0.286
13.080	-0.089	0.130	-0.286
13.100	-0.084	-0.383	-0.286
13.120	-0.079	-0.711	-0.285
13.140	-0.077	-0.767	-0.285
13.160	-0.080	-0.488	-0.285
13.180	-0.084	0.037	-0.286
13.200	-0.090	0.618	-0.286
13.220	-0.093	1.085	-0.286
13.240	-0.097	1.288	-0.286
13.260	-0.092	1.195	-0.286
13.280	-0.090	0.814	-0.286
13.300	-0.081	0.274	-0.286
13.320	-0.075	-0.267	-0.286
13.340	-0.069	-0.664	-0.286
13.360	-0.067	-0.755	-0.286
13.380	-0.069	-0.555	-0.286
13.400	-0.072	-0.114	-0.286
13.420	-0.078	0.383	-0.286
13.440	-0.081	0.850	-0.286
13.460	-0.086	1.180	-0.286
13.480	-0.084	1.291	-0.286
13.500	-0.082	1.094	-0.286
13.520	-0.076	0.622	-0.286
13.540	-0.070	0.052	-0.286
13.560	-0.062	-0.485	-0.286
13.580	-0.060	-0.797	-0.286
13.600	-0.058	-0.847	-0.286
13.620	-0.061	-0.529	-0.286
13.640	-0.067	0.056	-0.286
13.660	-0.073	0.751	-0.286
13.680	-0.079	1.313	-0.286
13.700	-0.081	1.535	-0.286
13.720	-0.079	1.365	-0.286
13.740	-0.072	0.801	-0.286
13.760	-0.065	0.075	-0.286
13.780	-0.055	-0.635	-0.286
13.800	-0.050	-1.046	-0.286
13.820	-0.049	-1.080	-0.286
13.840	-0.053	-0.667	-0.286
13.860	-0.060	0.041	-0.286
13.880	-0.070	0.831	-0.286
13.900	-0.077	1.478	-0.286
13.920	-0.081	1.750	-0.286
13.940	-0.081	1.603	-0.286
13.960	-0.073	1.019	-0.286
13.980	-0.064	0.215	-0.286
14.000	-0.054	-0.629	-0.286
