HBM_CATMAN_DATAFILE_40

3/8/2011
13:38
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1600               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
s	N	N	m/s
3/8/2011-13:38	3/8/2011-13:38	3/8/2011-13:38	3/8/2011-13:38
			
T0 =08.03.11 13:37:47	T0 =08.03.11 13:37:47	T0 =08.03.11 13:37:47	T0 =08.03.11 13:37:47
dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms
CH 0	CH 3	CH 4	CH 16 - 3
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)901905018104 / 	Serial No. (Electronics / CP)901905015104 / 	Serial No. (Electronics / CP)059181052111 / 804325236
Not available ID=0	ML10 ID=5006	ML10 ID=5006	ML801 Multichannel board ID=5015
Not available ID=0	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	DC 10V (AP801) ID=5506
Not available ID=0	Full bridge (low level) ID=358	Full bridge (low level) ID=358	DC 10 V ID=426
x1=0 y1=0;x2=0 y2=0	x1=0.7336 y1=0;x2=2.7336 y2=77.02	x1=0.1781 y1=0;x2=2.1781 y2=55.3	x1=0 y1=0;x2=10 y2=3.125
         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	V IN     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	m/s      (Engin.)
0  Nominal value	77.02 N Nominal value	55.3 N Nominal value	3.125 m/s Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	No excitation ID=10
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	-10.87076 N Zero	0.4109481 N Zero	-6.319173E-03 m/s Zero
0  Tare	-8.312799 N Tare	-19.2689 N Tare	-0.0004 m/s Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 m/s Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	0.052	-0.605	-0.261
0.020	0.050	-0.684	-0.261
0.040	0.048	-0.304	-0.261
0.060	0.039	0.367	-0.261
0.080	0.033	1.061	-0.261
0.100	0.025	1.496	-0.261
0.120	0.029	1.497	-0.261
0.140	0.030	1.116	-0.261
0.160	0.040	0.470	-0.261
0.180	0.043	-0.170	-0.261
0.200	0.050	-0.569	-0.261
0.220	0.047	-0.642	-0.261
0.240	0.048	-0.405	-0.261
0.260	0.040	0.003	-0.261
0.280	0.038	0.489	-0.261
0.300	0.031	0.918	-0.261
0.320	0.031	1.223	-0.261
0.340	0.028	1.298	-0.261
0.360	0.032	1.098	-0.261
0.380	0.034	0.662	-0.261
0.400	0.041	0.103	-0.261
0.420	0.045	-0.417	-0.261
0.440	0.049	-0.684	-0.261
0.460	0.046	-0.580	-0.261
0.480	0.042	-0.092	-0.261
0.500	0.035	0.560	-0.261
0.520	0.029	1.086	-0.261
0.540	0.028	1.277	-0.261
0.560	0.028	1.079	-0.261
0.580	0.034	0.594	-0.261
0.600	0.039	0.039	-0.261
0.620	0.043	-0.349	-0.261
0.640	0.041	-0.368	-0.261
0.660	0.040	-0.077	-0.261
0.680	0.032	0.380	-0.261
0.700	0.031	0.727	-0.261
0.720	0.027	0.871	-0.261
0.740	0.031	0.725	-0.261
0.760	0.031	0.463	-0.261
0.780	0.036	0.210	-0.261
0.800	0.033	0.090	-0.261
0.820	0.035	0.078	-0.261
0.840	0.031	0.156	-0.261
0.860	0.032	0.240	-0.261
0.880	0.029	0.335	-0.261
0.900	0.031	0.374	-0.261
0.920	0.029	0.410	-0.261
0.940	0.030	0.435	-0.261
0.960	0.028	0.484	-0.261
0.980	0.028	0.491	-0.261
1.000	0.028	0.402	-0.261
1.020	0.029	0.221	-0.261
1.040	0.032	0.017	-0.261
1.060	0.032	-0.057	-0.261
1.080	0.033	0.070	-0.261
1.100	0.028	0.396	-0.261
1.120	0.026	0.744	-0.261
1.140	0.021	1.002	-0.261
1.160	0.023	0.984	-0.261
1.180	0.024	0.693	-0.261
1.200	0.032	0.174	-0.261
1.220	0.034	-0.283	-0.261
1.240	0.039	-0.482	-0.261
1.260	0.034	-0.282	-0.261
1.280	0.032	0.117	-0.261
1.300	0.025	0.568	-0.261
1.320	0.024	0.806	-0.261
1.340	0.022	0.824	-0.261
1.360	0.025	0.554	-0.261
1.380	0.027	0.239	-0.261
1.400	0.029	0.013	-0.261
1.420	0.028	0.075	-0.261
1.440	0.025	0.317	-0.261
1.460	0.022	0.611	-0.261
1.480	0.020	0.733	-0.261
1.500	0.023	0.638	-0.261
1.520	0.024	0.357	-0.261
1.540	0.029	0.078	-0.261
1.560	0.027	-0.089	-0.261
1.580	0.028	-0.020	-0.261
1.600	0.021	0.231	-0.261
1.620	0.020	0.521	-0.261
1.640	0.016	0.677	-0.261
1.660	0.019	0.659	-0.261
1.680	0.018	0.525	-0.261
1.700	0.022	0.368	-0.261
1.720	0.020	0.277	-0.261
1.740	0.021	0.253	-0.261
1.760	0.018	0.262	-0.261
1.780	0.019	0.226	-0.261
1.800	0.018	0.126	-0.261
1.820	0.020	0.033	-0.261
1.840	0.018	0.091	-0.261
1.860	0.016	0.343	-0.261
1.880	0.012	0.713	-0.261
1.900	0.008	0.996	-0.261
1.920	0.008	1.006	-0.261
1.940	0.010	0.671	-0.261
1.960	0.016	0.102	-0.261
1.980	0.019	-0.452	-0.261
2.000	0.023	-0.738	-0.261
2.020	0.018	-0.575	-0.261
2.040	0.014	-0.030	-0.261
2.060	0.003	0.685	-0.261
2.080	0.000	1.250	-0.261
2.100	-0.006	1.455	-0.261
2.120	-0.001	1.244	-0.261
2.140	0.000	0.767	-0.261
2.160	0.008	0.192	-0.261
2.180	0.009	-0.266	-0.261
2.200	0.014	-0.525	-0.261
2.220	0.010	-0.511	-0.261
2.240	0.010	-0.303	-0.261
2.260	0.003	0.051	-0.261
2.280	0.001	0.444	-0.261
2.300	-0.007	0.847	-0.261
2.320	-0.009	1.145	-0.261
2.340	-0.013	1.243	-0.261
2.360	-0.009	1.013	-0.261
2.380	-0.006	0.496	-0.261
2.400	0.001	-0.155	-0.261
2.420	0.005	-0.688	-0.261
2.440	0.008	-0.891	-0.261
2.460	0.004	-0.655	-0.261
2.480	-0.003	-0.063	-0.261
2.500	-0.012	0.688	-0.261
2.520	-0.019	1.341	-0.261
2.540	-0.023	1.643	-0.261
2.560	-0.023	1.503	-0.261
2.580	-0.017	0.966	-0.261
2.600	-0.011	0.275	-0.261
2.620	-0.003	-0.387	-0.261
2.640	0.001	-0.803	-0.261
2.660	0.003	-0.932	-0.261
2.680	-0.001	-0.695	-0.261
2.700	-0.006	-0.221	-0.261
2.720	-0.014	0.388	-0.261
2.740	-0.020	0.921	-0.261
2.760	-0.024	1.316	-0.261
2.780	-0.026	1.428	-0.261
2.800	-0.024	1.291	-0.261
2.820	-0.020	0.810	-0.261
2.840	-0.014	0.176	-0.261
2.860	-0.008	-0.488	-0.261
2.880	-0.004	-0.867	-0.261
2.900	-0.005	-0.904	-0.261
2.920	-0.009	-0.505	-0.261
2.940	-0.017	0.111	-0.261
2.960	-0.024	0.793	-0.261
2.980	-0.031	1.272	-0.261
3.000	-0.033	1.443	-0.261
3.020	-0.032	1.205	-0.261
3.040	-0.026	0.684	-0.261
3.060	-0.021	0.051	-0.261
3.080	-0.016	-0.464	-0.261
3.100	-0.014	-0.704	-0.261
3.120	-0.015	-0.622	-0.261
3.140	-0.019	-0.269	-0.261
3.160	-0.025	0.219	-0.261
3.180	-0.030	0.717	-0.261
3.200	-0.034	1.038	-0.261
3.220	-0.035	1.143	-0.261
3.240	-0.034	1.006	-0.261
3.260	-0.032	0.725	-0.261
3.280	-0.029	0.309	-0.261
3.300	-0.025	-0.098	-0.261
3.320	-0.022	-0.442	-0.261
3.340	-0.021	-0.556	-0.261
3.360	-0.022	-0.430	-0.261
3.380	-0.025	-0.051	-0.261
3.400	-0.030	0.378	-0.261
3.420	-0.035	0.785	-0.261
3.440	-0.038	0.962	-0.261
3.460	-0.038	0.929	-0.261
3.480	-0.036	0.641	-0.261
3.500	-0.033	0.294	-0.261
3.520	-0.031	-0.017	-0.261
3.540	-0.030	-0.117	-0.261
3.560	-0.032	-0.025	-0.261
3.580	-0.034	0.192	-0.261
3.600	-0.037	0.359	-0.261
3.620	-0.038	0.426	-0.261
3.640	-0.039	0.333	-0.261
