HBM_CATMAN_DATAFILE_40

3/8/2011
13:11
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1540               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
4.140	0.010	-0.519	-0.018
4.160	0.013	-0.747	-0.018
4.180	0.013	-0.742	-0.018
4.200	0.011	-0.543	-0.018
4.220	0.008	-0.217	-0.018
4.240	0.004	0.146	-0.018
4.260	0.000	0.466	-0.018
4.280	-0.002	0.672	-0.018
4.300	-0.002	0.713	-0.018
4.320	-0.001	0.571	-0.018
4.340	0.003	0.261	-0.018
4.360	0.007	-0.148	-0.018
4.380	0.011	-0.535	-0.018
4.400	0.013	-0.756	-0.018
4.420	0.013	-0.714	-0.018
4.440	0.010	-0.413	-0.018
4.460	0.005	0.044	-0.018
4.480	0.000	0.487	-0.018
4.500	-0.003	0.755	-0.018
4.520	-0.003	0.767	-0.018
4.540	-0.001	0.543	-0.018
4.560	0.003	0.174	-0.018
4.580	0.007	-0.215	-0.018
4.600	0.010	-0.512	-0.018
4.620	0.011	-0.645	-0.018
4.640	0.011	-0.604	-0.018
4.660	0.009	-0.400	-0.018
4.680	0.006	-0.078	-0.018
4.700	0.002	0.281	-0.018
4.720	-0.001	0.581	-0.018
4.740	-0.003	0.731	-0.018
4.760	-0.001	0.663	-0.018
4.780	0.002	0.377	-0.018
4.800	0.006	-0.052	-0.018
4.820	0.010	-0.488	-0.018
4.840	0.013	-0.772	-0.018
4.860	0.013	-0.778	-0.018
4.880	0.010	-0.489	-0.018
4.900	0.006	-0.016	-0.018
4.920	0.000	0.461	-0.018
4.940	-0.003	0.770	-0.018
4.960	-0.003	0.819	-0.018
4.980	-0.001	0.604	-0.018
5.000	0.003	0.215	-0.018
5.020	0.008	-0.212	-0.018
5.040	0.011	-0.546	-0.018
5.060	0.012	-0.697	-0.018
5.080	0.012	-0.644	-0.018
5.100	0.009	-0.400	-0.018
5.120	0.006	-0.029	-0.018
5.140	0.001	0.373	-0.018
5.160	-0.002	0.683	-0.018
5.180	-0.003	0.803	-0.018
5.200	-0.001	0.680	-0.018
5.220	0.003	0.334	-0.018
5.240	0.008	-0.146	-0.018
5.260	0.012	-0.621	-0.018
5.280	0.015	-0.922	-0.018
5.300	0.015	-0.917	-0.018
5.320	0.011	-0.581	-0.018
5.340	0.006	-0.027	-0.018
5.360	0.000	0.545	-0.018
5.380	-0.004	0.940	-0.018
5.400	-0.005	1.029	-0.018
5.420	-0.002	0.786	-0.018
5.440	0.003	0.305	-0.018
5.460	0.008	-0.247	-0.018
5.480	0.013	-0.688	-0.018
5.500	0.015	-0.893	-0.018
5.520	0.014	-0.818	-0.018
5.540	0.011	-0.497	-0.018
5.560	0.006	-0.023	-0.018
5.580	0.001	0.463	-0.018
5.600	-0.003	0.811	-0.018
5.620	-0.004	0.921	-0.018
5.640	-0.002	0.761	-0.018
5.660	0.002	0.376	-0.018
5.680	0.007	-0.135	-0.018
5.700	0.012	-0.624	-0.018
5.720	0.015	-0.924	-0.018
5.740	0.015	-0.910	-0.018
5.760	0.012	-0.570	-0.018
5.780	0.006	-0.035	-0.018
5.800	0.000	0.502	-0.018
5.820	-0.003	0.857	-0.018
5.840	-0.004	0.920	-0.018
5.860	-0.001	0.672	-0.018
5.880	0.003	0.221	-0.018
5.900	0.009	-0.275	-0.018
5.920	0.013	-0.652	-0.018
5.940	0.014	-0.799	-0.018
5.960	0.013	-0.689	-0.018
5.980	0.009	-0.358	-0.018
6.000	0.005	0.077	-0.018
6.020	0.001	0.482	-0.018
6.040	-0.002	0.728	-0.018
6.060	-0.002	0.752	-0.018
6.080	0.000	0.558	-0.018
6.100	0.003	0.217	-0.018
6.120	0.007	-0.182	-0.018
6.140	0.010	-0.530	-0.018
6.160	0.012	-0.708	-0.018
6.180	0.012	-0.647	-0.018
6.200	0.009	-0.364	-0.018
6.220	0.005	0.043	-0.018
6.240	0.001	0.438	-0.018
6.260	-0.002	0.679	-0.018
6.280	-0.002	0.702	-0.018
6.300	0.000	0.513	-0.018
6.320	0.003	0.195	-0.018
6.340	0.007	-0.156	-0.018
6.360	0.010	-0.448	-0.018
6.380	0.012	-0.619	-0.018
6.400	0.012	-0.642	-0.018
6.420	0.011	-0.484	-0.018
6.440	0.007	-0.174	-0.018
6.460	0.003	0.221	-0.018
6.480	-0.001	0.586	-0.018
6.500	-0.003	0.818	-0.018
6.520	-0.003	0.822	-0.018
6.540	0.000	0.553	-0.018
6.560	0.005	0.071	-0.018
6.580	0.010	-0.467	-0.018
6.600	0.014	-0.858	-0.018
6.620	0.015	-0.943	-0.018
6.640	0.012	-0.676	-0.018
6.660	0.007	-0.159	-0.018
6.680	0.001	0.406	-0.018
6.700	-0.004	0.808	-0.018
6.720	-0.005	0.917	-0.018
6.740	-0.003	0.719	-0.018
6.760	0.001	0.333	-0.018
6.780	0.006	-0.102	-0.018
6.800	0.009	-0.466	-0.018
6.820	0.012	-0.681	-0.018
6.840	0.012	-0.716	-0.018
6.860	0.010	-0.563	-0.018
6.880	0.007	-0.253	-0.018
6.900	0.003	0.150	-0.018
6.920	-0.001	0.540	-0.018
6.940	-0.003	0.808	-0.018
6.960	-0.003	0.849	-0.018
6.980	-0.001	0.616	-0.018
7.000	0.004	0.155	-0.018
7.020	0.009	-0.392	-0.018
7.040	0.014	-0.827	-0.018
7.060	0.015	-0.975	-0.018
7.080	0.013	-0.763	-0.018
7.100	0.007	-0.257	-0.018
7.120	0.000	0.353	-0.018
7.140	-0.004	0.831	-0.018
7.160	-0.006	1.014	-0.018
7.180	-0.004	0.851	-0.018
7.200	0.000	0.441	-0.018
7.220	0.005	-0.073	-0.018
7.240	0.010	-0.536	-0.018
7.260	0.013	-0.836	-0.018
7.280	0.013	-0.892	-0.018
7.300	0.011	-0.682	-0.018
7.320	0.006	-0.263	-0.018
7.340	0.001	0.249	-0.018
7.360	-0.004	0.709	-0.018
7.380	-0.006	0.996	-0.018
7.400	-0.006	0.987	-0.018
7.420	-0.003	0.658	-0.018
7.440	0.003	0.082	-0.018
7.460	0.010	-0.552	-0.018
7.480	0.015	-1.021	-0.018
7.500	0.016	-1.150	-0.018
7.520	0.013	-0.874	-0.018
7.540	0.006	-0.278	-0.018
7.560	-0.001	0.427	-0.018
7.580	-0.007	0.976	-0.018
7.600	-0.009	1.178	-0.018
7.620	-0.007	0.974	-0.018
7.640	-0.002	0.475	-0.018
7.660	0.005	-0.145	-0.018
7.680	0.010	-0.689	-0.018
7.700	0.014	-0.989	-0.018
7.720	0.013	-0.964	-0.018
7.740	0.010	-0.630	-0.018
7.760	0.005	-0.107	-0.018
7.780	-0.001	0.443	-0.018
7.800	-0.006	0.853	-0.018
7.820	-0.007	1.009	-0.018
7.840	-0.005	0.848	-0.018
7.860	-0.001	0.412	-0.018
7.880	0.005	-0.168	-0.018
7.900	0.010	-0.690	-0.018
7.920	0.013	-0.979	-0.018
7.940	0.013	-0.941	-0.018
7.960	0.009	-0.591	-0.018
7.980	0.003	-0.042	-0.018
8.000	-0.002	0.510	-0.018
8.020	-0.006	0.875	-0.018
8.040	-0.007	0.953	-0.018
8.060	-0.004	0.741	-0.018
8.080	0.000	0.329	-0.018
8.100	0.005	-0.160	-0.018
8.120	0.009	-0.586	-0.018
8.140	0.012	-0.841	-0.018
8.160	0.011	-0.852	-0.018
8.180	0.009	-0.605	-0.018
8.200	0.005	-0.163	-0.018
8.220	-0.001	0.359	-0.018
8.240	-0.006	0.802	-0.018
8.260	-0.008	1.024	-0.018
8.280	-0.007	0.926	-0.018
8.300	-0.003	0.522	-0.018
8.320	0.003	-0.072	-0.018
8.340	0.010	-0.658	-0.018
8.360	0.014	-1.028	-0.018
8.380	0.014	-1.038	-0.018
8.400	0.010	-0.684	-0.018
8.420	0.004	-0.094	-0.018
8.440	-0.003	0.523	-0.018
8.460	-0.008	0.949	-0.018
8.480	-0.009	1.050	-0.018
8.500	-0.006	0.809	-0.018
8.520	-0.001	0.340	-0.018
8.540	0.005	-0.209	-0.018
8.560	0.009	-0.667	-0.018
8.580	0.012	-0.917	-0.018
8.600	0.012	-0.902	-0.018
8.620	0.009	-0.631	-0.018
8.640	0.004	-0.178	-0.018
8.660	-0.001	0.332	-0.018
8.680	-0.006	0.754	-0.018
8.700	-0.008	0.980	-0.018
8.720	-0.007	0.933	-0.018
8.740	-0.004	0.608	-0.018
8.760	0.002	0.077	-0.018
8.780	0.007	-0.495	-0.018
8.800	0.012	-0.913	-0.018
8.820	0.013	-1.014	-0.018
8.840	0.010	-0.763	-0.018
8.860	0.004	-0.253	-0.018
8.880	-0.001	0.329	-0.018
8.900	-0.006	0.784	-0.018
8.920	-0.008	0.961	-0.018
8.940	-0.007	0.820	-0.018
8.960	-0.003	0.443	-0.018
8.980	0.002	-0.027	-0.018
9.000	0.006	-0.455	-0.018
9.020	0.009	-0.742	-0.018
9.040	0.010	-0.823	-0.018
9.060	0.009	-0.677	-0.018
9.080	0.005	-0.334	-0.018
9.100	0.001	0.134	-0.018
9.120	-0.004	0.603	-0.018
9.140	-0.008	0.928	-0.018
9.160	-0.008	0.980	-0.018
9.180	-0.006	0.712	-0.018
9.200	0.000	0.180	-0.018
9.220	0.007	-0.456	-0.018
9.240	0.012	-0.958	-0.018
9.260	0.013	-1.118	-0.018
9.280	0.010	-0.871	-0.018
9.300	0.004	-0.306	-0.018
9.320	-0.003	0.365	-0.018
9.340	-0.008	0.900	-0.018
9.360	-0.010	1.114	-0.018
9.380	-0.008	0.958	-0.018
9.400	-0.003	0.512	-0.018
9.420	0.002	-0.058	-0.018
9.440	0.008	-0.569	-0.018
9.460	0.011	-0.889	-0.018
9.480	0.011	-0.948	-0.018
9.500	0.009	-0.741	-0.018
9.520	0.005	-0.312	-0.018
9.540	-0.001	0.217	-0.018
9.560	-0.006	0.704	-0.018
9.580	-0.009	1.010	-0.018
9.600	-0.009	1.029	-0.018
9.620	-0.006	0.722	-0.018
9.640	0.000	0.158	-0.018
9.660	0.007	-0.493	-0.018
9.680	0.012	-1.017	-0.018
9.700	0.014	-1.212	-0.018
9.720	0.012	-0.990	-0.018
9.740	0.005	-0.409	-0.018
9.760	-0.002	0.327	-0.018
9.780	-0.009	0.970	-0.018
9.800	-0.012	1.284	-0.018
9.820	-0.011	1.157	-0.018
9.840	-0.006	0.654	-0.018
9.860	0.001	-0.032	-0.018
9.880	0.007	-0.659	-0.018
9.900	0.011	-1.045	-0.018
9.920	0.012	-1.085	-0.018
9.940	0.009	-0.797	-0.018
9.960	0.004	-0.279	-0.018
9.980	-0.002	0.302	-0.018
10.000	-0.008	0.788	-0.018
10.020	-0.011	1.047	-0.018
10.040	-0.011	1.009	-0.018
10.060	-0.007	0.674	-0.018
10.080	-0.001	0.114	-0.018
10.100	0.006	-0.502	-0.018
10.120	0.011	-0.971	-0.018
10.140	0.012	-1.130	-0.018
10.160	0.010	-0.923	-0.018
10.180	0.004	-0.418	-0.018
10.200	-0.002	0.215	-0.018
10.220	-0.009	0.760	-0.018
10.240	-0.011	1.036	-0.018
10.260	-0.011	0.978	-0.018
10.280	-0.008	0.628	-0.018
10.300	-0.003	0.114	-0.018
10.320	0.003	-0.398	-0.018
10.340	0.007	-0.763	-0.018
10.360	0.008	-0.880	-0.018
10.380	0.007	-0.734	-0.018
10.400	0.003	-0.367	-0.018
10.420	-0.002	0.111	-0.018
10.440	-0.007	0.556	-0.018
10.460	-0.010	0.825	-0.018
10.480	-0.011	0.844	-0.018
10.500	-0.008	0.607	-0.018
10.520	-0.004	0.171	-0.018
10.540	0.002	-0.333	-0.018
10.560	0.006	-0.735	-0.018
10.580	0.008	-0.884	-0.018
10.600	0.006	-0.732	-0.018
10.620	0.002	-0.333	-0.018
10.640	-0.003	0.171	-0.018
10.660	-0.008	0.597	-0.018
10.680	-0.009	0.804	-0.018
10.700	-0.009	0.767	-0.018
10.720	-0.007	0.536	-0.018
10.740	-0.003	0.181	-0.018
10.760	0.001	-0.217	-0.018
10.780	0.005	-0.550	-0.018
10.800	0.007	-0.731	-0.018
10.820	0.006	-0.719	-0.018
10.840	0.003	-0.505	-0.018
10.860	-0.001	-0.129	-0.018
10.880	-0.005	0.296	-0.018
10.900	-0.008	0.637	-0.018
10.920	-0.010	0.815	-0.018
10.940	-0.009	0.777	-0.018
10.960	-0.006	0.495	-0.018
10.980	-0.002	0.021	-0.018
11.000	0.003	-0.476	-0.018
11.020	0.007	-0.804	-0.018
11.040	0.007	-0.876	-0.018
11.060	0.005	-0.672	-0.018
11.080	0.001	-0.244	-0.018
11.100	-0.005	0.284	-0.018
11.120	-0.010	0.728	-0.018
11.140	-0.012	0.957	-0.018
11.160	-0.011	0.920	-0.018
11.180	-0.008	0.631	-0.018
11.200	-0.002	0.129	-0.018
11.220	0.004	-0.472	-0.018
11.240	0.009	-0.980	-0.018
11.260	0.011	-1.220	-0.018
11.280	0.010	-1.076	-0.018
11.300	0.004	-0.563	-0.018
11.320	-0.004	0.174	-0.018
11.340	-0.011	0.902	-0.018
11.360	-0.016	1.366	-0.018
11.380	-0.016	1.378	-0.018
11.400	-0.011	0.916	-0.018
11.420	-0.003	0.140	-0.018
11.440	0.005	-0.669	-0.018
11.460	0.011	-1.253	-0.018
11.480	0.013	-1.430	-0.018
11.500	0.009	-1.111	-0.018
11.520	0.002	-0.387	-0.018
11.540	-0.007	0.485	-0.018
11.560	-0.014	1.189	-0.018
11.580	-0.017	1.498	-0.018
11.600	-0.015	1.307	-0.018
11.620	-0.009	0.678	-0.018
11.640	0.000	-0.189	-0.018
11.660	0.008	-0.992	-0.018
11.680	0.013	-1.462	-0.018
11.700	0.012	-1.436	-0.018
11.720	0.007	-0.921	-0.018
11.740	-0.002	-0.096	-0.018
11.760	-0.011	0.751	-0.018
11.780	-0.017	1.366	-0.018
11.800	-0.019	1.528	-0.018
11.820	-0.015	1.185	-0.018
11.840	-0.008	0.453	-0.018
11.860	0.002	-0.440	-0.018
11.880	0.009	-1.154	-0.018
11.900	0.013	-1.462	-0.018
11.920	0.011	-1.268	-0.018
11.940	0.004	-0.633	-0.018
11.960	-0.004	0.199	-0.018
11.980	-0.012	0.936	-0.018
12.000	-0.016	1.299	-0.018
12.020	-0.015	1.201	-0.018
12.040	-0.011	0.727	-0.018
12.060	-0.005	0.070	-0.018
12.080	0.002	-0.568	-0.018
12.100	0.006	-0.988	-0.018
12.120	0.007	-1.058	-0.018
12.140	0.005	-0.792	-0.018
12.160	0.000	-0.301	-0.018
12.180	-0.006	0.247	-0.018
12.200	-0.010	0.698	-0.018
12.220	-0.012	0.911	-0.018
12.240	-0.012	0.839	-0.018
12.260	-0.008	0.523	-0.018
12.280	-0.004	0.082	-0.018
12.300	0.001	-0.367	-0.018
12.320	0.004	-0.707	-0.018
12.340	0.006	-0.862	-0.018
12.360	0.005	-0.778	-0.018
12.380	0.002	-0.444	-0.018
12.400	-0.003	0.057	-0.018
12.420	-0.009	0.561	-0.018
12.440	-0.013	0.885	-0.018
12.460	-0.013	0.937	-0.018
12.480	-0.010	0.706	-0.018
12.500	-0.006	0.284	-0.018
12.520	0.000	-0.194	-0.018
12.540	0.004	-0.599	-0.018
12.560	0.007	-0.845	-0.018
12.580	0.006	-0.889	-0.018
12.600	0.004	-0.698	-0.018
12.620	0.000	-0.287	-0.018
12.640	-0.006	0.257	-0.018
12.660	-0.011	0.766	-0.018
12.680	-0.014	1.069	-0.018
12.700	-0.013	1.024	-0.018
12.720	-0.009	0.606	-0.018
12.740	-0.002	-0.050	-0.018
12.760	0.004	-0.700	-0.018
12.780	0.008	-1.105	-0.018
12.800	0.008	-1.109	-0.018
12.820	0.004	-0.693	-0.018
12.840	-0.003	0.003	-0.018
12.860	-0.010	0.735	-0.018
12.880	-0.015	1.245	-0.018
12.900	-0.015	1.365	-0.018
12.920	-0.011	1.021	-0.018
12.940	-0.004	0.310	-0.018
12.960	0.005	-0.569	-0.018
12.980	0.013	-1.325	-0.018
13.000	0.017	-1.693	-0.018
13.020	0.014	-1.512	-0.018
13.040	0.006	-0.818	-0.018
13.060	-0.005	0.169	-0.018
13.080	-0.015	1.125	-0.018
13.100	-0.022	1.744	-0.018
13.120	-0.023	1.843	-0.018
13.140	-0.018	1.368	-0.018
13.160	-0.008	0.463	-0.018
13.180	0.004	-0.598	-0.018
13.200	0.014	-1.489	-0.018
13.220	0.019	-1.911	-0.018
13.240	0.017	-1.699	-0.018
13.260	0.009	-0.921	-0.018
13.280	-0.004	0.149	-0.018
13.300	-0.015	1.157	-0.018
13.320	-0.022	1.778	-0.018
13.340	-0.023	1.816	-0.018
13.360	-0.017	1.280	-0.018
13.380	-0.007	0.381	-0.018
13.400	0.004	-0.600	-0.018
13.420	0.013	-1.383	-0.018
13.440	0.018	-1.753	-0.018
13.460	0.016	-1.581	-0.018
13.480	0.009	-0.911	-0.018
13.500	-0.001	0.036	-0.018
13.520	-0.011	0.959	-0.018
13.540	-0.019	1.589	-0.018
13.560	-0.021	1.748	-0.018
13.580	-0.017	1.359	-0.018
13.600	-0.009	0.541	-0.018
13.620	0.002	-0.443	-0.018
13.640	0.011	-1.276	-0.018
13.660	0.017	-1.703	-0.018
13.680	0.016	-1.563	-0.018
13.700	0.009	-0.890	-0.018
13.720	-0.001	0.086	-0.018
13.740	-0.011	1.017	-0.018
13.760	-0.018	1.575	-0.018
13.780	-0.018	1.572	-0.018
13.800	-0.013	1.032	-0.018
13.820	-0.004	0.174	-0.018
13.840	0.005	-0.700	-0.018
13.860	0.011	-1.289	-0.018
13.880	0.013	-1.410	-0.018
13.900	0.009	-1.054	-0.018
13.920	0.003	-0.379	-0.018
13.940	-0.005	0.380	-0.018
13.960	-0.012	0.995	-0.018
13.980	-0.016	1.277	-0.018
