HBM_CATMAN_DATAFILE_40

3/8/2011
11:56
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1580               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
0.020	0.071	0.522	0.398
0.040	0.081	-0.247	0.398
0.060	0.092	-1.099	0.398
0.080	0.101	-1.801	0.398
0.100	0.106	-2.159	0.398
0.120	0.107	-2.041	0.398
0.140	0.103	-1.440	0.398
0.160	0.095	-0.496	0.398
0.180	0.085	0.499	0.398
0.200	0.078	1.219	0.398
0.220	0.077	1.428	0.398
0.240	0.082	1.025	0.398
0.260	0.094	0.107	0.398
0.280	0.110	-1.062	0.398
0.300	0.125	-2.135	0.398
0.320	0.134	-2.702	0.398
0.340	0.134	-2.507	0.398
0.360	0.124	-1.626	0.398
0.380	0.110	-0.472	0.398
0.400	0.097	0.604	0.398
0.420	0.089	1.356	0.398
0.440	0.088	1.549	0.398
0.460	0.094	1.091	0.398
0.480	0.104	0.148	0.398
0.500	0.117	-0.912	0.398
0.520	0.127	-1.745	0.398
0.540	0.134	-2.220	0.398
0.560	0.135	-2.297	0.398
0.580	0.132	-1.921	0.398
0.600	0.124	-1.094	0.398
0.620	0.112	-0.033	0.398
0.640	0.100	0.948	0.398
0.660	0.092	1.609	0.398
0.680	0.090	1.784	0.398
0.700	0.097	1.325	0.398
0.720	0.110	0.332	0.398
0.740	0.127	-0.974	0.398
0.760	0.142	-2.217	0.398
0.780	0.153	-2.999	0.398
0.800	0.154	-2.970	0.398
0.820	0.147	-2.112	0.398
0.840	0.133	-0.784	0.398
0.860	0.115	0.628	0.398
0.880	0.102	1.733	0.398
0.900	0.095	2.234	0.398
0.920	0.099	1.920	0.398
0.940	0.113	0.930	0.398
0.960	0.132	-0.363	0.398
0.980	0.150	-1.579	0.398
1.000	0.163	-2.435	0.398
1.020	0.168	-2.715	0.398
1.040	0.164	-2.328	0.398
1.060	0.155	-1.370	0.398
1.080	0.143	-0.173	0.398
1.100	0.131	0.889	0.398
1.120	0.124	1.553	0.398
1.140	0.123	1.668	0.398
1.160	0.129	1.183	0.398
1.180	0.142	0.218	0.398
1.200	0.156	-0.903	0.398
1.220	0.169	-1.872	0.398
1.240	0.176	-2.379	0.398
1.260	0.176	-2.250	0.398
1.280	0.168	-1.518	0.398
1.300	0.156	-0.463	0.398
1.320	0.143	0.580	0.398
1.340	0.134	1.332	0.398
1.360	0.130	1.570	0.398
1.380	0.132	1.174	0.398
1.400	0.141	0.218	0.398
1.420	0.154	-0.995	0.398
1.440	0.167	-2.038	0.398
1.460	0.172	-2.560	0.398
1.480	0.169	-2.347	0.398
1.500	0.158	-1.450	0.398
1.520	0.142	-0.231	0.398
1.540	0.126	0.944	0.398
1.560	0.115	1.733	0.398
1.580	0.113	1.892	0.398
1.600	0.117	1.331	0.398
1.620	0.130	0.282	0.398
1.640	0.143	-0.905	0.398
1.660	0.157	-2.006	0.398
1.680	0.165	-2.713	0.398
1.700	0.167	-2.747	0.398
1.720	0.159	-2.046	0.398
1.740	0.146	-0.884	0.398
1.760	0.129	0.379	0.398
1.780	0.115	1.421	0.398
1.800	0.108	1.967	0.398
1.820	0.108	1.867	0.398
1.840	0.115	1.166	0.398
1.860	0.128	0.082	0.398
1.880	0.144	-1.112	0.398
1.900	0.156	-2.122	0.398
1.920	0.164	-2.719	0.398
1.940	0.165	-2.698	0.398
1.960	0.158	-1.983	0.398
1.980	0.145	-0.775	0.398
2.000	0.129	0.552	0.398
2.020	0.114	1.655	0.398
2.040	0.106	2.198	0.398
2.060	0.108	1.972	0.398
2.080	0.119	1.052	0.398
2.100	0.135	-0.221	0.398
2.120	0.151	-1.496	0.398
2.140	0.165	-2.460	0.398
2.160	0.170	-2.820	0.398
2.180	0.168	-2.442	0.398
2.200	0.157	-1.473	0.398
2.220	0.142	-0.264	0.398
2.240	0.127	0.859	0.398
2.260	0.118	1.632	0.398
2.280	0.115	1.849	0.398
2.300	0.120	1.450	0.398
2.320	0.132	0.547	0.398
2.340	0.146	-0.612	0.398
2.360	0.161	-1.727	0.398
2.380	0.173	-2.543	0.398
2.400	0.177	-2.759	0.398
2.420	0.173	-2.226	0.398
2.440	0.161	-1.093	0.398
2.460	0.144	0.265	0.398
2.480	0.128	1.488	0.398
2.500	0.119	2.217	0.398
2.520	0.120	2.162	0.398
2.540	0.131	1.292	0.398
2.560	0.149	-0.095	0.398
2.580	0.169	-1.594	0.398
2.600	0.186	-2.774	0.398
2.620	0.193	-3.187	0.398
2.640	0.188	-2.645	0.398
2.660	0.174	-1.425	0.398
2.680	0.157	0.019	0.398
2.700	0.142	1.273	0.398
2.720	0.132	2.038	0.398
2.740	0.132	2.118	0.398
2.760	0.140	1.473	0.398
2.780	0.154	0.313	0.398
2.800	0.172	-1.060	0.398
2.820	0.187	-2.257	0.398
2.840	0.195	-2.898	0.398
2.860	0.194	-2.689	0.398
2.880	0.184	-1.692	0.398
2.900	0.168	-0.310	0.398
2.920	0.152	1.049	0.398
2.940	0.141	2.018	0.398
2.960	0.138	2.275	0.398
2.980	0.145	1.686	0.398
3.000	0.161	0.475	0.398
3.020	0.179	-1.007	0.398
3.040	0.197	-2.362	0.398
3.060	0.208	-3.142	0.398
3.080	0.208	-2.991	0.398
3.100	0.196	-1.932	0.398
3.120	0.178	-0.383	0.398
3.140	0.158	1.172	0.398
3.160	0.143	2.285	0.398
3.180	0.139	2.608	0.398
3.200	0.145	2.028	0.398
3.220	0.161	0.764	0.398
3.240	0.182	-0.826	0.398
3.260	0.201	-2.333	0.398
3.280	0.214	-3.316	0.398
3.300	0.216	-3.384	0.398
3.320	0.206	-2.481	0.398
3.340	0.188	-0.966	0.398
3.360	0.166	0.707	0.398
3.380	0.147	2.091	0.398
3.400	0.136	2.811	0.398
3.420	0.137	2.582	0.398
3.440	0.151	1.470	0.398
3.460	0.171	-0.162	0.398
3.480	0.193	-1.852	0.398
3.500	0.209	-3.109	0.398
3.520	0.215	-3.527	0.398
3.540	0.209	-2.914	0.398
3.560	0.192	-1.523	0.398
3.580	0.170	0.149	0.398
3.600	0.151	1.624	0.398
3.620	0.138	2.520	0.398
3.640	0.136	2.565	0.398
3.660	0.146	1.742	0.398
3.680	0.165	0.295	0.398
3.700	0.186	-1.379	0.398
3.720	0.205	-2.759	0.398
3.740	0.213	-3.337	0.398
3.760	0.208	-2.876	0.398
3.780	0.194	-1.620	0.398
3.800	0.175	-0.039	0.398
3.820	0.157	1.402	0.398
3.840	0.144	2.336	0.398
3.860	0.142	2.448	0.398
3.880	0.150	1.695	0.398
3.900	0.167	0.339	0.398
3.920	0.187	-1.229	0.398
3.940	0.204	-2.580	0.398
3.960	0.213	-3.263	0.398
3.980	0.211	-3.006	0.398
4.000	0.198	-1.912	0.398
4.020	0.179	-0.377	0.398
4.040	0.159	1.151	0.398
4.060	0.143	2.270	0.398
4.080	0.136	2.673	0.398
4.100	0.140	2.220	0.398
4.120	0.152	1.059	0.398
4.140	0.171	-0.556	0.398
4.160	0.192	-2.233	0.398
4.180	0.207	-3.447	0.398
4.200	0.211	-3.730	0.398
4.220	0.202	-2.961	0.398
4.240	0.183	-1.465	0.398
4.260	0.157	0.323	0.398
4.280	0.134	1.903	0.398
4.300	0.118	2.867	0.398
4.320	0.114	2.923	0.398
4.340	0.120	2.101	0.398
4.360	0.137	0.687	0.398
4.380	0.157	-1.000	0.398
4.400	0.177	-2.557	0.398
4.420	0.190	-3.575	0.398
4.440	0.192	-3.691	0.398
4.460	0.182	-2.877	0.398
4.480	0.164	-1.485	0.398
4.500	0.141	0.116	0.398
4.520	0.119	1.570	0.398
4.540	0.104	2.563	0.398
4.560	0.097	2.800	0.398
4.580	0.101	2.216	0.398
4.600	0.113	1.052	0.398
4.620	0.130	-0.405	0.398
4.640	0.148	-1.830	0.398
4.660	0.163	-2.940	0.398
4.680	0.167	-3.354	0.398
4.700	0.163	-2.955	0.398
4.720	0.150	-1.911	0.398
4.740	0.132	-0.597	0.398
4.760	0.114	0.727	0.398
4.780	0.097	1.826	0.398
4.800	0.086	2.452	0.398
4.820	0.083	2.411	0.398
4.840	0.090	1.665	0.398
4.860	0.107	0.355	0.398
4.880	0.127	-1.246	0.398
4.900	0.148	-2.785	0.398
4.920	0.161	-3.773	0.398
4.940	0.163	-3.836	0.398
4.960	0.151	-2.831	0.398
4.980	0.127	-1.132	0.398
5.000	0.099	0.760	0.398
5.020	0.074	2.319	0.398
5.040	0.061	3.062	0.398
5.060	0.063	2.785	0.398
5.080	0.078	1.652	0.398
5.100	0.100	0.050	0.398
5.120	0.124	-1.615	0.398
5.140	0.141	-2.914	0.398
5.160	0.150	-3.460	0.398
5.180	0.146	-3.126	0.398
5.200	0.132	-2.031	0.398
5.220	0.113	-0.594	0.398
5.240	0.095	0.779	0.398
5.260	0.081	1.764	0.398
5.280	0.076	2.166	0.398
5.300	0.080	1.898	0.398
5.320	0.091	0.988	0.398
5.340	0.107	-0.276	0.398
5.360	0.123	-1.579	0.398
5.380	0.135	-2.547	0.398
5.400	0.139	-2.868	0.398
5.420	0.136	-2.432	0.398
5.440	0.124	-1.391	0.398
5.460	0.109	-0.117	0.398
5.480	0.093	1.073	0.398
5.500	0.084	1.829	0.398
5.520	0.083	1.823	0.398
5.540	0.092	1.044	0.398
5.560	0.106	-0.167	0.398
5.580	0.121	-1.378	0.398
5.600	0.131	-2.235	0.398
5.620	0.134	-2.437	0.398
5.640	0.128	-1.929	0.398
5.660	0.117	-0.903	0.398
5.680	0.105	0.242	0.398
5.700	0.096	1.125	0.398
5.720	0.091	1.478	0.398
5.740	0.093	1.197	0.398
5.760	0.103	0.416	0.398
5.780	0.114	-0.594	0.398
5.800	0.126	-1.528	0.398
5.820	0.132	-2.109	0.398
5.840	0.132	-2.145	0.398
5.860	0.126	-1.553	0.398
5.880	0.115	-0.554	0.398
5.900	0.103	0.468	0.398
5.920	0.093	1.228	0.398
5.940	0.091	1.446	0.398
5.960	0.096	1.015	0.398
5.980	0.106	0.048	0.398
6.000	0.118	-1.071	0.398
6.020	0.128	-1.951	0.398
6.040	0.130	-2.263	0.398
6.060	0.126	-1.886	0.398
6.080	0.116	-1.016	0.398
6.100	0.104	0.020	0.398
6.120	0.093	0.862	0.398
6.140	0.087	1.270	0.398
6.160	0.088	1.080	0.398
6.180	0.093	0.399	0.398
6.200	0.102	-0.524	0.398
6.220	0.109	-1.361	0.398
6.240	0.114	-1.875	0.398
6.260	0.113	-1.962	0.398
6.280	0.107	-1.577	0.398
6.300	0.098	-0.795	0.398
6.320	0.086	0.146	0.398
6.340	0.076	0.966	0.398
6.360	0.070	1.374	0.398
6.380	0.071	1.229	0.398
6.400	0.076	0.545	0.398
6.420	0.086	-0.480	0.398
6.440	0.097	-1.550	0.398
6.460	0.106	-2.354	0.398
6.480	0.107	-2.520	0.398
6.500	0.100	-1.899	0.398
6.520	0.085	-0.738	0.398
6.540	0.069	0.491	0.398
6.560	0.056	1.371	0.398
6.580	0.052	1.626	0.398
6.600	0.055	1.192	0.398
6.620	0.066	0.252	0.398
6.640	0.078	-0.820	0.398
6.660	0.088	-1.706	0.398
6.680	0.092	-2.152	0.398
6.700	0.091	-2.089	0.398
6.720	0.085	-1.597	0.398
6.740	0.075	-0.802	0.398
6.760	0.064	0.064	0.398
6.780	0.055	0.803	0.398
6.800	0.049	1.220	0.398
6.820	0.048	1.175	0.398
6.840	0.052	0.633	0.398
6.860	0.061	-0.289	0.398
6.880	0.072	-1.308	0.398
6.900	0.081	-2.134	0.398
6.920	0.084	-2.448	0.398
6.940	0.078	-2.061	0.398
6.960	0.067	-1.028	0.398
6.980	0.050	0.239	0.398
7.000	0.036	1.305	0.398
7.020	0.028	1.787	0.398
7.040	0.029	1.535	0.398
7.060	0.039	0.619	0.398
7.080	0.055	-0.660	0.398
7.100	0.070	-1.921	0.398
7.120	0.079	-2.722	0.398
7.140	0.079	-2.758	0.398
7.160	0.070	-2.081	0.398
7.180	0.057	-0.994	0.398
7.200	0.043	0.147	0.398
7.220	0.030	1.109	0.398
7.240	0.022	1.684	0.398
7.260	0.020	1.690	0.398
7.280	0.026	1.095	0.398
7.300	0.037	0.076	0.398
7.320	0.052	-1.117	0.398
7.340	0.065	-2.206	0.398
7.360	0.074	-2.928	0.398
7.380	0.073	-2.923	0.398
7.400	0.063	-2.092	0.398
7.420	0.046	-0.716	0.398
7.440	0.027	0.765	0.398
7.460	0.011	1.902	0.398
7.480	0.003	2.353	0.398
7.500	0.008	1.936	0.398
7.520	0.021	0.810	0.398
7.540	0.040	-0.691	0.398
7.560	0.058	-2.143	0.398
7.580	0.070	-3.052	0.398
7.600	0.072	-3.106	0.398
7.620	0.063	-2.305	0.398
7.640	0.047	-1.020	0.398
7.660	0.029	0.322	0.398
7.680	0.016	1.387	0.398
7.700	0.009	1.927	0.398
7.720	0.011	1.774	0.398
7.740	0.019	1.000	0.398
7.760	0.032	-0.134	0.398
7.780	0.046	-1.347	0.398
7.800	0.059	-2.385	0.398
7.820	0.066	-2.932	0.398
7.840	0.065	-2.765	0.398
7.860	0.055	-1.817	0.398
7.880	0.039	-0.424	0.398
7.900	0.021	0.984	0.398
7.920	0.008	2.033	0.398
7.940	0.003	2.342	0.398
7.960	0.011	1.718	0.398
7.980	0.028	0.388	0.398
8.000	0.050	-1.260	0.398
8.020	0.069	-2.698	0.398
8.040	0.079	-3.402	0.398
8.060	0.078	-3.083	0.398
8.080	0.066	-1.924	0.398
8.100	0.047	-0.406	0.398
8.120	0.029	1.001	0.398
8.140	0.017	1.901	0.398
8.160	0.015	2.039	0.398
8.180	0.022	1.420	0.398
8.200	0.035	0.336	0.398
8.220	0.051	-0.885	0.398
8.240	0.064	-1.950	0.398
8.260	0.072	-2.641	0.398
8.280	0.073	-2.727	0.398
8.300	0.068	-2.142	0.398
8.320	0.056	-1.050	0.398
8.340	0.041	0.217	0.398
8.360	0.028	1.325	0.398
8.380	0.019	1.979	0.398
8.400	0.018	1.897	0.398
8.420	0.028	1.051	0.398
8.440	0.044	-0.301	0.398
8.460	0.062	-1.774	0.398
8.480	0.077	-2.869	0.398
8.500	0.081	-3.159	0.398
8.520	0.074	-2.471	0.398
8.540	0.058	-1.122	0.398
8.560	0.038	0.389	0.398
8.580	0.023	1.567	0.398
8.600	0.016	2.029	0.398
8.620	0.020	1.666	0.398
8.640	0.031	0.688	0.398
8.660	0.047	-0.529	0.398
8.680	0.062	-1.628	0.398
8.700	0.071	-2.291	0.398
8.720	0.073	-2.337	0.398
8.740	0.067	-1.807	0.398
8.760	0.059	-0.928	0.398
8.780	0.049	0.001	0.398
8.800	0.040	0.760	0.398
8.820	0.035	1.206	0.398
8.840	0.036	1.217	0.398
8.860	0.041	0.715	0.398
8.880	0.050	-0.167	0.398
8.900	0.061	-1.173	0.398
8.920	0.071	-2.042	0.398
8.940	0.076	-2.484	0.398
8.960	0.075	-2.292	0.398
8.980	0.066	-1.397	0.398
9.000	0.050	-0.110	0.398
9.020	0.034	1.108	0.398
9.040	0.023	1.799	0.398
9.060	0.022	1.723	0.398
9.080	0.031	0.884	0.398
9.100	0.047	-0.367	0.398
9.120	0.061	-1.598	0.398
9.140	0.071	-2.355	0.398
9.160	0.071	-2.430	0.398
9.180	0.066	-1.846	0.398
9.200	0.055	-0.888	0.398
9.220	0.044	0.054	0.398
9.240	0.035	0.749	0.398
9.260	0.031	1.041	0.398
9.280	0.032	0.950	0.398
9.300	0.036	0.517	0.398
9.320	0.042	-0.119	0.398
9.340	0.050	-0.806	0.398
9.360	0.057	-1.405	0.398
9.380	0.061	-1.779	0.398
9.400	0.061	-1.862	0.398
9.420	0.058	-1.547	0.398
9.440	0.051	-0.820	0.398
9.460	0.040	0.143	0.398
9.480	0.029	1.013	0.398
9.500	0.022	1.442	0.398
9.520	0.023	1.255	0.398
9.540	0.031	0.476	0.398
9.560	0.044	-0.626	0.398
9.580	0.058	-1.699	0.398
9.600	0.065	-2.284	0.398
9.620	0.065	-2.157	0.398
9.640	0.056	-1.431	0.398
9.660	0.046	-0.488	0.398
9.680	0.037	0.310	0.398
9.700	0.032	0.735	0.398
9.720	0.031	0.749	0.398
9.740	0.034	0.478	0.398
9.760	0.038	0.056	0.398
9.780	0.043	-0.407	0.398
9.800	0.048	-0.843	0.398
9.820	0.052	-1.214	0.398
9.840	0.055	-1.490	0.398
9.860	0.056	-1.575	0.398
9.880	0.054	-1.367	0.398
9.900	0.048	-0.817	0.398
9.920	0.040	-0.040	0.398
9.940	0.031	0.726	0.398
9.960	0.026	1.198	0.398
9.980	0.026	1.146	0.398
10.000	0.033	0.532	0.398
10.020	0.045	-0.475	0.398
10.040	0.058	-1.523	0.398
10.060	0.068	-2.225	0.398
10.080	0.071	-2.276	0.398
10.100	0.065	-1.667	0.398
10.120	0.054	-0.700	0.398
10.140	0.043	0.228	0.398
10.160	0.036	0.815	0.398
10.180	0.035	0.911	0.398
10.200	0.040	0.585	0.398
10.220	0.046	0.071	0.398
10.240	0.051	-0.430	0.398
10.260	0.055	-0.812	0.398
10.280	0.058	-1.127	0.398
10.300	0.061	-1.393	0.398
10.320	0.063	-1.537	0.398
10.340	0.062	-1.406	0.398
10.360	0.057	-0.919	0.398
10.380	0.049	-0.149	0.398
10.400	0.039	0.674	0.398
10.420	0.034	1.227	0.398
10.440	0.035	1.222	0.398
10.460	0.043	0.541	0.398
10.480	0.056	-0.558	0.398
10.500	0.070	-1.649	0.398
10.520	0.078	-2.316	0.398
10.540	0.078	-2.283	0.398
10.560	0.071	-1.535	0.398
10.580	0.058	-0.423	0.398
10.600	0.045	0.617	0.398
10.620	0.038	1.207	0.398
10.640	0.038	1.191	0.398
10.660	0.044	0.657	0.398
10.680	0.054	-0.114	0.398
10.700	0.062	-0.827	0.398
10.720	0.067	-1.310	0.398
10.740	0.070	-1.527	0.398
10.760	0.069	-1.502	0.398
10.780	0.067	-1.281	0.398
10.800	0.064	-0.896	0.398
10.820	0.059	-0.358	0.398
10.840	0.052	0.299	0.398
10.860	0.046	0.919	0.398
10.880	0.043	1.221	0.398
10.900	0.046	0.967	0.398
10.920	0.054	0.132	0.398
10.940	0.068	-0.972	0.398
10.960	0.080	-1.977	0.398
10.980	0.087	-2.514	0.398
11.000	0.086	-2.320	0.398
11.020	0.076	-1.425	0.398
11.040	0.062	-0.242	0.398
11.060	0.050	0.791	0.398
11.080	0.043	1.340	0.398
11.100	0.043	1.283	0.398
11.120	0.050	0.713	0.398
11.140	0.059	-0.118	0.398
11.160	0.069	-0.928	0.398
11.180	0.076	-1.467	0.398
11.200	0.079	-1.609	0.398
11.220	0.077	-1.393	0.398
11.240	0.074	-1.015	0.398
11.260	0.070	-0.601	0.398
11.280	0.067	-0.222	0.398
11.300	0.065	0.122	0.398
11.320	0.063	0.415	0.398
11.340	0.061	0.576	0.398
11.360	0.063	0.479	0.398
11.380	0.067	0.071	0.398
11.400	0.074	-0.574	0.398
11.420	0.083	-1.242	0.398
11.440	0.088	-1.648	0.398
11.460	0.090	-1.618	0.398
11.480	0.086	-1.138	0.398
11.500	0.080	-0.412	0.398
11.520	0.073	0.276	0.398
11.540	0.070	0.664	0.398
11.560	0.070	0.661	0.398
11.580	0.074	0.328	0.398
11.600	0.080	-0.206	0.398
11.620	0.088	-0.761	0.398
11.640	0.094	-1.167	0.398
11.660	0.097	-1.331	0.398
11.680	0.097	-1.226	0.398
11.700	0.094	-0.876	0.398
11.720	0.090	-0.393	0.398
11.740	0.085	0.041	0.398
11.760	0.083	0.344	0.398
11.780	0.083	0.468	0.398
11.800	0.084	0.426	0.398
11.820	0.087	0.221	0.398
11.840	0.092	-0.151	0.398
11.860	0.099	-0.653	0.398
11.880	0.107	-1.209	0.398
11.900	0.112	-1.605	0.398
11.920	0.114	-1.676	0.398
11.940	0.110	-1.307	0.398
11.960	0.102	-0.613	0.398
11.980	0.094	0.182	0.398
12.000	0.087	0.797	0.398
12.020	0.085	1.046	0.398
12.040	0.086	0.920	0.398
12.060	0.092	0.419	0.398
12.080	0.102	-0.398	0.398
12.100	0.112	-1.248	0.398
12.120	0.120	-1.892	0.398
12.140	0.124	-2.108	0.398
12.160	0.122	-1.803	0.398
12.180	0.114	-1.038	0.398
12.200	0.101	-0.012	0.398
12.220	0.089	0.964	0.398
12.240	0.081	1.616	0.398
12.260	0.081	1.707	0.398
12.280	0.088	1.133	0.398
12.300	0.102	0.084	0.398
12.320	0.118	-1.125	0.398
12.340	0.132	-2.201	0.398
12.360	0.139	-2.815	0.398
12.380	0.140	-2.738	0.398
12.400	0.131	-1.961	0.398
12.420	0.117	-0.728	0.398
12.440	0.100	0.591	0.398
12.460	0.086	1.669	0.398
12.480	0.079	2.201	0.398
12.500	0.082	2.016	0.398
12.520	0.093	1.154	0.398
12.540	0.110	-0.108	0.398
12.560	0.127	-1.418	0.398
12.580	0.141	-2.486	0.398
12.600	0.148	-3.005	0.398
12.620	0.146	-2.764	0.398
12.640	0.136	-1.807	0.398
12.660	0.120	-0.457	0.398
12.680	0.103	0.886	0.398
12.700	0.090	1.920	0.398
12.720	0.084	2.378	0.398
12.740	0.088	2.039	0.398
12.760	0.101	0.970	0.398
12.780	0.121	-0.527	0.398
12.800	0.141	-2.056	0.398
12.820	0.156	-3.155	0.398
12.840	0.161	-3.386	0.398
12.860	0.153	-2.631	0.398
12.880	0.136	-1.181	0.398
12.900	0.115	0.484	0.398
12.920	0.097	1.850	0.398
12.940	0.088	2.460	0.398
12.960	0.092	2.127	0.398
12.980	0.106	1.059	0.398
13.000	0.124	-0.349	0.398
13.020	0.142	-1.705	0.398
13.040	0.153	-2.641	0.398
13.060	0.156	-2.887	0.398
13.080	0.150	-2.340	0.398
13.100	0.138	-1.243	0.398
13.120	0.122	0.048	0.398
13.140	0.108	1.200	0.398
13.160	0.098	1.949	0.398
13.180	0.097	2.060	0.398
13.200	0.103	1.445	0.398
13.220	0.117	0.290	0.398
13.240	0.133	-1.088	0.398
13.260	0.147	-2.304	0.398
13.280	0.156	-2.991	0.398
13.300	0.155	-2.850	0.398
13.320	0.145	-1.891	0.398
13.340	0.128	-0.434	0.398
13.360	0.108	1.077	0.398
13.380	0.092	2.173	0.398
13.400	0.087	2.447	0.398
13.420	0.095	1.791	0.398
13.440	0.111	0.500	0.398
13.460	0.131	-0.996	0.398
13.480	0.147	-2.237	0.398
13.500	0.154	-2.836	0.398
13.520	0.152	-2.588	0.398
13.540	0.143	-1.641	0.398
13.560	0.129	-0.432	0.398
13.580	0.117	0.647	0.398
13.600	0.108	1.365	0.398
13.620	0.105	1.612	0.398
13.640	0.108	1.309	0.398
13.660	0.116	0.524	0.398
13.680	0.128	-0.492	0.398
13.700	0.141	-1.459	0.398
13.720	0.151	-2.131	0.398
13.740	0.154	-2.287	0.398
13.760	0.150	-1.827	0.398
13.780	0.140	-0.870	0.398
13.800	0.128	0.291	0.398
13.820	0.117	1.278	0.398
13.840	0.111	1.761	0.398
13.860	0.112	1.539	0.398
13.880	0.122	0.666	0.398
13.900	0.137	-0.556	0.398
13.920	0.153	-1.739	0.398
13.940	0.163	-2.463	0.398
13.960	0.164	-2.386	0.398
13.980	0.155	-1.556	0.398
14.000	0.141	-0.374	0.398
14.020	0.128	0.679	0.398
14.040	0.121	1.281	0.398
14.060	0.121	1.309	0.398
14.080	0.127	0.800	0.398
14.100	0.136	0.013	0.398
14.120	0.144	-0.775	0.398
14.140	0.152	-1.360	0.398
14.160	0.157	-1.622	0.398
14.180	0.157	-1.571	0.398
14.200	0.155	-1.227	0.398
14.220	0.151	-0.652	0.398
14.240	0.144	0.040	0.398
14.260	0.139	0.690	0.398
14.280	0.135	1.096	0.398
14.300	0.136	1.100	0.398
14.320	0.143	0.636	0.398
14.340	0.153	-0.190	0.398
14.360	0.164	-1.102	0.398
14.380	0.173	-1.824	0.398
14.400	0.177	-2.067	0.398
14.420	0.175	-1.718	0.398
14.440	0.167	-0.887	0.398
14.460	0.156	0.107	0.398
14.480	0.146	0.861	0.398
14.500	0.141	1.169	0.398
14.520	0.142	0.957	0.398
14.540	0.149	0.353	0.398
14.560	0.159	-0.408	0.398
14.580	0.168	-1.053	0.398
14.600	0.173	-1.404	0.398
14.620	0.172	-1.408	0.398
14.640	0.168	-1.126	0.398
14.660	0.163	-0.725	0.398
14.680	0.159	-0.228	0.398
14.700	0.156	0.231	0.398
14.720	0.153	0.512	0.398
14.740	0.151	0.590	0.398
14.760	0.152	0.485	0.398
14.780	0.155	0.194	0.398
14.800	0.162	-0.284	0.398
14.820	0.170	-0.912	0.398
14.840	0.179	-1.471	0.398
14.860	0.182	-1.665	0.398
14.880	0.179	-1.353	0.398
14.900	0.172	-0.628	0.398
14.920	0.163	0.197	0.398
14.940	0.156	0.838	0.398
14.960	0.154	1.084	0.398
14.980	0.158	0.869	0.398
15.000	0.165	0.258	0.398
15.020	0.173	-0.510	0.398
15.040	0.181	-1.161	0.398
15.060	0.188	-1.515	0.398
15.080	0.188	-1.465	0.398
15.100	0.185	-1.104	0.398
15.120	0.179	-0.587	0.398
