HBM_CATMAN_DATAFILE_40

3/8/2011
11:52
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1910               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
s	N	N	m/s
3/8/2011-11:51	3/8/2011-11:51	3/8/2011-11:51	3/8/2011-11:51
			
T0 =08.03.11 11:51:24	T0 =08.03.11 11:51:24	T0 =08.03.11 11:51:24	T0 =08.03.11 11:51:24
dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms
CH 0	CH 3	CH 4	CH 16 - 3
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)901905018104 / 	Serial No. (Electronics / CP)901905015104 / 	Serial No. (Electronics / CP)059181052111 / 804325236
Not available ID=0	ML10 ID=5006	ML10 ID=5006	ML801 Multichannel board ID=5015
Not available ID=0	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	DC 10V (AP801) ID=5506
Not available ID=0	Full bridge (low level) ID=358	Full bridge (low level) ID=358	DC 10 V ID=426
x1=0 y1=0;x2=0 y2=0	x1=0.7336 y1=0;x2=2.7336 y2=77.02	x1=0.1781 y1=0;x2=2.1781 y2=55.3	x1=0 y1=0;x2=10 y2=3.125
         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	V IN     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	m/s      (Engin.)
0  Nominal value	77.02 N Nominal value	55.3 N Nominal value	3.125 m/s Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	No excitation ID=10
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	-10.87076 N Zero	0.4109481 N Zero	-6.319173E-03 m/s Zero
0  Tare	-8.4407 N Tare	-19.3218 N Tare	-0.0028 m/s Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 m/s Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	0.144	-0.119	0.302
0.020	0.142	0.122	0.302
0.040	0.140	0.292	0.302
0.060	0.139	0.333	0.302
0.080	0.141	0.191	0.302
0.100	0.144	-0.111	0.302
0.120	0.148	-0.460	0.302
0.140	0.150	-0.690	0.302
0.160	0.151	-0.735	0.302
0.180	0.149	-0.518	0.302
0.200	0.145	-0.135	0.302
0.220	0.141	0.285	0.302
0.240	0.138	0.593	0.302
0.260	0.138	0.602	0.302
0.280	0.142	0.310	0.302
0.300	0.146	-0.175	0.302
0.320	0.152	-0.659	0.302
0.340	0.156	-0.988	0.302
0.360	0.157	-1.042	0.302
0.380	0.155	-0.768	0.302
0.400	0.150	-0.273	0.302
0.420	0.146	0.252	0.302
0.440	0.142	0.602	0.302
0.460	0.142	0.677	0.302
0.480	0.144	0.463	0.302
0.500	0.149	0.092	0.302
0.520	0.153	-0.264	0.302
0.540	0.155	-0.483	0.302
0.560	0.156	-0.545	0.302
0.580	0.157	-0.528	0.302
0.600	0.157	-0.481	0.302
0.620	0.157	-0.434	0.302
0.640	0.156	-0.394	0.302
0.660	0.156	-0.273	0.302
0.680	0.154	-0.070	0.302
0.700	0.152	0.234	0.302
0.720	0.149	0.520	0.302
0.740	0.148	0.624	0.302
0.760	0.150	0.431	0.302
0.780	0.156	-0.055	0.302
0.800	0.162	-0.618	0.302
0.820	0.168	-1.072	0.302
0.840	0.170	-1.164	0.302
0.860	0.166	-0.789	0.302
0.880	0.159	-0.155	0.302
0.900	0.153	0.443	0.302
0.920	0.150	0.688	0.302
0.940	0.153	0.541	0.302
0.960	0.158	0.147	0.302
0.980	0.163	-0.281	0.302
1.000	0.166	-0.488	0.302
1.020	0.166	-0.431	0.302
1.040	0.163	-0.120	0.302
1.060	0.161	0.176	0.302
1.080	0.161	0.223	0.302
1.100	0.165	0.001	0.302
1.120	0.169	-0.384	0.302
1.140	0.173	-0.671	0.302
1.160	0.174	-0.721	0.302
1.180	0.172	-0.457	0.302
1.200	0.167	0.034	0.302
1.220	0.161	0.491	0.302
1.240	0.160	0.648	0.302
1.260	0.164	0.342	0.302
1.280	0.171	-0.249	0.302
1.300	0.178	-0.787	0.302
1.320	0.181	-0.990	0.302
1.340	0.178	-0.716	0.302
1.360	0.172	-0.083	0.302
1.380	0.163	0.649	0.302
1.400	0.160	1.049	0.302
1.420	0.162	0.894	0.302
1.440	0.169	0.227	0.302
1.460	0.179	-0.586	0.302
1.480	0.185	-1.192	0.302
1.500	0.187	-1.315	0.302
1.520	0.183	-0.917	0.302
1.540	0.175	-0.226	0.302
1.560	0.168	0.404	0.302
1.580	0.166	0.682	0.302
1.600	0.167	0.518	0.302
1.620	0.171	0.097	0.302
1.640	0.176	-0.274	0.302
1.660	0.177	-0.365	0.302
1.680	0.175	-0.160	0.302
1.700	0.172	0.146	0.302
1.720	0.170	0.268	0.302
1.740	0.172	0.022	0.302
1.760	0.178	-0.509	0.302
1.780	0.182	-1.016	0.302
1.800	0.184	-1.160	0.302
1.820	0.179	-0.734	0.302
1.840	0.170	0.078	0.302
1.860	0.160	0.900	0.302
1.880	0.154	1.330	0.302
1.900	0.155	1.116	0.302
1.920	0.163	0.355	0.302
1.940	0.175	-0.610	0.302
1.960	0.183	-1.318	0.302
1.980	0.186	-1.503	0.302
2.000	0.181	-1.096	0.302
2.020	0.172	-0.317	0.302
2.040	0.162	0.464	0.302
2.060	0.157	0.934	0.302
2.080	0.157	0.876	0.302
2.100	0.162	0.387	0.302
2.120	0.171	-0.267	0.302
2.140	0.177	-0.777	0.302
2.160	0.178	-0.914	0.302
2.180	0.175	-0.659	0.302
2.200	0.169	-0.169	0.302
2.220	0.164	0.291	0.302
2.240	0.162	0.491	0.302
2.260	0.164	0.379	0.302
2.280	0.168	0.049	0.302
2.300	0.172	-0.276	0.302
2.320	0.174	-0.428	0.302
2.340	0.172	-0.351	0.302
2.360	0.170	-0.160	0.302
2.380	0.167	0.041	0.302
2.400	0.167	0.065	0.302
2.420	0.169	-0.159	0.302
2.440	0.173	-0.500	0.302
2.460	0.175	-0.717	0.302
2.480	0.175	-0.622	0.302
2.500	0.171	-0.206	0.302
2.520	0.164	0.359	0.302
2.540	0.160	0.809	0.302
2.560	0.158	0.897	0.302
2.580	0.160	0.549	0.302
2.600	0.167	-0.128	0.302
2.620	0.173	-0.821	0.302
2.640	0.177	-1.204	0.302
2.660	0.175	-1.072	0.302
2.680	0.170	-0.546	0.302
2.700	0.162	0.091	0.302
2.720	0.156	0.559	0.302
2.740	0.155	0.659	0.302
2.760	0.156	0.366	0.302
2.780	0.162	-0.177	0.302
2.800	0.165	-0.679	0.302
2.820	0.166	-0.868	0.302
2.840	0.163	-0.676	0.302
2.860	0.157	-0.213	0.302
2.880	0.151	0.288	0.302
2.900	0.146	0.588	0.302
2.920	0.145	0.560	0.302
2.940	0.149	0.181	0.302
2.960	0.152	-0.308	0.302
2.980	0.155	-0.647	0.302
3.000	0.153	-0.683	0.302
3.020	0.149	-0.493	0.302
3.040	0.144	-0.238	0.302
3.060	0.141	-0.013	0.302
3.080	0.139	0.077	0.302
3.100	0.138	0.074	0.302
3.120	0.138	0.013	0.302
3.140	0.138	-0.064	0.302
3.160	0.137	-0.108	0.302
3.180	0.137	-0.175	0.302
3.200	0.136	-0.252	0.302
3.220	0.135	-0.349	0.302
3.240	0.135	-0.428	0.302
3.260	0.133	-0.388	0.302
3.280	0.131	-0.203	0.302
3.300	0.127	0.121	0.302
3.320	0.123	0.406	0.302
3.340	0.119	0.573	0.302
3.360	0.120	0.512	0.302
3.380	0.120	0.152	0.302
3.400	0.126	-0.428	0.302
3.420	0.131	-1.038	0.302
3.440	0.134	-1.386	0.302
3.460	0.132	-1.331	0.302
3.480	0.126	-0.808	0.302
3.500	0.117	0.001	0.302
3.520	0.107	0.789	0.302
3.540	0.099	1.322	0.302
3.560	0.098	1.391	0.302
3.580	0.101	0.967	0.302
3.600	0.109	0.196	0.302
3.620	0.116	-0.583	0.302
3.640	0.122	-1.143	0.302
3.660	0.123	-1.367	0.302
3.680	0.121	-1.278	0.302
3.700	0.117	-0.989	0.302
3.720	0.112	-0.581	0.302
3.740	0.108	-0.219	0.302
3.760	0.104	0.033	0.302
3.780	0.102	0.133	0.302
3.800	0.101	0.177	0.302
3.820	0.099	0.303	0.302
3.840	0.097	0.454	0.302
3.860	0.095	0.579	0.302
3.880	0.094	0.578	0.302
3.900	0.096	0.424	0.302
3.920	0.101	-0.059	0.302
3.940	0.109	-0.762	0.302
3.960	0.117	-1.450	0.302
3.980	0.120	-1.790	0.302
4.000	0.118	-1.628	0.302
4.020	0.110	-0.961	0.302
4.040	0.098	-0.002	0.302
4.060	0.087	0.925	0.302
4.080	0.078	1.534	0.302
4.100	0.078	1.571	0.302
4.120	0.084	0.972	0.302
4.140	0.096	0.040	0.302
4.160	0.108	-0.864	0.302
4.180	0.116	-1.429	0.302
4.200	0.118	-1.573	0.302
4.220	0.115	-1.328	0.302
4.240	0.109	-0.819	0.302
4.260	0.103	-0.269	0.302
4.280	0.096	0.232	0.302
4.300	0.094	0.546	0.302
4.320	0.091	0.739	0.302
4.340	0.091	0.837	0.302
4.360	0.093	0.802	0.302
4.380	0.095	0.541	0.302
4.400	0.103	-0.103	0.302
4.420	0.112	-0.922	0.302
4.440	0.120	-1.601	0.302
4.460	0.125	-1.872	0.302
4.480	0.123	-1.556	0.302
4.500	0.115	-0.793	0.302
4.520	0.101	0.259	0.302
4.540	0.090	1.187	0.302
4.560	0.083	1.651	0.302
4.580	0.086	1.350	0.302
4.600	0.096	0.486	0.302
4.620	0.109	-0.514	0.302
4.640	0.120	-1.310	0.302
4.660	0.125	-1.582	0.302
4.680	0.120	-1.255	0.302
4.700	0.113	-0.517	0.302
4.720	0.104	0.250	0.302
4.740	0.099	0.682	0.302
4.760	0.100	0.665	0.302
4.780	0.103	0.323	0.302
4.800	0.110	-0.091	0.302
4.820	0.112	-0.367	0.302
4.840	0.114	-0.394	0.302
4.860	0.111	-0.279	0.302
4.880	0.111	-0.189	0.302
4.900	0.113	-0.296	0.302
4.920	0.115	-0.558	0.302
4.940	0.119	-0.748	0.302
4.960	0.119	-0.711	0.302
4.980	0.116	-0.290	0.302
5.000	0.110	0.315	0.302
5.020	0.103	0.811	0.302
5.040	0.102	0.955	0.302
5.060	0.104	0.606	0.302
5.080	0.112	-0.081	0.302
5.100	0.121	-0.858	0.302
5.120	0.127	-1.373	0.302
5.140	0.129	-1.395	0.302
5.160	0.124	-0.934	0.302
5.180	0.116	-0.175	0.302
5.200	0.108	0.483	0.302
5.220	0.103	0.818	0.302
5.240	0.103	0.722	0.302
5.260	0.107	0.278	0.302
5.280	0.113	-0.222	0.302
5.300	0.116	-0.599	0.302
5.320	0.117	-0.651	0.302
5.340	0.115	-0.458	0.302
5.360	0.111	-0.233	0.302
5.380	0.110	-0.157	0.302
5.400	0.108	-0.287	0.302
5.420	0.110	-0.502	0.302
5.440	0.109	-0.597	0.302
5.460	0.107	-0.427	0.302
5.480	0.101	0.008	0.302
5.500	0.094	0.509	0.302
5.520	0.091	0.803	0.302
5.540	0.091	0.669	0.302
5.560	0.097	0.082	0.302
5.580	0.106	-0.727	0.302
5.600	0.111	-1.358	0.302
5.620	0.113	-1.527	0.302
5.640	0.107	-1.115	0.302
5.660	0.097	-0.303	0.302
5.680	0.085	0.550	0.302
5.700	0.077	1.131	0.302
5.720	0.075	1.186	0.302
5.740	0.079	0.732	0.302
5.760	0.088	-0.039	0.302
5.780	0.094	-0.806	0.302
5.800	0.099	-1.269	0.302
5.820	0.100	-1.355	0.302
5.840	0.095	-1.059	0.302
5.860	0.089	-0.586	0.302
5.880	0.081	-0.040	0.302
5.900	0.075	0.433	0.302
5.920	0.072	0.693	0.302
5.940	0.071	0.742	0.302
5.960	0.074	0.535	0.302
5.980	0.076	0.177	0.302
6.000	0.081	-0.301	0.302
6.020	0.084	-0.786	0.302
6.040	0.086	-1.136	0.302
6.060	0.087	-1.282	0.302
6.080	0.084	-1.105	0.302
6.100	0.078	-0.634	0.302
6.120	0.071	0.005	0.302
6.140	0.062	0.653	0.302
