HBM_CATMAN_DATAFILE_40

3/8/2011
11:42
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 2010               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
s	N	N	m/s
3/8/2011-11:41	3/8/2011-11:41	3/8/2011-11:41	3/8/2011-11:41
			
T0 =08.03.11 11:41:05	T0 =08.03.11 11:41:05	T0 =08.03.11 11:41:05	T0 =08.03.11 11:41:05
dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms
CH 0	CH 3	CH 4	CH 16 - 3
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)901905018104 / 	Serial No. (Electronics / CP)901905015104 / 	Serial No. (Electronics / CP)059181052111 / 804325236
Not available ID=0	ML10 ID=5006	ML10 ID=5006	ML801 Multichannel board ID=5015
Not available ID=0	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	DC 10V (AP801) ID=5506
Not available ID=0	Full bridge (low level) ID=358	Full bridge (low level) ID=358	DC 10 V ID=426
x1=0 y1=0;x2=0 y2=0	x1=0.7336 y1=0;x2=2.7336 y2=77.02	x1=0.1781 y1=0;x2=2.1781 y2=55.3	x1=0 y1=0;x2=10 y2=3.125
         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	V IN     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	m/s      (Engin.)
0  Nominal value	77.02 N Nominal value	55.3 N Nominal value	3.125 m/s Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	No excitation ID=10
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	-10.87076 N Zero	0.4109481 N Zero	-6.319173E-03 m/s Zero
0  Tare	-8.3136 N Tare	-19.1925 N Tare	-0.0016 m/s Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 m/s Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	-0.086	-0.636	0.226
0.020	-0.090	-0.401	0.226
0.040	-0.093	-0.111	0.226
0.060	-0.096	0.178	0.226
0.080	-0.098	0.377	0.226
0.100	-0.098	0.410	0.226
0.120	-0.097	0.268	0.225
0.140	-0.093	-0.111	0.224
0.160	-0.089	-0.565	0.224
0.180	-0.085	-0.991	0.225
0.200	-0.084	-1.134	0.225
0.220	-0.086	-1.009	0.225
0.240	-0.090	-0.613	0.225
0.260	-0.095	-0.162	0.225
0.280	-0.099	0.227	0.225
0.300	-0.102	0.450	0.225
0.320	-0.102	0.428	0.225
0.340	-0.101	0.237	0.225
0.360	-0.098	-0.119	0.225
0.380	-0.095	-0.457	0.225
0.400	-0.092	-0.757	0.225
0.420	-0.091	-0.888	0.226
0.440	-0.093	-0.802	0.225
0.460	-0.096	-0.575	0.225
0.480	-0.100	-0.227	0.225
0.500	-0.103	0.074	0.225
0.520	-0.106	0.297	0.225
0.540	-0.106	0.280	0.225
0.560	-0.104	0.084	0.225
0.580	-0.101	-0.230	0.225
0.600	-0.098	-0.527	0.225
0.620	-0.097	-0.687	0.225
0.640	-0.097	-0.713	0.225
0.660	-0.098	-0.604	0.224
0.680	-0.099	-0.498	0.224
0.700	-0.101	-0.387	0.224
0.720	-0.102	-0.302	0.225
0.740	-0.103	-0.196	0.226
0.760	-0.105	-0.057	0.226
0.780	-0.106	0.048	0.226
0.800	-0.107	0.130	0.226
0.820	-0.107	0.091	0.225
0.840	-0.106	-0.042	0.225
0.860	-0.104	-0.330	0.224
0.880	-0.100	-0.656	0.224
0.900	-0.098	-0.926	0.225
0.920	-0.098	-0.948	0.226
0.940	-0.101	-0.698	0.226
0.960	-0.106	-0.259	0.226
0.980	-0.111	0.223	0.225
1.000	-0.114	0.531	0.225
1.020	-0.115	0.586	0.225
1.040	-0.113	0.292	0.225
1.060	-0.108	-0.174	0.225
1.080	-0.103	-0.713	0.224
1.100	-0.100	-1.080	0.224
1.120	-0.098	-1.209	0.224
1.140	-0.100	-1.084	0.224
1.160	-0.104	-0.736	0.224
1.180	-0.110	-0.292	0.225
1.200	-0.115	0.224	0.225
1.220	-0.120	0.589	0.224
1.240	-0.122	0.789	0.224
1.260	-0.121	0.653	0.224
1.280	-0.116	0.230	0.223
1.300	-0.110	-0.366	0.223
1.320	-0.103	-1.000	0.223
1.340	-0.100	-1.396	0.224
1.360	-0.100	-1.509	0.225
1.380	-0.103	-1.169	0.225
1.400	-0.111	-0.540	0.225
1.420	-0.119	0.218	0.225
1.440	-0.126	0.826	0.224
1.460	-0.129	1.041	0.224
1.480	-0.127	0.840	0.225
1.500	-0.121	0.245	0.224
1.520	-0.113	-0.480	0.224
1.540	-0.106	-1.183	0.224
1.560	-0.102	-1.595	0.225
1.580	-0.103	-1.607	0.225
1.600	-0.108	-1.167	0.226
1.620	-0.116	-0.425	0.226
1.640	-0.125	0.354	0.225
1.660	-0.131	0.951	0.225
1.680	-0.134	1.145	0.224
1.700	-0.131	0.893	0.224
1.720	-0.124	0.221	0.225
1.740	-0.115	-0.622	0.225
1.760	-0.107	-1.343	0.224
1.780	-0.104	-1.701	0.224
1.800	-0.105	-1.604	0.224
1.820	-0.111	-1.067	0.225
1.840	-0.120	-0.272	0.226
1.860	-0.129	0.515	0.226
1.880	-0.135	1.049	0.225
1.900	-0.136	1.123	0.225
1.920	-0.131	0.729	0.225
1.940	-0.124	0.000	0.225
1.960	-0.115	-0.823	0.226
1.980	-0.108	-1.495	0.226
2.000	-0.106	-1.810	0.225
2.020	-0.108	-1.632	0.226
2.040	-0.115	-0.976	0.226
2.060	-0.124	-0.075	0.226
2.080	-0.134	0.747	0.225
2.100	-0.139	1.278	0.224
2.120	-0.140	1.332	0.224
2.140	-0.135	0.898	0.224
2.160	-0.126	0.069	0.223
2.180	-0.115	-0.887	0.223
2.200	-0.107	-1.641	0.224
2.220	-0.103	-1.979	0.225
2.240	-0.105	-1.756	0.225
2.260	-0.112	-1.093	0.226
2.280	-0.122	-0.186	0.226
2.300	-0.131	0.662	0.225
2.320	-0.137	1.182	0.224
2.340	-0.137	1.214	0.224
2.360	-0.132	0.767	0.224
2.380	-0.124	0.033	0.224
2.400	-0.115	-0.770	0.224
2.420	-0.107	-1.398	0.224
2.440	-0.104	-1.660	0.224
2.460	-0.106	-1.452	0.225
2.480	-0.111	-0.859	0.225
2.500	-0.120	-0.122	0.225
2.520	-0.125	0.507	0.225
2.540	-0.129	0.844	0.224
2.560	-0.128	0.838	0.224
2.580	-0.124	0.472	0.224
2.600	-0.117	-0.134	0.224
2.620	-0.111	-0.764	0.224
2.640	-0.106	-1.217	0.224
2.660	-0.104	-1.356	0.224
2.680	-0.106	-1.164	0.225
2.700	-0.111	-0.695	0.225
2.720	-0.117	-0.099	0.225
2.740	-0.122	0.420	0.224
2.760	-0.125	0.685	0.225
2.780	-0.124	0.606	0.225
2.800	-0.120	0.226	0.224
2.820	-0.114	-0.291	0.224
