HBM_CATMAN_DATAFILE_40

3/8/2011
11:33
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 2010               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
s	N	N	m/s
3/8/2011-11:33	3/8/2011-11:33	3/8/2011-11:33	3/8/2011-11:33
			
T0 =08.03.11 11:33:02	T0 =08.03.11 11:33:02	T0 =08.03.11 11:33:02	T0 =08.03.11 11:33:02
dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms
CH 0	CH 3	CH 4	CH 16 - 3
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)901905018104 / 	Serial No. (Electronics / CP)901905015104 / 	Serial No. (Electronics / CP)059181052111 / 804325236
Not available ID=0	ML10 ID=5006	ML10 ID=5006	ML801 Multichannel board ID=5015
Not available ID=0	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	DC 10V (AP801) ID=5506
Not available ID=0	Full bridge (low level) ID=358	Full bridge (low level) ID=358	DC 10 V ID=426
x1=0 y1=0;x2=0 y2=0	x1=0.7336 y1=0;x2=2.7336 y2=77.02	x1=0.1781 y1=0;x2=2.1781 y2=55.3	x1=0 y1=0;x2=10 y2=3.125
         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	V IN     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	m/s      (Engin.)
0  Nominal value	77.02 N Nominal value	55.3 N Nominal value	3.125 m/s Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	No excitation ID=10
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	-10.87076 N Zero	0.4109481 N Zero	-6.319173E-03 m/s Zero
0  Tare	-8.382999 N Tare	-19.2317 N Tare	-0.0004 m/s Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 m/s Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	-0.088	0.170	0.153
0.020	-0.087	0.044	0.153
0.040	-0.084	-0.157	0.153
0.060	-0.082	-0.344	0.153
0.080	-0.081	-0.442	0.153
0.100	-0.081	-0.442	0.153
0.120	-0.082	-0.370	0.153
0.140	-0.082	-0.236	0.153
0.160	-0.082	-0.112	0.153
0.180	-0.083	-0.049	0.153
0.200	-0.082	-0.028	0.153
0.220	-0.082	-0.048	0.153
0.240	-0.082	-0.093	0.153
0.260	-0.082	-0.143	0.153
0.280	-0.081	-0.200	0.153
0.300	-0.080	-0.239	0.153
0.320	-0.079	-0.261	0.153
0.340	-0.078	-0.252	0.153
0.360	-0.078	-0.225	0.153
0.380	-0.078	-0.187	0.153
0.400	-0.078	-0.153	0.153
0.420	-0.079	-0.141	0.153
0.440	-0.079	-0.158	0.153
0.460	-0.078	-0.189	0.153
0.480	-0.078	-0.215	0.153
0.500	-0.077	-0.195	0.153
0.520	-0.077	-0.133	0.153
0.540	-0.077	-0.083	0.153
0.560	-0.077	-0.055	0.153
0.580	-0.077	-0.063	0.153
0.600	-0.076	-0.126	0.153
0.620	-0.075	-0.224	0.153
0.640	-0.073	-0.315	0.153
0.660	-0.073	-0.356	0.153
0.680	-0.073	-0.324	0.153
0.700	-0.074	-0.227	0.153
0.720	-0.075	-0.099	0.153
0.740	-0.075	-0.004	0.153
0.760	-0.075	0.010	0.153
0.780	-0.074	-0.086	0.153
0.800	-0.072	-0.232	0.153
0.820	-0.071	-0.363	0.153
0.840	-0.070	-0.425	0.153
0.860	-0.071	-0.393	0.153
0.880	-0.072	-0.271	0.153
0.900	-0.073	-0.085	0.153
0.920	-0.075	0.090	0.153
0.940	-0.075	0.209	0.153
0.960	-0.075	0.182	0.153
0.980	-0.074	0.022	0.153
1.000	-0.071	-0.199	0.153
1.020	-0.068	-0.432	0.153
1.040	-0.067	-0.566	0.153
1.060	-0.068	-0.548	0.153
1.080	-0.070	-0.359	0.153
1.100	-0.072	-0.089	0.153
1.120	-0.074	0.140	0.153
1.140	-0.075	0.247	0.153
1.160	-0.074	0.170	0.153
1.180	-0.071	-0.029	0.153
1.200	-0.069	-0.273	0.153
1.220	-0.067	-0.490	0.153
1.240	-0.066	-0.566	0.153
1.260	-0.067	-0.486	0.153
1.280	-0.069	-0.296	0.153
1.300	-0.071	-0.089	0.153
1.320	-0.072	0.063	0.153
1.340	-0.072	0.117	0.153
1.360	-0.072	0.058	0.153
1.380	-0.071	-0.068	0.153
1.400	-0.069	-0.223	0.153
1.420	-0.069	-0.349	0.153
1.440	-0.068	-0.385	0.153
1.460	-0.068	-0.342	0.153
1.480	-0.069	-0.252	0.153
1.500	-0.070	-0.149	0.153
1.520	-0.071	-0.058	0.153
1.540	-0.072	0.004	0.153
1.560	-0.072	0.014	0.153
1.580	-0.072	-0.039	0.153
1.600	-0.071	-0.153	0.153
1.620	-0.070	-0.292	0.153
1.640	-0.068	-0.399	0.153
1.660	-0.068	-0.425	0.153
1.680	-0.069	-0.334	0.153
1.700	-0.071	-0.143	0.153
1.720	-0.073	0.050	0.153
1.740	-0.074	0.170	0.153
1.760	-0.075	0.170	0.153
1.780	-0.073	0.023	0.153
1.800	-0.071	-0.212	0.153
1.820	-0.069	-0.447	0.153
1.840	-0.068	-0.560	0.153
1.860	-0.069	-0.506	0.153
1.880	-0.071	-0.308	0.153
1.900	-0.073	-0.076	0.153
1.920	-0.075	0.079	0.153
1.940	-0.076	0.117	0.153
1.960	-0.075	0.005	0.153
1.980	-0.073	-0.177	0.153
2.000	-0.072	-0.330	0.153
2.020	-0.072	-0.399	0.153
2.040	-0.073	-0.341	0.153
2.060	-0.074	-0.208	0.153
2.080	-0.075	-0.077	0.153
2.100	-0.076	-0.002	0.153
2.120	-0.076	-0.015	0.153
2.140	-0.076	-0.089	0.153
2.160	-0.075	-0.186	0.153
2.180	-0.075	-0.250	0.153
2.200	-0.075	-0.266	0.153
2.220	-0.076	-0.247	0.153
2.240	-0.077	-0.213	0.153
2.260	-0.077	-0.186	0.153
2.280	-0.078	-0.169	0.153
2.300	-0.078	-0.144	0.153
2.320	-0.078	-0.124	0.153
2.340	-0.078	-0.121	0.153
2.360	-0.079	-0.115	0.153
2.380	-0.079	-0.137	0.153
2.400	-0.079	-0.226	0.153
2.420	-0.079	-0.319	0.153
2.440	-0.078	-0.343	0.153
2.460	-0.079	-0.281	0.153
2.480	-0.081	-0.147	0.153
2.500	-0.082	0.004	0.153
2.520	-0.083	0.068	0.153
2.540	-0.083	-0.005	0.153
2.560	-0.081	-0.159	0.153
2.580	-0.079	-0.350	0.153
2.600	-0.079	-0.475	0.153
2.620	-0.079	-0.440	0.153
2.640	-0.082	-0.261	0.153
2.660	-0.084	-0.046	0.153
2.680	-0.086	0.102	0.153
2.700	-0.087	0.120	0.153
2.720	-0.086	-0.010	0.153
2.740	-0.084	-0.215	0.153
2.760	-0.082	-0.403	0.153
2.780	-0.081	-0.501	0.153
2.800	-0.082	-0.459	0.153
2.820	-0.085	-0.282	0.153
2.840	-0.087	-0.071	0.153
2.860	-0.089	0.089	0.153
2.880	-0.089	0.149	0.153
2.900	-0.089	0.087	0.153
2.920	-0.088	-0.065	0.153
2.940	-0.086	-0.257	0.153
2.960	-0.085	-0.427	0.153
2.980	-0.085	-0.521	0.153
3.000	-0.085	-0.508	0.153
3.020	-0.087	-0.398	0.153
3.040	-0.089	-0.224	0.153
3.060	-0.091	-0.029	0.153
3.080	-0.093	0.138	0.153
3.100	-0.094	0.191	0.153
3.120	-0.093	0.087	0.153
3.140	-0.091	-0.127	0.153
3.160	-0.089	-0.372	0.153
3.180	-0.088	-0.535	0.153
3.200	-0.088	-0.575	0.153
3.220	-0.089	-0.461	0.153
3.240	-0.092	-0.228	0.153
3.260	-0.095	0.033	0.153
3.280	-0.097	0.218	0.153
3.300	-0.097	0.241	0.153
3.320	-0.096	0.113	0.153
3.340	-0.094	-0.144	0.153
3.360	-0.092	-0.435	0.153
3.380	-0.089	-0.681	0.153
3.400	-0.089	-0.765	0.153
3.420	-0.090	-0.625	0.153
3.440	-0.094	-0.290	0.153
3.460	-0.099	0.107	0.153
3.480	-0.102	0.400	0.153
3.500	-0.103	0.489	0.153
3.520	-0.102	0.331	0.153
3.540	-0.098	-0.025	0.153
3.560	-0.094	-0.457	0.153
3.580	-0.091	-0.804	0.153
3.600	-0.090	-0.919	0.153
3.620	-0.092	-0.773	0.153
3.640	-0.096	-0.451	0.153
3.660	-0.100	-0.056	0.153
3.680	-0.104	0.277	0.153
3.700	-0.106	0.429	0.153
3.720	-0.105	0.343	0.153
3.740	-0.103	0.061	0.153
3.760	-0.099	-0.291	0.153
3.780	-0.097	-0.556	0.153
3.800	-0.097	-0.641	0.153
3.820	-0.098	-0.561	0.153
3.840	-0.101	-0.358	0.153
3.860	-0.104	-0.103	0.153
3.880	-0.106	0.095	0.153
3.900	-0.107	0.150	0.153
3.920	-0.106	0.081	0.153
3.940	-0.105	-0.083	0.153
3.960	-0.103	-0.320	0.153
3.980	-0.102	-0.532	0.153
4.000	-0.101	-0.637	0.153
4.020	-0.102	-0.573	0.153
4.040	-0.105	-0.331	0.153
4.060	-0.108	0.006	0.153
4.080	-0.111	0.286	0.153
4.100	-0.112	0.399	0.153
4.120	-0.111	0.292	0.153
4.140	-0.107	-0.039	0.153
4.160	-0.103	-0.478	0.153
4.180	-0.100	-0.824	0.153
4.200	-0.100	-0.951	0.153
4.220	-0.102	-0.802	0.153
4.240	-0.106	-0.411	0.153
4.260	-0.111	0.050	0.153
4.280	-0.115	0.410	0.153
4.300	-0.117	0.549	0.153
4.320	-0.115	0.397	0.153
4.340	-0.111	0.007	0.153
4.360	-0.106	-0.443	0.153
4.380	-0.103	-0.783	0.153
4.400	-0.103	-0.910	0.153
4.420	-0.104	-0.790	0.153
4.440	-0.108	-0.463	0.153
4.460	-0.112	-0.040	0.153
4.480	-0.116	0.328	0.153
4.500	-0.118	0.537	0.153
4.520	-0.118	0.499	0.153
4.540	-0.116	0.217	0.153
4.560	-0.112	-0.200	0.153
4.580	-0.108	-0.644	0.153
4.600	-0.105	-0.970	0.153
4.620	-0.105	-1.051	0.153
4.640	-0.108	-0.841	0.153
4.660	-0.112	-0.399	0.153
4.680	-0.118	0.114	0.153
4.700	-0.122	0.515	0.153
4.720	-0.123	0.666	0.153
4.740	-0.122	0.484	0.153
4.760	-0.118	0.033	0.153
4.780	-0.112	-0.517	0.153
4.800	-0.108	-0.966	0.153
4.820	-0.107	-1.122	0.153
4.840	-0.110	-0.953	0.153
4.860	-0.114	-0.542	0.153
4.880	-0.119	-0.022	0.153
4.900	-0.125	0.453	0.153
4.920	-0.128	0.721	0.153
4.940	-0.128	0.665	0.153
4.960	-0.125	0.331	0.153
