HBM_CATMAN_DATAFILE_40

3/8/2011
13:25
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1600               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
s	N	N	m/s
3/8/2011-13:24	3/8/2011-13:24	3/8/2011-13:24	3/8/2011-13:24
			
T0 =08.03.11 13:24:23	T0 =08.03.11 13:24:23	T0 =08.03.11 13:24:23	T0 =08.03.11 13:24:23
dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms
CH 0	CH 3	CH 4	CH 16 - 3
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)901905018104 / 	Serial No. (Electronics / CP)901905015104 / 	Serial No. (Electronics / CP)059181052111 / 804325236
Not available ID=0	ML10 ID=5006	ML10 ID=5006	ML801 Multichannel board ID=5015
Not available ID=0	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	DC 10V (AP801) ID=5506
Not available ID=0	Full bridge (low level) ID=358	Full bridge (low level) ID=358	DC 10 V ID=426
x1=0 y1=0;x2=0 y2=0	x1=0.7336 y1=0;x2=2.7336 y2=77.02	x1=0.1781 y1=0;x2=2.1781 y2=55.3	x1=0 y1=0;x2=10 y2=3.125
         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	V IN     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	m/s      (Engin.)
0  Nominal value	77.02 N Nominal value	55.3 N Nominal value	3.125 m/s Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	No excitation ID=10
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	-10.87076 N Zero	0.4109481 N Zero	-6.319173E-03 m/s Zero
0  Tare	-8.2443 N Tare	-19.2159 N Tare	-0.0014 m/s Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 m/s Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	-0.122	0.632	-0.113
0.020	-0.121	0.364	-0.113
0.040	-0.115	-0.067	-0.113
0.060	-0.113	-0.460	-0.113
0.080	-0.109	-0.732	-0.114
0.100	-0.110	-0.764	-0.114
0.120	-0.111	-0.624	-0.114
0.140	-0.115	-0.280	-0.114
0.160	-0.119	0.150	-0.113
0.180	-0.123	0.573	-0.113
0.200	-0.126	0.803	-0.113
0.220	-0.125	0.759	-0.113
0.240	-0.123	0.425	-0.113
0.260	-0.117	-0.087	-0.113
0.280	-0.113	-0.605	-0.114
0.300	-0.108	-0.948	-0.114
0.320	-0.111	-0.964	-0.114
0.340	-0.111	-0.654	-0.114
0.360	-0.119	-0.112	-0.113
0.380	-0.122	0.411	-0.113
0.400	-0.129	0.757	-0.113
0.420	-0.126	0.751	-0.113
0.440	-0.127	0.474	-0.113
0.460	-0.120	-0.012	-0.113
0.480	-0.118	-0.459	-0.113
0.500	-0.113	-0.773	-0.113
0.520	-0.115	-0.772	-0.113
0.540	-0.116	-0.527	-0.114
0.560	-0.121	-0.108	-0.114
0.580	-0.124	0.271	-0.114
0.600	-0.127	0.505	-0.114
0.620	-0.128	0.492	-0.114
0.640	-0.125	0.295	-0.114
0.660	-0.124	-0.009	-0.113
0.680	-0.120	-0.289	-0.113
0.700	-0.121	-0.461	-0.113
0.720	-0.119	-0.483	-0.114
0.740	-0.123	-0.359	-0.114
0.760	-0.122	-0.157	-0.114
0.780	-0.128	0.072	-0.114
0.800	-0.127	0.246	-0.113
0.820	-0.132	0.376	-0.113
0.840	-0.129	0.367	-0.113
0.860	-0.131	0.249	-0.113
0.880	-0.126	-0.036	-0.113
0.900	-0.126	-0.326	-0.114
0.920	-0.121	-0.565	-0.114
0.940	-0.123	-0.624	-0.114
0.960	-0.122	-0.534	-0.114
0.980	-0.127	-0.280	-0.114
1.000	-0.130	0.030	-0.114
1.020	-0.134	0.318	-0.114
1.040	-0.135	0.456	-0.114
1.060	-0.135	0.425	-0.113
1.080	-0.135	0.235	-0.113
1.100	-0.132	-0.011	-0.113
1.120	-0.131	-0.269	-0.113
1.140	-0.127	-0.449	-0.113
1.160	-0.129	-0.519	-0.114
1.180	-0.127	-0.455	-0.114
1.200	-0.132	-0.264	-0.114
1.220	-0.132	-0.052	-0.114
1.240	-0.138	0.160	-0.113
1.260	-0.137	0.253	-0.113
1.280	-0.141	0.296	-0.113
1.300	-0.137	0.200	-0.113
1.320	-0.138	0.046	-0.113
1.340	-0.134	-0.172	-0.113
1.360	-0.135	-0.315	-0.113
1.380	-0.133	-0.371	-0.113
1.400	-0.135	-0.315	-0.113
1.420	-0.136	-0.207	-0.113
1.440	-0.138	-0.064	-0.113
1.460	-0.140	0.057	-0.113
1.480	-0.140	0.142	-0.113
1.500	-0.141	0.128	-0.113
1.520	-0.139	0.071	-0.113
1.540	-0.141	-0.017	-0.113
1.560	-0.138	-0.063	-0.113
1.580	-0.140	-0.098	-0.113
1.600	-0.138	-0.128	-0.113
1.620	-0.141	-0.142	-0.113
1.640	-0.138	-0.170	-0.113
1.660	-0.141	-0.170	-0.113
1.680	-0.138	-0.194	-0.113
1.700	-0.141	-0.170	-0.113
1.720	-0.139	-0.153	-0.113
1.740	-0.143	-0.066	-0.113
1.760	-0.142	0.010	-0.113
1.780	-0.145	0.079	-0.113
1.800	-0.143	0.066	-0.113
1.820	-0.145	0.025	-0.113
1.840	-0.143	-0.064	-0.113
1.860	-0.143	-0.151	-0.113
1.880	-0.142	-0.246	-0.113
1.900	-0.142	-0.265	-0.113
1.920	-0.144	-0.213	-0.113
1.940	-0.145	-0.068	-0.113
1.960	-0.147	0.057	-0.113
1.980	-0.146	0.132	-0.113
2.000	-0.149	0.105	-0.113
2.020	-0.145	-0.008	-0.113
2.040	-0.146	-0.148	-0.113
2.060	-0.142	-0.283	-0.113
2.080	-0.145	-0.325	-0.113
2.100	-0.143	-0.284	-0.113
2.120	-0.148	-0.128	-0.113
2.140	-0.147	0.027	-0.113
2.160	-0.152	0.180	-0.113
2.180	-0.150	0.217	-0.113
2.200	-0.152	0.185	-0.113
2.220	-0.148	0.027	-0.113
2.240	-0.148	-0.179	-0.113
2.260	-0.144	-0.413	-0.113
2.280	-0.145	-0.557	-0.113
2.300	-0.145	-0.557	-0.113
2.320	-0.147	-0.372	-0.113
2.340	-0.150	-0.101	-0.113
2.360	-0.152	0.201	-0.113
2.380	-0.156	0.428	-0.113
2.400	-0.156	0.518	-0.113
2.420	-0.156	0.401	-0.113
2.440	-0.151	0.105	-0.113
2.460	-0.150	-0.266	-0.113
2.480	-0.144	-0.598	-0.113
2.500	-0.146	-0.741	-0.113
2.520	-0.144	-0.681	-0.113
2.540	-0.150	-0.375	-0.113
2.560	-0.152	0.033	-0.113
2.580	-0.159	0.454	-0.113
2.600	-0.159	0.686	-0.113
2.620	-0.161	0.676	-0.113
2.640	-0.156	0.388	-0.113
2.660	-0.154	-0.067	-0.113
2.680	-0.147	-0.562	-0.113
2.700	-0.145	-0.897	-0.113
2.720	-0.144	-0.979	-0.113
2.740	-0.147	-0.745	-0.113
2.760	-0.152	-0.320	-0.113
2.780	-0.156	0.180	-0.113
2.800	-0.161	0.536	-0.113
2.820	-0.161	0.681	-0.113
2.840	-0.162	0.558	-0.113
2.860	-0.157	0.247	-0.113
2.880	-0.155	-0.128	-0.113
2.900	-0.149	-0.467	-0.113
2.920	-0.151	-0.637	-0.113
2.940	-0.148	-0.654	-0.113
2.960	-0.153	-0.472	-0.113
2.980	-0.152	-0.203	-0.113
3.000	-0.158	0.113	-0.113
3.020	-0.158	0.320	-0.113
3.040	-0.161	0.412	-0.113
3.060	-0.159	0.348	-0.113
3.080	-0.160	0.165	-0.113
3.100	-0.155	-0.123	-0.113
3.120	-0.153	-0.411	-0.113
3.140	-0.151	-0.614	-0.113
3.160	-0.151	-0.620	-0.113
3.180	-0.152	-0.473	-0.113
3.200	-0.155	-0.180	-0.113
3.220	-0.159	0.125	-0.113
3.240	-0.161	0.383	-0.113
3.260	-0.163	0.473	-0.113
3.280	-0.160	0.364	-0.113
3.300	-0.160	0.113	-0.113
3.320	-0.154	-0.203	-0.113
3.340	-0.155	-0.437	-0.113
3.360	-0.150	-0.583	-0.113
3.380	-0.154	-0.535	-0.113
3.400	-0.152	-0.378	-0.113
3.420	-0.159	-0.105	-0.113
3.440	-0.158	0.143	-0.113
3.460	-0.163	0.327	-0.113
3.480	-0.160	0.349	-0.113
3.500	-0.161	0.246	-0.113
3.520	-0.157	0.029	-0.113
3.540	-0.157	-0.198	-0.113
3.560	-0.152	-0.424	-0.113
3.580	-0.152	-0.527	-0.113
3.600	-0.152	-0.517	-0.113
3.620	-0.153	-0.366	-0.113
3.640	-0.156	-0.193	-0.113
3.660	-0.157	0.005	-0.113
3.680	-0.160	0.166	-0.113
3.700	-0.160	0.270	-0.113
3.720	-0.162	0.292	-0.113
3.740	-0.159	0.205	-0.113
3.760	-0.160	0.051	-0.113
3.780	-0.154	-0.160	-0.113
3.800	-0.156	-0.351	-0.113
3.820	-0.151	-0.488	-0.113
3.840	-0.154	-0.479	-0.113
3.860	-0.153	-0.336	-0.113
3.880	-0.158	-0.079	-0.113
3.900	-0.158	0.150	-0.113
3.920	-0.162	0.314	-0.113
3.940	-0.160	0.314	-0.113
3.960	-0.160	0.209	-0.113
3.980	-0.156	-0.008	-0.113
4.000	-0.155	-0.226	-0.113
4.020	-0.152	-0.425	-0.113
4.040	-0.151	-0.511	-0.113
4.060	-0.151	-0.505	-0.113
4.080	-0.151	-0.393	-0.113
4.100	-0.154	-0.213	-0.113
4.120	-0.154	0.011	-0.113
4.140	-0.159	0.245	-0.113
4.160	-0.158	0.420	-0.113
4.180	-0.161	0.461	-0.113
4.200	-0.156	0.308	-0.113
4.220	-0.156	0.005	-0.113
4.240	-0.148	-0.370	-0.113
4.260	-0.148	-0.674	-0.113
4.280	-0.144	-0.784	-0.113
4.300	-0.149	-0.619	-0.113
