HBM_CATMAN_DATAFILE_40

3/8/2011
13:17
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1630               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
s	N	N	m/s
3/8/2011-13:17	3/8/2011-13:17	3/8/2011-13:17	3/8/2011-13:17
			
T0 =08.03.11 13:17:14	T0 =08.03.11 13:17:14	T0 =08.03.11 13:17:14	T0 =08.03.11 13:17:14
dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms
CH 0	CH 3	CH 4	CH 16 - 3
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)901905018104 / 	Serial No. (Electronics / CP)901905015104 / 	Serial No. (Electronics / CP)059181052111 / 804325236
Not available ID=0	ML10 ID=5006	ML10 ID=5006	ML801 Multichannel board ID=5015
Not available ID=0	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	DC 10V (AP801) ID=5506
Not available ID=0	Full bridge (low level) ID=358	Full bridge (low level) ID=358	DC 10 V ID=426
x1=0 y1=0;x2=0 y2=0	x1=0.7336 y1=0;x2=2.7336 y2=77.02	x1=0.1781 y1=0;x2=2.1781 y2=55.3	x1=0 y1=0;x2=10 y2=3.125
         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	V IN     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	m/s      (Engin.)
0  Nominal value	77.02 N Nominal value	55.3 N Nominal value	3.125 m/s Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	No excitation ID=10
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	-10.87076 N Zero	0.4109481 N Zero	-6.319173E-03 m/s Zero
0  Tare	-8.3054 N Tare	-19.2754 N Tare	-0.0008 m/s Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 m/s Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	0.061	0.092	-0.065
0.020	0.061	0.121	-0.065
0.040	0.060	0.219	-0.065
0.060	0.059	0.353	-0.065
0.080	0.058	0.411	-0.065
0.100	0.060	0.306	-0.065
0.120	0.062	0.022	-0.065
0.140	0.066	-0.307	-0.065
0.160	0.068	-0.529	-0.065
0.180	0.068	-0.506	-0.065
0.200	0.065	-0.189	-0.065
0.220	0.061	0.277	-0.065
0.240	0.057	0.648	-0.065
0.260	0.055	0.763	-0.065
0.280	0.058	0.554	-0.065
0.300	0.062	0.158	-0.065
0.320	0.067	-0.228	-0.065
0.340	0.070	-0.431	-0.065
0.360	0.070	-0.390	-0.065
0.380	0.067	-0.157	-0.065
0.400	0.064	0.126	-0.065
0.420	0.062	0.310	-0.065
0.440	0.062	0.320	-0.065
0.460	0.064	0.218	-0.065
0.480	0.065	0.135	-0.065
0.500	0.065	0.139	-0.065
0.520	0.065	0.169	-0.065
0.540	0.065	0.150	-0.065
0.560	0.065	0.056	-0.065
0.580	0.068	-0.088	-0.065
0.600	0.069	-0.211	-0.065
0.620	0.070	-0.213	-0.065
0.640	0.068	-0.062	-0.065
0.660	0.065	0.213	-0.065
0.680	0.062	0.469	-0.065
0.700	0.061	0.552	-0.065
0.720	0.063	0.386	-0.065
0.740	0.066	0.080	-0.065
0.760	0.070	-0.217	-0.065
0.780	0.072	-0.363	-0.065
0.800	0.071	-0.286	-0.065
0.820	0.068	-0.030	-0.065
0.840	0.066	0.253	-0.065
0.860	0.064	0.391	-0.065
0.880	0.065	0.306	-0.065
0.900	0.068	0.065	-0.065
0.920	0.070	-0.159	-0.065
0.940	0.071	-0.224	-0.065
0.960	0.070	-0.086	-0.065
0.980	0.067	0.168	-0.065
1.000	0.065	0.362	-0.065
1.020	0.065	0.369	-0.065
1.040	0.066	0.197	-0.065
1.060	0.069	-0.036	-0.065
1.080	0.071	-0.198	-0.065
1.100	0.071	-0.170	-0.065
1.120	0.069	0.022	-0.065
1.140	0.067	0.244	-0.065
1.160	0.065	0.323	-0.065
1.180	0.066	0.234	-0.065
1.200	0.068	0.057	-0.065
1.220	0.070	-0.075	-0.065
1.240	0.071	-0.093	-0.065
1.260	0.070	0.001	-0.065
1.280	0.069	0.132	-0.065
1.300	0.068	0.211	-0.065
1.320	0.069	0.170	-0.065
1.340	0.070	0.025	-0.065
1.360	0.072	-0.111	-0.065
1.380	0.072	-0.133	-0.065
1.400	0.071	-0.001	-0.065
1.420	0.069	0.207	-0.065
1.440	0.068	0.343	-0.065
1.460	0.068	0.325	-0.065
1.480	0.069	0.165	-0.065
1.500	0.073	-0.054	-0.065
1.520	0.074	-0.190	-0.065
1.540	0.074	-0.152	-0.065
1.560	0.072	0.038	-0.065
1.580	0.070	0.255	-0.065
1.600	0.068	0.370	-0.065
1.620	0.070	0.321	-0.065
1.640	0.072	0.146	-0.065
1.660	0.074	-0.035	-0.065
1.680	0.075	-0.138	-0.065
1.700	0.075	-0.111	-0.065
1.720	0.073	0.023	-0.065
1.740	0.071	0.157	-0.065
1.760	0.072	0.172	-0.065
1.780	0.072	0.087	-0.065
1.800	0.074	-0.009	-0.065
1.820	0.074	-0.026	-0.065
1.840	0.074	0.055	-0.065
1.860	0.072	0.194	-0.065
1.880	0.071	0.293	-0.065
1.900	0.070	0.273	-0.065
1.920	0.073	0.122	-0.065
1.940	0.075	-0.084	-0.065
1.960	0.076	-0.219	-0.065
1.980	0.076	-0.200	-0.065
2.000	0.075	-0.034	-0.065
2.020	0.072	0.174	-0.065
2.040	0.070	0.325	-0.065
2.060	0.071	0.341	-0.065
2.080	0.071	0.223	-0.065
2.100	0.074	0.045	-0.065
2.120	0.075	-0.095	-0.065
2.140	0.076	-0.117	-0.065
2.160	0.074	-0.033	-0.065
2.180	0.074	0.091	-0.065
2.200	0.072	0.185	-0.065
2.220	0.072	0.199	-0.065
2.240	0.073	0.145	-0.065
2.260	0.074	0.089	-0.065
2.280	0.075	0.046	-0.065
2.300	0.075	0.036	-0.065
2.320	0.074	0.071	-0.065
2.340	0.073	0.108	-0.065
2.360	0.074	0.105	-0.065
2.380	0.074	0.081	-0.065
2.400	0.074	0.070	-0.065
2.420	0.074	0.087	-0.065
2.440	0.074	0.137	-0.065
2.460	0.074	0.196	-0.065
2.480	0.074	0.213	-0.065
2.500	0.074	0.169	-0.065
2.520	0.075	0.084	-0.065
2.540	0.077	-0.032	-0.065
2.560	0.078	-0.135	-0.065
2.580	0.078	-0.161	-0.065
2.600	0.077	-0.095	-0.065
2.620	0.076	0.026	-0.065
2.640	0.075	0.165	-0.065
2.660	0.074	0.269	-0.065
2.680	0.074	0.313	-0.065
2.700	0.074	0.290	-0.065
2.720	0.075	0.199	-0.065
2.740	0.076	0.063	-0.065
2.760	0.078	-0.077	-0.065
2.780	0.079	-0.180	-0.065
2.800	0.079	-0.211	-0.065
2.820	0.078	-0.128	-0.065
2.840	0.077	0.048	-0.065
2.860	0.075	0.256	-0.065
2.880	0.073	0.402	-0.065
2.900	0.073	0.421	-0.065
2.920	0.074	0.286	-0.065
2.940	0.076	0.081	-0.065
2.960	0.079	-0.111	-0.065
2.980	0.080	-0.205	-0.065
3.000	0.079	-0.142	-0.065
3.020	0.078	0.025	-0.065
3.040	0.076	0.182	-0.065
3.060	0.076	0.241	-0.065
3.080	0.076	0.192	-0.065
3.100	0.077	0.090	-0.065
3.120	0.078	0.025	-0.065
3.140	0.078	0.036	-0.065
3.160	0.077	0.120	-0.065
3.180	0.076	0.207	-0.065
3.200	0.076	0.222	-0.065
3.220	0.077	0.114	-0.065
3.240	0.079	-0.033	-0.065
3.260	0.080	-0.127	-0.065
3.280	0.080	-0.101	-0.065
3.300	0.078	0.059	-0.065
3.320	0.076	0.249	-0.065
3.340	0.075	0.339	-0.065
3.360	0.076	0.266	-0.065
3.380	0.078	0.084	-0.065
3.400	0.081	-0.094	-0.065
3.420	0.081	-0.159	-0.065
3.440	0.081	-0.086	-0.065
3.460	0.079	0.093	-0.065
3.480	0.077	0.255	-0.065
3.500	0.077	0.306	-0.065
3.520	0.078	0.206	-0.065
3.540	0.080	0.054	-0.065
3.560	0.081	-0.066	-0.065
3.580	0.081	-0.097	-0.065
3.600	0.080	-0.010	-0.065
3.620	0.079	0.131	-0.065
3.640	0.078	0.219	-0.065
3.660	0.078	0.208	-0.065
3.680	0.079	0.128	-0.065
3.700	0.080	0.050	-0.065
3.720	0.080	0.044	-0.065
3.740	0.080	0.109	-0.065
3.760	0.079	0.207	-0.065
3.780	0.079	0.243	-0.065
3.800	0.080	0.194	-0.065
3.820	0.081	0.060	-0.065
3.840	0.083	-0.081	-0.065
3.860	0.084	-0.161	-0.065
3.880	0.083	-0.138	-0.065
3.900	0.081	-0.005	-0.065
3.920	0.080	0.162	-0.065
3.940	0.079	0.258	-0.065
3.960	0.079	0.242	-0.065
3.980	0.080	0.166	-0.065
4.000	0.081	0.091	-0.065
4.020	0.081	0.049	-0.065
4.040	0.082	0.066	-0.065
4.060	0.081	0.113	-0.065
4.080	0.081	0.129	-0.065
4.100	0.082	0.098	-0.065
4.120	0.083	0.023	-0.065
4.140	0.083	-0.033	-0.065
4.160	0.083	-0.027	-0.065
4.180	0.082	0.036	-0.065
4.200	0.081	0.131	-0.065
4.220	0.081	0.198	-0.065
4.240	0.080	0.208	-0.065
4.260	0.081	0.163	-0.065
4.280	0.081	0.112	-0.065
4.300	0.082	0.070	-0.065
4.320	0.082	0.039	-0.065
4.340	0.082	0.030	-0.065
4.360	0.082	0.024	-0.065
4.380	0.082	0.004	-0.065
4.400	0.082	0.011	-0.065
4.420	0.081	0.055	-0.065
4.440	0.080	0.155	-0.065
4.460	0.078	0.279	-0.065
4.480	0.078	0.344	-0.065
4.500	0.079	0.312	-0.065
4.520	0.080	0.181	-0.065
4.540	0.082	-0.006	-0.065
4.560	0.084	-0.165	-0.065
4.580	0.084	-0.211	-0.065
4.600	0.083	-0.131	-0.065
4.620	0.082	0.029	-0.065
4.640	0.080	0.196	-0.065
4.660	0.078	0.296	-0.065
4.680	0.079	0.286	-0.065
4.700	0.080	0.201	-0.065
4.720	0.080	0.127	-0.065
4.740	0.082	0.089	-0.065
4.760	0.081	0.069	-0.065
4.780	0.081	0.046	-0.065
4.800	0.082	0.000	-0.065
4.820	0.084	-0.087	-0.065
4.840	0.083	-0.133	-0.065
4.860	0.083	-0.084	-0.065
4.880	0.081	0.083	-0.065
4.900	0.078	0.280	-0.065
4.920	0.078	0.413	-0.065
4.940	0.077	0.415	-0.065
4.960	0.079	0.263	-0.065
4.980	0.082	0.024	-0.065
5.000	0.085	-0.189	-0.065
5.020	0.085	-0.272	-0.065
5.040	0.084	-0.195	-0.065
5.060	0.082	0.004	-0.065
5.080	0.080	0.214	-0.065
5.100	0.079	0.332	-0.065
5.120	0.079	0.318	-0.065
5.140	0.079	0.233	-0.065
5.160	0.080	0.130	-0.065
5.180	0.081	0.062	-0.065
5.200	0.081	0.040	-0.065
5.220	0.082	0.048	-0.065
5.240	0.081	0.066	-0.065
5.260	0.082	0.067	-0.065
5.280	0.081	0.045	-0.065
5.300	0.082	0.035	-0.065
5.320	0.081	0.069	-0.065
5.340	0.081	0.117	-0.065
5.360	0.081	0.131	-0.065
5.380	0.081	0.115	-0.065
5.400	0.081	0.072	-0.065
5.420	0.082	0.019	-0.065
5.440	0.082	0.014	-0.065
5.460	0.081	0.070	-0.065
5.480	0.080	0.150	-0.065
5.500	0.079	0.204	-0.065
5.520	0.080	0.200	-0.065
5.540	0.081	0.120	-0.065
5.560	0.082	0.024	-0.065
5.580	0.083	-0.031	-0.065
5.600	0.083	-0.002	-0.065
5.620	0.081	0.087	-0.065
5.640	0.080	0.182	-0.065
5.660	0.080	0.215	-0.065
5.680	0.082	0.138	-0.065
5.700	0.083	0.019	-0.065
5.720	0.084	-0.084	-0.065
5.740	0.083	-0.074	-0.065
5.760	0.081	0.044	-0.065
5.780	0.080	0.200	-0.065
5.800	0.078	0.303	-0.065
5.820	0.079	0.283	-0.065
5.840	0.080	0.160	-0.065
5.860	0.082	0.023	-0.065
5.880	0.082	-0.065	-0.065
5.900	0.082	-0.053	-0.065
5.920	0.081	0.051	-0.065
5.940	0.079	0.168	-0.065
5.960	0.079	0.199	-0.065
5.980	0.080	0.138	-0.065
6.000	0.080	0.048	-0.065
6.020	0.082	-0.008	-0.065
6.040	0.081	0.039	-0.065
6.060	0.079	0.161	-0.065
6.080	0.078	0.265	-0.065
6.100	0.078	0.285	-0.065
6.120	0.079	0.183	-0.065
6.140	0.082	0.003	-0.065
6.160	0.084	-0.149	-0.065
6.180	0.084	-0.177	-0.065
6.200	0.083	-0.062	-0.065
6.220	0.081	0.135	-0.065
6.240	0.079	0.311	-0.065
6.260	0.078	0.358	-0.065
6.280	0.080	0.256	-0.065
6.300	0.081	0.082	-0.065
6.320	0.084	-0.080	-0.065
6.340	0.084	-0.129	-0.065
6.360	0.083	-0.038	-0.065
6.380	0.081	0.097	-0.065
6.400	0.080	0.187	-0.065
6.420	0.080	0.173	-0.065
6.440	0.081	0.083	-0.065
6.460	0.083	-0.008	-0.065
6.480	0.083	-0.025	-0.065
6.500	0.082	0.056	-0.065
6.520	0.080	0.195	-0.065
6.540	0.079	0.292	-0.065
6.560	0.079	0.257	-0.065
6.580	0.082	0.094	-0.065
6.600	0.083	-0.089	-0.065
6.620	0.084	-0.190	-0.065
6.640	0.084	-0.148	-0.065
6.660	0.082	0.049	-0.065
6.680	0.079	0.294	-0.065
6.700	0.078	0.452	-0.065
6.720	0.078	0.441	-0.065
6.740	0.080	0.257	-0.065
6.760	0.083	-0.005	-0.065
6.780	0.085	-0.201	-0.065
6.800	0.085	-0.236	-0.065
6.820	0.084	-0.117	-0.065
6.840	0.082	0.067	-0.065
6.860	0.080	0.214	-0.065
6.880	0.080	0.261	-0.065
6.900	0.081	0.213	-0.065
6.920	0.082	0.116	-0.065
6.940	0.083	0.040	-0.065
6.960	0.083	0.054	-0.065
6.980	0.082	0.121	-0.065
7.000	0.082	0.151	-0.065
7.020	0.082	0.091	-0.065
7.040	0.083	-0.027	-0.065
7.060	0.085	-0.117	-0.065
7.080	0.085	-0.104	-0.065
7.100	0.083	0.018	-0.065
7.120	0.081	0.222	-0.065
7.140	0.079	0.400	-0.065
7.160	0.078	0.444	-0.065
7.180	0.080	0.326	-0.065
7.200	0.081	0.113	-0.065
7.220	0.084	-0.107	-0.065
7.240	0.085	-0.230	-0.065
7.260	0.085	-0.190	-0.065
7.280	0.083	-0.046	-0.065
