HBM_CATMAN_DATAFILE_40

3/8/2011
13:58
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 1600               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
s	N	N	m/s
3/8/2011-13:58	3/8/2011-13:58	3/8/2011-13:58	3/8/2011-13:58
			
T0 =08.03.11 13:58:05	T0 =08.03.11 13:58:05	T0 =08.03.11 13:58:05	T0 =08.03.11 13:58:05
dt =20 ms	dt =20 ms	dt =20 ms	dt =20 ms
CH 0	CH 3	CH 4	CH 16 - 3
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)901905018104 / 	Serial No. (Electronics / CP)901905015104 / 	Serial No. (Electronics / CP)059181052111 / 804325236
Not available ID=0	ML10 ID=5006	ML10 ID=5006	ML801 Multichannel board ID=5015
Not available ID=0	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	Default connector plate (AP 01/03/04/07/11/12/13) ID=5500	DC 10V (AP801) ID=5506
Not available ID=0	Full bridge (low level) ID=358	Full bridge (low level) ID=358	DC 10 V ID=426
x1=0 y1=0;x2=0 y2=0	x1=0.7336 y1=0;x2=2.7336 y2=77.02	x1=0.1781 y1=0;x2=2.1781 y2=55.3	x1=0 y1=0;x2=10 y2=3.125
         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	V IN     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	m/s      (Engin.)
0  Nominal value	77.02 N Nominal value	55.3 N Nominal value	3.125 m/s Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	No excitation ID=10
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
0  Zero	-10.87076 N Zero	0.4109481 N Zero	-6.319173E-03 m/s Zero
0  Tare	-8.304299 N Tare	-19.2435 N Tare	-0.0019 m/s Tare
0  Software-Zero	0 N Software-Zero	0 N Software-Zero	0 m/s Software-Zero
Gage factor = 0	Gage factor = 0	Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 1	Bridge factor = 1	Bridge factor = 1
Software scaling: None	Software scaling: None	Software scaling: None	Software scaling: None
Sensor: None	Sensor: None	Sensor: None	Sensor: None
Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None	Sensor T-ID: None
Cable length correction Not available	Cable length correction Not available	Cable length correction Not available	Cable length correction Not available

0.000	-0.034	1.275	-0.601
0.020	-0.038	1.503	-0.601
0.040	-0.036	1.369	-0.601
0.060	-0.032	1.022	-0.601
0.080	-0.030	0.736	-0.601
0.100	-0.033	0.771	-0.601
0.120	-0.041	1.232	-0.601
0.140	-0.049	1.955	-0.601
0.160	-0.057	2.550	-0.601
0.180	-0.059	2.575	-0.601
0.200	-0.055	1.934	-0.601
0.220	-0.045	0.995	-0.601
0.240	-0.038	0.251	-0.601
0.260	-0.035	0.020	-0.601
0.280	-0.042	0.464	-0.601
0.300	-0.053	1.369	-0.601
0.320	-0.064	2.258	-0.601
0.340	-0.070	2.757	-0.601
0.360	-0.068	2.558	-0.601
0.380	-0.059	1.817	-0.601
0.400	-0.049	0.916	-0.601
0.420	-0.040	0.319	-0.601
0.440	-0.038	0.338	-0.601
0.460	-0.041	0.843	-0.601
0.480	-0.048	1.454	-0.601
0.500	-0.052	1.819	-0.601
0.520	-0.051	1.811	-0.601
0.540	-0.046	1.550	-0.601
0.560	-0.041	1.312	-0.601
0.580	-0.040	1.311	-0.601
0.600	-0.040	1.544	-0.601
0.620	-0.042	1.823	-0.601
0.640	-0.040	1.862	-0.601
0.660	-0.035	1.473	-0.601
0.680	-0.027	0.795	-0.601
0.700	-0.020	0.274	-0.601
0.720	-0.019	0.332	-0.601
0.740	-0.024	0.989	-0.601
0.760	-0.033	1.903	-0.601
0.780	-0.041	2.636	-0.601
0.800	-0.042	2.816	-0.601
0.820	-0.035	2.330	-0.601
0.840	-0.023	1.397	-0.601
0.860	-0.011	0.426	-0.601
0.880	-0.004	-0.120	-0.601
0.900	-0.004	0.034	-0.601
0.920	-0.012	0.737	-0.601
0.940	-0.020	1.561	-0.601
0.960	-0.027	2.151	-0.601
0.980	-0.027	2.319	-0.601
1.000	-0.024	2.106	-0.601
1.020	-0.018	1.689	-0.601
1.040	-0.013	1.314	-0.601
1.060	-0.010	1.134	-0.601
1.080	-0.010	1.146	-0.601
1.100	-0.010	1.183	-0.601
1.120	-0.008	1.114	-0.601
1.140	-0.005	0.967	-0.601
1.160	-0.003	0.925	-0.601
1.180	-0.003	1.187	-0.601
1.200	-0.006	1.736	-0.601
1.220	-0.010	2.291	-0.601
1.240	-0.010	2.524	-0.601
1.260	-0.005	2.195	-0.601
1.280	0.006	1.382	-0.601
1.300	0.019	0.435	-0.601
1.320	0.028	-0.189	-0.601
1.340	0.030	-0.177	-0.601
1.360	0.024	0.513	-0.601
1.380	0.014	1.558	-0.601
1.400	0.004	2.508	-0.601
1.420	0.000	2.964	-0.601
1.440	0.004	2.737	-0.601
1.460	0.014	1.998	-0.601
1.480	0.026	1.160	-0.601
1.500	0.034	0.562	-0.601
1.520	0.037	0.384	-0.601
1.540	0.035	0.603	-0.601
1.560	0.032	1.054	-0.601
1.580	0.028	1.488	-0.601
1.600	0.027	1.723	-0.601
1.620	0.029	1.777	-0.601
1.640	0.031	1.787	-0.601
1.660	0.032	1.798	-0.601
1.680	0.031	1.893	-0.601
1.700	0.032	1.829	-0.601
1.720	0.034	1.499	-0.601
1.740	0.041	0.964	-0.601
1.760	0.044	0.454	-0.601
1.780	0.049	0.145	-0.601
1.800	0.048	0.278	-0.601
1.820	0.043	0.914	-0.601
1.840	0.032	1.817	-0.601
1.860	0.025	2.548	-0.601
1.880	0.021	2.740	-0.601
1.900	0.025	2.357	-0.601
1.920	0.033	1.603	-0.601
1.940	0.042	0.873	-0.601
1.960	0.046	0.499	-0.601
1.980	0.046	0.589	-0.601
2.000	0.043	1.033	-0.601
2.020	0.039	1.516	-0.601
2.040	0.039	1.775	-0.601
2.060	0.040	1.710	-0.601
2.080	0.044	1.424	-0.601
2.100	0.047	1.153	-0.601
2.120	0.049	1.122	-0.601
2.140	0.047	1.336	-0.601
2.160	0.045	1.611	-0.601
2.180	0.044	1.738	-0.601
2.200	0.046	1.575	-0.601
2.220	0.051	1.237	-0.601
2.240	0.055	0.931	-0.601
2.260	0.056	0.840	-0.601
2.280	0.054	1.059	-0.601
2.300	0.049	1.503	-0.601
2.320	0.045	1.907	-0.601
2.340	0.043	2.011	-0.601
2.360	0.046	1.733	-0.601
2.380	0.052	1.248	-0.601
2.400	0.056	0.859	-0.601
2.420	0.057	0.829	-0.601
2.440	0.054	1.129	-0.601
2.460	0.050	1.555	-0.601
2.480	0.047	1.840	-0.601
2.500	0.048	1.809	-0.601
2.520	0.052	1.444	-0.601
2.540	0.057	0.978	-0.601
2.560	0.060	0.767	-0.601
2.580	0.058	0.957	-0.601
2.600	0.054	1.427	-0.601
2.620	0.050	1.845	-0.601
2.640	0.049	1.932	-0.601
2.660	0.053	1.627	-0.601
2.680	0.060	1.085	-0.601
2.700	0.064	0.649	-0.601
2.720	0.064	0.607	-0.601
2.740	0.060	1.016	-0.601
2.760	0.053	1.641	-0.601
2.780	0.049	2.150	-0.601
2.800	0.048	2.293	-0.601
2.820	0.052	1.976	-0.601
2.840	0.058	1.400	-0.601
2.860	0.064	0.858	-0.601
2.880	0.067	0.635	-0.601
2.900	0.066	0.836	-0.601
2.920	0.062	1.265	-0.601
2.940	0.059	1.610	-0.601
2.960	0.059	1.660	-0.601
2.980	0.063	1.456	-0.601
3.000	0.066	1.189	-0.601
3.020	0.069	1.034	-0.601
3.040	0.068	1.116	-0.601
3.060	0.067	1.388	-0.601
3.080	0.065	1.685	-0.601
3.100	0.065	1.758	-0.601
3.120	0.068	1.515	-0.601
3.140	0.072	1.126	-0.601
3.160	0.076	0.896	-0.601
3.180	0.077	0.981	-0.601
3.200	0.075	1.325	-0.601
3.220	0.072	1.708	-0.601
3.240	0.072	1.868	-0.601
3.260	0.075	1.643	-0.601
3.280	0.081	1.185	-0.601
3.300	0.085	0.874	-0.601
3.320	0.086	0.926	-0.601
3.340	0.082	1.393	-0.600
3.360	0.074	2.109	-0.600
3.380	0.073	2.455	-0.600
3.400	0.077	2.245	-0.600
3.420	0.084	1.525	-0.601
3.440	0.100	0.512	-0.601
3.460	0.111	-0.397	-0.601
3.480	0.121	-0.768	-0.601
3.500	0.116	-0.227	-0.601
3.520	0.103	0.961	-0.601
3.540	0.081	2.250	-0.601
3.560	0.071	3.094	-0.601
3.580	0.066	3.249	-0.601
3.600	0.075	2.771	-0.601
3.620	0.087	1.928	-0.601
3.640	0.102	1.025	-0.601
3.660	0.109	0.317	-0.601
3.680	0.112	0.030	-0.601
3.700	0.107	0.204	-0.601
3.720	0.102	0.592	-0.601
3.740	0.097	0.957	-0.601
3.760	0.094	1.241	-0.601
3.780	0.091	1.567	-0.601
3.800	0.087	2.040	-0.601
3.820	0.082	2.543	-0.601
3.840	0.077	2.718	-0.601
3.860	0.080	2.321	-0.601
3.880	0.088	1.492	-0.601
3.900	0.099	0.588	-0.601
3.920	0.108	-0.117	-0.601
3.940	0.111	-0.428	-0.601
3.960	0.105	-0.128	-0.601
3.980	0.093	0.803	-0.601
4.000	0.078	1.973	-0.601
4.020	0.066	2.865	-0.601
4.040	0.063	3.054	-0.601
4.060	0.066	2.614	-0.601
4.080	0.073	1.901	-0.601
4.100	0.080	1.252	-0.601
4.120	0.086	0.734	-0.601
4.140	0.089	0.406	-0.601
4.160	0.089	0.340	-0.601
4.180	0.088	0.555	-0.601
4.200	0.084	0.966	-0.601
4.220	0.078	1.409	-0.601
4.240	0.072	1.799	-0.601
4.260	0.066	2.177	-0.601
4.280	0.063	2.494	-0.601
4.300	0.063	2.489	-0.601
4.320	0.068	1.969	-0.601
4.340	0.077	1.104	-0.601
4.360	0.086	0.292	-0.601
4.380	0.091	-0.111	-0.601
4.400	0.089	0.055	-0.601
4.420	0.082	0.705	-0.601
4.440	0.069	1.585	-0.601
4.460	0.059	2.412	-0.601
4.480	0.053	2.875	-0.601
4.500	0.054	2.710	-0.601
4.520	0.061	2.036	-0.601
4.540	0.070	1.219	-0.601
4.560	0.078	0.627	-0.601
4.580	0.082	0.401	-0.601
4.600	0.082	0.443	-0.601
4.620	0.078	0.607	-0.601
4.640	0.075	0.834	-0.601
4.660	0.070	1.137	-0.601
4.680	0.066	1.459	-0.601
4.700	0.061	1.751	-0.601
4.720	0.058	1.978	-0.601
4.740	0.057	2.100	-0.601
4.760	0.058	2.002	-0.601
4.780	0.063	1.556	-0.601
4.800	0.071	0.832	-0.601
4.820	0.078	0.177	-0.601
4.840	0.081	-0.075	-0.601
4.860	0.077	0.245	-0.601
4.880	0.067	0.976	-0.601
4.900	0.054	1.821	-0.601
4.920	0.045	2.436	-0.601
4.940	0.041	2.552	-0.601
4.960	0.046	2.075	-0.601
4.980	0.055	1.249	-0.601
5.000	0.061	0.537	-0.601
5.020	0.062	0.291	-0.601
5.040	0.057	0.567	-0.601
5.060	0.048	1.148	-0.601
5.080	0.038	1.720	-0.601
5.100	0.033	2.044	-0.601
5.120	0.031	2.012	-0.601
5.140	0.033	1.727	-0.601
5.160	0.034	1.427	-0.601
5.180	0.034	1.264	-0.601
5.200	0.032	1.209	-0.601
5.220	0.032	1.134	-0.601
5.240	0.031	1.014	-0.601
5.260	0.031	0.853	-0.601
5.280	0.029	0.769	-0.601
5.300	0.027	0.913	-0.601
5.320	0.020	1.365	-0.601
5.340	0.013	1.982	-0.601
5.360	0.006	2.448	-0.601
5.380	0.005	2.457	-0.601
5.400	0.009	1.907	-0.601
5.420	0.017	1.007	-0.601
5.440	0.025	0.154	-0.601
5.460	0.029	-0.301	-0.601
5.480	0.025	-0.050	-0.601
5.500	0.015	0.767	-0.601
5.520	0.002	1.761	-0.601
5.540	-0.011	2.637	-0.601
5.560	-0.022	3.323	-0.601
5.580	-0.030	3.721	-0.601
5.600	-0.031	3.646	-0.601
5.620	-0.025	3.010	-0.601
5.640	-0.011	1.948	-0.601
5.660	0.009	0.506	-0.601
5.680	0.033	-1.125	-0.601
5.700	0.051	-2.493	-0.601
5.720	0.058	-3.002	-0.601
5.740	0.049	-2.305	-0.601
5.760	0.024	-0.579	-0.601
5.780	-0.012	1.651	-0.601
5.800	-0.048	3.784	-0.601
5.820	-0.074	5.313	-0.601
5.840	-0.083	5.768	-0.601
5.860	-0.073	4.994	-0.601
5.880	-0.049	3.277	-0.601
5.900	-0.017	1.140	-0.601
5.920	0.013	-0.881	-0.601
5.940	0.032	-2.348	-0.601
5.960	0.037	-2.892	-0.601
5.980	0.027	-2.308	-0.601
6.000	0.005	-0.820	-0.601
6.020	-0.022	1.098	-0.601
6.040	-0.049	2.957	-0.601
6.060	-0.070	4.363	-0.601
6.080	-0.083	5.084	-0.601
6.100	-0.083	4.881	-0.601
6.120	-0.071	3.705	-0.601
6.140	-0.047	1.747	-0.601
6.160	-0.017	-0.565	-0.601
6.180	0.008	-2.520	-0.601
6.200	0.020	-3.368	-0.601
6.220	0.014	-2.664	-0.601
6.240	-0.012	-0.723	-0.601
6.260	-0.047	1.710	-0.601
6.280	-0.081	3.862	-0.601
6.300	-0.101	5.144	-0.601
6.320	-0.105	5.123	-0.601
6.340	-0.090	3.900	-0.601
6.360	-0.066	1.956	-0.601
6.380	-0.038	-0.070	-0.601
6.400	-0.018	-1.593	-0.601
6.420	-0.010	-2.182	-0.601
6.440	-0.015	-1.693	-0.601
6.460	-0.031	-0.398	-0.601
6.480	-0.051	1.246	-0.601
6.500	-0.072	2.761	-0.601
6.520	-0.086	3.775	-0.601
6.540	-0.091	4.026	-0.601
6.560	-0.087	3.500	-0.601
6.580	-0.077	2.402	-0.601
6.600	-0.061	0.997	-0.601
6.620	-0.045	-0.417	-0.601
6.640	-0.032	-1.435	-0.601
6.660	-0.028	-1.622	-0.601
6.680	-0.035	-0.834	-0.601
6.700	-0.052	0.609	-0.601
6.720	-0.072	2.230	-0.601
6.740	-0.091	3.544	-0.601
6.760	-0.100	4.102	-0.601
6.780	-0.097	3.677	-0.601
6.800	-0.082	2.451	-0.601
6.820	-0.062	0.889	-0.601
6.840	-0.045	-0.448	-0.601
6.860	-0.035	-1.099	-0.601
6.880	-0.036	-0.875	-0.601
6.900	-0.044	-0.005	-0.601
6.920	-0.056	1.066	-0.601
6.940	-0.065	1.999	-0.601
6.960	-0.071	2.586	-0.601
6.980	-0.072	2.691	-0.601
7.000	-0.068	2.261	-0.601
7.020	-0.059	1.525	-0.601
7.040	-0.050	0.819	-0.601
7.060	-0.043	0.323	-0.601
7.080	-0.040	0.115	-0.601
7.100	-0.040	0.204	-0.601
7.120	-0.043	0.606	-0.601
7.140	-0.047	1.277	-0.601
7.160	-0.052	2.022	-0.601
7.180	-0.056	2.477	-0.601
7.200	-0.055	2.439	-0.601
7.220	-0.049	1.961	-0.601
