HBM_CATMAN_DATAFILE_40

3/8/2011
11:25
CHANNELS: 4
SEPARATOR: 9
MAXLINES: 2050               

Time DEVICE_1 (Sample rate 1)	Fx8113	Fx8111	Speed_X
13.260	0.079	-0.228	0.107
13.280	0.078	-0.004	0.107
13.300	0.075	0.169	0.107
13.320	0.075	0.270	0.107
13.340	0.075	0.232	0.107
13.360	0.076	0.147	0.107
13.380	0.078	-0.020	0.107
13.400	0.079	-0.100	0.107
13.420	0.080	-0.118	0.107
13.440	0.078	0.004	0.107
13.460	0.078	0.106	0.107
13.480	0.075	0.195	0.107
13.500	0.077	0.199	0.107
13.520	0.076	0.165	0.107
13.540	0.080	0.068	0.107
13.560	0.079	-0.045	0.107
13.580	0.082	-0.145	0.107
13.600	0.081	-0.195	0.107
13.620	0.082	-0.172	0.107
13.640	0.081	-0.147	0.107
13.660	0.081	-0.049	0.107
13.680	0.079	0.068	0.107
13.700	0.077	0.242	0.107
13.720	0.077	0.335	0.107
13.740	0.076	0.351	0.107
13.760	0.079	0.213	0.107
13.780	0.079	0.060	0.107
13.800	0.084	-0.164	0.107
13.820	0.084	-0.302	0.107
13.840	0.086	-0.331	0.107
13.860	0.083	-0.193	0.107
13.880	0.082	0.044	0.107
13.900	0.079	0.238	0.107
13.920	0.079	0.349	0.107
13.940	0.078	0.333	0.107
13.960	0.080	0.265	0.107
13.980	0.082	0.097	0.107
14.000	0.084	-0.084	0.107
14.020	0.086	-0.257	0.107
14.040	0.086	-0.278	0.107
14.060	0.086	-0.223	0.107
14.080	0.084	-0.091	0.107
14.100	0.084	0.012	0.107
14.120	0.081	0.184	0.107
14.140	0.082	0.284	0.107
14.160	0.080	0.325	0.107
14.180	0.083	0.209	0.107
14.200	0.083	0.029	0.107
14.220	0.086	-0.137	0.107
14.240	0.086	-0.215	0.107
14.260	0.087	-0.206	0.107
14.280	0.086	-0.125	0.107
14.300	0.084	0.047	0.107
14.320	0.083	0.202	0.107
14.340	0.081	0.345	0.107
14.360	0.083	0.287	0.107
14.380	0.083	0.145	0.107
14.400	0.088	-0.103	0.107
14.420	0.088	-0.251	0.107
14.440	0.090	-0.310	0.107
14.460	0.088	-0.227	0.107
14.480	0.087	-0.043	0.107
14.500	0.083	0.196	0.107
14.520	0.083	0.425	0.107
14.540	0.081	0.511	0.107
14.560	0.083	0.425	0.107
14.580	0.085	0.201	0.107
14.600	0.088	-0.053	0.107
14.620	0.091	-0.278	0.107
14.640	0.091	-0.366	0.107
14.660	0.092	-0.385	0.107
14.680	0.089	-0.243	0.107
14.700	0.089	-0.041	0.107
14.720	0.085	0.234	0.107
14.740	0.085	0.432	0.107
14.760	0.082	0.507	0.107
