0,0000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
0,2031	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
0,2969	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
0,3906	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
0,5000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
0,5937	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
0,7031	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
0,7968	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
0,8906	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,0000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,0937	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,2031	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,2968	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,3906	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,4999	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,5937	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,7031	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,7968	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,8906	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
1,9999	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
2,0937	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
2,2030	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
2,2968	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
7,2966	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
9,2965	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
14,5932	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
14,7026	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
14,7963	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
14,9994	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,0932	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,2025	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,2963	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,3900	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,4994	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,5932	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,7025	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,7963	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,8900	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
15,9994	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
16,0931	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
16,2025	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
16,2962	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
16,3900	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
16,4994	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
18,8899	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
20,5930	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
20,7023	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
20,7961	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
20,8898	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
20,9992	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
21,0929	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
21,2023	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
21,2961	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
21,3898	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
21,4992	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
21,5929	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
21,7023	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
21,7960	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
21,8898	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
22,2023	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
22,3898	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
22,4991	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
23,7960	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
24,3897	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
24,5928	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
24,7022	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
24,8897	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
25,4990	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000
