time, signals out (X_tp, Y_tp, Z_pg, 0, 0,psi_c, u_dvl, v_dvl, z_dvl, p, q, r), MT DATA, dvl alts (1-4), Ship pos (X,Y, Psi [deg])
21:25:38.6267	7036891.2500	570128.0000	13.5500	999.0000	999.0000	0.0000	0.0000	0.0000	0.0000	999.0000	999.0000	2066.0000		29.190	31.870	38.700	25.170	7100000.000	488000.000	8517.207	0.000
21:25:38.7287	7036891.2500	570128.0000	13.5500	999.0000	999.0000	0.0000	0.0000	0.0000	0.0000	999.0000	999.0000	2066.0000		29.190	31.870	38.700	25.170	7100000.000	488000.000	8517.207	0.000
21:25:38.8707	7036891.2500	570128.0000	13.5486	999.0000	999.0000	0.0000	0.0000	0.0000	-0.0200	999.0000	999.0000	2066.0000		29.190	31.870	38.700	25.170	7100000.000	488000.000	8517.207	0.000
21:25:39.0188	7036891.2500	570128.0000	13.5419	999.0000	999.0000	360.0000	0.0400	-0.0400	0.0100	999.0000	999.0000	2066.0000		29.200	31.880	38.710	25.170	7100000.000	488000.000	8517.207	0.000
21:25:39.1688	7036891.2500	570128.0000	13.5337	999.0000	999.0000	0.0000	0.0900	-0.0900	0.0700	999.0000	999.0000	2066.0000		29.210	31.880	38.720	25.180	7100000.000	488000.000	8517.207	0.000
21:25:39.3408	7036891.2500	570128.0000	13.5283	999.0000	999.0000	0.0000	0.1500	-0.1500	0.1200	999.0000	999.0000	2066.0000		29.220	31.890	38.740	25.190	7100000.000	488000.000	8517.207	0.000
21:25:39.4818	7036891.2500	570128.0000	13.5243	999.0000	999.0000	0.0000	0.2000	-0.2000	0.1500	999.0000	999.0000	2066.0000		29.230	31.900	38.760	25.190	7100000.000	488000.000	8517.207	0.000
21:25:39.6398	7036891.2500	570128.0000	13.5202	999.0000	999.0000	0.0000	0.2600	-0.2600	0.1500	999.0000	999.0000	2066.0000		29.250	31.910	38.780	25.200	7100000.000	488000.000	8517.207	0.000
21:25:39.7608	7036891.2500	570128.0000	13.5148	999.0000	999.0000	0.0000	0.3100	-0.3100	0.1300	999.0000	999.0000	2066.0000		29.260	31.930	38.800	25.210	7100000.000	488000.000	8517.207	0.000
21:25:39.9339	7036891.4750	570128.0000	13.5107	999.0000	999.0000	0.0000	0.3500	-0.3500	0.0900	999.0000	999.0000	2066.0000		29.280	31.940	38.830	25.230	7100000.000	488000.000	8517.207	0.000
21:25:40.0889	7036891.4750	570128.0000	13.5039	999.0000	999.0000	0.0000	0.4000	-0.4000	0.0400	999.0000	999.0000	2066.0000		29.310	31.960	38.870	25.240	7100000.000	488000.000	8517.207	0.000
