time, signals out (X_tp, Y_tp, Z_pg, 0, 0,psi_c, u_dvl, v_dvl, z_dvl, p, q, r), MT DATA, dvl alts (1-4), Ship pos (X,Y, Psi [deg])
11:17:44.7703	0.0000	0.0000	0.0000	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	190	212	211	192	21	199	161	65	24	143	147	187	167	135	94	59	14	198	117	186	139	241	134	188	129	85	25	190	41	54	218	191	85	63	189	23	123	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
11:17:50.4077	0.0000	0.0000	10.1140	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	72	213	94	192	6	77	218	65	26	24	102	187	212	146	197	59	47	199	46	187	79	221	16	187	228	128	39	190	48	176	217	191	81	46	255	28	174	170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.213
11:18:15.4351	0.0000	0.0000	10.1126	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	162	51	225	192	19	6	241	65	25	28	48	188	11	209	195	59	144	210	252	186	85	69	165	186	202	7	79	190	40	177	48	191	81	174	81	30	17	249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.212
11:18:28.1078	0.0000	0.0000	10.1119	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	159	36	233	192	20	154	199	65	25	71	245	187	247	243	14	186	101	74	196	58	129	74	141	58	47	189	167	190	45	220	115	191	80	113	89	34	96	160	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.211
11:18:28.1768	0.0000	0.0000	10.1126	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	143	39	193	192	18	158	85	65	26	1	0	187	137	159	82	60	20	165	23	186	98	246	249	188	121	86	237	190	45	63	4	191	77	196	253	53	238	113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.212
11:18:44.3077	0.0000	0.0000	10.1092	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	202	124	36	192	19	238	169	65	24	183	190	187	122	162	178	59	222	24	73	187	128	44	78	187	235	92	237	190	45	197	106	191	80	9	177	62	151	234	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.208
11:18:46.2079	0.0000	0.0000	10.1099	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	227	95	23	192	16	189	54	65	25	100	4	188	29	70	140	59	180	88	191	187	40	116	39	188	31	134	54	190	45	196	136	191	80	21	68	63	250	111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.209
11:18:53.9073	0.0000	0.0000	10.1119	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	102	98	232	192	22	5	109	65	25	206	145	187	210	196	48	59	170	223	136	187	131	164	89	187	238	109	139	190	45	164	123	191	79	111	214	76	124	108	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.211
11:18:53.9763	0.0000	0.0000	10.1078	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	181	7	38	192	22	158	106	65	24	151	132	187	202	100	167	60	13	222	184	187	69	255	17	187	157	206	176	190	45	132	109	191	78	202	104	77	249	1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.207
11:19:19.0057	0.0000	0.0000	10.1092	999.0000	999.0000	-45.0000	0.0000	0.0000	-0.0000	999.0000	999.0000	2062.0000	250	255	50	38	190	186	78	65	192	21	191	23	65	24	205	233	187	122	25	42	59	143	16	223	187	94	230	154	188	36	167	108	190	39	179	70	191	77	17	192	82	191	95	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.208
