HBM_CATMAN_DATAFILE_40
test kommentar
4/16/2011
18:09
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
2.340	0.017	-0.013	0.216	0.235
2.360	0.015	-0.010	0.181	0.205
2.380	0.013	-0.013	0.123	0.159
2.400	0.013	-0.016	0.058	0.105
2.420	0.012	-0.016	-0.002	0.056
2.440	0.014	-0.015	-0.049	0.011
2.460	0.016	-0.014	-0.077	-0.020
2.480	0.015	-0.012	-0.073	-0.017
2.500	0.014	-0.010	-0.033	0.031
2.520	0.012	-0.013	0.043	0.111
2.540	0.012	-0.015	0.131	0.187
2.560	0.013	-0.015	0.208	0.228
2.580	0.014	-0.015	0.251	0.241
2.600	0.016	-0.015	0.250	0.235
2.620	0.015	-0.012	0.202	0.214
2.640	0.014	-0.011	0.120	0.158
2.660	0.013	-0.014	0.014	0.050
2.680	0.012	-0.016	-0.084	-0.073
2.700	0.012	-0.016	-0.147	-0.140
2.720	0.014	-0.015	-0.142	-0.097
2.740	0.016	-0.014	-0.068	0.028
2.760	0.016	-0.012	0.059	0.156
2.780	0.014	-0.011	0.209	0.249
2.800	0.013	-0.014	0.343	0.307
2.820	0.012	-0.015	0.417	0.348
2.840	0.012	-0.014	0.406	0.371
2.860	0.014	-0.015	0.314	0.340
2.880	0.016	-0.014	0.172	0.234
2.900	0.015	-0.012	0.022	0.072
2.920	0.013	-0.013	-0.094	-0.072
2.940	0.012	-0.015	-0.149	-0.125
2.960	0.011	-0.016	-0.139	-0.081
2.980	0.013	-0.014	-0.069	0.005
3.000	0.015	-0.014	0.053	0.111
3.020	0.016	-0.013	0.209	0.233
3.040	0.015	-0.010	0.360	0.356
3.060	0.014	-0.010	0.463	0.443
3.080	0.012	-0.013	0.483	0.463
3.100	0.011	-0.015	0.411	0.393
3.120	0.013	-0.014	0.261	0.251
3.140	0.015	-0.015	0.080	0.100
3.160	0.015	-0.013	-0.088	-0.024
3.180	0.015	-0.011	-0.199	-0.110
3.200	0.013	-0.013	-0.226	-0.146
3.220	0.011	-0.016	-0.158	-0.100
3.240	0.012	-0.016	-0.013	0.026
3.260	0.014	-0.013	0.163	0.184
3.280	0.016	-0.013	0.316	0.314
3.300	0.016	-0.010	0.405	0.386
3.320	0.014	-0.008	0.414	0.384
3.340	0.013	-0.011	0.354	0.336
3.360	0.011	-0.015	0.247	0.261
3.380	0.013	-0.015	0.105	0.147
3.400	0.015	-0.014	-0.041	-0.003
3.420	0.014	-0.015	-0.153	-0.119
3.440	0.014	-0.013	-0.195	-0.144
3.460	0.014	-0.010	-0.156	-0.081
3.480	0.013	-0.013	-0.057	0.012
3.500	0.012	-0.016	0.069	0.112
3.520	0.014	-0.013	0.206	0.228
3.540	0.015	-0.012	0.329	0.350
3.560	0.016	-0.012	0.412	0.445
3.580	0.015	-0.010	0.412	0.444
3.600	0.014	-0.010	0.316	0.322
3.620	0.011	-0.014	0.147	0.135
3.640	0.011	-0.017	-0.038	-0.017
3.660	0.013	-0.014	-0.189	-0.091
3.680	0.014	-0.014	-0.268	-0.113
3.700	0.015	-0.014	-0.257	-0.113
3.720	0.015	-0.012	-0.154	-0.069
3.740	0.014	-0.011	0.018	0.037
3.760	0.011	-0.014	0.203	0.193
3.780	0.012	-0.014	0.342	0.341
3.800	0.014	-0.012	0.396	0.412
3.820	0.015	-0.012	0.374	0.385
3.840	0.016	-0.013	0.301	0.303
3.860	0.015	-0.012	0.205	0.216
3.880	0.014	-0.011	0.102	0.139
3.900	0.011	-0.014	0.006	0.048
3.920	0.011	-0.015	-0.066	-0.051
3.940	0.013	-0.013	-0.101	-0.114
3.960	0.014	-0.014	-0.087	-0.093
3.980	0.015	-0.014	-0.022	0.014
4.000	0.016	-0.011	0.084	0.153
4.020	0.014	-0.011	0.214	0.260
4.040	0.012	-0.015	0.329	0.302
4.060	0.012	-0.014	0.389	0.303
4.080	0.014	-0.012	0.368	0.294
4.100	0.015	-0.013	0.277	0.282
4.120	0.016	-0.012	0.159	0.239
4.140	0.016	-0.010	0.059	0.165
4.160	0.014	-0.011	0.006	0.081
4.180	0.012	-0.016	-0.002	0.024
4.200	0.012	-0.014	0.028	0.027
4.220	0.013	-0.012	0.071	0.086
4.240	0.014	-0.012	0.118	0.164
4.260	0.015	-0.011	0.157	0.222
4.280	0.016	-0.010	0.193	0.253
4.300	0.014	-0.013	0.220	0.258
4.320	0.014	-0.016	0.221	0.225
4.340	0.014	-0.014	0.177	0.161
4.360	0.013	-0.012	0.102	0.103
4.380	0.014	-0.012	0.030	0.089
4.400	0.016	-0.011	-0.006	0.107
4.420	0.016	-0.010	0.000	0.110
4.440	0.014	-0.014	0.028	0.071
4.460	0.013	-0.016	0.054	0.019
4.480	0.013	-0.013	0.065	0.020
4.500	0.012	-0.010	0.072	0.101
4.520	0.015	-0.010	0.085	0.201
4.540	0.018	-0.010	0.106	0.230
4.560	0.017	-0.011	0.125	0.167
4.580	0.015	-0.016	0.123	0.074
4.600	0.013	-0.016	0.094	0.035
4.620	0.012	-0.012	0.049	0.073
4.640	0.013	-0.010	0.022	0.148
4.660	0.017	-0.010	0.033	0.183
4.680	0.019	-0.011	0.081	0.156
4.700	0.018	-0.013	0.144	0.121
4.720	0.015	-0.017	0.186	0.130
4.740	0.014	-0.014	0.180	0.166
4.760	0.011	-0.009	0.125	0.173
4.780	0.013	-0.009	0.054	0.126
4.800	0.016	-0.011	0.001	0.062
4.820	0.019	-0.012	-0.016	0.029
4.840	0.018	-0.014	0.001	0.042
4.860	0.015	-0.017	0.039	0.081
4.880	0.013	-0.013	0.086	0.124
4.900	0.011	-0.009	0.135	0.164
4.920	0.014	-0.009	0.188	0.216
4.940	0.018	-0.011	0.233	0.272
4.960	0.020	-0.011	0.252	0.286
4.980	0.017	-0.014	0.229	0.241
5.000	0.014	-0.016	0.170	0.166
5.020	0.011	-0.012	0.097	0.114
5.040	0.011	-0.008	0.041	0.095
5.060	0.015	-0.010	0.014	0.084
5.080	0.019	-0.011	0.026	0.077
5.100	0.019	-0.011	0.070	0.099
5.120	0.017	-0.015	0.140	0.164
5.140	0.013	-0.015	0.209	0.242
5.160	0.011	-0.012	0.255	0.275
5.180	0.011	-0.009	0.247	0.225
5.200	0.016	-0.011	0.183	0.126
5.220	0.019	-0.012	0.091	0.074
5.240	0.019	-0.012	0.016	0.099
5.260	0.017	-0.015	-0.008	0.148
5.280	0.015	-0.015	0.026	0.154
5.300	0.012	-0.012	0.098	0.122
5.320	0.013	-0.009	0.182	0.121
5.340	0.017	-0.009	0.247	0.192
5.360	0.019	-0.009	0.279	0.307
5.380	0.019	-0.010	0.274	0.368
5.400	0.017	-0.015	0.233	0.310
5.420	0.014	-0.016	0.162	0.159
5.440	0.011	-0.013	0.064	0.011
5.460	0.013	-0.010	-0.044	-0.070
5.480	0.016	-0.010	-0.143	-0.090
5.500	0.019	-0.009	-0.191	-0.067
5.520	0.018	-0.012	-0.153	0.000
5.540	0.018	-0.016	-0.025	0.095
5.560	0.016	-0.015	0.147	0.199
5.580	0.013	-0.010	0.300	0.276
5.600	0.014	-0.006	0.372	0.313
5.620	0.017	-0.006	0.344	0.311
5.640	0.017	-0.007	0.226	0.263
5.660	0.018	-0.012	0.066	0.164
5.680	0.017	-0.017	-0.089	0.022
5.700	0.014	-0.017	-0.205	-0.129
5.720	0.012	-0.011	-0.258	-0.216
5.740	0.014	-0.009	-0.233	-0.185
5.760	0.017	-0.008	-0.134	-0.056
5.780	0.017	-0.008	0.018	0.110
5.800	0.019	-0.013	0.189	0.251
5.820	0.017	-0.017	0.336	0.349
5.840	0.015	-0.014	0.423	0.405
5.860	0.014	-0.009	0.421	0.405
5.880	0.016	-0.007	0.331	0.328
5.900	0.017	-0.007	0.173	0.188
5.920	0.017	-0.009	-0.003	0.034
5.940	0.017	-0.015	-0.143	-0.066
5.960	0.017	-0.018	-0.205	-0.094
5.980	0.014	-0.015	-0.178	-0.071
6.000	0.014	-0.010	-0.077	-0.030
6.020	0.015	-0.008	0.064	0.044
6.040	0.016	-0.007	0.208	0.172
6.060	0.017	-0.009	0.319	0.313
6.080	0.018	-0.014	0.376	0.402
6.100	0.016	-0.017	0.367	0.392
6.120	0.015	-0.014	0.301	0.298
6.140	0.015	-0.010	0.202	0.184
6.160	0.016	-0.008	0.094	0.095
6.180	0.016	-0.007	0.002	0.043
6.200	0.017	-0.009	-0.052	0.017
6.220	0.017	-0.015	-0.055	0.011
6.240	0.015	-0.018	-0.007	0.050
6.260	0.015	-0.014	0.081	0.129
6.280	0.016	-0.010	0.178	0.218
6.300	0.017	-0.008	0.266	0.287
6.320	0.016	-0.007	0.311	0.315
6.340	0.017	-0.010	0.307	0.311
6.360	0.017	-0.015	0.258	0.290
6.380	0.015	-0.018	0.175	0.241
6.400	0.016	-0.013	0.086	0.168
6.420	0.016	-0.010	0.016	0.085
6.440	0.016	-0.008	-0.030	0.012
6.460	0.016	-0.007	-0.051	-0.029
6.480	0.016	-0.010	-0.054	-0.029
6.500	0.016	-0.016	-0.040	-0.001
6.520	0.014	-0.016	-0.011	0.043
6.540	0.016	-0.012	0.041	0.102
6.560	0.017	-0.009	0.113	0.169
6.580	0.017	-0.006	0.189	0.223
6.600	0.018	-0.007	0.245	0.252
6.620	0.017	-0.011	0.262	0.260
6.640	0.016	-0.017	0.229	0.239
6.660	0.015	-0.016	0.148	0.186
6.680	0.016	-0.012	0.041	0.101
6.700	0.017	-0.009	-0.070	-0.011
6.720	0.017	-0.007	-0.157	-0.113
6.740	0.017	-0.008	-0.198	-0.152
6.760	0.017	-0.012	-0.174	-0.098
6.780	0.016	-0.017	-0.088	0.023
6.800	0.016	-0.014	0.043	0.147
6.820	0.017	-0.010	0.184	0.240
6.840	0.018	-0.008	0.296	0.290
6.860	0.018	-0.006	0.342	0.308
6.880	0.017	-0.008	0.316	0.308
6.900	0.016	-0.013	0.229	0.280
6.920	0.015	-0.017	0.114	0.205
6.940	0.016	-0.014	0.000	0.086
6.960	0.017	-0.012	-0.085	-0.035
6.980	0.017	-0.009	-0.128	-0.106
7.000	0.017	-0.008	-0.121	-0.095
7.020	0.016	-0.009	-0.059	-0.003
7.040	0.016	-0.013	0.053	0.136
7.060	0.016	-0.015	0.195	0.267
7.080	0.017	-0.013	0.326	0.349
7.100	0.018	-0.010	0.402	0.365
7.120	0.017	-0.008	0.394	0.333
7.140	0.016	-0.006	0.306	0.268
7.160	0.015	-0.008	0.173	0.198
7.180	0.015	-0.014	0.048	0.136
7.200	0.017	-0.017	-0.030	0.082
7.220	0.018	-0.015	-0.037	0.042
7.240	0.019	-0.013	0.014	0.043
7.260	0.018	-0.009	0.096	0.086
7.280	0.016	-0.006	0.172	0.159
7.300	0.015	-0.008	0.231	0.240
7.320	0.015	-0.013	0.264	0.300
7.340	0.018	-0.015	0.271	0.318
7.360	0.019	-0.013	0.247	0.283
7.380	0.019	-0.011	0.194	0.209
7.400	0.017	-0.008	0.121	0.133
7.420	0.015	-0.006	0.047	0.074
7.440	0.015	-0.009	-0.013	0.041
7.460	0.016	-0.015	-0.043	0.028
7.480	0.019	-0.016	-0.038	0.035
7.500	0.020	-0.014	0.004	0.067
7.520	0.019	-0.011	0.071	0.122
7.540	0.017	-0.007	0.148	0.192
7.560	0.016	-0.004	0.212	0.248
7.580	0.015	-0.008	0.246	0.269
7.600	0.017	-0.013	0.234	0.244
7.620	0.019	-0.015	0.171	0.191
7.640	0.020	-0.013	0.075	0.122
7.660	0.018	-0.010	-0.032	0.045
7.680	0.017	-0.006	-0.115	-0.033
7.700	0.014	-0.006	-0.162	-0.094
7.720	0.015	-0.011	-0.156	-0.109
7.740	0.016	-0.015	-0.106	-0.056
7.760	0.019	-0.015	-0.018	0.053
7.780	0.019	-0.012	0.089	0.179
7.800	0.019	-0.009	0.201	0.276
7.820	0.018	-0.005	0.293	0.326
7.840	0.016	-0.005	0.342	0.331
7.860	0.016	-0.011	0.326	0.304
7.880	0.018	-0.014	0.242	0.242
7.900	0.019	-0.014	0.104	0.140
7.920	0.018	-0.012	-0.048	0.015
7.940	0.018	-0.009	-0.172	-0.102
7.960	0.016	-0.006	-0.230	-0.162
7.980	0.015	-0.007	-0.206	-0.144
8.000	0.015	-0.012	-0.106	-0.047
8.020	0.018	-0.014	0.048	0.104
8.040	0.019	-0.013	0.222	0.277
8.060	0.019	-0.011	0.376	0.417
8.080	0.019	-0.008	0.473	0.488
8.100	0.017	-0.005	0.486	0.467
8.120	0.016	-0.007	0.400	0.363
8.140	0.016	-0.012	0.238	0.220
8.160	0.018	-0.014	0.039	0.084
8.180	0.019	-0.013	-0.134	-0.024
8.200	0.019	-0.012	-0.237	-0.108
8.220	0.018	-0.010	-0.246	-0.159
8.240	0.016	-0.006	-0.166	-0.137
8.260	0.015	-0.009	-0.016	-0.017
8.280	0.016	-0.011	0.166	0.176
8.300	0.018	-0.012	0.341	0.378
8.320	0.020	-0.012	0.469	0.504
8.340	0.020	-0.011	0.525	0.517
8.360	0.018	-0.009	0.492	0.440
8.380	0.016	-0.007	0.376	0.317
8.400	0.015	-0.009	0.194	0.164
8.420	0.016	-0.012	-0.024	-0.014
8.440	0.017	-0.014	-0.221	-0.178
8.460	0.018	-0.014	-0.342	-0.271
8.480	0.019	-0.012	-0.350	-0.261
8.500	0.018	-0.009	-0.236	-0.139
8.520	0.016	-0.006	-0.034	0.036
8.540	0.016	-0.008	0.204	0.227
8.560	0.017	-0.011	0.420	0.402
8.580	0.018	-0.012	0.551	0.532
8.600	0.019	-0.011	0.567	0.576
8.620	0.019	-0.010	0.456	0.483
8.640	0.018	-0.008	0.248	0.276
8.660	0.015	-0.007	-0.002	0.040
8.680	0.016	-0.010	-0.227	-0.149
8.700	0.017	-0.013	-0.377	-0.249
8.720	0.017	-0.014	-0.416	-0.265
8.740	0.019	-0.013	-0.345	-0.218
8.760	0.018	-0.010	-0.183	-0.109
8.780	0.017	-0.006	0.032	0.063
8.800	0.016	-0.006	0.253	0.276
8.820	0.017	-0.008	0.428	0.453
8.840	0.018	-0.011	0.512	0.523
8.860	0.019	-0.012	0.485	0.470
8.880	0.019	-0.011	0.354	0.331
8.900	0.019	-0.010	0.159	0.165
8.920	0.016	-0.007	-0.049	0.003
8.940	0.016	-0.008	-0.219	-0.143
8.960	0.017	-0.010	-0.307	-0.234
8.980	0.018	-0.013	-0.291	-0.233
9.000	0.019	-0.012	-0.174	-0.120
9.020	0.020	-0.011	0.015	0.066
9.040	0.020	-0.008	0.219	0.250
9.060	0.017	-0.005	0.389	0.375
9.080	0.017	-0.006	0.481	0.430
9.100	0.017	-0.009	0.480	0.433
9.120	0.018	-0.012	0.389	0.391
9.140	0.020	-0.012	0.239	0.290
9.160	0.020	-0.011	0.069	0.141
9.180	0.018	-0.010	-0.073	-0.006
9.200	0.016	-0.008	-0.154	-0.100
9.220	0.017	-0.009	-0.163	-0.114
9.240	0.018	-0.011	-0.113	-0.068
9.260	0.018	-0.012	-0.025	0.015
9.280	0.020	-0.011	0.086	0.122
9.300	0.020	-0.011	0.203	0.241
9.320	0.019	-0.008	0.304	0.340
9.340	0.017	-0.006	0.358	0.374
9.360	0.017	-0.007	0.348	0.326
9.380	0.017	-0.010	0.269	0.235
9.400	0.017	-0.011	0.150	0.157
9.420	0.019	-0.012	0.031	0.116
9.440	0.020	-0.011	-0.049	0.080
9.460	0.018	-0.009	-0.076	0.028
9.480	0.017	-0.008	-0.051	-0.020
9.500	0.016	-0.009	0.005	-0.010
9.520	0.017	-0.011	0.072	0.071
9.540	0.018	-0.010	0.123	0.169
9.560	0.020	-0.011	0.155	0.230
9.580	0.020	-0.010	0.170	0.239
9.600	0.019	-0.008	0.176	0.219
9.620	0.019	-0.007	0.171	0.195
9.640	0.018	-0.008	0.148	0.169
9.660	0.017	-0.010	0.099	0.121
9.680	0.017	-0.010	0.033	0.064
9.700	0.019	-0.011	-0.024	0.025
9.720	0.018	-0.010	-0.050	0.022
9.740	0.018	-0.008	-0.036	0.040
9.760	0.018	-0.008	0.005	0.051
9.780	0.017	-0.009	0.056	0.055
9.800	0.017	-0.011	0.100	0.084
9.820	0.018	-0.011	0.137	0.152
9.840	0.019	-0.010	0.162	0.228
9.860	0.020	-0.009	0.177	0.254
9.880	0.020	-0.008	0.177	0.219
9.900	0.019	-0.007	0.167	0.163
9.920	0.017	-0.010	0.141	0.132
9.940	0.017	-0.010	0.105	0.133
9.960	0.018	-0.010	0.060	0.129
9.980	0.018	-0.011	0.022	0.094
10.000	0.019	-0.010	0.004	0.052
10.020	0.019	-0.009	0.014	0.039
10.040	0.019	-0.008	0.046	0.073
10.060	0.017	-0.010	0.091	0.132
10.080	0.017	-0.010	0.136	0.181
10.100	0.018	-0.010	0.180	0.214
10.120	0.019	-0.010	0.210	0.230
10.140	0.020	-0.009	0.220	0.236
10.160	0.020	-0.008	0.203	0.221
10.180	0.018	-0.008	0.159	0.178
10.200	0.016	-0.010	0.101	0.118
10.220	0.016	-0.010	0.044	0.071
10.240	0.018	-0.010	0.012	0.054
10.260	0.018	-0.010	0.015	0.076
10.280	0.020	-0.010	0.061	0.120
10.300	0.019	-0.008	0.135	0.173
10.320	0.018	-0.009	0.225	0.242
10.340	0.016	-0.009	0.304	0.314
10.360	0.018	-0.009	0.351	0.362
10.380	0.019	-0.009	0.341	0.354
10.400	0.019	-0.010	0.271	0.278
10.420	0.019	-0.010	0.148	0.158
10.440	0.018	-0.009	0.003	0.034
10.460	0.016	-0.010	-0.128	-0.062
10.480	0.016	-0.010	-0.207	-0.109
10.500	0.018	-0.010	-0.212	-0.104
10.520	0.019	-0.010	-0.143	-0.051
10.540	0.020	-0.010	-0.017	0.043
10.560	0.020	-0.009	0.127	0.157
10.580	0.019	-0.007	0.248	0.255
10.600	0.017	-0.008	0.318	0.320
10.620	0.017	-0.008	0.328	0.335
10.640	0.019	-0.008	0.279	0.298
10.660	0.020	-0.010	0.187	0.213
10.680	0.020	-0.011	0.061	0.086
10.700	0.020	-0.010	-0.077	-0.068
10.720	0.017	-0.008	-0.201	-0.201
10.740	0.015	-0.009	-0.272	-0.254
10.760	0.017	-0.009	-0.259	-0.186
10.780	0.020	-0.009	-0.146	-0.035
10.800	0.021	-0.010	0.038	0.131
10.820	0.021	-0.010	0.240	0.255
10.840	0.020	-0.009	0.390	0.321
10.860	0.016	-0.008	0.451	0.362
10.880	0.015	-0.008	0.415	0.393
10.900	0.018	-0.008	0.310	0.379
10.920	0.021	-0.009	0.169	0.278
10.940	0.022	-0.012	0.028	0.103
10.960	0.021	-0.013	-0.086	-0.060
10.980	0.018	-0.010	-0.147	-0.121
11.000	0.015	-0.008	-0.146	-0.070
11.020	0.015	-0.008	-0.083	0.028
11.040	0.018	-0.009	0.025	0.109
11.060	0.021	-0.010	0.160	0.188
11.080	0.022	-0.011	0.294	0.290
11.100	0.021	-0.011	0.394	0.407
11.120	0.018	-0.007	0.439	0.479
11.140	0.015	-0.007	0.416	0.450
11.160	0.016	-0.008	0.324	0.314
11.180	0.018	-0.010	0.175	0.135
11.200	0.021	-0.011	0.014	0.005
11.220	0.021	-0.012	-0.122	-0.057
11.240	0.021	-0.011	-0.194	-0.081
11.260	0.017	-0.009	-0.181	-0.083
11.280	0.015	-0.009	-0.086	-0.050
11.300	0.018	-0.009	0.059	0.034
11.320	0.019	-0.009	0.201	0.157
11.340	0.021	-0.009	0.299	0.275
11.360	0.021	-0.010	0.326	0.323
