         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	N        (Engin.)	N        (Engin.)
0  Nominal value	-55.3 N Nominal value	-77.02 N Nominal value	-68.43999 N Nominal value	-56.14 N Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	5 V excitation ID=14	5 V excitation ID=14
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
8.840	0.005	0.006	-0.104	-0.171
8.860	0.008	0.009	-0.203	-0.223
8.880	0.002	0.001	-0.286	-0.281
8.900	0.005	-0.002	-0.330	-0.334
8.920	0.003	0.001	-0.328	-0.370
8.940	-0.007	-0.001	-0.292	-0.371
8.960	-0.005	0.000	-0.242	-0.340
8.980	0.006	0.008	-0.199	-0.294
9.000	0.005	0.008	-0.170	-0.249
9.020	0.001	0.001	-0.153	-0.217
9.040	0.005	-0.002	-0.149	-0.203
9.060	0.001	0.001	-0.152	-0.213
9.080	-0.009	-0.001	-0.160	-0.242
9.100	-0.003	0.001	-0.171	-0.261
9.120	0.007	0.010	-0.183	-0.259
9.140	0.003	0.008	-0.188	-0.241
9.160	0.002	0.000	-0.175	-0.205
9.180	0.005	-0.001	-0.146	-0.164
9.200	-0.002	0.001	-0.115	-0.155
9.220	-0.009	-0.001	-0.103	-0.193
9.240	0.000	0.001	-0.126	-0.241
9.260	0.006	0.010	-0.187	-0.281
9.280	0.001	0.007	-0.275	-0.328
9.300	0.003	-0.001	-0.354	-0.363
9.320	0.004	-0.001	-0.396	-0.375
9.340	-0.004	0.001	-0.391	-0.386
9.360	-0.007	-0.001	-0.336	-0.379
9.380	0.003	0.003	-0.248	-0.310
9.400	0.006	0.011	-0.158	-0.203
9.420	0.001	0.008	-0.092	-0.127
9.440	0.004	-0.001	-0.063	-0.098
9.460	0.003	0.000	-0.074	-0.110
9.480	-0.006	0.002	-0.125	-0.176
9.500	-0.004	0.000	-0.197	-0.263
9.520	0.004	0.004	-0.275	-0.320
9.540	0.004	0.011	-0.349	-0.366
9.560	0.001	0.006	-0.405	-0.426
9.580	0.004	-0.003	-0.423	-0.453
9.600	0.000	-0.001	-0.402	-0.427
9.620	-0.006	0.002	-0.352	-0.382
9.640	-0.001	-0.001	-0.269	-0.307
9.660	0.005	0.006	-0.170	-0.209
9.680	0.003	0.012	-0.093	-0.152
9.700	0.002	0.006	-0.062	-0.154
9.720	0.002	-0.003	-0.082	-0.177
9.740	-0.003	0.000	-0.155	-0.222
9.760	-0.006	0.003	-0.258	-0.300
9.780	0.001	-0.001	-0.348	-0.369
9.800	0.005	0.006	-0.402	-0.410
9.820	0.003	0.012	-0.412	-0.438
9.840	0.003	0.003	-0.371	-0.424
9.860	0.001	-0.004	-0.285	-0.335
9.880	-0.004	0.001	-0.182	-0.225
9.900	-0.005	0.003	-0.088	-0.149
9.920	0.002	-0.001	-0.017	-0.095
9.940	0.004	0.007	0.005	-0.087
9.960	0.003	0.013	-0.034	-0.140
9.980	0.002	0.001	-0.121	-0.213
10.000	-0.001	-0.005	-0.239	-0.291
10.020	-0.005	0.002	-0.361	-0.388
10.040	-0.003	0.001	-0.448	-0.473
10.060	0.002	-0.002	-0.477	-0.503
10.080	0.004	0.007	-0.449	-0.476
10.100	0.003	0.012	-0.365	-0.393
10.120	0.002	-0.002	-0.233	-0.252
10.140	-0.001	-0.004	-0.087	-0.103
10.160	-0.004	0.004	0.047	0.011
10.180	-0.001	0.000	0.144	0.082
10.200	0.004	0.000	0.164	0.083
10.220	0.005	0.011	0.085	-0.012
10.240	0.002	0.011	-0.069	-0.160
10.260	0.000	-0.004	-0.260	-0.315
10.280	-0.003	-0.003	-0.452	-0.473
10.300	-0.005	0.003	-0.590	-0.600
10.320	-0.001	-0.003	-0.636	-0.649
10.340	0.004	-0.001	-0.590	-0.620
10.360	0.004	0.012	-0.467	-0.515
10.380	0.002	0.008	-0.277	-0.327
10.400	0.000	-0.004	-0.063	-0.107
10.420	-0.002	0.001	0.115	0.051
10.440	-0.003	0.005	0.217	0.112
10.460	0.001	-0.002	0.212	0.077
10.480	0.004	0.003	0.080	-0.059
10.500	0.003	0.015	-0.141	-0.239
10.520	0.000	0.004	-0.385	-0.408
10.540	-0.001	-0.006	-0.595	-0.563
10.560	-0.003	0.001	-0.717	-0.678
10.580	-0.004	0.001	-0.712	-0.690
10.600	0.002	-0.004	-0.586	-0.589
10.620	0.005	0.006	-0.386	-0.416
10.640	0.002	0.016	-0.155	-0.201
10.660	0.000	0.003	0.061	0.001
10.680	0.000	-0.003	0.199	0.112
10.700	-0.002	0.004	0.223	0.114
10.720	-0.002	0.001	0.131	0.020
10.740	0.004	-0.003	-0.072	-0.178
10.760	0.004	0.008	-0.336	-0.414
10.780	0.000	0.012	-0.574	-0.597
10.800	-0.001	-0.001	-0.715	-0.682
10.820	0.000	-0.004	-0.715	-0.656
10.840	-0.003	0.003	-0.569	-0.524
10.860	0.001	-0.002	-0.325	-0.343
10.880	0.006	-0.001	-0.066	-0.181
10.900	0.003	0.011	0.126	-0.044
10.920	-0.001	0.012	0.209	0.054
10.940	0.000	0.001	0.163	0.051
10.960	-0.001	-0.001	0.011	-0.060
10.980	-0.004	0.003	-0.192	-0.229
11.000	0.002	-0.004	-0.399	-0.425
11.020	0.006	-0.002	-0.564	-0.596
11.040	0.000	0.010	-0.645	-0.661
11.060	-0.002	0.008	-0.617	-0.609
11.080	0.000	0.000	-0.493	-0.493
11.100	-0.002	0.000	-0.302	-0.332
11.120	-0.003	0.002	-0.090	-0.152
11.140	0.005	-0.002	0.076	-0.027
11.160	0.006	0.002	0.144	0.008
11.180	-0.001	0.013	0.111	-0.007
11.200	-0.002	0.008	0.000	-0.074
11.220	0.001	0.000	-0.161	-0.213
11.240	-0.003	0.001	-0.325	-0.357
11.260	-0.001	-0.001	-0.450	-0.468
11.280	0.007	-0.004	-0.526	-0.560
11.300	0.004	0.003	-0.543	-0.596
11.320	-0.004	0.011	-0.489	-0.538
11.340	-0.001	0.006	-0.380	-0.427
11.360	0.001	0.001	-0.249	-0.317
11.380	-0.004	0.001	-0.118	-0.197
11.400	0.002	-0.001	-0.013	-0.086
11.420	0.008	-0.001	0.031	-0.045
11.440	0.002	0.006	0.012	-0.062
11.460	-0.004	0.011	-0.047	-0.104
11.480	0.001	0.006	-0.126	-0.176
11.500	0.000	0.000	-0.207	-0.258
11.520	-0.004	0.000	-0.264	-0.302
11.540	0.004	-0.003	-0.295	-0.322
11.560	0.008	-0.001	-0.310	-0.350
11.580	-0.001	0.007	-0.310	-0.373
11.600	-0.004	0.009	-0.299	-0.380
11.620	0.003	0.006	-0.286	-0.382
11.640	-0.002	0.001	-0.275	-0.361
11.660	-0.003	-0.001	-0.258	-0.309
11.680	0.007	-0.002	-0.233	-0.264
11.700	0.007	0.000	-0.206	-0.248
11.720	-0.003	0.008	-0.178	-0.250
11.740	-0.002	0.009	-0.157	-0.259
11.760	0.002	0.005	-0.150	-0.260
11.780	-0.005	0.001	-0.158	-0.238
11.800	-0.001	0.000	-0.177	-0.211
11.820	0.009	-0.001	-0.205	-0.224
11.840	0.004	0.001	-0.236	-0.272
11.860	-0.005	0.008	-0.255	-0.317
11.880	0.000	0.008	-0.265	-0.352
11.900	0.001	0.005	-0.265	-0.347
11.920	-0.006	0.002	-0.248	-0.281
11.940	0.001	-0.001	-0.218	-0.212
11.960	0.010	0.000	-0.190	-0.196
11.980	0.001	0.002	-0.172	-0.219
12.000	-0.004	0.006	-0.170	-0.254
12.020	0.002	0.009	-0.195	-0.294
12.040	-0.003	0.004	-0.238	-0.313
12.060	-0.006	0.001	-0.282	-0.312
12.080	0.005	0.000	-0.317	-0.321
12.100	0.010	-0.001	-0.334	-0.349
12.120	-0.002	0.002	-0.321	-0.364
12.140	-0.002	0.008	-0.281	-0.347
12.160	0.003	0.010	-0.231	-0.313
12.180	-0.004	0.005	-0.189	-0.280
12.200	-0.004	0.002	-0.171	-0.257
12.220	0.008	0.000	-0.180	-0.247
12.240	0.007	-0.001	-0.214	-0.263
12.260	-0.003	0.003	-0.262	-0.305
12.280	0.000	0.007	-0.301	-0.351
12.300	0.002	0.009	-0.321	-0.379
12.320	-0.006	0.004	-0.314	-0.372
12.340	-0.001	0.001	-0.278	-0.325
12.360	0.010	0.001	-0.233	-0.264
12.380	0.004	0.000	-0.196	-0.224
12.400	-0.003	0.004	-0.169	-0.212
12.420	0.002	0.009	-0.154	-0.214
12.440	0.000	0.009	-0.156	-0.219
12.460	-0.006	0.004	-0.173	-0.232
12.480	0.002	0.001	-0.198	-0.239
12.500	0.010	0.000	-0.219	-0.223
12.520	0.001	0.000	-0.227	-0.212
12.540	-0.002	0.004	-0.218	-0.233
12.560	0.003	0.008	-0.202	-0.281
12.580	-0.003	0.007	-0.202	-0.332
12.600	-0.006	0.004	-0.221	-0.350
12.620	0.004	0.001	-0.244	-0.316
12.640	0.008	0.000	-0.263	-0.262
12.660	0.000	0.001	-0.265	-0.244
12.680	0.001	0.004	-0.244	-0.277
12.700	0.004	0.009	-0.213	-0.327
12.720	-0.004	0.007	-0.185	-0.331
12.740	-0.004	0.004	-0.167	-0.265
12.760	0.008	0.003	-0.153	-0.163
12.780	0.007	0.001	-0.140	-0.104
12.800	0.000	0.001	-0.130	-0.138
12.820	0.003	0.004	-0.130	-0.224
12.840	0.002	0.008	-0.158	-0.298
12.860	-0.006	0.007	-0.223	-0.346
12.880	-0.002	0.004	-0.309	-0.367
12.900	0.008	0.002	-0.378	-0.362
12.920	0.004	0.000	-0.406	-0.366
12.940	0.001	0.001	-0.384	-0.383
12.960	0.005	0.004	-0.317	-0.378
12.980	0.000	0.008	-0.243	-0.352
13.000	-0.006	0.010	-0.193	-0.321
13.020	0.001	0.005	-0.175	-0.269
13.040	0.008	0.003	-0.180	-0.205
13.060	0.003	0.002	-0.195	-0.187
13.080	0.003	0.001	-0.203	-0.218
13.100	0.006	0.004	-0.200	-0.256
13.120	-0.002	0.008	-0.195	-0.281
13.140	-0.005	0.009	-0.189	-0.280
13.160	0.003	0.005	-0.183	-0.244
13.180	0.006	0.003	-0.181	-0.199
13.200	0.003	0.002	-0.188	-0.202
13.220	0.004	0.001	-0.201	-0.249
13.240	0.004	0.004	-0.220	-0.293
13.260	-0.004	0.008	-0.254	-0.335
13.280	-0.004	0.009	-0.294	-0.368
13.300	0.005	0.004	-0.323	-0.364
13.320	0.005	0.002	-0.333	-0.339
13.340	0.003	0.002	-0.314	-0.312
13.360	0.005	0.000	-0.252	-0.264
13.380	0.003	0.005	-0.171	-0.200
13.400	-0.004	0.011	-0.106	-0.174
13.420	-0.001	0.009	-0.077	-0.187
13.440	0.005	0.004	-0.096	-0.207
13.460	0.003	0.003	-0.169	-0.237
13.480	0.004	0.002	-0.264	-0.278
13.500	0.006	-0.001	-0.336	-0.311
13.520	0.002	0.004	-0.359	-0.334
13.540	-0.003	0.010	-0.332	-0.358
13.560	0.002	0.006	-0.263	-0.349
13.580	0.005	0.003	-0.180	-0.280
13.600	0.003	0.004	-0.115	-0.189
13.620	0.005	0.003	-0.080	-0.126
13.640	0.006	0.001	-0.072	-0.112
13.660	0.000	0.005	-0.099	-0.167
13.680	-0.002	0.011	-0.162	-0.278
13.700	0.003	0.005	-0.240	-0.369
13.720	0.004	0.002	-0.320	-0.404
13.740	0.003	0.005	-0.384	-0.405
13.760	0.006	0.001	-0.407	-0.401
13.780	0.005	0.000	-0.379	-0.390
13.800	0.000	0.006	-0.309	-0.360
13.820	0.001	0.010	-0.212	-0.294
13.840	0.005	0.006	-0.112	-0.189
13.860	0.004	0.005	-0.035	-0.079
13.880	0.005	0.007	0.003	-0.018
13.900	0.007	0.002	-0.008	-0.041
13.920	0.004	0.001	-0.080	-0.148
13.940	-0.001	0.007	-0.205	-0.303
13.960	0.001	0.009	-0.352	-0.441
13.980	0.004	0.005	-0.482	-0.521
14.000	0.003	0.004	-0.550	-0.529
14.020	0.005	0.005	-0.526	-0.470
14.040	0.008	-0.001	-0.410	-0.376
14.060	0.003	0.000	-0.244	-0.282
14.080	-0.001	0.009	-0.078	-0.186
14.100	0.002	0.009	0.048	-0.085
14.120	0.004	0.006	0.095	-0.017
14.140	0.004	0.007	0.062	0.000
14.160	0.006	0.005	-0.023	-0.034
14.180	0.008	-0.001	-0.139	-0.139
14.200	0.003	0.001	-0.271	-0.308
14.220	-0.001	0.008	-0.397	-0.470
14.240	0.001	0.007	-0.497	-0.573
14.260	0.002	0.005	-0.558	-0.611
14.280	0.002	0.006	-0.550	-0.557
14.300	0.006	0.003	-0.452	-0.412
14.320	0.008	-0.001	-0.286	-0.249
14.340	0.003	0.002	-0.095	-0.127
14.360	0.001	0.009	0.067	-0.046
14.380	0.003	0.008	0.145	-0.012
14.400	0.002	0.007	0.104	-0.039
14.420	0.002	0.008	-0.029	-0.094
14.440	0.007	0.002	-0.195	-0.159
14.460	0.007	-0.001	-0.342	-0.261
14.480	0.003	0.002	-0.429	-0.380
14.500	0.001	0.006	-0.435	-0.452
14.520	0.003	0.006	-0.390	-0.464
14.540	0.001	0.007	-0.327	-0.425
14.560	0.001	0.008	-0.257	-0.323
14.580	0.006	0.002	-0.193	-0.211
14.600	0.007	0.000	-0.147	-0.154
14.620	0.003	0.003	-0.116	-0.150
14.640	0.003	0.005	-0.099	-0.172
14.660	0.004	0.007	-0.109	-0.212
14.680	0.002	0.009	-0.149	-0.253
14.700	0.003	0.007	-0.201	-0.259
14.720	0.008	0.002	-0.242	-0.247
14.740	0.007	0.000	-0.257	-0.256
14.760	0.003	0.003	-0.244	-0.277
14.780	0.004	0.005	-0.217	-0.292
14.800	0.004	0.007	-0.198	-0.306
14.820	0.001	0.009	-0.199	-0.308
14.840	0.002	0.006	-0.214	-0.278
14.860	0.007	0.001	-0.239	-0.250
14.880	0.006	0.000	-0.267	-0.260
14.900	0.003	0.003	-0.280	-0.287
14.920	0.004	0.004	-0.267	-0.297
14.940	0.004	0.008	-0.238	-0.283
14.960	0.001	0.010	-0.198	-0.230
14.980	0.005	0.005	-0.155	-0.155
15.000	0.009	0.002	-0.132	-0.125
15.020	0.006	0.001	-0.145	-0.174
15.040	0.003	0.002	-0.191	-0.254
15.060	0.005	0.005	-0.256	-0.312
15.080	0.004	0.009	-0.314	-0.336
15.100	0.002	0.010	-0.337	-0.329
15.120	0.006	0.003	-0.316	-0.310
15.140	0.009	0.000	-0.276	-0.312
15.160	0.005	0.000	-0.240	-0.335
15.180	0.003	0.001	-0.223	-0.338
15.200	0.004	0.005	-0.228	-0.307
15.220	0.002	0.010	-0.241	-0.265
15.240	0.003	0.009	-0.238	-0.232
15.260	0.008	0.003	-0.210	-0.212
15.280	0.010	0.000	-0.169	-0.203
15.300	0.004	0.002	-0.136	-0.199
15.320	0.004	0.003	-0.126	-0.190
15.340	0.004	0.008	-0.144	-0.186
15.360	0.002	0.012	-0.184	-0.212
15.380	0.004	0.009	-0.231	-0.264
15.400	0.009	0.003	-0.277	-0.309
15.420	0.008	0.000	-0.314	-0.334
15.440	0.004	0.002	-0.330	-0.341
15.460	0.004	0.003	-0.316	-0.326
15.480	0.004	0.007	-0.277	-0.300
15.500	0.002	0.012	-0.226	-0.283
15.520	0.006	0.008	-0.173	-0.254
15.540	0.010	0.002	-0.125	-0.190
15.560	0.008	0.001	-0.091	-0.115
15.580	0.005	0.003	-0.072	-0.078
15.600	0.006	0.004	-0.073	-0.099
15.620	0.005	0.008	-0.104	-0.177
15.640	0.004	0.012	-0.174	-0.292
15.660	0.007	0.007	-0.279	-0.390
15.680	0.009	0.001	-0.390	-0.429
15.700	0.006	0.001	-0.467	-0.427
15.720	0.006	0.002	-0.476	-0.418
15.740	0.006	0.002	-0.410	-0.398
15.760	0.004	0.008	-0.289	-0.345
15.780	0.004	0.012	-0.154	-0.253
15.800	0.008	0.007	-0.040	-0.121
15.820	0.009	0.002	0.024	0.000
15.840	0.007	0.003	0.022	0.028
15.860	0.007	0.002	-0.041	-0.061
15.880	0.007	0.003	-0.148	-0.212
15.900	0.005	0.009	-0.275	-0.350
15.920	0.006	0.013	-0.395	-0.438
15.940	0.009	0.007	-0.478	-0.463
15.960	0.008	0.001	-0.502	-0.451
15.980	0.007	0.002	-0.467	-0.441
16.000	0.007	0.001	-0.385	-0.426
16.020	0.005	0.002	-0.280	-0.368
16.040	0.004	0.011	-0.178	-0.264
16.060	0.006	0.013	-0.097	-0.150
16.080	0.009	0.006	-0.042	-0.064
16.100	0.008	0.001	-0.021	-0.038
16.120	0.008	0.003	-0.048	-0.096
16.140	0.007	0.001	-0.127	-0.212
16.160	0.004	0.002	-0.251	-0.342
16.180	0.004	0.012	-0.389	-0.450
16.200	0.007	0.012	-0.493	-0.510
16.220	0.009	0.004	-0.522	-0.499
16.240	0.009	0.001	-0.454	-0.418
16.260	0.009	0.003	-0.305	-0.296
16.280	0.008	0.001	-0.119	-0.170
16.300	0.004	0.005	0.046	-0.067
16.320	0.004	0.014	0.139	0.003
16.340	0.007	0.012	0.137	0.025
16.360	0.008	0.003	0.043	-0.020
16.380	0.008	0.002	-0.124	-0.151
16.400	0.008	0.001	-0.320	-0.339
16.420	0.005	-0.001	-0.499	-0.521
16.440	0.003	0.005	-0.624	-0.649
16.460	0.004	0.013	-0.660	-0.668
16.480	0.007	0.011	-0.585	-0.559
16.500	0.009	0.003	-0.417	-0.383
16.520	0.009	0.004	-0.200	-0.199
16.540	0.008	0.003	0.024	-0.024
16.560	0.006	0.001	0.202	0.120
16.580	0.004	0.009	0.279	0.175
16.600	0.006	0.015	0.226	0.109
16.620	0.007	0.009	0.052	-0.059
16.640	0.007	0.002	-0.195	-0.271
16.660	0.008	0.002	-0.448	-0.465
16.680	0.008	0.000	-0.635	-0.590
16.700	0.006	-0.002	-0.706	-0.631
16.720	0.006	0.008	-0.642	-0.604
16.740	0.007	0.014	-0.467	-0.516
16.760	0.007	0.008	-0.240	-0.365
16.780	0.007	0.004	-0.030	-0.169
16.800	0.008	0.005	0.113	0.015
16.820	0.008	0.002	0.163	0.110
16.840	0.006	0.001	0.116	0.072
16.860	0.006	0.010	-0.014	-0.084
16.880	0.007	0.013	-0.195	-0.288
16.900	0.006	0.006	-0.386	-0.458
16.920	0.006	0.003	-0.544	-0.556
16.940	0.007	0.003	-0.628	-0.587
16.960	0.006	0.000	-0.613	-0.562
16.980	0.006	0.001	-0.502	-0.483
17.000	0.007	0.011	-0.320	-0.347
17.020	0.007	0.014	-0.112	-0.174
17.040	0.007	0.007	0.059	-0.020
17.060	0.008	0.006	0.140	0.062
17.080	0.007	0.005	0.117	0.050
17.100	0.006	0.000	0.002	-0.056
17.120	0.006	0.002	-0.177	-0.223
17.140	0.006	0.011	-0.368	-0.394
17.160	0.006	0.011	-0.525	-0.539
17.180	0.006	0.004	-0.618	-0.641
17.200	0.006	0.003	-0.630	-0.662
17.220	0.005	0.002	-0.556	-0.580
17.240	0.005	-0.002	-0.416	-0.437
17.260	0.006	0.004	-0.242	-0.279
17.280	0.007	0.013	-0.064	-0.135
17.300	0.007	0.011	0.069	-0.043
17.320	0.008	0.006	0.119	-0.019
17.340	0.007	0.006	0.082	-0.029
17.360	0.006	0.003	-0.021	-0.066
17.380	0.006	0.000	-0.161	-0.160
17.400	0.006	0.006	-0.309	-0.312
17.420	0.006	0.012	-0.432	-0.467
17.440	0.006	0.008	-0.511	-0.566
17.460	0.006	0.004	-0.534	-0.578
17.480	0.005	0.004	-0.491	-0.489
17.500	0.004	0.002	-0.385	-0.342
17.520	0.006	0.000	-0.235	-0.211
17.540	0.007	0.006	-0.072	-0.115
17.560	0.007	0.012	0.062	-0.044
17.580	0.008	0.008	0.120	-0.005
17.600	0.007	0.006	0.085	-0.014
17.620	0.004	0.006	-0.024	-0.070
17.640	0.004	0.002	-0.172	-0.184
17.660	0.006	0.001	-0.321	-0.334
17.680	0.007	0.006	-0.429	-0.460
17.700	0.007	0.010	-0.480	-0.521
17.720	0.007	0.007	-0.474	-0.526
17.740	0.005	0.005	-0.431	-0.500
17.760	0.002	0.004	-0.364	-0.446
17.780	0.004	0.000	-0.283	-0.364
17.800	0.007	0.000	-0.188	-0.252
17.820	0.008	0.007	-0.074	-0.109
17.840	0.009	0.010	0.041	0.012
17.860	0.009	0.008	0.124	0.054
17.880	0.005	0.006	0.143	0.016
17.900	0.002	0.004	0.076	-0.083
17.920	0.005	0.000	-0.084	-0.226
17.940	0.007	0.002	-0.297	-0.368
17.960	0.007	0.008	-0.482	-0.456
17.980	0.009	0.009	-0.579	-0.495
18.000	0.009	0.007	-0.557	-0.495
18.020	0.005	0.004	-0.434	-0.440
18.040	0.003	0.002	-0.270	-0.347
18.060	0.005	0.001	-0.136	-0.248
18.080	0.005	0.004	-0.070	-0.159
18.100	0.006	0.009	-0.078	-0.108
18.120	0.010	0.010	-0.143	-0.133
18.140	0.009	0.006	-0.231	-0.222
18.160	0.006	0.003	-0.310	-0.315
18.180	0.005	0.001	-0.367	-0.386
18.200	0.007	0.001	-0.407	-0.435
18.220	0.005	0.004	-0.424	-0.442
18.240	0.006	0.010	-0.412	-0.413
18.260	0.011	0.010	-0.365	-0.373
18.280	0.009	0.006	-0.280	-0.306
18.300	0.006	0.003	-0.168	-0.191
18.320	0.008	0.002	-0.060	-0.082
18.340	0.008	0.002	0.007	-0.040
18.360	0.005	0.005	0.002	-0.097
18.380	0.007	0.009	-0.090	-0.234
18.400	0.009	0.009	-0.244	-0.378
18.420	0.006	0.004	-0.398	-0.445
18.440	0.006	0.002	-0.490	-0.429
18.460	0.009	0.001	-0.490	-0.397
18.480	0.008	0.001	-0.406	-0.384
18.500	0.005	0.005	-0.288	-0.384
18.520	0.008	0.010	-0.194	-0.370
18.540	0.008	0.010	-0.147	-0.299
18.560	0.005	0.006	-0.138	-0.169
18.580	0.007	0.004	-0.141	-0.064
18.600	0.011	0.002	-0.132	-0.052
18.620	0.009	0.000	-0.100	-0.107
18.640	0.007	0.004	-0.077	-0.179
18.660	0.009	0.009	-0.096	-0.236
18.680	0.006	0.009	-0.156	-0.245
18.700	0.003	0.005	-0.228	-0.215
18.720	0.008	0.003	-0.283	-0.216
18.740	0.011	0.001	-0.307	-0.281
18.760	0.008	-0.001	-0.309	-0.369
18.780	0.008	0.004	-0.317	-0.440
18.800	0.009	0.011	-0.337	-0.460
18.820	0.004	0.010	-0.350	-0.405
18.840	0.003	0.006	-0.328	-0.299
18.860	0.011	0.004	-0.260	-0.201
18.880	0.012	0.001	-0.155	-0.141
18.900	0.009	-0.001	-0.039	-0.091
18.920	0.009	0.005	0.036	-0.063
18.940	0.008	0.013	0.030	-0.074
18.960	0.001	0.009	-0.054	-0.127
18.980	0.002	0.005	-0.192	-0.216
19.000	0.011	0.003	-0.337	-0.326
19.020	0.011	-0.002	-0.451	-0.423
19.040	0.009	-0.002	-0.506	-0.472
19.060	0.011	0.006	-0.492	-0.472
19.080	0.006	0.012	-0.411	-0.426
19.100	0.001	0.009	-0.283	-0.333
19.120	0.005	0.006	-0.142	-0.211
19.140	0.013	0.004	-0.032	-0.098
19.160	0.011	0.000	0.024	-0.027
19.180	0.010	0.001	0.021	-0.019
19.200	0.011	0.008	-0.036	-0.085
19.220	0.004	0.012	-0.135	-0.201
19.240	0.000	0.007	-0.258	-0.335
19.260	0.007	0.004	-0.374	-0.432
19.280	0.012	0.003	-0.449	-0.456
19.300	0.009	-0.002	-0.466	-0.420
19.320	0.011	0.001	-0.412	-0.346
19.340	0.010	0.009	-0.300	-0.272
19.360	0.003	0.012	-0.171	-0.223
19.380	0.001	0.009	-0.072	-0.190
19.400	0.009	0.007	-0.038	-0.151
19.420	0.010	0.005	-0.080	-0.125
19.440	0.008	0.000	-0.172	-0.136
19.460	0.011	0.002	-0.269	-0.193
19.480	0.009	0.009	-0.339	-0.287
19.500	0.002	0.010	-0.370	-0.387
19.520	0.002	0.006	-0.359	-0.425
19.540	0.009	0.005	-0.320	-0.371
19.560	0.008	0.004	-0.261	-0.259
19.580	0.008	0.000	-0.193	-0.155
19.600	0.011	0.002	-0.128	-0.109
19.620	0.008	0.010	-0.085	-0.136
19.640	0.002	0.010	-0.082	-0.213
19.660	0.004	0.007	-0.117	-0.254
19.680	0.009	0.008	-0.170	-0.223
19.700	0.008	0.004	-0.215	-0.171
19.720	0.010	0.000	-0.226	-0.156
19.740	0.011	0.002	-0.213	-0.211
19.760	0.006	0.008	-0.211	-0.329
19.780	0.000	0.009	-0.239	-0.429
19.800	0.004	0.006	-0.291	-0.433
19.820	0.007	0.007	-0.343	-0.354
19.840	0.008	0.004	-0.355	-0.270
19.860	0.012	-0.001	-0.304	-0.228
19.880	0.012	0.002	-0.210	-0.231
19.900	0.006	0.010	-0.119	-0.249
19.920	0.001	0.010	-0.065	-0.227
19.940	0.005	0.008	-0.060	-0.153
19.960	0.007	0.011	-0.101	-0.092
19.980	0.009	0.005	-0.148	-0.085
