HBM_CATMAN_DATAFILE_40
test kommentar
4/16/2011
18:14
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 1000               

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
2.320	0.015	0.015	0.497	0.299
2.340	0.017	0.010	0.162	0.072
2.360	0.016	0.006	-0.280	-0.335
2.380	0.010	0.003	-0.731	-0.808
2.400	0.011	0.001	-1.101	-1.201
2.420	0.008	0.003	-1.315	-1.388
2.440	0.010	0.010	-1.326	-1.322
2.460	0.016	0.014	-1.106	-1.039
2.480	0.017	0.010	-0.692	-0.638
2.500	0.018	0.006	-0.183	-0.233
2.520	0.014	0.005	0.273	0.059
2.540	0.011	0.005	0.516	0.163
2.560	0.009	0.007	0.469	0.083
2.580	0.007	0.013	0.146	-0.144
2.600	0.015	0.014	-0.332	-0.450
2.620	0.016	0.007	-0.798	-0.765
2.640	0.015	0.002	-1.124	-1.031
2.660	0.015	0.000	-1.234	-1.192
2.680	0.009	0.000	-1.139	-1.217
2.700	0.009	0.006	-0.894	-1.069
2.720	0.008	0.015	-0.572	-0.770
2.740	0.013	0.016	-0.254	-0.420
2.760	0.018	0.011	0.010	-0.122
2.780	0.016	0.005	0.170	0.032
2.800	0.017	0.002	0.198	0.015
2.820	0.011	0.002	0.087	-0.137
2.840	0.006	0.007	-0.159	-0.384
2.860	0.009	0.015	-0.487	-0.673
2.880	0.010	0.014	-0.819	-0.939
2.900	0.014	0.006	-1.055	-1.100
2.920	0.014	0.001	-1.114	-1.097
2.940	0.013	0.000	-0.977	-0.940
2.960	0.012	0.001	-0.672	-0.680
2.980	0.007	0.009	-0.287	-0.392
3.000	0.012	0.017	0.071	-0.145
3.020	0.013	0.016	0.312	0.035
3.040	0.013	0.009	0.371	0.131
3.060	0.017	0.004	0.250	0.105
3.080	0.013	0.001	-0.011	-0.079
3.100	0.011	0.001	-0.340	-0.399
3.120	0.008	0.008	-0.666	-0.777
3.140	0.009	0.015	-0.944	-1.111
3.160	0.011	0.012	-1.128	-1.302
3.180	0.009	0.005	-1.182	-1.293
3.200	0.015	0.002	-1.072	-1.091
3.220	0.014	0.000	-0.791	-0.766
3.240	0.011	0.001	-0.388	-0.410
3.260	0.014	0.010	0.038	-0.115
3.280	0.012	0.017	0.364	0.064
3.300	0.013	0.014	0.489	0.124
3.320	0.012	0.008	0.375	0.065
3.340	0.013	0.005	0.055	-0.118
3.360	0.014	0.001	-0.372	-0.420
3.380	0.009	0.001	-0.794	-0.792
3.400	0.013	0.008	-1.111	-1.134
3.420	0.012	0.013	-1.253	-1.327
3.440	0.009	0.010	-1.206	-1.301
3.460	0.012	0.006	-0.991	-1.070
3.480	0.011	0.005	-0.656	-0.707
3.500	0.013	0.001	-0.262	-0.312
3.520	0.013	0.003	0.112	0.005
3.540	0.015	0.012	0.366	0.166
3.560	0.015	0.016	0.426	0.147
3.580	0.010	0.012	0.255	-0.025
3.600	0.012	0.008	-0.105	-0.310
3.620	0.011	0.005	-0.556	-0.650
3.640	0.010	0.000	-0.974	-0.962
3.660	0.013	0.001	-1.250	-1.185
3.680	0.015	0.009	-1.321	-1.271
3.700	0.014	0.013	-1.167	-1.177
3.720	0.010	0.010	-0.834	-0.916
3.740	0.011	0.009	-0.415	-0.544
3.760	0.012	0.007	-0.017	-0.175
3.780	0.010	0.002	0.265	0.087
3.800	0.016	0.005	0.375	0.181
3.820	0.016	0.012	0.285	0.076
3.840	0.013	0.013	0.015	-0.182
3.860	0.011	0.009	-0.365	-0.522
3.880	0.010	0.007	-0.761	-0.860
3.900	0.011	0.003	-1.071	-1.119
3.920	0.010	-0.001	-1.232	-1.259
3.940	0.016	0.003	-1.204	-1.231
3.960	0.016	0.012	-0.980	-1.021
3.980	0.013	0.013	-0.601	-0.685
4.000	0.014	0.011	-0.153	-0.301
4.020	0.011	0.010	0.242	0.023
4.040	0.011	0.005	0.462	0.177
4.060	0.012	0.002	0.435	0.109
4.080	0.013	0.006	0.164	-0.136
4.100	0.014	0.012	-0.265	-0.463
4.120	0.010	0.011	-0.729	-0.803
4.140	0.012	0.007	-1.101	-1.085
4.160	0.011	0.005	-1.284	-1.249
4.180	0.010	0.001	-1.254	-1.270
4.200	0.014	0.001	-1.033	-1.126
4.220	0.013	0.008	-0.691	-0.828
4.240	0.013	0.015	-0.303	-0.430
4.260	0.013	0.015	0.070	-0.039
4.280	0.014	0.011	0.348	0.217
4.300	0.014	0.008	0.469	0.284
4.320	0.011	0.002	0.383	0.145
4.340	0.014	0.002	0.082	-0.170
4.360	0.011	0.008	-0.368	-0.571
4.380	0.008	0.013	-0.860	-0.967
4.400	0.011	0.010	-1.257	-1.262
4.420	0.011	0.007	-1.448	-1.383
4.440	0.013	0.004	-1.376	-1.302
4.460	0.014	0.000	-1.064	-1.050
4.480	0.014	0.003	-0.614	-0.702
4.500	0.013	0.011	-0.149	-0.335
4.520	0.009	0.017	0.219	-0.022
4.540	0.012	0.015	0.420	0.182
4.560	0.013	0.011	0.428	0.249
4.580	0.013	0.006	0.247	0.132
4.600	0.016	0.000	-0.075	-0.169
4.620	0.012	0.001	-0.470	-0.578
4.640	0.009	0.008	-0.855	-0.979
4.660	0.006	0.012	-1.154	-1.267
4.680	0.008	0.010	-1.303	-1.365
4.700	0.012	0.007	-1.253	-1.253
4.720	0.012	0.003	-0.998	-0.976
4.740	0.018	0.000	-0.583	-0.608
4.760	0.015	0.004	-0.114	-0.241
4.780	0.010	0.013	0.278	0.040
4.800	0.011	0.017	0.485	0.172
4.820	0.009	0.015	0.447	0.132
4.840	0.012	0.011	0.185	-0.046
4.860	0.013	0.004	-0.217	-0.317
4.880	0.016	-0.001	-0.643	-0.633
4.900	0.014	0.001	-0.984	-0.939
4.920	0.007	0.009	-1.175	-1.167
4.940	0.009	0.012	-1.183	-1.244
4.960	0.007	0.011	-1.025	-1.128
4.980	0.009	0.009	-0.739	-0.828
5.000	0.015	0.005	-0.373	-0.426
5.020	0.016	0.002	-0.009	-0.063
5.040	0.016	0.006	0.271	0.147
5.060	0.011	0.012	0.389	0.148
5.080	0.009	0.014	0.292	-0.037
5.100	0.009	0.013	-0.006	-0.326
5.120	0.008	0.009	-0.433	-0.641
5.140	0.015	0.003	-0.861	-0.911
5.160	0.015	-0.001	-1.158	-1.092
5.180	0.013	0.003	-1.240	-1.166
5.200	0.012	0.009	-1.085	-1.101
5.220	0.008	0.012	-0.744	-0.876
5.240	0.009	0.013	-0.316	-0.526
5.260	0.010	0.012	0.087	-0.138
5.280	0.014	0.006	0.363	0.162
5.300	0.017	0.002	0.455	0.274
5.320	0.012	0.006	0.339	0.157
5.340	0.013	0.010	0.045	-0.152
5.360	0.009	0.012	-0.357	-0.547
5.380	0.006	0.011	-0.784	-0.926
5.400	0.010	0.008	-1.124	-1.181
5.420	0.012	0.002	-1.290	-1.256
5.440	0.015	0.000	-1.231	-1.152
5.460	0.013	0.005	-0.950	-0.905
5.480	0.012	0.010	-0.529	-0.592
5.500	0.011	0.013	-0.075	-0.261
5.520	0.007	0.014	0.283	0.016
5.540	0.013	0.011	0.446	0.164
5.560	0.013	0.005	0.370	0.131
5.580	0.012	0.003	0.071	-0.103
5.600	0.014	0.006	-0.350	-0.470
5.620	0.009	0.008	-0.780	-0.862
5.640	0.009	0.010	-1.110	-1.170
5.660	0.007	0.011	-1.268	-1.317
5.680	0.010	0.008	-1.225	-1.268
5.700	0.015	0.002	-0.987	-1.037
5.720	0.011	0.003	-0.615	-0.691
5.740	0.014	0.008	-0.192	-0.311
5.760	0.011	0.011	0.179	-0.003
5.780	0.009	0.014	0.397	0.154
5.800	0.010	0.014	0.419	0.146
5.820	0.009	0.009	0.228	-0.021
5.840	0.013	0.003	-0.132	-0.308
5.860	0.011	0.002	-0.565	-0.656
5.880	0.010	0.004	-0.963	-0.985
5.900	0.012	0.008	-1.210	-1.199
5.920	0.007	0.010	-1.251	-1.244
5.940	0.011	0.011	-1.079	-1.100
5.960	0.012	0.008	-0.747	-0.815
5.980	0.012	0.004	-0.353	-0.478
6.000	0.013	0.006	0.007	-0.174
6.020	0.009	0.009	0.238	0.019
6.040	0.011	0.011	0.296	0.072
6.060	0.008	0.013	0.181	-0.019
6.080	0.010	0.012	-0.070	-0.230
6.100	0.013	0.006	-0.386	-0.498
6.120	0.009	0.002	-0.686	-0.755
6.140	0.012	0.003	-0.910	-0.966
6.160	0.009	0.006	-1.008	-1.077
6.180	0.007	0.009	-0.960	-1.040
6.200	0.010	0.012	-0.774	-0.863
6.220	0.010	0.012	-0.477	-0.565
6.240	0.014	0.007	-0.136	-0.224
6.260	0.013	0.004	0.157	0.022
6.280	0.012	0.006	0.307	0.092
6.300	0.010	0.008	0.263	-0.020
6.320	0.005	0.010	0.024	-0.252
6.340	0.008	0.013	-0.334	-0.516
6.360	0.009	0.011	-0.697	-0.746
6.380	0.011	0.003	-0.964	-0.917
6.400	0.014	0.001	-1.063	-1.014
6.420	0.010	0.003	-0.985	-1.020
6.440	0.009	0.006	-0.777	-0.927
6.460	0.005	0.011	-0.511	-0.735
6.480	0.007	0.015	-0.253	-0.467
6.500	0.012	0.013	-0.037	-0.182
6.520	0.013	0.007	0.112	0.026
6.540	0.017	0.004	0.174	0.082
6.560	0.014	0.005	0.125	-0.036
6.580	0.008	0.008	-0.055	-0.291
6.600	0.005	0.011	-0.342	-0.598
6.620	0.004	0.014	-0.675	-0.864
6.640	0.009	0.010	-0.957	-1.022
6.660	0.012	0.003	-1.096	-1.046
6.680	0.015	0.000	-1.037	-0.953
6.700	0.015	0.002	-0.786	-0.764
6.720	0.008	0.006	-0.421	-0.529
6.740	0.007	0.012	-0.053	-0.284
6.760	0.007	0.016	0.217	-0.062
6.780	0.009	0.012	0.320	0.082
6.800	0.015	0.006	0.250	0.098
6.820	0.015	0.003	0.037	-0.055
6.840	0.015	0.002	-0.265	-0.356
6.860	0.008	0.005	-0.588	-0.716
6.880	0.004	0.010	-0.876	-1.041
6.900	0.006	0.013	-1.069	-1.221
6.920	0.007	0.009	-1.120	-1.199
6.940	0.014	0.003	-1.002	-0.995
6.960	0.017	0.001	-0.725	-0.692
6.980	0.015	0.002	-0.345	-0.387
7.000	0.011	0.006	0.045	-0.135
7.020	0.007	0.013	0.330	0.025
7.040	0.008	0.017	0.429	0.096
7.060	0.010	0.012	0.322	0.067
7.080	0.014	0.006	0.042	-0.108
7.100	0.017	0.002	-0.335	-0.423
7.120	0.012	0.001	-0.713	-0.793
7.140	0.008	0.004	-1.004	-1.091
7.160	0.006	0.012	-1.141	-1.221
7.180	0.006	0.015	-1.091	-1.148
7.200	0.011	0.011	-0.869	-0.901
7.220	0.015	0.005	-0.535	-0.576
7.240	0.017	0.003	-0.175	-0.276
7.260	0.012	0.002	0.112	-0.074
7.280	0.008	0.007	0.247	-0.004
7.300	0.007	0.015	0.199	-0.045
7.320	0.006	0.016	-0.009	-0.185
7.340	0.013	0.010	-0.308	-0.398
7.360	0.017	0.004	-0.610	-0.637
7.380	0.017	0.000	-0.841	-0.850
7.400	0.012	0.000	-0.950	-0.977
7.420	0.008	0.006	-0.919	-0.970
7.440	0.007	0.015	-0.757	-0.832
7.460	0.008	0.016	-0.508	-0.610
7.480	0.014	0.011	-0.236	-0.367
7.500	0.018	0.005	-0.016	-0.166
7.520	0.016	0.002	0.093	-0.065
7.540	0.011	0.003	0.067	-0.103
7.560	0.007	0.008	-0.083	-0.255
7.580	0.006	0.015	-0.309	-0.462
7.600	0.009	0.015	-0.543	-0.649
7.620	0.015	0.008	-0.718	-0.766
7.640	0.018	0.002	-0.792	-0.807
7.660	0.015	0.001	-0.758	-0.783
7.680	0.010	0.002	-0.629	-0.706
7.700	0.008	0.010	-0.440	-0.574
7.720	0.007	0.017	-0.232	-0.394
7.740	0.012	0.016	-0.061	-0.221
7.760	0.017	0.010	0.024	-0.121
7.780	0.018	0.003	0.002	-0.128
7.800	0.014	0.000	-0.120	-0.241
7.820	0.009	0.001	-0.313	-0.432
7.840	0.006	0.009	-0.533	-0.650
7.860	0.007	0.015	-0.729	-0.831
7.880	0.012	0.014	-0.840	-0.907
7.900	0.017	0.007	-0.831	-0.851
7.920	0.018	0.002	-0.699	-0.690
7.940	0.015	0.001	-0.472	-0.482
7.960	0.011	0.004	-0.213	-0.297
7.980	0.009	0.013	0.014	-0.160
8.000	0.009	0.019	0.149	-0.070
8.020	0.015	0.016	0.154	-0.031
8.040	0.019	0.009	0.033	-0.068
8.060	0.017	0.003	-0.183	-0.220
8.080	0.014	-0.001	-0.433	-0.456
8.100	0.009	0.002	-0.664	-0.719
8.120	0.007	0.011	-0.846	-0.942
8.140	0.009	0.016	-0.933	-1.034
8.160	0.013	0.014	-0.905	-0.965
8.180	0.019	0.007	-0.755	-0.762
8.200	0.018	0.003	-0.500	-0.495
8.220	0.015	0.000	-0.202	-0.249
8.240	0.012	0.005	0.067	-0.079
8.260	0.009	0.015	0.223	-0.022
8.280	0.012	0.020	0.217	-0.066
8.300	0.015	0.015	0.051	-0.177
8.320	0.018	0.008	-0.234	-0.354
8.340	0.017	0.002	-0.551	-0.576
8.360	0.013	-0.002	-0.812	-0.802
8.380	0.011	0.003	-0.954	-0.973
8.400	0.009	0.013	-0.949	-1.025
8.420	0.011	0.017	-0.818	-0.934
8.440	0.016	0.013	-0.604	-0.730
8.460	0.017	0.008	-0.365	-0.475
8.480	0.017	0.002	-0.144	-0.238
8.500	0.014	0.000	0.024	-0.069
8.520	0.013	0.007	0.109	0.000
8.540	0.013	0.016	0.092	-0.054
8.560	0.014	0.018	-0.039	-0.219
8.580	0.018	0.013	-0.269	-0.444
8.600	0.016	0.007	-0.550	-0.667
8.620	0.014	0.000	-0.811	-0.835
8.640	0.013	-0.002	-0.971	-0.914
8.660	0.012	0.005	-0.977	-0.905
8.680	0.014	0.014	-0.824	-0.815
8.700	0.016	0.016	-0.560	-0.659
8.720	0.018	0.012	-0.267	-0.449
8.740	0.016	0.008	-0.020	-0.211
8.760	0.013	0.002	0.128	-0.018
8.780	0.014	0.002	0.160	0.061
8.800	0.014	0.008	0.080	-0.015
8.820	0.016	0.015	-0.097	-0.233
8.840	0.019	0.015	-0.336	-0.516
8.860	0.016	0.010	-0.598	-0.770
8.880	0.014	0.006	-0.819	-0.915
8.900	0.011	0.000	-0.937	-0.936
8.920	0.013	0.000	-0.909	-0.862
8.940	0.015	0.008	-0.722	-0.704
8.960	0.017	0.015	-0.413	-0.482
8.980	0.020	0.015	-0.057	-0.210
9.000	0.017	0.013	0.248	0.058
9.020	0.014	0.008	0.405	0.210
9.040	0.012	0.002	0.362	0.167
9.060	0.011	0.001	0.113	-0.081
9.080	0.015	0.008	-0.274	-0.444
9.100	0.017	0.013	-0.692	-0.805
9.120	0.019	0.012	-1.029	-1.059
9.140	0.016	0.010	-1.188	-1.143
9.160	0.013	0.005	-1.127	-1.071
9.180	0.014	0.001	-0.862	-0.878
9.200	0.013	0.003	-0.466	-0.595
9.220	0.016	0.012	-0.052	-0.268
9.240	0.019	0.018	0.279	0.033
9.260	0.018	0.017	0.448	0.218
9.280	0.017	0.012	0.427	0.227
9.300	0.013	0.005	0.221	0.031
9.320	0.014	-0.001	-0.133	-0.326
9.340	0.013	0.001	-0.556	-0.726
9.360	0.014	0.009	-0.951	-1.056
9.380	0.018	0.014	-1.209	-1.236
9.400	0.016	0.013	-1.254	-1.223
9.420	0.016	0.009	-1.064	-1.022
9.440	0.016	0.004	-0.682	-0.687
9.460	0.014	0.001	-0.207	-0.299
9.480	0.016	0.006	0.228	0.045
9.500	0.016	0.015	0.491	0.244
9.520	0.018	0.019	0.490	0.228
9.540	0.016	0.015	0.232	0.011
9.560	0.013	0.008	-0.193	-0.321
9.580	0.015	0.002	-0.653	-0.673
9.600	0.013	-0.001	-1.025	-0.961
9.620	0.015	0.003	-1.218	-1.135
9.640	0.018	0.012	-1.197	-1.181
9.660	0.017	0.016	-0.985	-1.083
9.680	0.016	0.014	-0.652	-0.839
9.700	0.014	0.010	-0.292	-0.502
9.720	0.016	0.006	0.013	-0.168
9.740	0.016	0.003	0.210	0.050
9.760	0.018	0.008	0.266	0.088
9.780	0.021	0.015	0.172	-0.052
9.800	0.017	0.016	-0.055	-0.297
9.820	0.014	0.013	-0.359	-0.551
9.840	0.012	0.007	-0.656	-0.754
9.860	0.014	0.002	-0.861	-0.870
9.880	0.016	-0.001	-0.915	-0.890
9.900	0.018	0.005	-0.812	-0.836
9.920	0.021	0.013	-0.599	-0.731
9.940	0.016	0.015	-0.350	-0.576
9.960	0.012	0.013	-0.137	-0.377
9.980	0.013	0.010	-0.005	-0.189
10.000	0.014	0.005	0.027	-0.085
10.020	0.018	0.002	-0.027	-0.104
10.040	0.021	0.008	-0.141	-0.230
10.060	0.021	0.014	-0.284	-0.409
10.080	0.016	0.015	-0.424	-0.566
10.100	0.011	0.013	-0.538	-0.658
10.120	0.012	0.009	-0.611	-0.693
10.140	0.014	0.002	-0.632	-0.701
10.160	0.017	0.000	-0.604	-0.696
10.180	0.022	0.007	-0.536	-0.665
10.200	0.020	0.014	-0.443	-0.598
10.220	0.015	0.015	-0.345	-0.504
10.240	0.013	0.013	-0.262	-0.408
10.260	0.014	0.009	-0.208	-0.344
10.280	0.017	0.002	-0.190	-0.324
10.300	0.019	0.002	-0.205	-0.335
10.320	0.023	0.010	-0.245	-0.349
10.340	0.019	0.016	-0.293	-0.367
10.360	0.014	0.016	-0.340	-0.420
10.380	0.013	0.012	-0.392	-0.511
10.400	0.013	0.007	-0.459	-0.615
10.420	0.016	0.001	-0.547	-0.695
10.440	0.019	0.003	-0.636	-0.727
10.460	0.021	0.010	-0.691	-0.717
10.480	0.018	0.015	-0.676	-0.675
10.500	0.014	0.014	-0.584	-0.624
10.520	0.015	0.011	-0.435	-0.548
10.540	0.015	0.006	-0.265	-0.414
10.560	0.017	0.003	-0.120	-0.249
10.580	0.022	0.007	-0.033	-0.118
10.600	0.021	0.014	-0.020	-0.084
10.620	0.019	0.017	-0.078	-0.166
10.640	0.015	0.013	-0.198	-0.338
10.660	0.015	0.010	-0.369	-0.546
10.680	0.014	0.005	-0.565	-0.723
10.700	0.016	0.002	-0.737	-0.833
10.720	0.021	0.006	-0.836	-0.869
10.740	0.020	0.012	-0.824	-0.836
10.760	0.018	0.014	-0.696	-0.736
10.780	0.017	0.012	-0.479	-0.579
10.800	0.016	0.010	-0.231	-0.392
10.820	0.016	0.007	-0.017	-0.209
10.840	0.019	0.005	0.108	-0.079
10.860	0.022	0.010	0.115	-0.043
10.880	0.022	0.015	0.017	-0.113
10.900	0.018	0.015	-0.154	-0.273
10.920	0.018	0.012	-0.358	-0.479
10.940	0.015	0.010	-0.570	-0.704
10.960	0.014	0.005	-0.765	-0.902
10.980	0.017	0.004	-0.902	-1.014
11.000	0.019	0.009	-0.937	-1.002
11.020	0.019	0.014	-0.836	-0.849
11.040	0.017	0.014	-0.601	-0.601
11.060	0.018	0.012	-0.288	-0.338
11.080	0.016	0.009	0.011	-0.142
11.100	0.015	0.005	0.200	-0.049
11.120	0.019	0.006	0.226	-0.023
11.140	0.018	0.012	0.088	-0.067
11.160	0.018	0.016	-0.162	-0.214
11.180	0.018	0.013	-0.448	-0.472
11.200	0.017	0.010	-0.706	-0.783
11.220	0.016	0.007	-0.885	-1.019
11.240	0.014	0.003	-0.961	-1.095
11.260	0.018	0.005	-0.912	-0.980
11.280	0.018	0.013	-0.731	-0.725
11.300	0.018	0.016	-0.452	-0.455
11.320	0.021	0.013	-0.141	-0.255
