         (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)	mV/V     (Electr.)
         (Engin.)	N        (Engin.)	N        (Engin.)	N        (Engin.)	N        (Engin.)
0  Nominal value	-55.3 N Nominal value	-77.02 N Nominal value	-68.43999 N Nominal value	-56.14 N Nominal value
Not available ID=0	Net signal ID=215	Net signal ID=215	Net signal ID=215	Net signal ID=215
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
Not available ID=0	5 V excitation ID=14	5 V excitation ID=14	5 V excitation ID=14	5 V excitation ID=14
Filter = Not available ID=0	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141	Filter = Butterworth lowpass ID=141
fg = Not available ID=0	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935	fg = 5 Hz ID=935
11.200	0.026	0.008	0.958	1.048
11.220	0.020	0.002	1.025	1.177
11.240	0.014	-0.003	1.143	1.354
11.260	0.015	-0.001	1.299	1.492
11.280	0.020	0.001	1.437	1.531
11.300	0.025	0.003	1.480	1.467
11.320	0.026	0.007	1.385	1.347
11.340	0.024	0.008	1.182	1.220
11.360	0.017	0.000	0.962	1.129
11.380	0.015	-0.005	0.822	1.083
11.400	0.018	-0.003	0.822	1.077
11.420	0.025	-0.001	0.968	1.134
11.440	0.029	0.002	1.199	1.265
11.460	0.027	0.009	1.416	1.427
11.480	0.021	0.009	1.529	1.527
11.500	0.013	0.001	1.493	1.505
11.520	0.011	-0.002	1.323	1.351
11.540	0.016	-0.002	1.063	1.109
11.560	0.024	-0.001	0.803	0.911
11.580	0.027	0.002	0.641	0.862
11.600	0.027	0.007	0.651	0.974
11.620	0.021	0.006	0.846	1.167
11.640	0.014	-0.001	1.144	1.339
11.660	0.013	-0.003	1.414	1.418
11.680	0.018	0.000	1.519	1.396
11.700	0.023	0.002	1.410	1.330
11.720	0.025	0.005	1.145	1.270
11.740	0.025	0.010	0.853	1.202
11.760	0.020	0.006	0.664	1.105
11.780	0.015	-0.004	0.632	0.988
11.800	0.015	-0.005	0.727	0.899
11.820	0.018	0.000	0.869	0.904
11.840	0.019	0.002	0.987	1.038
11.860	0.021	0.008	1.067	1.261
11.880	0.022	0.011	1.135	1.452
11.900	0.020	0.004	1.220	1.532
11.920	0.018	-0.005	1.317	1.522
11.940	0.020	-0.006	1.369	1.467
11.960	0.022	0.000	1.324	1.401
11.980	0.020	0.003	1.174	1.331
12.000	0.021	0.007	0.978	1.238
12.020	0.020	0.010	0.807	1.105
12.040	0.018	0.001	0.726	0.977
12.060	0.018	-0.008	0.773	0.961
12.080	0.020	-0.005	0.941	1.104
12.100	0.022	0.002	1.192	1.363
12.120	0.020	0.005	1.454	1.613
12.140	0.021	0.009	1.644	1.729
12.160	0.020	0.010	1.692	1.671
12.180	0.017	-0.001	1.574	1.506
12.200	0.018	-0.008	1.336	1.353
12.220	0.021	-0.005	1.078	1.268
12.240	0.023	0.000	0.910	1.241
12.260	0.023	0.002	0.901	1.227
12.280	0.022	0.006	1.035	1.211
12.300	0.021	0.007	1.224	1.213
12.320	0.016	-0.002	1.372	1.279
12.340	0.017	-0.007	1.429	1.411
12.360	0.020	-0.001	1.402	1.519
12.380	0.022	0.003	1.342	1.536
12.400	0.024	0.004	1.304	1.460
12.420	0.024	0.007	1.293	1.344
12.440	0.021	0.006	1.290	1.265
12.460	0.015	-0.004	1.258	1.243
12.480	0.016	-0.007	1.183	1.249
12.500	0.020	-0.001	1.097	1.250
12.520	0.022	0.001	1.037	1.225
12.540	0.026	0.003	1.029	1.195
12.560	0.026	0.008	1.086	1.230
12.580	0.021	0.005	1.183	1.329
12.600	0.017	-0.003	1.259	1.407
12.620	0.017	-0.003	1.273	1.408
12.640	0.018	0.001	1.191	1.301
12.660	0.021	0.003	1.019	1.114
12.680	0.023	0.005	0.817	0.958
12.700	0.024	0.008	0.674	0.922
12.720	0.020	0.004	0.661	0.999
12.740	0.020	-0.004	0.789	1.108
12.760	0.021	-0.005	1.005	1.192
12.780	0.021	0.001	1.227	1.269
12.800	0.024	0.005	1.370	1.350
12.820	0.025	0.008	1.385	1.417
12.840	0.024	0.011	1.298	1.452
12.860	0.021	0.004	1.163	1.408
12.880	0.022	-0.005	1.026	1.255
12.900	0.021	-0.004	0.908	1.048
12.920	0.020	0.000	0.820	0.890
12.940	0.021	0.004	0.763	0.838
12.960	0.023	0.008	0.751	0.894
12.980	0.019	0.008	0.817	1.034
13.000	0.020	0.001	0.975	1.204
13.020	0.023	-0.006	1.205	1.371
13.040	0.023	-0.004	1.454	1.521
13.060	0.022	0.001	1.650	1.639
13.080	0.024	0.006	1.738	1.717
13.100	0.023	0.009	1.699	1.728
13.120	0.020	0.007	1.552	1.629
13.140	0.021	-0.002	1.338	1.417
13.160	0.022	-0.009	1.096	1.152
13.180	0.020	-0.006	0.874	0.920
13.200	0.019	0.000	0.726	0.797
13.220	0.021	0.005	0.715	0.836
13.240	0.019	0.009	0.878	1.037
13.260	0.019	0.007	1.199	1.331
13.280	0.022	-0.002	1.591	1.618
13.300	0.023	-0.006	1.919	1.809
13.320	0.020	-0.003	2.068	1.868
13.340	0.020	0.002	2.002	1.823
13.360	0.021	0.007	1.768	1.708
13.380	0.021	0.009	1.458	1.518
13.400	0.022	0.005	1.162	1.252
13.420	0.024	-0.005	0.939	0.973
13.440	0.023	-0.009	0.810	0.780
13.460	0.019	-0.004	0.775	0.753
13.480	0.019	0.003	0.834	0.892
13.500	0.020	0.008	0.988	1.132
13.520	0.020	0.011	1.213	1.362
13.540	0.023	0.006	1.447	1.495
13.560	0.024	-0.004	1.604	1.537
13.580	0.021	-0.006	1.627	1.540
13.600	0.018	0.000	1.513	1.529
13.620	0.019	0.006	1.313	1.475
13.640	0.021	0.010	1.094	1.332
13.660	0.023	0.009	0.901	1.097
13.680	0.025	0.000	0.764	0.855
13.700	0.025	-0.008	0.699	0.753
13.720	0.020	-0.007	0.719	0.852
13.740	0.019	0.002	0.829	1.070
13.760	0.020	0.008	1.010	1.259
13.780	0.021	0.011	1.198	1.312
13.800	0.023	0.009	1.304	1.230
13.820	0.023	0.001	1.261	1.108
13.840	0.020	-0.007	1.080	1.050
13.860	0.017	-0.004	0.858	1.068
13.880	0.019	0.003	0.723	1.095
13.900	0.023	0.006	0.755	1.083
13.920	0.024	0.007	0.935	1.052
13.940	0.025	0.006	1.165	1.068
13.960	0.023	-0.001	1.335	1.184
13.980	0.018	-0.005	1.388	1.369
14.000	0.016	-0.001	1.347	1.511
14.020	0.020	0.004	1.276	1.500
14.040	0.024	0.005	1.226	1.344
14.060	0.025	0.006	1.198	1.157
14.080	0.023	0.004	1.167	1.056
14.100	0.019	-0.002	1.123	1.086
14.120	0.011	-0.006	1.084	1.195
14.140	0.013	-0.002	1.095	1.289
14.160	0.019	0.002	1.173	1.327
14.180	0.025	0.003	1.303	1.350
14.200	0.027	0.005	1.436	1.415
14.220	0.025	0.004	1.522	1.507
14.240	0.018	-0.002	1.531	1.565
14.260	0.012	-0.004	1.462	1.537
14.280	0.015	0.000	1.349	1.434
14.300	0.022	0.002	1.231	1.307
14.320	0.026	0.002	1.133	1.202
14.340	0.026	0.004	1.069	1.147
14.360	0.022	0.002	1.050	1.151
14.380	0.013	-0.002	1.081	1.205
14.400	0.010	-0.003	1.160	1.276
14.420	0.015	0.001	1.269	1.360
14.440	0.022	0.004	1.384	1.478
14.460	0.027	0.004	1.459	1.586
14.480	0.028	0.005	1.454	1.601
14.500	0.022	0.002	1.355	1.493
14.520	0.013	-0.004	1.186	1.307
14.540	0.013	-0.003	0.995	1.136
14.560	0.019	0.002	0.847	1.056
14.580	0.026	0.003	0.805	1.099
14.600	0.030	0.004	0.886	1.216
14.620	0.029	0.006	1.050	1.313
14.640	0.020	0.001	1.208	1.316
14.660	0.010	-0.003	1.267	1.235
14.680	0.009	0.000	1.198	1.158
14.700	0.016	0.005	1.052	1.164
14.720	0.025	0.006	0.933	1.251
14.740	0.032	0.005	0.917	1.333
14.760	0.031	0.003	1.009	1.322
14.780	0.020	-0.002	1.133	1.206
14.800	0.010	-0.005	1.180	1.057
14.820	0.009	0.001	1.113	1.001
14.840	0.017	0.006	0.988	1.103
14.860	0.027	0.006	0.920	1.297
14.880	0.036	0.005	0.989	1.440
14.900	0.033	0.001	1.178	1.448
14.920	0.019	-0.005	1.385	1.352
14.940	0.007	-0.005	1.481	1.253
14.960	0.005	0.003	1.417	1.249
14.980	0.014	0.008	1.257	1.355
15.000	0.027	0.007	1.122	1.474
15.020	0.037	0.003	1.112	1.501
15.040	0.032	-0.004	1.234	1.431
15.060	0.017	-0.009	1.399	1.336
15.080	0.006	-0.005	1.493	1.297
15.100	0.005	0.005	1.458	1.349
15.120	0.014	0.010	1.324	1.432
15.140	0.029	0.007	1.174	1.454
15.160	0.038	0.001	1.092	1.391
15.180	0.031	-0.007	1.120	1.322
15.200	0.016	-0.010	1.240	1.342
15.220	0.006	-0.003	1.404	1.476
15.240	0.006	0.009	1.552	1.650
15.260	0.015	0.012	1.634	1.745
15.280	0.029	0.008	1.610	1.683
15.300	0.034	0.001	1.453	1.481
15.320	0.025	-0.008	1.201	1.251
15.340	0.012	-0.011	0.925	1.061
15.360	0.005	-0.002	0.715	0.939
15.380	0.009	0.008	0.641	0.904
15.400	0.020	0.010	0.720	0.951
15.420	0.034	0.007	0.910	1.061
15.440	0.035	0.000	1.137	1.235
15.460	0.022	-0.007	1.335	1.451
15.480	0.011	-0.007	1.464	1.645
15.500	0.006	0.003	1.518	1.737
15.520	0.012	0.011	1.495	1.684
15.540	0.024	0.011	1.382	1.489
15.560	0.034	0.006	1.161	1.206
15.580	0.029	-0.002	0.855	0.923
15.600	0.015	-0.010	0.551	0.727
15.620	0.007	-0.008	0.366	0.662
15.640	0.008	0.002	0.390	0.734
15.660	0.016	0.009	0.640	0.920
15.680	0.032	0.009	1.029	1.167
15.700	0.037	0.006	1.420	1.433
15.720	0.028	-0.001	1.686	1.664
15.740	0.013	-0.008	1.750	1.771
15.760	0.006	-0.005	1.611	1.688
15.780	0.008	0.005	1.330	1.434
15.800	0.018	0.009	1.008	1.115
15.820	0.033	0.007	0.744	0.879
15.840	0.035	0.003	0.619	0.830
15.860	0.023	-0.005	0.677	0.959
15.880	0.010	-0.010	0.906	1.151
15.900	0.005	-0.005	1.234	1.314
15.920	0.009	0.005	1.553	1.450
15.940	0.022	0.010	1.752	1.576
15.960	0.036	0.009	1.769	1.669
15.980	0.035	0.003	1.621	1.677
16.000	0.021	-0.006	1.380	1.551
16.020	0.011	-0.012	1.138	1.313
16.040	0.007	-0.005	0.968	1.085
16.060	0.012	0.005	0.918	1.003
16.080	0.026	0.009	0.988	1.107
16.100	0.035	0.009	1.147	1.321
16.120	0.030	0.003	1.342	1.522
16.140	0.016	-0.007	1.518	1.632
16.160	0.007	-0.010	1.628	1.642
16.180	0.007	-0.002	1.632	1.589
16.200	0.015	0.007	1.521	1.500
16.220	0.031	0.010	1.326	1.387
16.240	0.037	0.007	1.109	1.257
16.260	0.028	-0.002	0.929	1.112
16.280	0.015	-0.011	0.823	0.967
16.300	0.008	-0.011	0.795	0.863
16.320	0.008	-0.001	0.836	0.861
16.340	0.019	0.009	0.933	0.983
16.360	0.034	0.013	1.073	1.207
16.380	0.036	0.010	1.242	1.462
16.400	0.025	0.001	1.395	1.606
16.420	0.014	-0.008	1.457	1.547
16.440	0.007	-0.008	1.380	1.348
16.460	0.008	0.002	1.165	1.136
16.480	0.022	0.012	0.882	0.997
16.500	0.035	0.013	0.645	0.952
16.520	0.035	0.007	0.535	0.944
16.540	0.025	-0.003	0.571	0.907
16.560	0.015	-0.012	0.712	0.860
16.580	0.008	-0.009	0.874	0.869
16.600	0.011	0.004	0.984	0.966
16.620	0.025	0.015	1.018	1.117
16.640	0.035	0.016	1.003	1.244
16.660	0.033	0.008	0.999	1.304
16.680	0.023	-0.004	1.049	1.313
16.700	0.014	-0.013	1.146	1.324
16.720	0.009	-0.007	1.258	1.394
16.740	0.015	0.007	1.338	1.477
16.760	0.028	0.016	1.343	1.481
16.780	0.033	0.014	1.255	1.361
16.800	0.028	0.003	1.083	1.152
16.820	0.021	-0.009	0.889	0.966
16.840	0.013	-0.015	0.761	0.918
16.860	0.012	-0.008	0.786	1.049
16.880	0.022	0.007	0.991	1.277
16.900	0.034	0.016	1.308	1.471
16.920	0.035	0.012	1.613	1.575
16.940	0.026	0.003	1.795	1.631
16.960	0.017	-0.007	1.806	1.693
16.980	0.010	-0.011	1.678	1.749
17.000	0.012	-0.002	1.495	1.730
17.020	0.026	0.010	1.342	1.587
17.040	0.037	0.013	1.248	1.361
17.060	0.033	0.008	1.199	1.173
17.080	0.023	-0.001	1.157	1.111
17.100	0.013	-0.010	1.111	1.167
17.120	0.008	-0.011	1.089	1.272
17.140	0.015	-0.002	1.123	1.336
17.160	0.031	0.010	1.226	1.345
17.180	0.039	0.014	1.351	1.341
17.200	0.033	0.009	1.435	1.379
17.220	0.022	0.000	1.449	1.461
17.240	0.011	-0.007	1.392	1.510
17.260	0.008	-0.008	1.289	1.445
17.280	0.018	0.001	1.157	1.254
17.300	0.033	0.011	1.008	1.027
17.320	0.037	0.013	0.871	0.902
17.340	0.029	0.008	0.795	0.952
17.360	0.020	0.000	0.827	1.135
17.380	0.012	-0.008	0.974	1.320
17.400	0.013	-0.007	1.177	1.406
17.420	0.024	0.002	1.338	1.381
17.440	0.036	0.011	1.361	1.301
17.460	0.035	0.014	1.213	1.219
17.480	0.025	0.008	0.958	1.147
17.500	0.016	-0.002	0.717	1.085
17.520	0.012	-0.009	0.594	1.008
17.540	0.016	-0.008	0.623	0.924
17.560	0.029	0.002	0.763	0.888
17.580	0.036	0.013	0.934	0.961
17.600	0.030	0.016	1.071	1.142
17.620	0.020	0.009	1.158	1.354
17.640	0.014	-0.001	1.215	1.498
17.660	0.013	-0.009	1.247	1.506
17.680	0.022	-0.008	1.235	1.395
17.700	0.034	0.003	1.158	1.251
17.720	0.036	0.012	1.022	1.146
17.740	0.027	0.013	0.875	1.108
17.760	0.017	0.006	0.787	1.118
17.780	0.012	-0.006	0.807	1.150
17.800	0.015	-0.012	0.931	1.178
17.820	0.026	-0.008	1.102	1.210
17.840	0.035	0.004	1.250	1.279
17.860	0.033	0.014	1.335	1.388
17.880	0.022	0.015	1.366	1.492
17.900	0.015	0.006	1.377	1.553
17.920	0.013	-0.007	1.396	1.554
17.940	0.020	-0.013	1.401	1.490
17.960	0.031	-0.008	1.358	1.384
17.980	0.036	0.004	1.255	1.269
18.000	0.029	0.013	1.115	1.177
18.020	0.018	0.012	0.993	1.115
18.040	0.013	0.002	0.941	1.098
18.060	0.014	-0.010	0.993	1.152
18.080	0.023	-0.013	1.132	1.263
18.100	0.034	-0.006	1.295	1.379
18.120	0.034	0.006	1.411	1.434
18.140	0.024	0.014	1.435	1.414
18.160	0.014	0.013	1.378	1.360
18.180	0.010	0.002	1.286	1.331
18.200	0.016	-0.009	1.211	1.355
18.220	0.027	-0.012	1.182	1.397
18.240	0.038	-0.005	1.180	1.387
18.260	0.034	0.006	1.167	1.273
18.280	0.021	0.013	1.092	1.073
18.300	0.010	0.011	0.949	0.894
18.320	0.008	0.001	0.781	0.841
18.340	0.017	-0.009	0.673	0.932
18.360	0.031	-0.011	0.703	1.104
18.380	0.039	-0.003	0.882	1.261
18.400	0.032	0.007	1.132	1.336
18.420	0.017	0.015	1.327	1.322
18.440	0.007	0.013	1.361	1.259
18.460	0.005	0.002	1.206	1.185
18.480	0.016	-0.007	0.927	1.111
18.500	0.033	-0.009	0.647	1.039
18.520	0.040	-0.003	0.496	0.982
18.540	0.034	0.007	0.545	0.972
18.560	0.019	0.012	0.763	1.021
18.580	0.009	0.009	1.041	1.135
18.600	0.007	0.001	1.255	1.284
18.620	0.018	-0.007	1.326	1.407
18.640	0.034	-0.007	1.248	1.449
18.660	0.038	-0.001	1.080	1.387
18.680	0.030	0.007	0.904	1.235
18.700	0.018	0.011	0.786	1.052
18.720	0.008	0.007	0.759	0.935
18.740	0.009	-0.002	0.804	0.937
18.760	0.021	-0.008	0.878	1.025
18.780	0.034	-0.006	0.943	1.132
18.800	0.035	0.000	1.002	1.220
18.820	0.026	0.007	1.089	1.304
18.840	0.018	0.010	1.229	1.412
18.860	0.011	0.006	1.409	1.544
18.880	0.015	-0.002	1.582	1.669
18.900	0.027	-0.007	1.670	1.704
18.920	0.035	-0.005	1.611	1.599
18.940	0.031	0.001	1.408	1.396
18.960	0.020	0.006	1.136	1.181
18.980	0.013	0.008	0.907	1.033
19.000	0.010	0.004	0.819	0.998
19.020	0.017	-0.005	0.907	1.073
19.040	0.031	-0.008	1.124	1.227
19.060	0.035	-0.004	1.381	1.408
19.080	0.029	0.002	1.575	1.546
19.100	0.019	0.009	1.642	1.595
19.120	0.011	0.010	1.568	1.553
19.140	0.012	0.004	1.392	1.453
19.160	0.022	-0.003	1.193	1.350
19.180	0.036	-0.006	1.047	1.291
19.200	0.038	-0.003	0.992	1.270
19.220	0.029	0.003	1.019	1.255
19.240	0.018	0.009	1.084	1.215
19.260	0.009	0.010	1.127	1.160
19.280	0.011	0.005	1.106	1.121
19.300	0.023	-0.002	1.012	1.104
19.320	0.035	-0.004	0.885	1.110
19.340	0.036	-0.001	0.798	1.128
19.360	0.028	0.005	0.813	1.149
19.380	0.019	0.010	0.939	1.184
19.400	0.012	0.011	1.116	1.237
19.420	0.016	0.006	1.249	1.287
19.440	0.028	0.000	1.258	1.307
19.460	0.035	-0.002	1.132	1.285
19.480	0.034	0.000	0.924	1.206
19.500	0.026	0.005	0.720	1.076
19.520	0.017	0.009	0.596	0.922
19.540	0.013	0.008	0.574	0.794
19.560	0.018	0.004	0.640	0.769
19.580	0.029	-0.001	0.744	0.874
19.600	0.034	-0.001	0.852	1.059
19.620	0.031	0.002	0.944	1.207
19.640	0.024	0.006	1.018	1.244
19.660	0.017	0.009	1.080	1.210
19.680	0.016	0.008	1.116	1.187
19.700	0.024	0.003	1.125	1.220
19.720	0.034	-0.001	1.110	1.294
19.740	0.035	-0.001	1.078	1.326
19.760	0.030	0.001	1.031	1.239
19.780	0.022	0.004	0.967	1.065
19.800	0.014	0.006	0.909	0.938
19.820	0.014	0.006	0.894	0.977
19.840	0.025	0.004	0.954	1.170
19.860	0.034	0.000	1.095	1.387
19.880	0.034	-0.001	1.283	1.505
19.900	0.028	0.002	1.456	1.504
19.920	0.019	0.005	1.550	1.473
19.940	0.013	0.007	1.516	1.443
19.960	0.016	0.008	1.351	1.374
19.980	0.028	0.002	1.112	1.235
