HBM_CATMAN_DATAFILE_40
test kommentar
4/16/2011
17:20
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 400                

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
4.680	0.003	0.000	0.358	0.056
4.700	0.002	-0.001	0.350	0.044
4.720	0.002	-0.001	0.339	0.041
4.740	0.004	-0.001	0.332	0.048
4.760	0.005	0.001	0.332	0.057
4.780	0.005	0.002	0.341	0.064
4.800	0.004	0.001	0.352	0.066
4.820	0.002	0.000	0.361	0.068
4.840	0.002	-0.001	0.362	0.072
4.860	0.002	-0.001	0.354	0.077
4.880	0.004	0.000	0.340	0.075
4.900	0.005	0.001	0.325	0.064
4.920	0.005	0.001	0.310	0.050
4.940	0.004	0.001	0.298	0.036
4.960	0.002	0.000	0.291	0.022
4.980	0.001	-0.001	0.289	0.014
5.000	0.002	-0.001	0.291	0.017
5.020	0.004	0.000	0.297	0.025
5.040	0.005	0.001	0.306	0.031
5.060	0.005	0.002	0.312	0.034
5.080	0.003	0.001	0.315	0.034
5.100	0.002	0.000	0.315	0.031
5.120	0.002	0.000	0.313	0.028
5.140	0.003	0.000	0.308	0.031
5.160	0.005	0.001	0.303	0.038
5.180	0.005	0.002	0.302	0.044
5.200	0.005	0.001	0.305	0.040
5.220	0.003	0.000	0.309	0.032
5.240	0.002	-0.001	0.315	0.026
5.260	0.002	-0.001	0.318	0.026
5.280	0.003	0.000	0.320	0.033
5.300	0.005	0.001	0.323	0.043
5.320	0.005	0.001	0.330	0.054
5.340	0.004	0.001	0.342	0.063
5.360	0.003	0.000	0.358	0.071
5.380	0.002	-0.001	0.372	0.075
5.400	0.002	-0.001	0.379	0.082
5.420	0.003	0.000	0.378	0.091
5.440	0.005	0.001	0.371	0.098
5.460	0.005	0.001	0.363	0.095
5.480	0.004	0.001	0.356	0.081
5.500	0.002	-0.001	0.350	0.064
5.520	0.002	-0.001	0.343	0.055
5.540	0.002	-0.001	0.336	0.055
5.560	0.004	0.000	0.332	0.062
5.580	0.005	0.001	0.335	0.071
5.600	0.005	0.001	0.345	0.075
5.620	0.004	0.000	0.357	0.073
5.640	0.003	-0.001	0.365	0.069
5.660	0.002	-0.001	0.367	0.066
5.680	0.003	-0.001	0.363	0.065
5.700	0.004	0.000	0.353	0.066
5.720	0.005	0.001	0.343	0.064
5.740	0.005	0.001	0.337	0.058
5.760	0.004	0.000	0.338	0.048
5.780	0.002	-0.001	0.345	0.038
5.800	0.002	-0.001	0.353	0.039
5.820	0.003	-0.001	0.360	0.050
5.840	0.004	0.000	0.365	0.065
5.860	0.005	0.001	0.369	0.076
5.880	0.005	0.000	0.368	0.080
5.900	0.003	-0.001	0.366	0.073
5.920	0.002	-0.001	0.359	0.062
5.940	0.002	-0.001	0.347	0.056
5.960	0.003	0.000	0.328	0.054
5.980	0.004	0.001	0.309	0.054
6.000	0.005	0.002	0.297	0.049
6.020	0.005	0.001	0.294	0.039
6.040	0.003	0.000	0.299	0.029
6.060	0.002	-0.001	0.306	0.029
6.080	0.002	-0.001	0.311	0.040
6.100	0.003	0.000	0.314	0.057
6.120	0.005	0.001	0.316	0.073
6.140	0.005	0.001	0.318	0.076
6.160	0.004	0.000	0.321	0.064
6.180	0.003	-0.001	0.321	0.050
6.200	0.002	-0.001	0.314	0.043
6.220	0.002	0.000	0.302	0.043
6.240	0.003	0.001	0.290	0.044
6.260	0.005	0.001	0.286	0.042
6.280	0.005	0.001	0.294	0.033
6.300	0.004	0.000	0.310	0.024
6.320	0.003	-0.001	0.328	0.024
6.340	0.002	-0.001	0.341	0.036
6.360	0.002	0.000	0.349	0.052
6.380	0.004	0.001	0.353	0.064
6.400	0.005	0.001	0.353	0.065
6.420	0.005	0.000	0.351	0.056
6.440	0.004	-0.001	0.348	0.042
6.460	0.002	-0.002	0.340	0.031
6.480	0.001	-0.001	0.330	0.028
6.500	0.002	0.000	0.322	0.031
6.520	0.004	0.000	0.321	0.039
6.540	0.006	0.001	0.329	0.047
6.560	0.005	0.000	0.342	0.055
6.580	0.004	-0.001	0.356	0.065
6.600	0.002	-0.001	0.365	0.078
6.620	0.002	-0.001	0.370	0.090
6.640	0.003	0.000	0.368	0.097
6.660	0.005	0.001	0.362	0.097
6.680	0.005	0.001	0.352	0.091
6.700	0.005	0.000	0.338	0.084
6.720	0.003	-0.001	0.324	0.076
6.740	0.001	-0.001	0.310	0.071
6.760	0.001	-0.001	0.301	0.065
6.780	0.003	0.000	0.300	0.058
6.800	0.005	0.001	0.306	0.053
6.820	0.005	0.001	0.318	0.053
6.840	0.004	0.000	0.331	0.059
6.860	0.003	-0.001	0.343	0.068
6.880	0.001	-0.001	0.353	0.071
6.900	0.002	-0.001	0.362	0.065
6.920	0.004	0.000	0.365	0.053
6.940	0.005	0.001	0.362	0.042
6.960	0.005	0.000	0.351	0.037
6.980	0.004	0.000	0.338	0.037
7.000	0.002	-0.001	0.327	0.034
7.020	0.002	-0.002	0.325	0.022
7.040	0.002	-0.001	0.329	0.010
7.060	0.004	0.000	0.333	0.009
7.080	0.005	0.001	0.332	0.025
7.100	0.005	0.001	0.325	0.052
7.120	0.003	0.000	0.317	0.073
7.140	0.002	-0.001	0.315	0.074
7.160	0.002	-0.001	0.316	0.059
7.180	0.003	0.000	0.317	0.041
7.200	0.004	0.000	0.314	0.037
7.220	0.005	0.001	0.305	0.050
7.240	0.005	0.001	0.297	0.070
7.260	0.004	-0.001	0.298	0.080
7.280	0.003	-0.002	0.309	0.072
7.300	0.003	-0.002	0.325	0.059
7.320	0.003	-0.001	0.339	0.051
7.340	0.004	0.001	0.347	0.057
7.360	0.005	0.001	0.350	0.073
7.380	0.004	0.001	0.354	0.086
7.400	0.003	-0.001	0.361	0.083
7.420	0.002	-0.002	0.372	0.071
7.440	0.003	-0.001	0.378	0.059
7.460	0.004	0.000	0.375	0.058
7.480	0.005	0.002	0.362	0.068
7.500	0.005	0.002	0.347	0.078
7.520	0.004	0.001	0.336	0.075
7.540	0.003	-0.001	0.331	0.059
7.560	0.002	-0.002	0.331	0.038
7.580	0.003	-0.002	0.332	0.026
7.600	0.004	0.000	0.331	0.031
7.620	0.004	0.002	0.329	0.048
7.640	0.004	0.002	0.331	0.065
7.660	0.004	0.001	0.339	0.071
7.680	0.003	-0.001	0.348	0.066
7.700	0.002	-0.001	0.355	0.059
7.720	0.003	0.000	0.354	0.056
7.740	0.004	0.001	0.347	0.058
7.760	0.004	0.002	0.338	0.061
7.780	0.004	0.002	0.331	0.058
7.800	0.004	0.001	0.328	0.050
7.820	0.003	-0.001	0.327	0.041
7.840	0.003	-0.001	0.327	0.038
7.860	0.003	0.000	0.328	0.040
7.880	0.004	0.001	0.331	0.046
7.900	0.005	0.002	0.337	0.052
7.920	0.004	0.001	0.345	0.056
7.940	0.004	0.000	0.352	0.060
7.960	0.003	-0.001	0.356	0.063
7.980	0.003	-0.001	0.356	0.066
