HBM_CATMAN_DATAFILE_40
test kommentar
4/16/2011
17:19
CHANNELS: 5
SEPARATOR: 9
MAXLINES: 500                

Time DEVICE_1 (Sample rate 1)	F8111	F8113	F8114	F8116
1.640	0.000	-0.002	0.029	0.012
1.660	0.001	-0.002	0.029	0.015
1.680	0.001	-0.002	0.027	0.017
1.700	0.001	-0.002	0.024	0.019
1.720	0.001	-0.002	0.021	0.020
1.740	0.001	-0.002	0.016	0.020
1.760	0.001	-0.002	0.012	0.019
1.780	0.001	-0.003	0.008	0.018
1.800	0.001	-0.003	0.004	0.018
1.820	0.000	-0.003	0.001	0.017
1.840	0.000	-0.003	-0.001	0.016
1.860	0.001	-0.003	-0.002	0.015
1.880	0.001	-0.003	-0.002	0.014
1.900	0.001	-0.003	-0.002	0.012
1.920	0.001	-0.002	-0.003	0.011
1.940	0.001	-0.002	-0.002	0.008
1.960	0.001	-0.002	-0.002	0.004
1.980	0.000	-0.002	-0.002	0.001
2.000	0.000	-0.002	-0.002	-0.004
2.020	0.000	-0.002	-0.002	-0.008
2.040	0.000	-0.002	-0.003	-0.011
2.060	0.001	-0.002	-0.004	-0.015
2.080	0.001	-0.002	-0.005	-0.018
2.100	0.001	-0.002	-0.006	-0.019
2.120	0.001	-0.002	-0.008	-0.019
2.140	0.001	-0.002	-0.009	-0.019
2.160	0.001	-0.002	-0.010	-0.018
2.180	0.001	-0.002	-0.011	-0.017
2.200	0.001	-0.002	-0.012	-0.015
2.220	0.001	-0.002	-0.012	-0.012
2.240	0.001	-0.002	-0.012	-0.009
2.260	0.000	-0.002	-0.011	-0.006
2.280	0.000	-0.003	-0.009	-0.003
2.300	0.000	-0.003	-0.006	0.001
2.320	0.001	-0.002	-0.004	0.004
2.340	0.001	-0.002	-0.002	0.007
2.360	0.001	-0.002	-0.001	0.007
2.380	0.001	-0.002	0.000	0.006
2.400	0.001	-0.002	0.000	0.004
2.420	0.001	-0.002	0.000	0.002
2.440	0.001	-0.002	-0.001	0.001
2.460	0.001	-0.002	-0.002	0.001
2.480	0.001	-0.002	-0.003	0.000
2.500	0.001	-0.002	-0.002	0.000
2.520	0.001	-0.002	-0.001	0.001
2.540	0.001	-0.002	0.002	0.002
2.560	0.001	-0.002	0.005	0.004
2.580	0.001	-0.002	0.009	0.006
2.600	0.001	-0.002	0.012	0.010
2.620	0.001	-0.002	0.015	0.014
2.640	0.001	-0.002	0.018	0.016
2.660	0.001	-0.002	0.018	0.018
2.680	0.001	-0.002	0.017	0.017
2.700	0.001	-0.002	0.015	0.016
2.720	0.001	-0.002	0.011	0.013
2.740	0.001	-0.002	0.007	0.009
2.760	0.001	-0.002	0.003	0.004
2.780	0.001	-0.002	-0.001	0.000
2.800	0.001	-0.002	-0.004	-0.003
2.820	0.001	-0.002	-0.006	-0.006
2.840	0.001	-0.002	-0.006	-0.008
2.860	0.001	-0.002	-0.006	-0.009
2.880	0.001	-0.002	-0.005	-0.009
2.900	0.001	-0.002	-0.003	-0.008
2.920	0.001	-0.002	-0.001	-0.008
2.940	0.001	-0.002	0.003	-0.007
2.960	0.001	-0.003	0.006	-0.005
2.980	0.001	-0.002	0.010	-0.002
3.000	0.001	-0.002	0.013	0.002
3.020	0.001	-0.002	0.017	0.007
3.040	0.001	-0.002	0.019	0.011
3.060	0.001	-0.002	0.020	0.014
3.080	0.001	-0.002	0.020	0.015
3.100	0.000	-0.002	0.019	0.016
3.120	0.000	-0.002	0.016	0.015
3.140	0.001	-0.002	0.011	0.015
3.160	0.001	-0.002	0.006	0.012
3.180	0.001	-0.002	0.000	0.009
3.200	0.001	-0.002	-0.005	0.005
3.220	0.001	-0.002	-0.011	0.002
3.240	0.001	-0.002	-0.016	-0.002
3.260	0.001	-0.002	-0.021	-0.007
3.280	0.001	-0.002	-0.024	-0.011
3.300	0.001	-0.002	-0.027	-0.014
3.320	0.001	-0.002	-0.029	-0.017
3.340	0.001	-0.002	-0.029	-0.019
3.360	0.001	-0.002	-0.029	-0.020
3.380	0.001	-0.002	-0.028	-0.020
3.400	0.001	-0.002	-0.026	-0.020
3.420	0.001	-0.002	-0.024	-0.019
3.440	0.001	-0.002	-0.020	-0.016
3.460	0.001	-0.002	-0.016	-0.014
3.480	0.001	-0.002	-0.012	-0.011
3.500	0.001	-0.002	-0.006	-0.007
3.520	0.001	-0.002	-0.001	-0.003
3.540	0.001	-0.002	0.004	0.001
3.560	0.001	-0.002	0.009	0.004
3.580	0.001	-0.002	0.013	0.007
3.600	0.001	-0.002	0.016	0.010
3.620	0.001	-0.002	0.018	0.011
3.640	0.001	-0.002	0.019	0.012
3.660	0.001	-0.002	0.019	0.013
3.680	0.001	-0.002	0.017	0.012
3.700	0.001	-0.002	0.015	0.011
3.720	0.001	-0.002	0.013	0.010
3.740	0.001	-0.003	0.011	0.008
3.760	0.001	-0.003	0.010	0.006
3.780	0.001	-0.003	0.008	0.005
3.800	0.001	-0.003	0.007	0.003
3.820	0.001	-0.003	0.006	0.003
3.840	0.001	-0.002	0.005	0.002
3.860	0.001	-0.002	0.005	0.003
3.880	0.001	-0.002	0.005	0.003
3.900	0.001	-0.002	0.006	0.003
3.920	0.001	-0.002	0.008	0.004
3.940	0.001	-0.002	0.010	0.005
3.960	0.001	-0.002	0.012	0.008
3.980	0.001	-0.003	0.015	0.011
4.000	0.001	-0.003	0.017	0.014
4.020	0.001	-0.003	0.018	0.017
4.040	0.001	-0.003	0.019	0.018
4.060	0.001	-0.003	0.018	0.017
4.080	0.001	-0.003	0.016	0.016
4.100	0.001	-0.003	0.014	0.015
4.120	0.001	-0.003	0.010	0.013
4.140	0.001	-0.003	0.006	0.011
4.160	0.001	-0.003	0.003	0.007
4.180	0.001	-0.003	-0.001	0.003
4.200	0.001	-0.002	-0.003	0.000
4.220	0.001	-0.002	-0.006	-0.003
4.240	0.001	-0.002	-0.007	-0.004
4.260	0.001	-0.002	-0.009	-0.004
4.280	0.001	-0.002	-0.010	-0.004
4.300	0.001	-0.003	-0.011	-0.006
4.320	0.001	-0.003	-0.012	-0.008
4.340	0.001	-0.003	-0.014	-0.009
4.360	0.001	-0.003	-0.016	-0.012
4.380	0.001	-0.003	-0.018	-0.013
4.400	0.001	-0.003	-0.019	-0.015
4.420	0.001	-0.003	-0.019	-0.016
4.440	0.001	-0.002	-0.019	-0.017
4.460	0.001	-0.002	-0.017	-0.018
4.480	0.001	-0.002	-0.014	-0.019
4.500	0.001	-0.002	-0.011	-0.019
4.520	0.001	-0.002	-0.008	-0.017
4.540	0.001	-0.002	-0.004	-0.014
4.560	0.001	-0.003	-0.001	-0.012
4.580	0.001	-0.003	0.002	-0.010
4.600	0.001	-0.003	0.004	-0.007
4.620	0.001	-0.003	0.005	-0.004
4.640	0.001	-0.003	0.005	-0.002
4.660	0.001	-0.003	0.004	0.001
4.680	0.001	-0.003	0.004	0.003
4.700	0.001	-0.003	0.003	0.005
4.720	0.001	-0.003	0.002	0.006
4.740	0.001	-0.003	0.002	0.006
4.760	0.001	-0.003	0.002	0.007
4.780	0.001	-0.003	0.002	0.007
4.800	0.001	-0.003	0.002	0.007
4.820	0.001	-0.003	0.003	0.007
4.840	0.000	-0.003	0.005	0.006
4.860	0.000	-0.003	0.006	0.004
4.880	0.001	-0.003	0.008	0.005
4.900	0.001	-0.003	0.010	0.007
4.920	0.001	-0.003	0.011	0.009
4.940	0.001	-0.003	0.013	0.011
4.960	0.001	-0.003	0.015	0.013
4.980	0.001	-0.003	0.016	0.013
5.000	0.001	-0.003	0.016	0.014
5.020	0.001	-0.003	0.016	0.016
5.040	0.001	-0.003	0.014	0.017
5.060	0.001	-0.003	0.012	0.017
5.080	0.000	-0.003	0.009	0.017
5.100	0.000	-0.003	0.006	0.016
5.120	0.000	-0.003	0.004	0.014
5.140	0.000	-0.003	0.002	0.011
5.160	0.000	-0.003	0.000	0.006
5.180	0.001	-0.003	-0.001	0.001
5.200	0.001	-0.003	-0.002	-0.003
5.220	0.000	-0.003	-0.001	-0.008
5.240	0.000	-0.003	-0.001	-0.011
5.260	0.001	-0.003	0.000	-0.014
5.280	0.001	-0.003	0.001	-0.016
5.300	0.001	-0.003	0.002	-0.018
5.320	0.001	-0.002	0.003	-0.018
5.340	0.001	-0.002	0.004	-0.018
5.360	0.001	-0.003	0.004	-0.016
5.380	0.001	-0.003	0.004	-0.014
5.400	0.001	-0.003	0.003	-0.010
5.420	0.001	-0.003	0.001	-0.005
5.440	0.001	-0.003	-0.001	-0.001
5.460	0.001	-0.003	-0.005	0.002
5.480	0.001	-0.003	-0.008	0.003
5.500	0.001	-0.003	-0.011	0.004
5.520	0.001	-0.003	-0.013	0.004
5.540	0.001	-0.003	-0.015	0.005
5.560	0.001	-0.003	-0.015	0.006
5.580	0.001	-0.003	-0.014	0.009
5.600	0.001	-0.003	-0.012	0.011
5.620	0.001	-0.003	-0.007	0.014
5.640	0.001	-0.003	-0.002	0.016
5.660	0.000	-0.003	0.004	0.018
5.680	0.001	-0.003	0.009	0.020
5.700	0.001	-0.003	0.014	0.022
5.720	0.001	-0.003	0.018	0.022
5.740	0.001	-0.003	0.021	0.021
5.760	0.001	-0.003	0.022	0.018
5.780	0.001	-0.003	0.021	0.013
5.800	0.001	-0.003	0.019	0.009
5.820	0.001	-0.003	0.016	0.005
5.840	0.001	-0.003	0.012	0.001
5.860	0.001	-0.003	0.007	-0.004
5.880	0.001	-0.003	0.003	-0.010
5.900	0.001	-0.003	-0.001	-0.015
5.920	0.001	-0.003	-0.003	-0.020
5.940	0.001	-0.002	-0.005	-0.025
5.960	0.001	-0.002	-0.007	-0.027
5.980	0.001	-0.003	-0.008	-0.028
6.000	0.001	-0.003	-0.008	-0.027
6.020	0.001	-0.003	-0.008	-0.024
6.040	0.001	-0.003	-0.007	-0.021
6.060	0.001	-0.003	-0.005	-0.017
6.080	0.001	-0.003	-0.004	-0.012
6.100	0.001	-0.003	-0.002	-0.007
6.120	0.001	-0.003	-0.001	-0.001
6.140	0.001	-0.003	-0.001	0.004
6.160	0.001	-0.003	-0.001	0.007
6.180	0.001	-0.003	-0.002	0.010
6.200	0.001	-0.003	-0.003	0.012
6.220	0.001	-0.003	-0.004	0.014
6.240	0.001	-0.003	-0.006	0.014
6.260	0.001	-0.003	-0.008	0.013
6.280	0.001	-0.003	-0.009	0.011
6.300	0.001	-0.003	-0.010	0.011
6.320	0.001	-0.003	-0.010	0.010
6.340	0.001	-0.003	-0.010	0.008
6.360	0.001	-0.003	-0.008	0.006
6.380	0.001	-0.003	-0.006	0.005
6.400	0.001	-0.003	-0.003	0.004
6.420	0.001	-0.003	0.000	0.003
6.440	0.001	-0.003	0.003	0.002
6.460	0.001	-0.003	0.006	0.001
6.480	0.001	-0.003	0.010	0.001
6.500	0.001	-0.003	0.012	0.000
6.520	0.001	-0.003	0.014	0.000
6.540	0.001	-0.003	0.016	-0.001
6.560	0.001	-0.003	0.017	-0.001
6.580	0.001	-0.003	0.017	0.000
6.600	0.001	-0.003	0.016	0.000
6.620	0.001	-0.003	0.015	0.001
6.640	0.001	-0.003	0.013	0.001
6.660	0.001	-0.003	0.011	0.001
6.680	0.001	-0.003	0.009	0.002
6.700	0.001	-0.003	0.007	0.003
6.720	0.001	-0.003	0.005	0.005
6.740	0.001	-0.003	0.003	0.006
6.760	0.001	-0.002	0.002	0.007
6.780	0.001	-0.002	0.001	0.009
6.800	0.001	-0.003	0.000	0.011
6.820	0.001	-0.002	0.000	0.012
6.840	0.001	-0.002	0.000	0.013
6.860	0.001	-0.002	0.001	0.014
6.880	0.001	-0.002	0.001	0.013
6.900	0.001	-0.002	0.002	0.012
6.920	0.001	-0.002	0.002	0.010
6.940	0.001	-0.002	0.001	0.008
6.960	0.001	-0.002	0.001	0.004
6.980	0.001	-0.002	0.001	0.001
7.000	0.001	-0.002	0.000	-0.001
7.020	0.001	-0.003	-0.001	-0.004
7.040	0.001	-0.003	-0.002	-0.006
7.060	0.001	-0.003	-0.003	-0.008
7.080	0.001	-0.003	-0.004	-0.011
7.100	0.001	-0.003	-0.005	-0.012
7.120	0.001	-0.002	-0.005	-0.013
7.140	0.001	-0.003	-0.006	-0.013
7.160	0.001	-0.003	-0.005	-0.012
7.180	0.001	-0.003	-0.005	-0.011
7.200	0.001	-0.003	-0.005	-0.009
7.220	0.001	-0.003	-0.004	-0.006
7.240	0.001	-0.003	-0.004	-0.004
7.260	0.001	-0.003	-0.004	-0.001
7.280	0.001	-0.003	-0.004	0.001
7.300	0.001	-0.003	-0.004	0.001
7.320	0.001	-0.003	-0.004	0.003
7.340	0.001	-0.002	-0.005	0.006
7.360	0.001	-0.002	-0.006	0.007
7.380	0.001	-0.002	-0.007	0.008
7.400	0.001	-0.002	-0.008	0.008
7.420	0.001	-0.003	-0.009	0.007
7.440	0.001	-0.003	-0.010	0.006
7.460	0.001	-0.003	-0.011	0.005
7.480	0.001	-0.003	-0.011	0.003
7.500	0.001	-0.003	-0.012	0.001
7.520	0.001	-0.003	-0.011	-0.002
7.540	0.001	-0.003	-0.010	-0.004
7.560	0.001	-0.003	-0.008	-0.007
7.580	0.001	-0.003	-0.005	-0.011
7.600	0.001	-0.003	-0.002	-0.012
7.620	0.001	-0.003	0.002	-0.012
7.640	0.001	-0.003	0.006	-0.011
7.660	0.001	-0.003	0.011	-0.009
7.680	0.001	-0.002	0.015	-0.006
7.700	0.001	-0.003	0.019	-0.002
7.720	0.001	-0.003	0.022	0.002
7.740	0.001	-0.002	0.024	0.005
7.760	0.001	-0.002	0.024	0.009
7.780	0.002	-0.002	0.024	0.014
7.800	0.002	-0.002	0.022	0.017
7.820	0.001	-0.002	0.020	0.019
7.840	0.002	-0.002	0.017	0.022
7.860	0.002	-0.002	0.013	0.024
7.880	0.002	-0.003	0.009	0.023
7.900	0.002	-0.003	0.005	0.023
7.920	0.002	-0.003	0.001	0.021
7.940	0.002	-0.003	-0.002	0.019
7.960	0.002	-0.002	-0.005	0.017
7.980	0.002	-0.003	-0.007	0.014
8.000	0.002	-0.003	-0.008	0.011
8.020	0.002	-0.003	-0.010	0.007
8.040	0.002	-0.002	-0.011	0.003
8.060	0.002	-0.002	-0.013	0.000
8.080	0.002	-0.002	-0.014	-0.005
8.100	0.001	-0.002	-0.015	-0.009
8.120	0.002	-0.002	-0.016	-0.013
8.140	0.002	-0.002	-0.017	-0.017
8.160	0.002	-0.002	-0.017	-0.019
8.180	0.002	-0.002	-0.018	-0.020
8.200	0.001	-0.002	-0.019	-0.021
8.220	0.001	-0.002	-0.019	-0.022
8.240	0.001	-0.002	-0.018	-0.021
8.260	0.001	-0.002	-0.017	-0.021
8.280	0.001	-0.002	-0.016	-0.018
8.300	0.001	-0.002	-0.014	-0.015
8.320	0.001	-0.002	-0.011	-0.013
8.340	0.001	-0.002	-0.009	-0.010
8.360	0.001	-0.002	-0.005	-0.005
8.380	0.001	-0.002	-0.002	-0.001
8.400	0.001	-0.002	0.002	0.002
8.420	0.001	-0.002	0.006	0.006
8.440	0.001	-0.002	0.009	0.010
8.460	0.001	-0.002	0.011	0.014
8.480	0.001	-0.002	0.013	0.018
8.500	0.002	-0.003	0.015	0.021
8.520	0.001	-0.003	0.016	0.023
8.540	0.001	-0.003	0.016	0.024
8.560	0.001	-0.003	0.016	0.025
8.580	0.001	-0.003	0.015	0.024
8.600	0.002	-0.003	0.014	0.023
8.620	0.002	-0.003	0.012	0.022
8.640	0.001	-0.003	0.011	0.020
8.660	0.002	-0.003	0.009	0.018
8.680	0.002	-0.003	0.006	0.015
8.700	0.002	-0.003	0.004	0.011
8.720	0.002	-0.002	0.002	0.008
8.740	0.002	-0.002	0.000	0.004
8.760	0.002	-0.002	-0.002	0.001
8.780	0.002	-0.002	-0.003	-0.002
8.800	0.002	-0.002	-0.004	-0.005
8.820	0.002	-0.002	-0.005	-0.007
8.840	0.002	-0.002	-0.005	-0.009
8.860	0.002	-0.002	-0.004	-0.009
8.880	0.002	-0.002	-0.004	-0.009
8.900	0.001	-0.002	-0.003	-0.010
8.920	0.001	-0.002	-0.003	-0.009
8.940	0.001	-0.003	-0.002	-0.008
8.960	0.001	-0.003	-0.002	-0.006
8.980	0.001	-0.003	-0.003	-0.005
9.000	0.001	-0.002	-0.005	-0.003
9.020	0.002	-0.002	-0.006	-0.002
9.040	0.002	-0.002	-0.008	-0.002
9.060	0.001	-0.003	-0.010	-0.002
9.080	0.001	-0.003	-0.011	-0.001
9.100	0.001	-0.003	-0.011	0.000
9.120	0.002	-0.003	-0.011	0.001
9.140	0.002	-0.003	-0.011	0.001
9.160	0.002	-0.002	-0.010	0.001
9.180	0.002	-0.003	-0.009	0.001
9.200	0.002	-0.003	-0.007	0.000
9.220	0.002	-0.003	-0.005	0.000
9.240	0.001	-0.003	-0.003	0.000
9.260	0.001	-0.003	-0.001	0.000
9.280	0.001	-0.002	0.000	0.000
9.300	0.001	-0.002	0.000	-0.001
9.320	0.001	-0.003	-0.001	-0.001
9.340	0.001	-0.003	-0.002	0.000
9.360	0.001	-0.003	-0.002	0.001
9.380	0.001	-0.003	-0.003	0.002
9.400	0.001	-0.002	-0.004	0.004
9.420	0.001	-0.002	-0.004	0.007
9.440	0.001	-0.002	-0.003	0.009
9.460	0.001	-0.002	-0.002	0.012
9.480	0.001	-0.003	0.000	0.016
9.500	0.001	-0.003	0.002	0.016
9.520	0.001	-0.003	0.005	0.017
9.540	0.001	-0.003	0.007	0.017
9.560	0.001	-0.002	0.009	0.018
9.580	0.001	-0.002	0.011	0.017
9.600	0.001	-0.002	0.012	0.015
9.620	0.001	-0.003	0.013	0.013
9.640	0.001	-0.003	0.013	0.009
9.660	0.001	-0.003	0.013	0.006
9.680	0.001	-0.003	0.012	0.004
9.700	0.001	-0.003	0.010	0.001
9.720	0.001	-0.003	0.009	-0.001
9.740	0.001	-0.003	0.007	-0.002
9.760	0.001	-0.003	0.005	-0.005
9.780	0.001	-0.003	0.003	-0.005
9.800	0.001	-0.003	0.001	-0.005
9.820	0.001	-0.002	-0.002	-0.005
9.840	0.001	-0.003	-0.004	-0.006
9.860	0.001	-0.003	-0.006	-0.007
9.880	0.001	-0.003	-0.008	-0.007
9.900	0.001	-0.003	-0.010	-0.007
9.920	0.001	-0.003	-0.011	-0.008
9.940	0.001	-0.003	-0.012	-0.009
9.960	0.001	-0.002	-0.013	-0.009
9.980	0.001	-0.002	-0.013	-0.010
