time, roll, pitch, yaw
12:49:55.4987	0.000	0.000	0.000	0.000	0.000	0.000
12:49:56.3497	0.000	0.000	0.000	0.000	0.000	0.000
12:49:56.4957	0.000	0.000	0.000	0.000	0.000	0.000
12:49:56.7958	0.000	0.000	0.000	0.000	0.000	0.000
12:49:57.0958	0.000	0.000	0.000	0.000	0.000	0.000
12:49:57.3958	0.000	0.000	0.000	0.000	0.000	0.000
12:49:57.5448	0.000	0.000	0.000	0.000	0.000	0.000
12:49:57.6948	0.000	0.000	0.000	0.000	0.000	0.000
12:49:57.9958	0.000	0.000	0.000	0.000	0.000	0.000
12:49:58.1448	0.000	0.000	0.000	0.000	0.000	0.000
12:49:58.2948	0.000	0.000	0.000	0.000	0.000	0.000
12:49:58.5959	0.000	0.000	0.000	0.000	0.000	0.000
12:49:58.7449	0.000	0.000	0.000	0.000	0.000	0.000
12:49:59.0459	0.000	0.000	0.000	0.000	0.000	0.000
12:49:59.3459	0.000	0.000	0.000	0.000	0.000	0.000
12:49:59.6459	0.000	0.000	0.000	0.000	0.000	0.000
12:49:59.9459	0.000	0.000	0.000	0.000	0.000	0.000
12:50:00.2460	0.000	0.000	0.000	0.000	0.000	0.000
12:50:00.5480	0.000	0.000	0.000	0.000	0.000	0.000
12:50:00.6940	0.000	0.000	0.000	0.000	0.000	0.000
12:50:00.9950	0.000	0.000	0.000	0.000	0.000	0.000
12:50:01.2950	0.000	0.000	0.000	0.000	0.000	0.000
12:50:01.4440	0.000	0.000	0.000	0.000	0.000	0.000
12:50:01.5950	0.000	0.000	0.000	0.000	0.000	0.000
12:50:01.8950	0.000	0.000	0.000	0.000	0.000	0.000
12:50:02.1951	0.000	0.000	0.000	0.000	0.000	0.000
12:50:02.3441	0.000	0.000	0.000	0.000	0.000	0.000
12:50:02.6451	0.000	0.000	0.000	0.000	0.000	0.000
12:50:02.7941	0.000	0.000	0.000	0.000	0.000	0.000
12:50:02.9441	0.000	0.000	0.000	0.000	0.000	0.000
12:50:03.0941	0.000	0.000	0.000	0.000	0.000	0.000
12:50:03.3961	0.000	0.000	0.000	0.000	0.000	0.000
12:50:03.5441	0.000	0.000	0.000	0.000	0.000	0.000
12:50:03.8462	0.000	0.000	0.000	0.000	0.000	0.000
12:50:04.1452	0.000	0.000	0.000	0.000	0.000	0.000
12:50:04.4452	0.000	0.000	0.000	0.000	0.000	0.000
12:50:04.5942	0.000	0.000	0.000	0.000	0.000	0.000
12:50:04.8952	0.000	0.000	0.000	0.000	0.000	0.000
12:50:05.0442	0.000	0.000	0.000	0.000	0.000	0.000
12:50:05.3452	0.000	0.000	0.000	0.000	0.000	0.000
12:50:05.6453	0.000	0.000	0.000	0.000	0.000	0.000
12:50:05.9453	0.000	0.000	0.000	0.000	0.000	0.000
12:50:06.0943	0.000	0.000	0.000	0.000	0.000	0.000
12:50:06.2443	0.000	0.000	0.000	0.000	0.000	0.000
12:50:06.3943	0.000	0.000	0.000	0.000	0.000	0.000
12:50:06.5443	0.000	0.000	0.000	0.000	0.000	0.000
12:50:06.6943	0.000	0.000	0.000	0.000	0.000	0.000
12:50:06.8443	0.000	0.000	0.000	0.000	0.000	0.000
12:50:06.9943	0.000	0.000	0.000	0.000	0.000	0.000
12:50:07.1443	0.000	0.000	0.000	0.000	0.000	0.000
12:50:07.2944	0.000	0.000	0.000	0.000	0.000	0.000
12:50:07.4444	0.000	0.000	0.000	0.000	0.000	0.000
12:50:07.5944	0.000	0.000	0.000	0.000	0.000	0.000
12:50:07.7444	0.000	0.000	0.000	0.000	0.000	0.000
12:50:07.8944	0.000	0.000	0.000	0.000	0.000	0.000
12:50:08.0444	0.000	0.000	0.000	0.000	0.000	0.000
12:50:08.1944	0.000	0.000	0.000	0.000	0.000	0.000
12:50:08.3444	0.000	0.000	0.000	0.000	0.000	0.000
12:50:08.4944	0.000	0.000	0.000	0.000	0.000	0.000
12:50:08.6444	0.000	0.000	0.000	0.000	0.000	0.000
12:50:08.7944	0.000	0.000	0.000	0.000	0.000	0.000
12:50:08.9445	0.000	0.000	0.000	0.000	0.000	0.000
12:50:09.0945	0.000	0.000	0.000	0.000	0.000	0.000
12:50:09.2445	0.000	0.000	0.000	0.000	0.000	0.000
12:50:09.3945	0.000	0.000	0.000	0.000	0.000	0.000
12:50:09.5445	0.000	0.000	0.000	0.000	0.000	0.000
12:50:09.6945	0.000	0.000	0.000	0.000	0.000	0.000
12:50:09.8445	0.000	0.000	0.000	0.000	0.000	0.000
12:50:09.9945	0.000	0.000	0.000	0.000	0.000	0.000
12:50:10.1445	0.000	0.000	0.000	0.000	0.000	0.000
12:50:10.2945	0.000	0.000	0.000	0.000	0.000	0.000
12:50:10.4445	0.000	0.000	0.000	0.000	0.000	0.000
12:50:10.5945	0.000	0.000	0.000	0.000	0.000	0.000
12:50:10.7446	0.000	0.000	0.000	0.000	0.000	0.000
12:50:10.8946	0.000	0.000	0.000	0.000	0.000	0.000
12:50:11.0446	0.000	0.000	0.000	0.000	0.000	0.000
12:50:11.1946	0.000	0.000	0.000	0.000	0.000	0.000
12:50:11.3446	0.000	0.000	0.000	0.000	0.000	0.000
12:50:11.4946	0.000	0.000	0.000	0.000	0.000	0.000
12:50:11.6446	0.000	0.000	0.000	0.000	0.000	0.000
12:50:11.7946	0.000	0.000	0.000	0.000	0.000	0.000
12:50:11.9446	0.000	0.000	0.000	0.000	0.000	0.000
12:50:12.0946	0.000	0.000	0.000	0.000	0.000	0.000
12:50:12.2446	0.000	0.000	0.000	0.000	0.000	0.000
12:50:12.3946	0.000	0.000	0.000	0.000	0.000	0.000
12:50:12.5447	0.000	0.000	0.000	0.000	0.000	0.000
12:50:12.6947	0.000	0.000	0.000	0.000	0.000	0.000
12:50:12.8447	0.000	0.000	0.000	0.000	0.000	0.000
12:50:12.9947	0.000	0.000	0.000	0.000	0.000	0.000
12:50:13.1447	0.000	0.000	0.000	0.000	0.000	0.000
12:49:18.4876	0.000	0.000	0.000	0.000	0.000	0.000
12:49:18.6556	0.000	0.000	0.000	0.000	0.000	0.000
12:49:18.7726	0.000	0.000	0.000	0.000	0.000	0.000
12:49:18.9396	0.000	0.000	0.000	0.000	0.000	0.000
12:49:19.1076	0.000	0.000	0.000	0.000	0.000	0.000
12:49:19.2246	0.000	0.000	0.000	0.000	0.000	0.000
12:49:19.3926	0.000	0.000	0.000	0.000	0.000	0.000
12:49:19.5606	0.000	0.000	0.000	0.000	0.000	0.000
12:49:19.6786	0.000	0.000	0.000	0.000	0.000	0.000
12:49:19.8456	0.000	0.000	0.000	0.000	0.000	0.000
12:49:20.0127	0.000	0.000	0.000	0.000	0.000	0.000
12:49:20.1297	0.000	0.000	0.000	0.000	0.000	0.000
12:49:20.2967	0.000	0.000	0.000	0.000	0.000	0.000
12:49:20.4647	0.000	0.000	0.000	0.000	0.000	0.000
12:49:20.5817	0.000	0.000	0.000	0.000	0.000	0.000
12:49:20.7497	0.000	0.000	0.000	0.000	0.000	0.000
12:49:20.9187	0.000	0.000	0.000	0.000	0.000	0.000
