time, roll, pitch, yaw
16:38:45.6046	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:45.7536	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:45.8956	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:46.0886	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:46.2297	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:46.3757	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:46.5077	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:46.6787	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:46.8247	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:46.9717	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:47.1357	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:47.2697	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:47.4337	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:47.5857	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:47.8057	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:48.0108	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:48.1708	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:48.3078	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:48.4598	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:48.5958	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:48.7968	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:48.9308	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:49.0728	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:49.2178	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:49.3788	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:49.5298	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:49.6749	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:49.8239	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:49.9679	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:50.1059	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:50.2659	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:50.4159	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:50.5819	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:50.7229	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:50.8689	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:50.9929	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:51.1919	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
16:38:51.3259	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
