time, roll, pitch, yaw
14:37:40.8416	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:40.9416	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:41.1207	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:41.2217	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:41.4237	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:41.5207	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:41.7207	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:41.8707	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:42.0117	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:42.1217	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:42.2857	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:42.4517	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:42.6207	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:42.7707	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:42.8698	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:43.0708	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:43.2208	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:43.3198	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:43.5208	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:43.6198	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:43.8218	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:43.9868	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:44.0878	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:44.2278	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:44.4208	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:44.5198	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:44.6719	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:37:44.8199	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
