time, roll, pitch, yaw

21:09:54.2243	0.00	0.00	0.03
21:09:54.4243	0.00	0.00	0.03
21:09:54.6243	0.00	0.00	0.02
21:09:54.8254	0.00	0.01	0.02
21:09:54.8814	-0.00	-0.00	0.00
21:09:55.0244	0.00	0.01	0.12
21:09:55.2244	0.01	0.00	0.15
21:09:55.4244	0.00	0.01	0.07
21:09:55.4804	-0.00	-0.00	0.00
21:09:55.6384	0.01	0.00	0.03
21:09:55.8245	0.00	0.02	0.03
21:09:56.0245	0.01	0.03	0.03
21:09:56.0805	-0.00	-0.00	0.00
21:09:56.2405	0.04	0.02	0.02
21:09:56.4295	0.03	0.02	0.01
21:09:56.6235	0.01	0.01	0.02
21:09:56.6805	-0.00	-0.00	0.00
21:09:56.8246	0.00	0.03	0.03
21:09:57.0256	0.00	0.09	0.50
21:09:57.2256	0.00	0.03	1.00
21:09:57.4536	0.00	0.06	1.00
21:09:57.6446	0.00	0.07	1.00
21:09:57.8667	0.00	0.04	1.00
21:09:58.0647	0.01	0.00	0.72
21:09:58.2337	0.02	0.00	0.00
21:09:58.4247	0.06	0.01	-0.13
21:09:58.4807	0.00	-0.00	0.00
21:09:58.6247	0.21	0.00	-0.47
21:09:58.8258	0.24	0.00	-0.72
21:09:59.0248	0.22	0.00	-0.75
21:09:59.0808	0.00	-0.00	0.00
21:09:59.2238	0.18	0.01	-0.65
21:09:59.4258	0.01	0.00	-0.13
21:09:59.6248	0.00	0.00	0.00
21:09:59.6808	0.00	0.00	0.00
21:09:59.8669	-0.02	0.00	0.13
21:10:00.0579	-0.06	0.00	0.62
21:10:00.1149	-0.00	0.00	0.00
21:10:00.2949	-0.05	0.00	1.00
21:10:00.4249	-0.77	0.08	1.00
21:10:00.6249	-1.00	1.00	1.00
21:10:00.8240	-1.00	0.01	1.00
21:10:00.8810	-0.00	-0.00	0.00
21:10:01.1280	-1.00	-0.06	0.83
21:10:01.2250	-1.00	-0.16	0.09
21:10:01.4260	-0.87	-0.00	-0.07
21:10:01.4830	0.00	0.00	0.00
21:10:01.6550	-0.11	0.10	-0.64
21:10:01.8591	0.27	1.00	-1.00
21:10:01.9161	0.00	-0.00	0.00
21:10:02.0961	1.00	1.00	-0.90
21:10:02.2381	1.00	0.68	-0.80
21:10:02.4251	0.48	0.08	-0.50
21:10:02.6261	0.43	0.09	-0.31
21:10:02.6831	0.00	-0.00	0.00
21:10:02.8382	0.17	0.01	-0.08
21:10:03.0252	0.00	0.00	0.00
21:10:03.2242	-0.66	0.00	0.01
21:10:03.2812	-0.00	0.00	0.00
21:10:03.4262	-1.00	-0.00	0.05
21:10:03.6262	-1.00	0.00	0.05
21:10:03.8253	-1.00	0.00	0.06
21:10:03.8823	-0.00	0.00	0.00
21:10:04.0613	-1.00	0.00	0.06
21:10:04.2303	-1.00	-0.00	0.02
21:10:04.4273	-0.17	-0.00	-0.03
21:10:04.4833	0.00	0.00	0.00
21:10:04.6443	0.00	0.00	-0.07
21:10:04.8264	0.00	0.00	-0.04
21:10:05.0244	0.00	0.00	-0.04
21:10:05.0814	0.00	0.00	0.00
21:10:05.2444	0.00	0.00	-0.02
21:10:05.4244	0.00	0.00	-0.01
21:10:05.6254	0.00	0.00	-0.01
21:10:05.6814	0.00	0.00	0.00
21:10:05.8245	0.02	0.00	-0.00
21:10:06.0335	0.02	0.00	0.00
21:10:06.2325	0.01	0.00	0.00
21:10:06.2905	0.00	0.00	0.00
21:10:06.4355	0.01	0.00	0.00
21:10:06.6245	0.00	0.00	0.00
21:10:06.8256	0.00	0.00	0.00
21:10:06.8816	0.00	0.00	0.00
21:10:07.0246	0.00	0.00	0.00
21:10:07.2266	0.00	0.00	0.00
21:10:07.4246	0.00	0.00	0.00
21:10:07.4816	0.00	0.00	0.00
21:10:07.6246	0.00	0.00	0.00
21:10:07.9297	0.00	0.00	0.00
21:10:08.0747	-0.00	0.00	0.00
21:10:08.2247	-0.00	0.00	0.00
21:10:08.4277	-0.01	0.00	0.00
21:10:08.6247	-0.01	0.00	0.00
21:10:08.6807	0.00	-0.00	0.00
21:10:08.8648	0.00	0.00	0.00
21:10:09.0688	0.00	0.00	0.00
21:10:09.1258	0.00	-0.00	0.00
21:10:09.2878	0.00	0.00	0.00
21:10:09.4248	0.00	0.00	0.00
21:10:09.6248	0.00	0.00	-0.00
21:10:09.8259	0.00	0.00	-0.00
21:10:10.0259	0.00	0.00	0.00
21:10:10.2269	0.00	0.00	0.00
21:10:10.4259	0.00	0.00	0.00
21:10:10.4829	0.00	-0.00	0.00
21:10:10.6279	0.00	0.00	0.00
21:10:10.8250	0.00	0.00	0.01
21:10:11.0270	0.00	0.00	0.02
21:10:11.2250	0.00	0.00	0.03
21:10:11.4260	0.00	0.00	0.04
21:10:11.6270	0.00	0.00	0.08
21:10:11.8251	0.00	0.00	0.12
21:10:12.0681	0.00	0.00	0.03
21:10:12.2301	0.00	0.00	-0.01
21:10:12.2871	0.00	0.00	0.00
21:10:12.4251	0.00	0.00	-0.08
21:10:12.6341	0.01	0.00	-0.09
21:10:12.8242	0.00	0.01	0.00
21:10:13.0262	0.00	0.00	0.34
21:10:13.2322	0.00	0.00	0.38
21:10:13.4242	0.00	0.00	0.36
21:10:13.4812	-0.00	0.00	0.00
21:10:13.6322	0.00	0.00	0.10
21:10:13.8253	-0.06	0.00	0.03
21:10:14.0253	-1.00	0.00	0.02
21:10:14.0823	-0.00	0.00	0.00
21:10:14.2253	-1.00	-0.02	0.09
21:10:14.4323	-1.00	-0.01	0.10
21:10:14.6253	-1.00	-0.00	0.04
21:10:14.8334	0.00	0.00	0.00
21:10:15.0264	0.02	0.00	0.00
21:10:15.2254	-0.62	0.00	0.00
21:10:15.4274	-1.00	0.00	0.00
21:10:15.6274	0.00	0.00	0.00
21:10:15.8265	0.10	0.00	-0.00
21:10:15.8835	0.00	0.00	0.00
21:10:16.0615	0.05	0.00	-0.00
21:10:16.2695	0.18	0.00	-0.01
21:10:16.3275	0.00	-0.00	0.00
21:10:16.4955	0.08	0.00	-0.00
21:10:16.6255	0.05	0.00	0.00
21:10:16.8276	0.05	0.00	0.00
21:10:17.0306	0.01	0.00	0.00
21:10:17.2276	0.00	0.00	0.00
21:10:17.4286	0.00	0.00	0.00
21:10:17.6266	0.00	0.00	0.00
21:10:17.6826	0.00	0.00	0.00
21:10:17.8707	0.00	0.00	0.00
21:10:18.0257	0.00	0.00	0.00
21:10:18.2267	0.00	0.00	0.00
21:10:18.4267	0.00	0.00	0.00
21:10:18.6267	0.00	0.00	0.00
21:10:18.8268	0.00	0.00	0.00
21:10:18.8838	0.00	0.00	0.00
21:10:19.0248	0.00	0.00	0.00
21:10:19.2318	0.00	0.00	0.00
21:10:19.4278	0.00	0.00	0.00
21:10:19.4838	0.00	0.00	0.00
21:10:19.6738	0.00	0.00	0.00
21:10:19.8609	0.00	0.00	0.00
21:10:20.0249	0.00	0.00	0.00
21:10:20.0819	0.00	0.00	0.00
21:10:20.2399	0.00	0.00	0.00
21:10:20.4269	0.00	0.00	0.00
21:10:20.6259	0.00	0.00	0.00
21:10:20.6829	0.00	0.00	0.00
21:10:20.8560	0.00	0.00	0.00
21:10:21.0310	0.00	0.00	0.00
21:10:21.2330	0.00	0.00	0.00
21:10:21.2900	0.00	0.00	0.00
21:10:21.4630	0.00	0.00	0.00
21:10:21.6290	0.00	0.00	0.00
21:10:21.8281	0.00	0.00	0.00
21:10:21.8851	0.00	0.00	0.00
21:10:22.0251	0.00	0.00	0.00
21:10:22.2401	0.00	0.15	0.12
21:10:22.4281	-0.01	0.22	0.53
21:10:22.4851	-0.00	-0.00	0.00
21:10:22.6681	-0.04	0.20	0.96
21:10:22.8782	-0.11	0.40	0.98
21:10:22.9352	-0.00	-0.00	0.00
21:10:23.0752	-0.13	0.46	1.00
21:10:23.2272	-0.13	0.48	1.00
21:10:23.4272	-0.11	0.47	1.00
21:10:23.6282	-0.10	0.46	1.00
21:10:23.6852	-0.00	-0.00	0.00
21:10:23.8273	-0.11	0.46	1.00
21:10:24.0283	-0.08	0.44	1.00
21:10:24.2283	-0.04	0.32	1.00
21:10:24.4253	-0.02	0.25	1.00
21:10:24.6263	-0.03	0.21	0.94
21:10:24.8274	-0.00	0.04	0.63
21:10:24.8834	-0.00	-0.00	0.00
21:10:25.0264	-0.00	0.08	0.35
21:10:25.2284	0.00	0.02	0.22
21:10:25.4274	0.00	0.03	0.39
21:10:25.4844	-0.00	-0.00	0.00
21:10:25.6394	0.00	0.00	1.00
21:10:25.9465	0.00	0.00	1.00
21:10:26.0925	-0.02	0.00	1.00
21:10:26.2325	-0.44	0.00	1.00
21:10:26.4255	-1.00	0.16	1.00
21:10:26.6375	-1.00	0.38	1.00
21:10:26.8276	-1.00	0.53	1.00
21:10:27.0286	-1.00	0.57	1.00
21:10:27.2256	-1.00	0.45	1.00
21:10:27.2826	-0.00	-0.00	0.00
21:10:27.4926	-1.00	0.36	1.00
21:10:27.6476	-1.00	0.42	1.00
21:10:27.8747	-1.00	0.46	1.00
21:10:28.0267	-1.00	0.65	1.00
21:10:28.2297	-1.00	0.99	1.00
21:10:28.4257	-1.00	0.92	1.00
21:10:28.4827	-0.00	-0.00	0.00
21:10:28.6977	-1.00	0.60	1.00
21:10:28.8718	-1.00	0.50	1.00
21:10:28.9298	-0.00	-0.00	0.00
21:10:29.0998	-1.00	0.42	1.00
21:10:29.2568	-1.00	0.28	1.00
21:10:29.4748	-1.00	0.19	1.00
21:10:29.5328	-0.00	-0.00	0.00
21:10:29.8689	-1.00	0.00	1.00
21:10:30.0619	-1.00	0.00	0.73
21:10:30.2259	-1.00	-0.00	0.45
21:10:30.4329	-1.00	-0.01	0.25
21:10:30.6299	-1.00	-0.02	0.17
21:10:30.8250	-0.83	-0.03	0.08
21:10:30.8830	-0.00	0.00	0.00
21:10:31.0400	-0.48	-0.05	0.02
21:10:31.2250	-0.10	0.00	0.00
21:10:31.4300	-0.01	0.00	-0.02
21:10:31.4870	0.00	-0.00	0.00
21:10:31.6390	0.00	0.14	-0.09
21:10:31.8341	0.07	0.73	-0.16
21:10:32.0291	0.03	1.00	-0.02
21:10:32.0861	0.00	-0.00	0.00
21:10:32.2421	0.00	1.00	0.00
21:10:32.4251	-0.07	0.23	0.39
21:10:32.6301	-0.00	-0.08	1.00
21:10:32.6871	-0.00	0.00	0.00
21:10:32.8782	0.02	-1.00	1.00
21:10:33.0782	0.80	-1.00	1.00
21:10:33.1352	-0.00	0.00	0.00
21:10:33.3202	-0.16	-1.00	1.00
21:10:33.6322	-1.00	-1.00	1.00
21:10:33.7332	-1.00	-1.00	1.00
21:10:33.8953	-1.00	-0.93	1.00
21:10:34.0253	-0.21	0.00	0.01
21:10:34.2253	-0.00	0.40	-0.00
21:10:34.4263	0.00	1.00	-0.10
21:10:34.4833	0.00	-0.00	0.00
21:10:34.6753	0.01	1.00	-0.18
21:10:34.7813	0.01	1.00	-0.18
21:10:34.9074	0.01	0.40	-0.12
21:10:35.1294	-0.16	0.00	0.20
21:10:35.2594	-0.50	0.00	1.00
21:10:35.3914	-0.50	0.00	1.00
21:10:35.5014	-0.49	0.00	1.00
21:10:35.6624	-0.22	0.00	1.00
21:10:35.8285	-0.14	0.00	0.35
21:10:36.0305	-0.01	0.14	-0.02
21:10:36.2255	-0.09	0.05	-0.00
21:10:36.2835	0.00	-0.00	0.00
21:10:36.4805	-0.26	-0.01	0.64
21:10:36.6285	-0.44	0.00	0.83
21:10:36.8666	-0.36	0.00	0.79
21:10:37.0806	-0.19	0.00	0.34
21:10:37.2326	-0.07	0.03	0.05
21:10:37.4296	-0.11	0.07	0.04
21:10:37.6336	-0.65	0.04	0.46
21:10:37.8317	-1.00	0.20	1.00
21:10:38.0507	-1.00	0.47	1.00
21:10:38.2337	-1.00	-0.06	0.62
21:10:38.4847	-0.05	0.22	-0.14
21:10:38.5417	0.00	-0.00	0.00
21:10:38.6977	0.00	0.05	-0.03
21:10:38.8268	0.00	0.00	0.00
21:10:39.1328	0.00	0.00	0.00
21:10:39.2808	0.01	0.00	0.00
21:10:39.5368	0.12	0.00	0.00
21:10:39.5948	0.00	0.00	0.00
21:10:39.7188	0.10	0.00	0.00
21:10:39.9319	0.09	0.00	0.00
21:10:40.0249	0.03	0.00	0.00
21:10:40.2639	0.00	0.00	0.00
21:10:40.3219	0.00	0.00	0.00
21:10:40.5679	0.00	0.00	0.00
21:10:40.6799	0.00	0.00	0.00
21:10:40.8790	0.00	0.00	0.00
21:10:40.9360	0.00	0.00	0.00
21:10:41.1460	0.00	0.00	0.00
21:10:41.2940	0.00	0.00	0.00
21:10:41.6300	0.00	0.00	0.00
21:10:41.8321	0.00	0.00	0.00
21:10:42.0261	0.00	0.00	0.00
21:10:42.2281	0.00	0.00	0.00
21:10:42.2871	0.00	0.00	0.00
21:10:42.4421	0.00	0.00	0.00
21:10:42.6271	0.00	0.00	0.00
21:10:42.8322	0.00	0.00	0.00
21:10:42.8902	0.00	0.00	0.00
21:10:43.0412	0.01	0.00	0.00
21:10:43.2262	0.00	0.00	0.50
21:10:43.4312	0.00	0.00	0.81
21:10:43.6402	0.00	0.00	0.68
21:10:43.8293	0.00	0.00	0.63
21:10:44.0283	0.00	0.00	0.62
21:10:44.0853	-0.00	0.00	0.00
21:10:44.2803	0.00	0.00	0.62
21:10:44.4623	0.00	0.00	0.62
21:10:44.6643	0.00	0.00	0.62
21:10:44.8354	0.00	0.00	0.62
21:10:45.0824	0.00	0.00	0.62
21:10:45.3424	0.00	0.00	0.62
21:10:45.4684	0.00	0.00	0.62
21:10:45.6304	0.00	0.00	0.62
21:10:45.8875	0.00	0.00	0.62
21:10:46.1365	0.00	0.00	0.62
21:10:46.1955	-0.00	0.00	0.00
21:10:46.3325	0.00	0.00	0.62
21:10:46.5245	0.00	0.00	0.62
21:10:46.6755	0.00	0.00	0.62
21:10:46.8516	0.00	0.00	0.62
21:10:46.9086	-0.00	0.00	0.00
21:10:47.0526	0.00	0.00	0.62
21:10:47.3306	0.00	0.00	0.62
21:10:47.5296	0.00	0.00	0.62
21:10:47.6906	0.00	0.00	0.62
21:10:47.8487	0.00	0.00	0.62
21:10:48.0777	0.00	0.00	0.62
21:10:48.1367	-0.00	0.00	0.00
21:10:48.2627	0.00	0.00	0.62
21:10:48.5237	0.00	0.00	0.62
21:10:48.5817	-0.00	0.00	0.00
21:10:48.7207	0.00	0.00	0.62
21:10:48.8848	0.00	0.00	0.62
21:10:49.0828	0.00	0.00	0.62
21:10:49.2828	0.00	0.00	0.62
21:10:49.5108	0.00	0.00	0.62
21:10:49.6728	0.00	0.00	0.62
21:10:49.9099	0.00	0.00	0.62
21:10:50.0849	0.00	0.00	0.62
21:10:50.2339	0.00	0.00	0.62
21:10:50.4319	0.00	0.00	0.62
21:10:50.6259	0.00	0.00	0.62
21:10:50.6839	-0.00	0.00	0.00
21:10:50.8650	0.00	0.00	0.62
21:10:51.0650	0.00	0.00	0.62
21:10:51.1250	-0.00	0.00	0.00
21:10:51.3240	0.00	0.00	0.62
21:10:51.5840	0.00	0.00	0.62
21:10:51.7260	0.00	0.00	0.62
21:10:51.8751	0.00	0.00	0.62
21:10:52.1451	0.00	0.00	0.62
21:10:52.4331	0.00	0.00	0.62
21:10:52.4911	-0.00	0.00	0.00
21:10:52.6731	0.00	0.00	0.62
21:10:52.8742	0.00	0.00	0.62
21:10:53.1152	0.00	0.00	0.62
21:10:53.2532	0.00	0.00	0.62
21:10:53.4692	0.00	0.00	0.62
21:10:53.5282	-0.00	0.00	0.00
21:10:53.7292	0.00	0.00	0.62
21:10:53.8463	0.00	0.00	0.62
21:10:54.0313	0.00	0.00	0.62
21:10:54.2513	0.00	0.00	0.62
21:10:54.4763	0.00	0.00	0.62
21:10:54.7403	0.00	0.00	0.62
21:10:54.8764	0.00	0.00	0.62
21:10:55.0264	0.00	0.00	0.62
21:10:55.2314	0.00	0.00	0.62
21:10:55.4294	0.00	0.00	0.62
21:10:55.4864	-0.00	0.00	0.00
21:10:55.6304	0.00	0.00	0.62
21:10:55.8365	0.00	0.00	0.62
21:10:56.0275	0.00	0.00	0.62
21:10:56.0865	-0.00	0.00	0.00
21:10:56.2715	0.00	0.00	0.62
21:10:56.4385	0.00	0.00	0.62
21:10:56.6255	0.00	0.00	0.62
21:10:56.6835	-0.00	0.00	0.00
21:10:56.8626	0.00	0.00	0.62
21:10:57.2306	0.00	0.00	0.62
21:10:57.2886	-0.00	0.00	0.00
21:10:57.5136	0.00	0.00	0.62
21:10:57.5716	-0.00	0.00	0.00
21:10:57.8347	0.00	0.00	0.62
21:10:58.0307	0.00	0.00	0.62
21:10:58.2317	0.00	0.00	0.62
21:10:58.4357	0.00	0.00	0.62
21:10:58.6257	0.00	0.00	0.61
21:10:58.8268	0.00	0.00	0.62
21:10:59.0348	0.00	0.00	0.61
21:10:59.0938	-0.00	0.00	0.00
21:10:59.2938	0.00	0.00	0.61
21:10:59.5188	0.00	0.00	0.61
21:10:59.6778	0.00	0.00	0.61
21:10:59.8789	0.00	0.00	0.61
21:11:00.0319	0.00	0.00	0.61
21:11:00.2259	0.00	0.00	0.61
21:11:00.4299	0.00	0.00	0.61
21:11:00.6289	0.00	0.00	0.62
21:11:00.8270	0.00	0.00	0.61
21:11:00.8850	-0.00	0.00	0.00
21:11:01.0380	0.00	0.00	0.62
21:11:01.2360	0.00	0.00	0.61
21:11:01.4320	0.00	0.00	0.61
21:11:01.4900	-0.00	0.00	0.00
21:11:01.6710	0.00	0.00	0.61
21:11:01.8581	0.00	0.00	0.61
21:11:01.9141	-0.00	0.00	0.00
21:11:02.0521	0.00	0.00	0.61
21:11:02.2731	0.00	0.00	0.61
21:11:02.4401	0.00	0.00	0.61
21:11:02.6301	0.00	0.00	0.61
21:11:02.6871	-0.00	0.00	0.00
21:11:02.8612	0.00	0.00	0.61
21:11:03.0332	0.00	0.00	0.61
21:11:03.2342	0.00	0.00	0.61
21:11:03.2922	-0.00	0.00	0.00
21:11:03.4722	0.00	0.00	0.61
21:11:03.7042	0.00	0.00	0.61
21:11:03.8633	0.00	0.00	0.61
21:11:04.0323	0.00	0.00	0.61
21:11:04.2303	0.00	0.00	0.61
21:11:04.4283	0.00	0.00	0.61
21:11:04.4863	-0.00	0.00	0.00
21:11:04.6473	0.00	0.00	0.61
21:11:04.8264	0.00	0.00	0.61
21:11:05.0294	0.00	0.00	0.61
21:11:05.2354	0.00	0.00	0.61
21:11:05.4294	0.00	0.00	0.61
21:11:05.6314	0.00	0.00	0.61
21:11:05.8255	0.00	0.00	0.61
21:11:06.0485	0.00	0.00	0.61
21:11:06.2515	0.00	0.00	0.61
21:11:06.4485	0.00	0.00	0.61
21:11:06.6635	0.00	0.00	0.61
21:11:06.8736	0.00	0.00	0.61
21:11:07.0336	0.00	0.00	0.61
21:11:07.2466	0.00	0.00	0.61
21:11:07.4346	0.00	0.00	0.61
21:11:07.6266	0.00	0.00	0.61
21:11:07.8327	0.00	0.00	0.61
21:11:08.0277	0.00	0.00	0.61
21:11:08.0837	-0.00	0.00	0.00
21:11:08.2267	0.00	0.00	0.61
21:11:08.4277	0.00	0.00	0.61
21:11:08.6277	0.00	0.00	0.61
21:11:08.8268	0.00	0.00	0.61
21:11:09.0308	0.00	0.00	0.61
21:11:09.2278	0.00	0.00	0.61
21:11:09.4268	0.00	0.00	0.61
21:11:09.6258	0.00	0.00	0.61
21:11:09.8339	0.00	0.00	0.61
21:11:09.8909	-0.00	0.00	0.00
21:11:10.0779	0.00	0.00	0.61
21:11:10.3309	0.00	0.00	0.61
21:11:10.4639	0.00	0.00	0.61
21:11:10.6559	0.00	0.00	0.61
21:11:10.8280	0.00	0.00	0.61
21:11:11.0340	0.00	0.00	0.61
21:11:11.2330	0.00	0.00	0.61
21:11:11.4800	0.00	0.00	0.61
21:11:11.5380	-0.00	0.00	0.00
21:11:11.7090	0.00	0.00	0.61
21:11:11.8571	0.00	0.00	0.61
21:11:12.1281	0.00	0.00	0.61
21:11:12.2891	0.00	0.00	0.61
21:11:12.4771	0.00	0.00	0.61
21:11:12.6741	0.00	0.00	0.61
21:11:12.7311	-0.00	0.00	0.00
21:11:12.8532	0.00	0.00	0.61
21:11:13.1322	0.00	0.00	0.61
21:11:13.1892	-0.00	0.00	0.00
21:11:13.3162	0.00	0.00	0.61
21:11:13.9173	0.00	0.00	0.61
21:11:14.0773	0.00	0.00	0.61
21:11:14.2413	0.00	0.00	0.61
21:11:14.3613	0.00	0.00	0.61
21:11:14.5383	0.00	0.00	0.61
21:11:14.6773	0.00	0.00	0.61
21:11:14.8844	0.00	0.00	0.61
21:11:15.0754	0.00	0.00	0.61
21:11:15.1344	-0.00	0.00	0.00
21:11:15.3154	0.00	0.00	0.61
21:11:15.4604	0.00	0.00	0.61
21:11:15.7284	0.00	0.00	0.61
21:11:15.8985	0.00	0.00	0.61
21:11:16.0755	0.00	0.00	0.61
21:11:16.3165	0.00	0.00	0.61
21:11:16.4855	0.00	0.00	0.61
21:11:16.6285	0.00	0.00	0.61
21:11:16.8306	0.00	0.00	0.61
21:11:17.0306	0.00	0.00	0.61
21:11:17.0876	-0.00	0.00	0.00
21:11:17.2696	0.00	0.00	0.61
21:11:17.4776	0.00	0.00	0.61
21:11:17.5336	-0.00	0.00	0.00
21:11:17.7006	0.00	0.00	0.61
21:11:17.9267	0.00	0.00	0.61
21:11:17.9847	-0.00	0.00	0.00
21:11:18.3007	0.00	0.00	0.61
21:11:18.4777	0.00	0.00	0.61
21:11:18.7287	0.00	0.00	0.61
21:11:18.8978	0.00	0.00	0.61
21:11:19.0268	0.00	0.00	0.61
21:11:19.2778	0.00	0.00	0.61
21:11:19.3348	-0.00	0.00	0.00
21:11:19.4938	0.00	0.00	0.61
21:11:19.6458	0.00	0.00	0.61
21:11:19.8269	0.00	0.00	0.61
21:11:20.0299	0.00	0.00	0.61
21:11:20.4489	0.00	0.00	0.61
21:11:20.6609	0.00	0.00	0.61
21:11:20.8350	0.00	0.00	0.61
21:11:21.0410	0.00	0.00	0.61
21:11:21.2270	0.00	0.00	0.61
21:11:21.2830	-0.00	0.00	0.00
21:11:21.4770	0.00	0.00	0.61
21:11:21.6300	0.00	0.00	0.61
21:11:21.8251	0.00	0.00	0.61
21:11:22.0301	0.00	0.00	0.61
21:11:22.2341	0.00	0.00	0.61
21:11:22.4821	0.00	0.00	0.61
21:11:22.7871	0.00	0.00	0.61
21:11:22.9102	0.00	0.00	0.61
21:11:23.0752	0.00	0.00	0.61
21:11:23.3292	0.00	0.00	0.61
21:11:23.3862	-0.00	0.00	0.00
21:11:23.5372	0.00	0.00	0.61
21:11:23.6592	0.00	0.00	0.61
21:11:23.8603	0.00	0.00	0.61
21:11:24.0573	0.00	0.00	0.61
21:11:24.1133	-0.00	0.00	0.00
21:11:24.3193	0.00	0.00	0.61
21:11:24.4713	0.00	0.00	0.61
21:11:24.6393	0.00	0.00	0.61
21:11:24.8274	0.00	0.00	0.61
21:11:25.0264	0.00	0.00	0.61
21:11:25.2324	0.00	0.00	0.61
21:11:25.4854	0.00	0.00	0.61
21:11:25.7954	0.00	0.00	0.61
