time, roll, pitch, yaw
14:31:29.7934	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:29.8634	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:30.0204	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:30.2014	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:30.3224	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:30.5185	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:30.6445	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:30.8095	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:30.9315	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:31.1065	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:31.2545	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:31.3915	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:31.5285	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:31.6685	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:31.8505	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:31.9865	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:32.1105	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:32.3066	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:32.4576	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:32.5656	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:32.7536	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:32.8886	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:33.0566	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:33.1946	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:33.3796	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:33.4876	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:33.6256	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:33.7856	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:33.9236	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:34.0767	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:34.2267	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:34.4077	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:34.5487	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:34.6847	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:34.8477	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:34.9817	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:35.1467	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:35.3087	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:35.4497	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:35.5647	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:35.7448	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:35.9048	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:36.2068	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:36.3338	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:36.4858	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
14:31:36.6218	0.000	-1.000	-1.000	-1.000	0.000	0.000	0.000
