time, nu_mes, nu_est, nu_des (6-DOF) 
16:02:31.6403	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:31.8023	0.0000	0.0000	0.0100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:31.9433	0.0000	0.0000	0.0600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0865	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:32.0704	0.0000	0.0000	0.1300	0.0000	0.0000	0.0000	0.0000	0.0000	0.2575	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:32.2704	0.0000	0.0000	0.1900	0.0000	0.0000	0.0000	0.0000	0.0000	0.7002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:32.4334	0.0000	0.0000	0.2500	0.0000	0.0000	0.0000	0.0000	0.0000	1.7346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:32.5444	0.0000	0.0000	0.3000	0.0000	0.0000	0.0000	0.0000	0.0000	3.7531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:32.6974	0.0000	0.0000	0.3400	0.0000	0.0000	0.0000	0.0000	0.0000	6.9923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:32.8704	0.0000	0.0000	0.3700	0.0000	0.0000	0.0000	0.0000	0.0000	11.1661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:32.9864	0.0000	0.0000	0.4100	0.0000	0.0000	0.0000	0.0000	0.0000	15.3525	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:33.1575	0.0000	0.0000	0.4300	0.0000	0.0000	0.0000	0.0000	0.0000	18.5021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:33.2995	0.0000	0.0000	0.4500	0.0000	0.0000	0.0000	0.0000	0.0000	20.0847	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:33.4455	0.0000	0.0000	0.4700	0.0000	0.0000	0.0000	0.0000	0.0000	20.1724	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:33.5715	0.0000	0.0000	0.4900	0.0000	0.0000	0.0000	0.0000	0.0000	19.1132	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:33.7455	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	17.2633	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:33.8955	0.0000	0.0000	0.5100	0.0000	0.0000	0.0000	0.0000	0.0000	14.9008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:34.0426	0.0000	0.0000	0.5200	0.0000	0.0000	0.0000	0.0000	0.0000	12.2373	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:34.1726	0.0000	0.0000	0.5300	0.0000	0.0000	0.0000	0.0000	0.0000	9.4467	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:34.3346	0.0000	0.0000	0.5300	0.0000	0.0000	0.0000	0.0000	0.0000	6.6863	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:34.4916	0.0000	0.0000	0.5400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0069	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:34.6666	0.0000	0.0000	0.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:34.7846	0.0000	0.0000	0.4400	0.0000	0.0000	0.0000	0.0000	0.0000	0.2073	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:34.9226	0.0000	0.0000	0.3800	0.0000	0.0000	0.0000	0.0000	0.0000	0.2773	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:35.0987	0.0000	0.0000	0.3200	0.0000	0.0000	0.0000	0.0000	0.0000	0.3324	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:35.2727	0.0000	0.0000	0.2600	0.0000	0.0000	0.0000	0.0000	0.0000	0.3644	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:35.4367	0.0000	0.0000	0.2000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3695	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:35.5527	0.0000	0.0000	0.1400	0.0000	0.0000	0.0000	0.0000	0.0000	0.3490	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:35.6907	0.0000	0.0000	0.0800	0.0000	0.0000	0.0000	0.0000	0.0000	0.3067	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:35.8437	0.0000	0.0000	0.0300	0.0000	0.0000	0.0000	0.0000	0.0000	0.2491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:35.9717	0.0000	0.0000	-0.0100	0.0000	0.0000	0.0000	0.0000	0.0000	0.1824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:36.1228	0.0000	0.0000	-0.0600	0.0000	0.0000	0.0000	0.0000	0.0000	0.1113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:36.2718	0.0000	0.0000	-0.1000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0405	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:36.4448	0.0000	0.0000	-0.1300	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:36.5708	0.0000	0.0000	-0.1600	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:36.7438	0.0000	0.0000	-0.1800	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1415	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16:02:36.8738	0.0000	0.0000	-0.1900	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
