time, eta_mes, eta_est, eta_des (6-DOF), alt_mes, alt_est, alt_des, gradF_x, gradF_y, gradF_z 
17:09:44.9006	0.0000	0.0000	13.5500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.0000	0.0000	0.0000	0.2058	0.3133	-1.0000
17:09:45.0246	0.0000	0.0000	13.5500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	30.0000	0.2282	0.0000	0.2058	0.3133	-1.0000
17:09:45.1666	0.0000	0.0000	13.5500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0010	0.0000	0.0000	0.0000	30.0000	0.6760	0.0000	0.2058	0.3133	-1.0000
17:09:45.2837	0.0000	0.0000	13.5514	0.0000	0.0000	0.0000	0.0000	0.0000	0.0143	0.0000	0.0000	0.0000	0.0000	0.0000	0.0143	0.0000	0.0000	0.0000	29.9990	1.3256	0.0000	0.2058	0.3133	-1.0000
17:09:45.4177	0.0000	0.0000	13.5514	0.0000	0.0000	0.0000	0.0000	0.0000	0.0914	0.0000	0.0000	0.0000	0.0000	0.0000	0.0914	0.0000	0.0000	0.0000	29.9990	2.1418	0.0000	0.2058	0.3133	-1.0000
17:09:45.6007	0.0000	0.0000	13.5527	0.0000	0.0000	0.0000	0.0000	0.0000	0.3658	0.0000	0.0000	0.0000	0.0000	0.0000	0.3658	0.0000	0.0000	0.0000	29.9980	3.0589	0.0000	0.2058	0.3133	-1.0000
17:09:45.7417	0.0000	0.0000	13.5541	0.0000	0.0000	0.0000	0.0000	0.0000	1.0809	0.0000	0.0000	0.0000	0.0000	0.0000	1.0809	0.0000	0.0000	0.0000	29.9970	3.9651	0.0000	0.2060	0.3135	-1.0000
17:09:45.9467	0.0000	0.0000	13.5554	0.0000	0.0000	0.0000	0.0000	0.0000	2.5325	0.0000	0.0000	0.0000	0.0000	0.0000	2.5325	0.0000	0.0000	0.0000	29.9960	4.6984	0.0000	0.2062	0.3133	-1.0000
17:09:46.1667	0.0000	0.0000	13.5568	0.0000	0.0000	0.0000	0.0000	0.0000	4.8601	0.0000	0.0000	0.0000	0.0000	0.0000	4.8601	0.0000	0.0000	0.0000	29.9950	5.0746	0.0000	0.2062	0.3133	-1.0000
17:09:46.3488	0.0000	0.0000	13.5595	0.0000	0.0000	0.0000	0.0000	0.0000	7.8175	0.0000	0.0000	0.0000	0.0000	0.0000	7.8175	0.0000	0.0000	0.0000	29.9930	4.9659	0.0000	0.2059	0.3134	-1.0000
17:09:46.5048	0.0000	0.0000	13.5608	0.0000	0.0000	0.0000	0.0000	0.0000	10.8459	0.0000	0.0000	0.0000	0.0000	0.0000	10.8459	0.0000	0.0000	0.0000	29.9920	4.3882	0.0000	0.2059	0.3134	-1.0000
17:09:46.6448	1.9300	1.8200	13.5622	0.0000	0.0000	0.0000	0.5517	0.0005	13.4405	0.0000	0.0000	0.0000	0.5517	0.0005	13.4405	0.0000	0.0000	0.0000	29.9910	3.5082	0.0000	0.2059	0.3134	-1.0000
17:09:46.8038	1.9300	1.8200	13.5649	0.0000	0.0000	0.0000	0.8582	0.0013	15.3809	0.0000	0.0000	0.0000	0.8582	0.0013	15.3809	0.0000	0.0000	0.0000	29.9890	2.5581	0.0000	0.2059	0.3134	-1.0000
17:09:46.9418	1.9300	1.8200	13.5663	0.0000	0.0000	0.0000	1.0534	0.0025	16.6772	0.0000	0.0000	0.0000	1.0534	0.0025	16.6772	0.0000	0.0000	0.0000	29.9880	1.7444	0.0000	0.2061	0.3132	-1.0000
17:09:47.0918	1.9300	1.8200	13.5690	0.0000	0.0000	0.0000	1.1886	0.0041	17.4337	0.0000	0.0000	0.0000	1.1886	0.0041	17.4337	0.0000	0.0000	0.0000	29.9860	1.2096	0.0000	0.2059	0.3131	-1.0000
17:09:47.2469	1.9300	1.8200	13.5703	0.0000	0.0000	0.0000	1.2879	0.0064	17.7618	0.0000	0.0000	0.0000	1.2879	0.0064	17.7618	0.0000	0.0000	0.0000	29.9850	1.0350	0.0000	0.2061	0.3133	-1.0000
17:09:47.4319	7036891.9800	570128.0000	13.5730	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	7036893.1295	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9830	1.2563	0.0000	0.2060	0.3135	-1.0000
17:09:47.5199	7036891.9800	570128.0000	13.5757	0.0000	0.0000	0.0000	7036891.9812	570128.0000	13.5741	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9820	3.4575	0.0000	0.2060	0.3135	-1.0000
17:09:47.6849	7036891.9800	570128.0000	13.5771	0.0000	0.0000	0.0000	7036891.9840	570128.0000	13.5754	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9810	5.5269	0.0000	0.2060	0.3135	-1.0000
17:09:47.8409	7036891.9800	570128.0000	13.5798	0.0000	0.0000	0.0000	7036891.9909	570128.0000	13.5773	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9800	7.4663	0.0000	0.2060	0.3135	-1.0000
17:09:47.9979	7036891.9800	570128.0000	13.5825	0.0000	0.0000	0.0000	7036891.9966	570128.0000	13.5796	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9790	9.2759	0.0000	0.2062	0.3133	-1.0000
17:09:48.1519	7036891.9800	570128.0000	13.5852	0.0000	0.0000	0.0000	7036892.0002	570128.0000	13.5822	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9780	10.9596	0.0000	0.2060	0.3132	-1.0000
17:09:48.3090	7036892.0000	570128.0000	13.5866	0.0000	0.0000	0.0000	7036892.0042	570128.0000	13.5844	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9770	12.5224	0.0000	0.2060	0.3132	-1.0000
17:09:48.4650	7036892.0000	570128.0000	13.5893	0.0000	0.0000	0.0000	7036892.0061	570128.0000	13.5869	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9750	13.9705	0.0000	0.2060	0.3132	-1.0000
17:09:48.6110	7036892.0000	570128.0000	13.5906	0.0000	0.0000	0.0000	7036892.0073	570128.0000	13.5891	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9740	15.3096	0.0000	0.2062	0.3134	-1.0000
17:09:48.7410	7036892.0000	570128.0000	13.5920	0.0000	0.0000	0.0000	7036892.0079	570128.0000	13.5909	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9730	16.5466	0.0000	0.2062	0.3134	-1.0000
17:09:48.8990	7036892.0000	570128.0000	13.5934	0.0000	0.0000	0.0000	7036892.0069	570128.0000	13.5926	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9710	17.6879	0.0000	0.2060	0.3136	-1.0000
17:09:49.0600	7036892.0000	570128.0000	13.5947	0.0000	0.0000	0.0000	7036892.0055	570128.0000	13.5942	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9700	18.7396	0.0000	0.2061	0.3133	-1.0000
17:09:49.1930	7036892.0000	570128.0000	13.5961	0.0000	0.0000	0.0000	7036892.0039	570128.0000	13.5957	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9690	19.7084	0.0000	0.2061	0.3133	-1.0000
17:09:49.3501	7036891.9900	570128.0000	13.5961	0.0000	0.0000	0.0000	7036892.0017	570128.0000	13.5966	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9680	20.6001	0.0000	0.2061	0.3133	-1.0000
17:09:49.5071	7036891.9900	570128.0000	13.5961	0.0000	0.0000	0.0000	7036891.9979	570128.0000	13.5972	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9680	21.4205	0.0000	0.2061	0.3133	-1.0000
17:09:49.6401	7036891.9900	570128.0000	13.5961	0.0000	0.0000	0.0000	7036891.9942	570128.0000	13.5973	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9670	22.1750	0.0000	0.2061	0.3133	-1.0000
17:09:49.7971	7036891.9900	570128.0000	13.5961	0.0000	0.0000	0.0000	7036891.9920	570128.0000	13.5973	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9670	22.8685	0.0000	0.2061	0.3133	-1.0000
17:09:49.9571	7036891.9900	570128.0000	13.5947	0.0000	0.0000	0.0000	7036891.9899	570128.0000	13.5966	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9660	23.5059	0.0000	0.2061	0.3133	-1.0000
17:09:50.0951	7036891.9900	570128.0000	13.5947	0.0000	0.0000	0.0000	7036891.9879	570128.0000	13.5959	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9660	24.0917	0.0000	0.2061	0.3133	-1.0000
17:09:50.2542	7036891.9900	570128.0000	13.5934	0.0000	0.0000	0.0000	7036891.9859	570128.0000	13.5948	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9670	24.6298	0.0000	0.2061	0.3133	-1.0000
17:09:50.4112	7036891.9700	570128.0000	13.5934	0.0000	0.0000	0.0000	7036891.9833	570128.0000	13.5938	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9670	25.1241	0.0000	0.2061	0.3133	-1.0000
17:09:50.5442	7036891.9700	570128.0000	13.5920	0.0000	0.0000	0.0000	7036891.9807	570128.0000	13.5925	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9670	25.5780	0.0000	0.2061	0.3133	-1.0000
17:09:50.7012	7036891.9700	570128.0000	13.5906	0.0000	0.0000	0.0000	7036891.9783	570128.0000	13.5911	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9680	25.9948	0.0000	0.2061	0.3133	-1.0000
17:09:50.8582	7036891.9700	570128.0000	13.5893	0.0000	0.0000	0.0000	7036891.9776	570128.0000	13.5897	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9680	26.3774	0.0000	0.2061	0.3133	-1.0000
17:09:50.9942	7036891.9700	570128.0000	13.5893	0.0000	0.0000	0.0000	7036891.9771	570128.0000	13.5887	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9690	26.7287	0.0000	0.2061	0.3133	-1.0000
17:09:51.1512	7036891.9700	570128.0000	13.5879	0.0000	0.0000	0.0000	7036891.9766	570128.0000	13.5876	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9690	27.0512	0.0000	0.2059	0.3134	-1.0000
17:09:51.3083	7036891.9700	570128.0000	13.5866	0.0000	0.0000	0.0000	7036891.9762	570128.0000	13.5865	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9700	27.3471	0.0000	0.2059	0.3134	-1.0000
17:09:51.4403	7036891.9700	570128.0000	13.5866	0.0000	0.0000	0.0000	7036891.9758	570128.0000	13.5859	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9700	27.6185	0.0000	0.2059	0.3134	-1.0000
17:09:51.5983	7036891.9700	570128.0000	13.5852	0.0000	0.0000	0.0000	7036891.9755	570128.0000	13.5851	0.0000	0.0000	0.0000	7036891.9800	570128.0000	13.5731	0.0000	0.0000	0.0000	29.9710	27.8675	0.0000	0.2059	0.3134	-1.0000
17:09:51.7563	7036891.9700	570128.0000	13.5852	0.0000	0.0000	0.0000	7036891.9752	570128.0000	13.5848	0.0000	0.0000	0.0000	7036891.9752	570128.0000	13.5848	0.0000	0.0000	0.0000	29.9710	28.0957	0.0000	0.2059	0.3134	-1.0000
17:09:51.9143	7036891.9700	570128.0000	13.5852	0.0000	0.0000	0.0000	7036891.9749	570128.0000	13.5846	0.0000	0.0000	0.0000	7036891.9749	570128.0000	13.5846	0.0000	0.0000	0.0000	29.9710	28.3049	0.0000	0.2059	0.3134	-1.0000
17:09:52.0473	7036891.9700	570128.0000	13.5852	0.0000	0.0000	0.0000	7036891.9748	570128.0000	13.5847	0.0000	0.0000	0.0000	7036891.9748	570128.0000	13.5847	0.0000	0.0000	0.0000	29.9710	28.4967	0.0000	0.2059	0.3134	-1.0000
17:09:52.2043	7036891.9700	570128.0000	13.5852	0.0000	0.0000	0.0000	7036891.9746	570128.0000	13.5849	0.0000	0.0000	0.0000	7036891.9746	570128.0000	13.5849	0.0000	0.0000	0.0000	29.9710	28.6722	0.0000	0.2059	0.3134	-1.0000
17:09:52.3634	7036891.9600	570128.0000	13.5852	0.0000	0.0000	0.0000	7036891.9741	570128.0000	13.5852	0.0000	0.0000	0.0000	7036891.9741	570128.0000	13.5852	0.0000	0.0000	0.0000	29.9710	28.8330	0.0000	0.2059	0.3134	-1.0000
17:09:52.4964	7036891.9600	570128.0000	13.5852	0.0000	0.0000	0.0000	7036891.9737	570128.0000	13.5855	0.0000	0.0000	0.0000	7036891.9737	570128.0000	13.5855	0.0000	0.0000	0.0000	29.9710	28.9803	0.0000	0.2059	0.3134	-1.0000
17:09:52.6544	7036891.9600	570128.0000	13.5852	0.0000	0.0000	0.0000	7036891.9732	570128.0000	13.5858	0.0000	0.0000	0.0000	7036891.9732	570128.0000	13.5858	0.0000	0.0000	0.0000	29.9700	29.1152	0.0000	0.2059	0.3134	-1.0000
17:09:52.8134	7036891.9600	570128.0000	13.5866	0.0000	0.0000	0.0000	7036891.9728	570128.0000	13.5864	0.0000	0.0000	0.0000	7036891.9728	570128.0000	13.5864	0.0000	0.0000	0.0000	29.9700	29.2389	0.0000	0.2059	0.3134	-1.0000
17:09:52.9484	7036891.9600	570128.0000	13.5879	0.0000	0.0000	0.0000	7036891.9724	570128.0000	13.5874	0.0000	0.0000	0.0000	7036891.9724	570128.0000	13.5874	0.0000	0.0000	0.0000	29.9690	29.3522	0.0000	0.2059	0.3134	-1.0000
17:09:53.1074	7036891.9600	570128.0000	13.5879	0.0000	0.0000	0.0000	7036891.9720	570128.0000	13.5882	0.0000	0.0000	0.0000	7036891.9720	570128.0000	13.5882	0.0000	0.0000	0.0000	29.9680	29.4557	0.0000	0.2061	0.3133	-1.0000
17:09:53.2194	7036891.9600	570128.0000	13.5893	0.0000	0.0000	0.0000	7036891.9752	570128.0000	13.5893	0.0000	0.0000	0.0000	7036891.9752	570128.0000	13.5893	0.0000	0.0000	0.0000	29.9680	29.5507	0.0000	0.2061	0.3133	-1.0000
