time, eta_mes, eta_est, eta_des (6-DOF), alt_mes, alt_est, alt_des, gradF_x, gradF_y, gradF_z 
18:13:46.6008	0.0000	0.0000	10.0887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0000
18:13:46.7228	0.0000	0.0000	11.4153	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0000
18:13:46.9228	0.0000	0.0000	11.4263	0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	-1.0000
18:13:47.0718	0.0000	0.0000	11.4351	0.0000	0.0000	0.0000	0.0001	-0.0000	0.0003	0.0000	0.0000	-0.0000	0.0001	-0.0000	0.0003	0.0000	0.0000	-0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	-1.0000
18:13:47.2228	0.0000	0.0000	11.4508	0.0000	0.0000	0.0000	0.0004	-0.0001	0.0018	0.0000	0.0000	-0.0001	0.0004	-0.0001	0.0018	0.0000	0.0000	-0.0001	0.0000	-0.0004	0.0000	0.0000	0.0000	-1.0000
18:13:47.3278	0.0000	0.0000	11.4508	0.0000	0.0000	0.0000	0.0015	-0.0003	0.0073	0.0000	0.0000	-0.0005	0.0015	-0.0003	0.0073	0.0000	0.0000	-0.0005	0.0000	-0.0018	0.0000	0.0000	0.0000	-1.0000
18:13:47.5228	0.0000	0.0000	11.4679	0.0000	0.0000	0.0000	0.0047	-0.0010	0.0229	0.0000	0.0000	-0.0016	0.0047	-0.0010	0.0229	0.0000	0.0000	-0.0016	0.0000	-0.0060	0.0000	0.0000	0.0000	-1.0000
18:13:47.6408	0.0000	0.0000	11.4775	0.0000	0.0000	0.0000	0.0120	-0.0026	0.0592	0.0000	0.0000	-0.0041	0.0120	-0.0026	0.0592	0.0000	0.0000	-0.0041	0.0000	-0.0163	0.0000	0.0000	0.0000	-1.0000
18:13:47.8228	0.0000	0.0000	11.4822	0.0000	0.0000	0.0000	0.0267	-0.0058	0.1337	0.0000	0.0000	-0.0092	0.0267	-0.0058	0.1337	0.0000	0.0000	-0.0092	0.0000	-0.0381	0.0000	0.0000	0.0000	-1.0000
18:13:47.9418	0.0000	0.0000	11.4740	0.0000	0.0000	0.0000	0.0533	-0.0116	0.2714	0.0000	0.0000	-0.0183	0.0533	-0.0116	0.2714	0.0000	0.0000	-0.0183	0.0000	-0.0792	0.0000	0.0000	0.0000	-1.0000
18:13:48.1229	0.0000	0.0000	11.4618	0.0000	0.0000	0.0000	0.0971	-0.0213	0.5058	0.0000	0.0000	-0.0336	0.0971	-0.0213	0.5058	0.0000	0.0000	-0.0336	0.0000	-0.1505	0.0000	0.0000	0.0000	-1.0000
