time, tau [N/Nm] (X,Y,Z,K,M,N), rpm(side,vert,starboard,port) 
17:09:53.0766	0.00	0.00	0.00	0.00	0.00	-171.71	-932.0	0.0	-1450.0	1432.0
17:09:53.3806	0.00	0.00	0.00	0.00	0.00	-171.71	-932.0	0.0	-1450.0	1432.0
17:09:53.5186	-0.00	0.00	-0.00	0.00	0.00	-134.76	-825.0	-3.0	-1450.0	1268.0
17:09:53.6516	0.02	0.01	-0.02	0.00	0.00	-96.66	-699.0	-12.0	-1450.0	1074.0
17:09:53.7726	0.09	0.05	-0.09	0.00	0.00	-67.11	-582.0	-24.0	-1450.0	895.0
17:09:53.9496	0.26	0.16	-0.28	0.00	0.00	-48.26	-493.0	-43.0	-1420.0	760.0
17:09:54.1047	-0.26	0.12	-0.72	0.00	0.00	-38.57	-440.0	-70.0	-1272.0	678.0
17:09:54.2507	-0.43	0.23	-1.63	0.00	0.00	-34.93	-418.0	-105.0	-1212.0	645.0
17:09:54.4087	-0.21	0.56	-3.13	0.00	0.00	-33.73	-407.0	-145.0	-1191.0	635.0
17:09:54.5567	0.40	1.21	-5.11	0.00	0.00	-32.47	-392.0	-186.0	-1167.0	626.0
17:09:54.7117	1.21	2.23	-7.35	0.00	0.00	-30.13	-364.0	-223.0	-1122.0	607.0
17:09:54.8517	2.40	3.58	-9.37	0.00	0.00	-26.64	-320.0	-252.0	-1051.0	578.0
17:09:54.9997	3.72	5.13	-11.03	0.00	0.00	-22.43	-260.0	-273.0	-959.0	541.0
17:09:55.1488	2.77	4.62	-12.33	0.00	0.00	-17.86	-221.0	-289.0	-859.0	483.0
17:09:55.2918	0.00	0.02	0.00	0.00	0.00	0.00	14.0	0.0	-12.0	6.0
17:09:55.4648	0.00	0.02	0.00	0.00	0.00	0.00	14.0	0.0	-12.0	6.0
17:09:55.6048	0.00	0.02	0.00	0.00	0.00	0.00	14.0	0.0	-12.0	6.0
17:09:55.7278	0.00	0.02	0.00	0.00	0.00	0.00	14.0	0.0	-12.0	6.0
