time, nu_mes, nu_est, nu_des (6-DOF) 
13:36:54.8854	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:55.0284	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:55.2245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0026	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:55.4795	0.0000	-0.0008	0.0000	0.0000	0.0000	-0.0011	0.0000	0.0052	0.1157	0.0000	0.0000	-0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:55.6225	0.0000	0.0125	0.0000	0.0000	0.0000	-0.0021	0.0000	0.0078	0.4912	0.0000	0.0000	-0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:55.7975	0.0000	0.0116	0.0100	0.0000	0.0000	-0.0032	0.0000	0.0104	1.4586	0.0000	0.0000	-0.0006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:55.9285	0.0000	0.0108	0.0100	0.0000	0.0000	-0.0043	0.0000	0.0129	3.4075	0.0000	0.0000	-0.0013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:56.0525	0.0000	0.0108	0.0100	0.0000	0.0000	-0.0043	0.0000	0.0153	6.5716	0.0000	0.0000	-0.0021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:56.1986	-0.0071	0.0170	0.0100	0.0000	0.0000	-0.0053	-0.0001	0.0178	10.6647	0.0000	0.0000	-0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:56.3416	-0.0071	0.0170	0.0100	0.0000	0.0000	-0.0053	-0.0003	0.0201	14.7699	0.0000	0.0000	-0.0037	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:56.5036	0.0000	0.0232	0.0100	0.0000	0.0000	-0.0064	-0.0003	0.0226	17.8457	0.0000	0.0000	-0.0045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:56.6746	0.0000	0.0232	0.0100	0.0000	0.0000	-0.0064	-0.0004	0.0249	19.3665	0.0000	0.0000	-0.0050	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:56.8276	0.0000	0.0232	0.0100	0.0000	0.0000	-0.0064	0.0000	0.0011	0.0001	0.0000	0.0000	-0.0015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:56.9426	0.0495	0.0303	0.0600	0.0000	0.0000	-0.0064	0.0028	0.0053	0.0020	0.0000	0.0000	-0.0028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:57.1247	0.1273	0.0232	0.1100	0.0000	0.0000	-0.0064	0.1030	0.0069	0.0045	0.0000	0.0000	-0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:57.2767	0.2051	0.0311	0.1500	0.0000	0.0000	-0.0053	0.2012	0.0091	0.0079	0.0000	0.0000	-0.0052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13:36:57.4207	0.2828	0.0241	0.1700	0.0000	0.0000	-0.0053	0.2970	0.0108	0.0102	0.0000	0.0000	-0.0061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
